종목코드,기업,현재가,주식수(M),TTM매출($M),영업이익률TTM,시총($M),ROE(E),ROIC,WACC,배당수익률,부채자본비율,fPER(사이트),PEG(사이트),52주변동,추정연도,전년도,매출(E),영업이익(E),순이익(E),"순이익(E,조정)",EPS(E),fPOR,fPER,PEG(매출)1y,PEG(영익)1y,PEG(매출)2y,PEG(영익)2y,PEG(영익)3y,영업이익률(E),전년영업이익률,매출증가율1y,영익증가율1y,목표주가,통화,환율,비고,섹터1,섹터2,종목명,보유ETF수,보유ETF,최대비중,유효PEG,Type,탈락조건,플래그,기준일
PLTR,Palantir,183.81,2400.0,6160.0,42.8,441150.0,38.1,363.8,13.16,,0.02,96.81,1.81,,FY 2026,FY 2025,8189.999999999999,4940.0,3890.0,3864.0525542679943,1.61,89.30161943319838,114.16770186335403,1.3786288526895585,0.456023964949941,1.7540174693892483,1.5046071227559223,,60.31746031746032,31.473214285714285,82.81249999999997,250.354609929078,196.84,USD,,,소프트웨어,Stock Lists Top Stocks Corporate Actions,Palantir Technologies Inc,4,"글로벌우주테크&방산,나스닥100채권혼합50,미국S&P500,미국나스닥100",3.61,1.5046071227559223,탈락,"PEG매출>1,PEG영익>1,fPER>30",기저효과,2026-09-22
SNOW,Snowflake,339.9,352.46,5430.0,-22.43,119800.0,-48.06,-15.26,11.3,,1.29,134.74,3.45,,FY 2027,FY 2026,6320.0,918.14,-913.1,782.4536628420124,2.22,130.48119023242643,153.1081081081081,4.369182597231376,,4.839085186412333,2.7748378111071745,,14.527531645569619,-28.418803418803417,35.04273504273505,,425.19,USD,,기저효과→PEG(영익)1y 산출불가,소프트웨어,Stock Lists Top Stocks Corporate Actions,Snowflake Inc,4,"글로벌AI인공지능,나스닥100채권혼합50,미국S&P500,미국나스닥100",3.53,2.7748378111071745,탈락,"PEG매출>1,PEG영익>1,ROE<10,fPER>30,전년이익률<5",기저효과,2026-09-22
LITE,Lumentum Holdings,987.96,89.7,3010.0,17.79,88620.0,-240.03,16.03,12.5,,0.36,45.6,0.41,,FY 2027,FY 2026,6320.0,2570.0,1950.0,1943.7987367909632,21.67,34.48249027237354,45.59113982464236,0.41459012348088675,0.12019849136578441,0.5794425939916611,0.39997080368426646,,40.664556962025316,17.813953488372096,109.96677740863787,379.2987691160015,1149.0,USD,,,AI·전력인프라,Stock Lists Top Stocks Corporate Actions,Lumentum Holdings Inc,4,"글로벌AI인공지능,나스닥100채권혼합50,미국S&P500,미국나스닥100",2.99,0.39997080368426646,탈락,"ROE<10,fPER>30",기저효과,2026-09-22
HOOD,Robinhood,124.02,899.08,4930.0,46.03,111500.0,23.62,7.01,14.18,,2.4,51.46,2.76,-0.27,FY 2026,FY 2025,5200.0,2290.0,1900.0,2283.5832930172555,2.54,48.68995633187773,48.826771653543304,2.989803688922446,5.1023976377952724,2.250527599268236,2.4189580782963893,,44.03846153846154,46.75615212527964,16.33109619686801,9.569377990430628,129.34,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Robinhood Markets Inc,4,"글로벌AI인공지능,나스닥100채권혼합50,미국S&P500,미국나스닥100",2.83,5.1023976377952724,탈락,"PEG매출>1,PEG영익>1,fPER>30",,2026-09-22
TER,Teradyne,385.31,156.34,4460.0,30.74,60240.0,36.46,38.24,14.02,0.14,0.03,39.43,1.09,,FY 2026,FY 2025,5140.0,1660.0,1410.0,1421.1455710985958,9.09,36.28915662650602,42.38833883388339,0.6934297481030155,0.2970879782425817,1.0574597434299162,0.5926761464186504,,32.295719844357976,21.44294670846395,61.12852664576802,142.6794146455565,446.47,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Teradyne Inc,3,"글로벌휴머노이드로봇,나스닥100채권혼합50,미국나스닥100",7.18,0.2970879782425817,탈락,fPER>30,,2026-09-22
MU,Micron Technology,1079.65,1130.0,90270.0,65.67,1220000.0,66.64,67.64,16.4,0.06,0.06,7.11,0.04,,FY 2026,FY 2025,129919.99999999999,98240.0,82980.0,83077.29356735978,73.52,12.4185667752443,14.685119695321003,0.05931810830031329,0.0162909673426551,0.09331666881621274,0.043466347692890636,,75.61576354679804,26.243980738362758,247.56554307116102,901.4271151885831,1513.0,USD,,,반도체,Stock Lists Top Stocks Corporate Actions,Micron Technology Inc,3,"나스닥100채권혼합50,미국S&P500,미국나스닥100",3.85,0.043466347692890636,통과,,"기저효과,PER괴리",2026-09-22
SPCX,SpaceX,154.02,13570.0,23040.0,-14.92,2089999.9999999998,,,,,0.31,104.94,,,FY 2026,FY 2025,44820.0,5260.0,1910.0,1899.7532787949615,0.14,397.3384030418251,1100.142857142857,7.854557224801964,,7.810265222687372,,,11.735832217759928,-11.033743974290305,140.06427423674347,,222.42,USD,,기저효과→PEG(영익)1y 산출불가,미분류,Stock Lists Top Stocks Corporate Actions,Space Exploration Technologies Corp,3,"글로벌우주테크&방산,나스닥100채권혼합50,미국나스닥100",3.5,,탈락,"PEG매출>1,PEG영익>1,ROE<10,fPER>30,전년이익률<5","기저효과,PER괴리",2026-09-22
AVGO,Broadcom,362.68,4770.0,89100.0,48.81,1730000.0,44.25,30.68,12.02,0.72,0.6,20.95,0.38,,FY 2026,FY 2025,105960.0,70990.0,45220.0,55618.72725267454,11.66,24.36962952528525,31.104631217838765,0.4723733987420297,0.18382544267467688,0.48025298241702596,0.45360732641037055,,66.99697999244998,41.27406479887306,65.847550477383,169.20743268866136,531.85,USD,,,반도체,Stock Lists Top Stocks Corporate Actions,Broadcom Inc,3,"나스닥100채권혼합50,미국S&P500,미국나스닥100",2.62,0.45360732641037055,탈락,fPER>30,"기저효과,PER괴리",2026-09-22
MRVL,Marvell Technology,261.51,876.93,9450.0,16.81,229330.0,16.52,6.94,16.35,0.09,0.29,47.96,1.03,,FY 2027,FY 2026,12050.0,4580.0,1640.0,3691.940269970556,4.21,50.072052401746724,62.11638954869358,1.3179617367974101,0.2569011172692883,1.2647866968341757,1.1443356816467969,,38.00829875518672,16.361416361416364,47.13064713064714,241.79104477611938,289.04,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Marvell Technology Inc,3,"나스닥100채권혼합50,미국S&P500,미국나스닥100",2.6,1.1443356816467969,탈락,"PEG매출>1,PEG영익>1,fPER>30",기저효과,2026-09-22
WDC,Western Digital,467.49,360.54,12920.0,35.82,168550.0,130.85,52.9,16.23,0.13,0.13,22.31,0.32,,FY 2027,FY 2026,19190.0,9400.0,7750.0,7243.298252369034,20.09,17.930851063829788,23.269785963165756,0.47949861984705194,0.22586815305965924,0.5470237129357336,0.3051494372395821,,48.98384575299635,35.8359133126935,48.529411764705884,103.02375809935205,664.92,USD,,,반도체,Stock Lists Top Stocks Corporate Actions,Western Digital Corp,3,"글로벌AI인공지능,나스닥100채권혼합50,미국나스닥100",2.52,0.22586815305965924,통과,,,2026-09-22
COIN,Coinbase,199.05,263.84,6040.0,7.38,52520.0,-7.85,4.06,20.45,,0.51,188.57,16.1,-41.77,FY 2026,FY 2025,5320.0,-77.13,-799.04,278.51726149440526,-2.01,,188.57,,,,,,-1.4498120300751878,21.511627906976745,-22.67441860465116,,201.38,USD,,,금융,Stock Lists Top Stocks Corporate Actions,Coinbase Global Inc,3,"글로벌AI인공지능,나스닥100채권혼합50,미국나스닥100",2.5,,금융,영업이익·PEG 기준 부적합(별도 판단),,2026-09-22
STX,Seagate Technology,909.01,227.39,12200.0,34.65,206700.0,371.53,85.92,15.54,0.33,1.8,24.52,0.37,,FY 2027,FY 2026,18780.0,9880.0,8420.0,8136.022706020836,35.78,20.92105263157895,25.405533817775293,0.4710448519405146,0.1902042620339637,0.5845167541701521,0.2870088025489121,,52.609158679446224,34.67213114754099,53.93442622950819,133.56973995271866,1125.0,USD,,,반도체,Stock Lists Top Stocks Corporate Actions,Seagate Technology Holdings PLC,3,"글로벌AI인공지능,나스닥100채권혼합50,미국나스닥100",2.4,0.1902042620339637,통과,,,2026-09-22
AAOI,Applied Optoelectronics,109.53,84.91,595.97,-11.31,9300.0,-5.45,-5.58,24.29,,0.18,47.59,,,FY 2026,FY 2025,1040.0,47.9,2.8,57.7376061353054,0.68,194.1544885177453,161.0735294117647,1.2563228045377115,,1.137547967658255,,,4.605769230769231,-11.98104099008163,128.2103045729834,,163.4,USD,,기저효과→PEG(영익)1y 산출불가,AI·전력인프라,Stock Lists Top Stocks Corporate Actions,Applied Optoelectronics Inc,3,"글로벌AI인공지능,나스닥100채권혼합50,미국나스닥100",2.34,,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10,fPER>30,전년이익률<5","기저효과,PER괴리",2026-09-22
MSTR,Strategy,170.08,384.23,498.35,-7295.38,65349.99999999999,-63.56,-71.75,21.82,,0.15,3.92,,-50.96,FY 2026,FY 2025,501.7,-7820.0,-7960.0,16670.918367346938,-17.44,,3.92,0.7645041275030663,,1.069340733496262,,,-1558.7004185768387,-1139.9115730360622,5.127506652976543,,228.53,USD,,기저효과→PEG(영익)1y 산출불가,금융,Stock Lists Top Stocks Corporate Actions,Strategy Inc,3,"글로벌AI인공지능,나스닥100채권혼합50,미국나스닥100",2.12,,금융,영업이익·PEG 기준 부적합(별도 판단),기저효과,2026-09-22
QCOM,QUALCOMM,192.76,1070.0,44070.0,23.66,205880.0,33.75,25.56,12.82,1.91,0.55,20.95,3.39,,FY 2026,FY 2025,42880.0,13200.0,13730.0,11193.309815314382,10.48,15.596969696969698,18.393129770992363,,2.8134676279332758,25.947126119886505,,,30.783582089552237,27.981029810298104,-3.1616982836495056,6.537530266343827,194.13,USD,,,반도체,Stock Lists Top Stocks Corporate Actions,QUALCOMM Inc,3,"글로벌AI인공지능,나스닥100채권혼합50,미국나스닥100",1.76,2.8134676279332758,탈락,"PEG매출>1,PEG영익>1",,2026-09-22
NOW,ServiceNow,136.36,1030.0,14730.0,12.39,140980.0,14.24,10.28,9.09,,0.68,30.39,1.24,-28.21,FY 2026,FY 2025,16219.999999999998,5110.0,1740.0,4207.895277207393,4.07,27.589041095890412,33.5036855036855,1.5133637533637543,0.21545778458961734,1.640050138091349,1.7206284938622654,,31.50431565967941,15.060240963855422,22.138554216867455,155.50000000000003,143.84,USD,,,소프트웨어,Stock Lists Top Stocks Corporate Actions,ServiceNow Inc,3,"글로벌AI인공지능,글로벌소비트렌드,미국나스닥100",1.72,1.7206284938622654,탈락,"PEG매출>1,PEG영익>1,fPER>30",기저효과,2026-09-22
VRT,Vertiv Holdings Co,254.21,384.99,11480.0,19.96,97870.0,43.94,37.58,15.18,0.1,0.7,32.36,0.85,,FY 2026,FY 2025,14020.0,3330.0,2320.0,2591.02749695134,6.73,29.39039039039039,37.77265973254086,1.0195628207490581,0.5018744999428506,1.1340112547306986,0.7976036856813027,,23.75178316690442,18.57282502443793,37.04789833822091,75.26315789473684,338.15,USD,,,AI·전력인프라,Stock Lists Top Stocks Corporate Actions,Vertiv Holdings Co,3,"나스닥100채권혼합50,미국S&P500,미국나스닥100",1.46,0.5018744999428506,탈락,"PEG매출>1,fPER>30",,2026-09-22
PANW,Palo Alto Networks,367.91,818.0,11480.0,7.05,300950.0,1.74,1.73,9.16,,0.09,88.75,4.73,,FY 2027,FY 2026,14170.0,4190.0,1280.0,3427.4156723111632,4.19,71.82577565632458,87.80668257756562,3.7472889070277073,0.2101023549401082,4.645421429042091,6.8969445417170645,,29.56951305575159,7.047038327526132,23.43205574912892,417.92336217552537,393.42,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Palo Alto Networks Inc,3,"나스닥100채권혼합50,미국S&P500,미국나스닥100",1.02,6.8969445417170645,탈락,"PEG매출>1,PEG영익>1,ROE<10,fPER>30",기저효과,2026-09-22
JNJ,Johnson & Johnson,265.44,2410.0,97930.0,27.69,639680.0,25.74,19.92,5.27,2.02,0.58,24.06,2.95,,FY 2026,FY 2025,101220.0,32180.0,21970.0,26677.432188065097,11.07,19.878185208203853,23.978319783197833,3.2126855481926073,1.0792293331480323,3.224358708093605,3.9493380577494817,,31.792135941513532,27.95413525852001,7.463637328803485,22.218002278769468,277.91,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Johnson & Johnson,2,"글로벌바이오,미국S&P500",5.98,1.0792293331480323,탈락,"PEG매출>1,PEG영익>1",,2026-09-22
MRK,Merck & Co.,150.27,2470.0,66570.0,35.28,371170.0,6.96,14.05,5.01,2.26,1.28,17.32,2.46,,FY 2026,FY 2025,67150.0,12020.0,3270.0,6792.5567312171415,2.75,30.87936772046589,54.64363636363637,16.599919626168234,,13.673083752450125,17.48655372081604,,17.900223380491436,37.640363021073675,3.291801261344407,-50.87862689006948,152.96,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Merck & Co Inc,2,"글로벌바이오,미국S&P500",4.79,,탈락,"PEG매출>1,PEG영익>1,ROE<10,fPER>30",PER괴리,2026-09-22
ABT,Abbott Laboratories,104.25,1730.0,46590.0,17.68,180360.0,10.58,7.51,6.58,2.42,0.63,17.76,1.93,-23.85,FY 2026,FY 2025,50200.0,11720.0,6300.0,9549.997122302157,5.52,15.389078498293514,18.885869565217394,1.4262531479149698,0.6016498447204969,1.7311342903089806,2.2049476501448004,,23.346613545816734,20.121813670200766,13.24159711256485,31.390134529147986,120.26,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Abbott Laboratories,2,"글로벌바이오,미국S&P500",3.25,0.6016498447204969,탈락,PEG매출>1,,2026-09-22
CRM,Salesforce,234.08,823.0,43940.0,21.52,192650.0,19.38,10.96,9.25,0.75,1.1,16.12,0.96,-4.55,FY 2027,FY 2026,46300.0,15890.0,8730.0,13793.634654818867,16.76,12.123977344241661,13.966587112171837,1.216000760520957,0.1787402540036912,1.3204493020928674,1.0676182074899991,,34.31965442764579,21.4784493137491,11.48567300746448,78.13901345291481,275.87,USD,,,소프트웨어,Stock Lists Top Stocks Corporate Actions,Salesforce Inc,2,"글로벌AI인공지능,글로벌소비트렌드",2.19,0.1787402540036912,탈락,PEG매출>1,,2026-09-22
CRWV,CoreWeave,88.81,551.54,7590.0,-2.66,48980.0,-43.6,-0.34,,,10.27,,,-28.66,FY 2026,FY 2025,12880.0,1060.0,-2850.0,,-3.96,46.20754716981132,,,,,,,8.229813664596273,-0.3313840155945419,151.07212475633526,,144.46,USD,,기저효과→PEG(영익)1y 산출불가,미분류,Stock Lists Top Stocks Corporate Actions,CoreWeave Inc,2,"나스닥100채권혼합50,미국나스닥100",1.85,,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10,fPER>30,전년이익률<5",기저효과,2026-09-22
MELI,MercadoLibre,1805.05,50.7,35180.0,8.26,91510.0,27.5,14.2,10.18,,1.69,43.22,1.53,-25.44,FY 2026,FY 2025,41700.0,2880.0,1970.0,1961.453643943381,38.69,31.774305555555557,46.65417420522099,1.05217727774304,,1.3003153496254345,2.3685731223487276,,6.906474820143885,11.076497057805469,44.34060228452752,-9.999999999999998,2265.0,USD,,,인터넷·플랫폼,Stock Lists Top Stocks Corporate Actions,MercadoLibre Inc,2,"글로벌AI인공지능,글로벌소비트렌드",1.67,,탈락,"PEG매출>1,PEG영익>1,이익률<10,fPER>30",,2026-09-22
ALAB,Astera Labs,359.96,173.49,1200.0,22.75,62450.0,25.83,62.97,25.0,,0.03,64.13,1.16,,FY 2026,FY 2025,1910.0,759.07,588.06,699.170741193466,4.03,82.2717272451816,89.32009925558312,0.7200966856588109,0.26449059357813065,1.0308383073876253,1.0343337565777744,,39.74188481675393,20.341806153449145,124.0390367494399,337.7061469265368,389.95,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Astera Labs Inc,2,"나스닥100채권혼합50,미국나스닥100",1.37,1.0343337565777744,탈락,"PEG영익>1,fPER>30","기저효과,PER괴리",2026-09-22
EBAY,eBay,107.97,445.0,12010.0,21.87,48050.0,46.61,28.48,10.51,1.15,1.53,17.32,1.43,,FY 2026,FY 2025,12500.0,3400.0,2009.9999999999998,2728.0401963508384,6.13,14.132352941176471,17.61337683523654,1.3964891633651824,0.4412423269033483,1.8296340288473076,1.7041701253131036,,27.200000000000003,21.891891891891895,12.612612612612617,39.91769547325104,116.22,USD,,,인터넷·플랫폼,Stock Lists Top Stocks Corporate Actions,eBay Inc,2,"글로벌AI인공지능,글로벌소비트렌드",1.25,0.4412423269033483,탈락,PEG매출>1,,2026-09-22
CRDO,CRDO,193.67,187.95,1590.0,31.74,36400.0,30.67,38.22,21.98,,0.01,26.49,0.51,,FY 2027,FY 2026,2500.0,1270.0,891.18,1185.9554912996334,6.31,28.661417322834644,30.692551505546753,0.35455188808131594,0.16555948975724993,0.43745047598853565,0.45513866381482404,,50.8,33.20970149253731,86.56716417910448,185.3868452394328,282.47,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Credo Technology Group Holding Ltd,2,"나스닥100채권혼합50,미국나스닥100",1.16,0.45513866381482404,탈락,fPER>30,기저효과,2026-09-22
WMT,Walmart,107.94,7930.0,735840.0,3.94,855970.0,22.31,13.31,7.11,0.92,0.72,35.82,3.48,,FY 2027,FY 2026,752780.0,33660.0,22990.0,22917.855289975912,2.89,25.429887106357693,37.34948096885813,6.722906574394461,2.908968713579732,7.489791733158684,3.5198005158322125,,4.471425914609846,4.182792080318582,5.555555555555558,12.839423399262495,127.43,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Walmart Inc,2,"글로벌소비트렌드,미국S&P500",1.03,2.908968713579732,탈락,"PEG매출>1,PEG영익>1,이익률<10,fPER>30,전년이익률<5",,2026-09-22
PEP,PepsiCo,131.1,1360.0,96900.0,16.04,178300.0,51.51,19.38,5.21,4.53,2.39,14.87,2.94,-8.12,FY 2026,FY 2025,98950.0,15890.0,10810.0,11641.861174675822,8.56,11.220893643801134,15.315420560747661,2.8656921379900973,2.521153846153843,3.7216173629279083,3.0429716927154957,,16.058615462354727,15.948046417544981,5.34440540828276,6.074766355140193,155.0,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,PepsiCo Inc,2,"나스닥100채권혼합50,미국S&P500",0.92,2.521153846153843,탈락,"PEG매출>1,PEG영익>1",,2026-09-22
RTX,RTX Corporation,188.11,1350.0,93500.0,12.29,253530.0,12.27,9.4,5.53,1.56,0.57,26.35,2.61,,FY 2026,FY 2025,96150.0,12830.0,8290.0,9757.89272234331,7.24,19.760717069368667,25.98204419889503,3.0490186967180124,1.0897731898807792,3.2827277256624283,2.2179407803343274,,13.343733749349973,11.693002257336344,8.521444695259595,23.841698841698843,234.82,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,RTX Corp,1,글로벌우주테크&방산,8.91,1.0897731898807792,탈락,"PEG매출>1,PEG영익>1",,2026-09-22
