종목코드,기업,현재가,주식수(M),TTM매출($M),영업이익률TTM,시총($M),ROE(E),ROIC,WACC,배당수익률,부채자본비율,fPER(사이트),PEG(사이트),52주변동,추정연도,전년도,매출(E),영업이익(E),순이익(E),"순이익(E,조정)",EPS(E),fPOR,fPER,PEG(매출)1y,PEG(영익)1y,PEG(매출)2y,PEG(영익)2y,PEG(영익)3y,영업이익률(E),전년영업이익률,매출증가율1y,영익증가율1y,목표주가,통화,환율,비고,섹터1,섹터2,종목명,보유ETF수,보유ETF,최대비중,유효PEG,Type,탈락조건,플래그,기준일
PLTR,Palantir,183.75,2400.0,6160.0,42.8,447670.0,38.1,363.8,12.84,,0.02,97.87,1.82,,FY 2026,FY 2025,8189.999999999999,4940.0,3860.0,3898.0789115646257,1.6,90.62145748987854,114.84375,1.3867924528301891,0.4587243271954674,1.7699222590148402,1.5211236215043884,,60.31746031746032,31.473214285714285,82.81249999999997,250.354609929078,191.68,USD,,,소프트웨어,Stock Lists Top Analysts Top Stocks Corporate Actions,Palantir Technologies Inc,4,"글로벌우주테크&방산,나스닥100채권혼합50,미국S&P500,미국나스닥100",2.37,1.5211236215043884,탈락,"PEG매출>1,PEG영익>1,fPER>30",기저효과(2y),2026-08-31
WMT,Walmart,103.14,7930.0,735840.0,3.94,817890.0,22.31,14.74,7.15,0.96,0.72,34.5,3.36,,FY 2027,FY 2026,752270.0,33750.0,22990.0,22838.115183246075,2.88,24.233777777777778,35.8125,6.530310023012026,2.7252216198979604,7.2202581786793445,3.430351649757466,,4.486421098807609,4.182792080318582,5.48404285153401,13.141133087495804,127.73,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Walmart Inc,4,"글로벌소비트렌드,나스닥100채권혼합50,미국S&P500,미국나스닥100",1.18,2.7252216198979604,탈락,"PEG매출>1,PEG영익>1,이익률<10,fPER>30,전년이익률<5",,2026-08-31
TER,Teradyne,354.97,156.34,4460.0,30.74,55500.0,36.46,38.24,14.1,0.15,0.03,36.4,1.01,,FY 2026,FY 2025,5140.0,1660.0,1410.0,1421.2327802349494,9.09,33.433734939759034,39.05060506050605,0.6388278468872529,0.27369473835812524,0.9741934679227566,0.5460077643825189,,32.295719844357976,21.44294670846395,61.12852664576802,142.6794146455565,446.47,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Teradyne Inc,3,"글로벌휴머노이드로봇,나스닥100채권혼합50,미국나스닥100",6.45,0.27369473835812524,탈락,fPER>30,,2026-08-31
STX,Seagate Technology,829.76,226.64,12200.0,34.65,188060.0,371.53,85.92,15.62,0.36,1.8,23.19,0.35,,FY 2027,FY 2026,18780.0,9880.0,8420.0,8109.316910913999,35.78,19.034412955465587,23.190609278926775,0.4299778620104965,0.17362172964577038,0.5335569707046407,0.2619865832091895,,52.609158679446224,34.67213114754099,53.93442622950819,133.56973995271866,1125.0,USD,,,반도체,Stock Lists Top Analysts Top Stocks Corporate Actions,Seagate Technology Holdings PLC,3,"글로벌AI인공지능,나스닥100채권혼합50,미국나스닥100",3.92,0.17362172964577038,통과,,,2026-08-31
MU,Micron Technology,932.86,1130.0,90270.0,65.67,1050000.0,66.64,67.64,16.34,0.06,0.06,6.49,0.04,,FY 2026,FY 2025,129720.0,98090.0,82620.0,82616.89856998906,73.4,10.704455092262208,12.709264305177111,0.05144815894818284,0.014123004398933783,0.08276586926944465,0.03822970612751563,,75.61671292013568,26.243980738362758,247.03049759229538,899.8980632008156,1515.0,USD,,,반도체,Stock Lists Top Analysts Top Stocks Corporate Actions,Micron Technology Inc,3,"나스닥100채권혼합50,미국S&P500,미국나스닥100",3.8,0.03822970612751563,통과,,"기저효과(2y),비지배괴리",2026-08-31
MRVL,Marvell Technology,216.62,876.93,9450.0,16.81,189960.0,16.52,6.94,16.25,0.11,0.29,39.9,0.87,,FY 2027,FY 2026,11560.0,4260.0,1700.0,3551.5557196934724,4.05,44.59154929577465,53.48641975308642,1.299862842070557,0.24545137831895825,1.2277784233295068,1.0876497903752127,,36.851211072664356,16.361416361416364,41.14774114774116,217.91044776119404,279.62,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Marvell Technology Inc,3,"나스닥100채권혼합50,미국S&P500,미국나스닥100",3.78,1.0876497903752127,탈락,"PEG매출>1,PEG영익>1,fPER>30","기저효과(2y),비지배괴리",2026-08-31
WDC,Western Digital,459.45,360.54,12920.0,35.82,165650.0,130.85,52.9,16.42,0.13,0.13,22.87,0.33,,FY 2027,FY 2026,19190.0,9400.0,7750.0,7243.244096201981,20.09,17.622340425531913,22.869586859133896,0.4712520928548803,0.2219836208758699,0.53761587394024,0.2999014073878072,,48.98384575299635,35.8359133126935,48.529411764705884,103.02375809935205,664.92,USD,,,반도체,Stock Lists Top Analysts Top Stocks Corporate Actions,Western Digital Corp,3,"글로벌AI인공지능,나스닥100채권혼합50,미국나스닥100",3.67,0.2219836208758699,통과,,,2026-08-31
COIN,Coinbase,178.64,263.84,6040.0,7.38,47130.0,-7.85,4.06,20.04,,0.51,152.85,9.37,-42.18,FY 2026,FY 2025,5350.0,-140.32,-812.59,308.3415112855741,-1.99,,152.85,,,,,,-2.622803738317757,21.511627906976745,-22.23837209302325,,196.55,USD,,,금융,Stock Lists Top Analysts Top Stocks Corporate Actions,Coinbase Global Inc,3,"글로벌AI인공지능,나스닥100채권혼합50,미국나스닥100",3.1,,금융,영업이익·PEG 기준 부적합(별도 판단),,2026-08-31
AVGO,Broadcom,368.79,4760.0,75470.0,44.17,1750000.0,37.28,24.22,12.08,0.71,0.74,23.37,0.49,,FY 2026,FY 2025,106090.0,70930.0,44180.0,55187.233927167224,11.63,24.672212040039476,31.71023215821152,0.4800869034569039,0.18765682720198334,0.48967523456058953,0.45866353501629015,,66.8583278348572,41.27406479887306,66.05102519956174,168.9799014031096,525.97,USD,,,반도체,Stock Lists Top Stocks Corporate Actions,Broadcom Inc,3,"나스닥100채권혼합50,미국S&P500,미국나스닥100",2.81,0.45866353501629015,탈락,fPER>30,"기저효과(2y),비지배괴리",2026-08-31
AAOI,Applied Optoelectronics,106.23,84.91,595.97,-11.31,9020.0,-5.45,-5.58,24.3,,0.18,46.16,,,FY 2026,FY 2025,1040.0,47.9,2.8,57.73886849289278,0.68,188.3089770354906,156.22058823529412,1.2184713916373697,,1.103275089969291,,,4.605769230769231,-11.98104099008163,128.2103045729834,,163.4,USD,,기저효과→PEG(영익)1y 산출불가,AI·전력인프라,Stock Lists Top Analysts Top Stocks Corporate Actions,Applied Optoelectronics Inc,3,"글로벌AI인공지능,나스닥100채권혼합50,미국나스닥100",2.4,,탈락,"PEG매출>1,PEG산출불가,ROE<10,이익률<10,fPER>30,전년이익률<5","기저효과(2y),비지배괴리",2026-08-31
MSTR,Strategy,127.31,384.23,498.35,-7295.38,48920.0,-63.56,-71.75,20.99,,0.15,3.22,,-62.78,FY 2026,FY 2025,502.21,-6890.0,-6540.0,15192.54658385093,-17.44,,3.22,0.6151643714971988,,0.8310091787987017,,,-1371.9360426913045,-1139.9115730360622,5.234373362948674,,225.14,USD,,기저효과→PEG(영익)1y 산출불가,금융,Stock Lists Top Analysts Top Stocks Corporate Actions,Strategy Inc,3,"글로벌AI인공지능,나스닥100채권혼합50,미국나스닥100",2.4,,금융,영업이익·PEG 기준 부적합(별도 판단),기저효과(2y),2026-08-31
BE,Bloom Energy,210.77,294.53,3110.0,11.74,62080.0,22.21,22.93,24.29,,1.72,59.68,,,FY 2026,FY 2025,4120.0,649.9,651.67,798.200882478531,2.71,95.5223880597015,77.7749077490775,0.7481205412054122,0.12255750652015186,0.9332148969666659,0.5036114319217062,,15.774271844660193,4.379702970297029,103.96039603960396,634.5992991974681,275.08,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Bloom Energy Corp,3,"나스닥100채권혼합50,미국S&P500,미국나스닥100",2.16,0.5036114319217062,탈락,"fPER>30,전년이익률<5","기저효과(2y),비지배괴리",2026-08-31
VRT,Vertiv Holdings Co,257.08,384.99,11480.0,19.96,98970.0,43.94,37.58,15.2,0.1,0.7,32.9,0.87,,FY 2026,FY 2025,14020.0,3320.0,2320.0,2583.1986152170534,6.71,29.81024096385542,38.312965722801785,1.0341468056576844,0.5126382737557985,1.1540447256701247,0.8117839224005883,,23.680456490727533,18.57282502443793,37.04789833822091,74.73684210526316,338.15,USD,,,AI·전력인프라,Stock Lists Top Analysts Top Stocks Corporate Actions,Vertiv Holdings Co,3,"나스닥100채권혼합50,미국S&P500,미국나스닥100",1.62,0.5126382737557985,탈락,"PEG매출>1,fPER>30",,2026-08-31
COST,Costco,945.48,443.48,293590.0,3.82,419300.0,29.15,38.44,8.83,0.62,0.25,43.14,3.99,-0.43,FY 2026,FY 2025,301580.0,11650.0,9150.0,9126.786394212462,20.58,35.99141630901288,45.94169096209913,4.8006799621898875,3.754919308555822,5.191467586877776,3.9771575080794843,,3.8629882618210756,3.7712541781717777,9.569829966574627,12.235067437379566,1077.0,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Costco Wholesale Corp,3,"나스닥100채권혼합50,미국S&P500,미국나스닥100",1.21,3.754919308555822,탈락,"PEG매출>1,PEG영익>1,이익률<10,fPER>30,전년이익률<5",,2026-08-31
AMAT,Applied Materials,461.67,793.6,30840.0,31.22,366380.0,41.07,35.64,12.95,0.46,0.29,26.17,0.85,,FY 2026,FY 2025,34250.0,11330.0,10540.0,10150.107652652325,12.79,32.33715798764342,36.09616888193902,1.741578760511241,1.089285096401777,1.311861414976047,0.9026780216048971,,33.080291970802925,29.996475149806134,20.72611913993656,33.13748531139835,640.31,USD,,,미분류,Stock Lists Top Analysts Top Stocks Corporate Actions,Applied Materials Inc,3,"나스닥100채권혼합50,미국S&P500,미국나스닥100",1.09,1.089285096401777,탈락,"PEG매출>1,PEG영익>1,fPER>30",비지배괴리,2026-08-31
GEV,GE Vernova,911.93,266.33,41370.0,6.59,242880.0,82.58,41.4,9.78,0.22,0.28,42.58,1.1,,FY 2026,FY 2025,46220.0,4660.0,8360.0,4040.3206386455104,15.17,52.12017167381974,60.114040870138425,2.80802642444929,0.5104922518337153,3.4112192855325096,2.636042306194085,,10.082215491129382,5.621224060940373,21.407932755450474,117.75700934579439,1236.0,USD,,,미분류,Stock Lists Top Analysts Top Stocks Corporate Actions,GE Vernova Inc,3,"나스닥100채권혼합50,미국S&P500,미국나스닥100",1.03,0.5104922518337153,탈락,"PEG매출>1,fPER>30",비지배괴리,2026-08-31
LRCX,Lam Research,301.9,1250.0,23230.0,35.29,377770.0,65.07,70.07,14.38,0.34,0.33,31.91,1.19,,FY 2027,FY 2026,34760.0,13820.0,11760.0,11837.377277244123,9.46,27.335021707670045,31.91331923890063,0.642971731066489,0.4656391775070911,1.009968217934843,0.7796184760134227,,39.758342922899885,35.29918209212226,49.63409384416701,68.53658536585365,371.35,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Lam Research Corp,3,"나스닥100채권혼합50,미국S&P500,미국나스닥100",0.55,0.4656391775070911,탈락,fPER>30,,2026-08-31
JNJ,Johnson & Johnson,267.59,2410.0,97930.0,27.69,645950.0,25.74,19.92,5.26,2.0,0.58,23.87,2.93,,FY 2026,FY 2025,101120.0,32310.000000000004,21970.0,26674.193729212606,11.05,19.992262457443513,24.216289592760177,3.2913886244474466,1.0662456604972823,3.2455776843885724,3.555169345905755,,31.952136075949372,27.95413525852001,7.357468945747958,22.71173566274214,272.5,USD,,,미분류,Stock Lists Top Analysts Top Stocks Corporate Actions,Johnson & Johnson,2,"글로벌바이오,미국S&P500",6.45,1.0662456604972823,탈락,"PEG매출>1,PEG영익>1",,2026-08-31
MRK,Merck & Co.,148.35,2470.0,66570.0,35.28,366000.0,6.96,14.05,4.94,2.29,1.28,17.22,2.52,,FY 2026,FY 2025,67140.0,12020.0,3260.0,6784.630940343782,2.75,30.449251247920134,53.945454545454545,16.46476056338035,,13.523409228986404,17.56672631212228,,17.90288948465892,37.640363021073675,3.276419012459608,-50.87862689006948,148.73,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Merck & Co Inc,2,"글로벌바이오,미국S&P500",5.95,,탈락,"PEG매출>1,PEG영익>1,ROE<10,fPER>30",비지배괴리,2026-08-31
ABT,Abbott Laboratories,111.74,1730.0,46590.0,17.68,194620.0,10.58,7.51,6.62,2.24,0.63,19.39,2.25,-14.45,FY 2026,FY 2025,50300.0,11720.0,6230.0,9614.30463576159,5.52,16.60580204778157,20.242753623188406,1.5031177020367543,0.6448762939958591,1.8349951245349287,2.388311609165197,,23.30019880715706,20.121813670200766,13.46717798330701,31.390134529147986,120.2,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Abbott Laboratories,2,"글로벌바이오,미국S&P500",3.53,0.6448762939958591,탈락,PEG매출>1,,2026-08-31
SNOW,Snowflake,328.0,346.6,5030.0,-25.71,113690.0,-54.87,-16.48,11.22,,1.43,154.73,4.95,,FY 2027,FY 2026,6100.0,824.2,-987.37,672.434756097561,1.94,137.93982043193398,169.0721649484536,5.572237549005372,,6.034176340610805,3.578905959868788,,13.511475409836066,-28.418803418803417,30.341880341880344,,327.85,USD,,기저효과→PEG(영익)1y 산출불가,소프트웨어,Stock Lists Top Stocks Corporate Actions,Snowflake Inc,2,"글로벌AI인공지능,미국S&P500",3.01,3.578905959868788,탈락,"PEG매출>1,PEG영익>1,ROE<10,fPER>30,전년이익률<5",기저효과(2y),2026-08-31
CRDO,CRDO,232.75,186.48,1340.0,33.33,43400.0,34.41,73.1,22.01,,0.01,37.74,0.83,,FY 2027,FY 2026,2470.0,1240.0,1010.0,1150.4962406015038,6.17,35.0,37.72285251215559,0.44733294129458834,0.21116047492967657,0.570103661653689,0.6032706045077697,,50.20242914979757,33.20970149253731,84.32835820895524,178.64542369834388,283.23,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Credo Technology Group Holding Ltd,2,"나스닥100채권혼합50,미국나스닥100",2.53,0.6032706045077697,탈락,fPER>30,기저효과(2y),2026-08-31
RKLB,Rocket Lab,64.39,598.46,769.15,-27.6,38530.0,-7.92,-5.51,18.67,,0.04,2861.78,,,FY 2026,FY 2025,953.34,-94.95,-166.88,13.463648498486954,-0.05,,2861.78,48.99070387438128,,56.86121936261656,,,-9.959720561394676,-38.0259222333001,58.414755732801616,,112.94,USD,,기저효과→PEG(영익)1y 산출불가,미분류,Stock Lists Top Stocks Corporate Actions,Rocket Lab Corp,2,"글로벌우주테크&방산,미국나스닥100",1.87,,탈락,"PEG매출>1,PEG산출불가,ROE<10,이익률<10,fPER>30,전년이익률<5",기저효과(2y),2026-08-31
MELI,MercadoLibre,1960.0,50.7,35180.0,8.26,99680.0,27.5,14.2,10.26,,1.69,46.68,1.64,-18.53,FY 2026,FY 2025,41690.0,2900.0,1990.0,1986.9885714285715,39.07,34.37241379310345,50.16636805733299,1.1322706040440236,,1.399198496809167,2.495917853964332,,6.956104581434397,11.076497057805469,44.305988231221875,-9.375,2257.0,USD,,,인터넷·플랫폼,Stock Lists Top Analysts Top Stocks Corporate Actions,MercadoLibre Inc,2,"글로벌AI인공지능,글로벌소비트렌드",1.83,,탈락,"PEG매출>1,PEG영익>1,이익률<10,fPER>30",,2026-08-31
GLW,Corning,148.98,861.39,16960.0,15.62,128330.00000000001,16.81,11.27,10.07,0.75,0.71,40.24,1.32,,FY 2026,FY 2025,19220.0,4140.0,2270.0,2816.7478856222315,3.27,30.997584541062807,45.559633027522935,1.9835572819503724,0.5807601572739187,2.1705674569975155,1.4729567303174564,,21.54006243496358,14.843250159948818,22.968650031989757,78.44827586206897,191.4,USD,,,미분류,Stock Lists Top Analysts Top Stocks Corporate Actions,Corning Inc,2,"나스닥100채권혼합50,미국나스닥100",1.66,0.5807601572739187,탈락,"PEG매출>1,fPER>30",,2026-08-31
CRWV,CoreWeave,84.23,551.54,7590.0,-2.66,46460.0,-43.6,-0.34,,,10.27,,,-13.1,FY 2026,FY 2025,12890.0,1060.0,-2870.0,,-3.93,43.83018867924528,,,,,,,8.223429014740109,-0.3313840155945419,151.2670565302144,,144.46,USD,,기저효과→PEG(영익)1y 산출불가,미분류,Stock Lists Top Analysts Top Stocks Corporate Actions,CoreWeave Inc,2,"나스닥100채권혼합50,미국나스닥100",1.54,,탈락,"PEG매출>1,PEG산출불가,ROE<10,이익률<10,fPER>30,전년이익률<5",기저효과(2y),2026-08-31
SPCX,SpaceX,140.48,13570.0,23040.0,-14.92,1920000.0,,,,,0.31,109.06,,,FY 2026,FY 2025,44630.0,5160.0,1440.0,1230.0683371298405,0.09,372.09302325581393,1560.888888888889,11.225653141585346,,11.337092561787784,,,11.561729778176115,-11.033743974290305,139.04659882163898,,219.22,USD,,기저효과→PEG(영익)1y 산출불가,미분류,Stock Lists Top Stocks Corporate Actions,Space Exploration Technologies Corp,2,"나스닥100채권혼합50,미국나스닥100",1.5,,탈락,"PEG매출>1,PEG산출불가,ROE<10,fPER>30,전년이익률<5","기저효과(2y),비지배괴리",2026-08-31
KO,The Coca-Cola Company,89.56,4300.0,50130.0,31.85,385770.0,42.05,20.1,5.81,2.36,1.16,26.38,3.56,,FY 2026,FY 2025,49720.0,16120.000000000002,14280.0,14214.392585975882,3.3,23.931141439205952,27.13939393939394,7.309340143003078,3.742248540450368,13.97548297957658,3.2025652452060034,,32.42156074014482,31.351689612015022,3.7129745515227297,7.252162341982715,94.7,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Coca-Cola Co/The,2,"나스닥100채권혼합50,미국S&P500",1.31,3.742248540450368,탈락,"PEG매출>1,PEG영익>1",,2026-08-31
QCOM,QUALCOMM,164.19,1070.0,44070.0,23.66,175360.0,33.75,25.56,12.62,2.24,0.55,17.71,4.77,,FY 2026,FY 2025,42950.0,13200.0,13750.0,11235.685486326816,10.52,13.284848484848485,15.607414448669202,,2.3873563582593995,24.326780936215275,,,30.73341094295693,27.981029810298104,-3.0036133694670286,6.537530266343827,193.1,USD,,,반도체,Stock Lists Top Stocks Corporate Actions,QUALCOMM Inc,2,"글로벌AI인공지능,미국나스닥100",1.21,2.3873563582593995,탈락,"PEG매출>1,PEG영익>1",,2026-08-31
