종목코드,기업,현재가,주식수(M),TTM매출($M),영업이익률TTM,시총($M),ROE(E),ROIC,WACC,배당수익률,부채자본비율,fPER(사이트),PEG(사이트),52주변동,추정연도,전년도,매출(E),영업이익(E),순이익(E),"순이익(E,조정)",EPS(E),fPOR,fPER,PEG(매출)1y,PEG(영익)1y,PEG(매출)2y,PEG(영익)2y,PEG(영익)3y,영업이익률(E),전년영업이익률,매출증가율1y,영익증가율1y,목표주가,통화,환율,비고,섹터1,섹터2,종목명,보유ETF수,보유ETF,최대비중,유효PEG,Type,탈락조건,플래그,기준일
SNDK,Sandisk,1788.6,146.42,20250.0,61.58,261890.0,91.64,102.23,,,0.01,8.38,0.21,,FY 2027,FY 2026,48960.0,38940.0,33400.0,31348.90361176339,214.1,6.725475089881869,8.354040168145726,0.05892348080980528,0.03935582957943982,0.12119117596989991,0.08958242380307262,,79.5343137254902,61.58024691358025,141.77777777777777,212.26944667201283,2137.0,USD,,,반도체,Stock Lists Top Stocks Corporate Actions,Sandisk Corp,4,"글로벌AI인공지능,나스닥100채권혼합50,미국S&P500,미국나스닥100",5.39,0.08958242380307262,통과,,기저효과,2026-09-24
GOOGL,Alphabet,339.33,12230.0,445870.0,33.11,4150000.0000000005,48.68,24.93,10.72,0.26,0.19,25.24,1.97,,FY 2026,FY 2025,498550.0,171730.0,252150.0,252182.2414758495,20.62,24.165841728294417,16.45635305528613,0.6926420713396162,0.49742979579623353,0.6990795515321331,0.9455883325655089,,34.44589308996089,32.03256876179128,23.758812431734675,33.082765034097974,428.41,USD,,,인터넷·플랫폼,Stock Lists Top Stocks Corporate Actions,Alphabet Inc,4,"글로벌소비트렌드,나스닥100채권혼합50,미국S&P500,미국나스닥100",5.1,0.49742979579623353,통과,,PER괴리,2026-09-24
AMD,Advanced Micro Devices,619.63,1630.0,41310.0,15.82,1010000.0,10.2,9.77,17.81,,0.06,55.55,0.84,,FY 2026,FY 2025,50880.0,14240.0,9350.0,12355.437922631247,7.58,70.92696629213484,81.74538258575198,1.7436330374202273,0.2911692674959166,1.374813599406369,0.8768069254982108,,27.9874213836478,10.796766743648961,46.882217090069275,280.7486631016043,616.51,USD,,,반도체,Stock Lists Top Stocks Corporate Actions,Advanced Micro Devices Inc,4,"글로벌AI인공지능,나스닥100채권혼합50,미국S&P500,미국나스닥100",4.59,0.8768069254982108,탈락,"PEG매출>1,fPER>30","기저효과,PER괴리",2026-09-24
PLTR,Palantir,192.37,2400.0,6160.0,42.8,461680.0,38.1,363.8,13.16,,0.02,101.12,1.89,,FY 2026,FY 2025,8189.999999999999,4940.0,3890.0,3863.9330456931957,1.61,93.4574898785425,119.48447204968943,1.4428313606000238,0.47726092235145073,1.835701760439637,1.5746764169770784,,60.31746031746032,31.473214285714285,82.81249999999997,250.354609929078,195.57,USD,,,소프트웨어,Stock Lists Top Stocks Corporate Actions,Palantir Technologies Inc,4,"글로벌우주테크&방산,나스닥100채권혼합50,미국S&P500,미국나스닥100",3.69,1.5746764169770784,탈락,"PEG매출>1,PEG영익>1,fPER>30",기저효과,2026-09-24
SNOW,Snowflake,334.5,352.46,5430.0,-22.43,117900.0,-48.06,-15.26,11.29,,1.29,132.92,3.41,,FY 2027,FY 2026,6320.0,918.14,-913.1,782.4753363228701,2.22,128.41178905177858,150.67567567567565,4.299769281476596,,4.76220651619572,2.7307538917780225,,14.527531645569619,-28.418803418803417,35.04273504273505,,425.19,USD,,기저효과→PEG(영익)1y 산출불가,소프트웨어,Stock Lists Top Stocks Corporate Actions,Snowflake Inc,4,"글로벌AI인공지능,나스닥100채권혼합50,미국S&P500,미국나스닥100",3.49,2.7307538917780225,탈락,"PEG매출>1,PEG영익>1,ROE<10,fPER>30,전년이익률<5",기저효과,2026-09-24
LITE,Lumentum Holdings,924.97,89.7,3010.0,17.79,82970.0,-240.03,16.03,12.49,,0.36,42.64,0.4,,FY 2027,FY 2026,6320.0,2570.0,1950.0,1943.8034747072877,21.67,32.284046692607006,42.68435625288417,0.38815683480719443,0.11253491898316695,0.5424987005187121,0.42175122037796026,,40.664556962025316,17.813953488372096,109.96677740863787,379.2987691160015,1149.0,USD,,,AI·전력인프라,Stock Lists Top Stocks Corporate Actions,Lumentum Holdings Inc,4,"글로벌AI인공지능,나스닥100채권혼합50,미국S&P500,미국나스닥100",2.96,0.42175122037796026,탈락,"ROE<10,fPER>30",기저효과,2026-09-24
HOOD,Robinhood,122.93,899.08,4930.0,46.03,110520.0,23.62,7.01,14.17,,2.4,51.1,2.74,-5.08,FY 2026,FY 2025,5210.0,2290.0,1920.0,2283.582526641178,2.54,48.262008733624455,48.39763779527559,2.923478931687592,5.057553149606297,2.2120193459175317,2.3976980855102012,,43.953934740882914,46.75615212527964,16.554809843400452,9.569377990430628,130.08,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Robinhood Markets Inc,4,"글로벌AI인공지능,나스닥100채권혼합50,미국S&P500,미국나스닥100",2.82,5.057553149606297,탈락,"PEG매출>1,PEG영익>1,fPER>30",,2026-09-24
QCOM,QUALCOMM,193.68,1070.0,44070.0,23.66,206860.0,33.75,25.56,12.83,1.9,0.55,21.27,3.45,,FY 2026,FY 2025,42880.0,13200.0,13730.0,11193.168112350268,10.48,15.671212121212122,18.480916030534353,,2.826895674300254,26.07096590008103,,,30.783582089552237,27.981029810298104,-3.1616982836495056,6.537530266343827,194.13,USD,,,반도체,Stock Lists Top Stocks Corporate Actions,QUALCOMM Inc,4,"글로벌AI인공지능,나스닥100채권혼합50,미국S&P500,미국나스닥100",1.86,2.826895674300254,탈락,"PEG매출>1,PEG영익>1",,2026-09-24
TER,Teradyne,380.16,156.34,4460.0,30.74,59430.0,36.46,38.24,14.02,0.14,0.03,39.01,1.11,,FY 2026,FY 2025,5140.0,1660.0,1410.0,1421.0298295454545,9.09,35.80120481927711,41.82178217821782,0.6841614623000762,0.2931171415449894,1.0433258832169343,0.5847545192767231,,32.295719844357976,21.44294670846395,61.12852664576802,142.6794146455565,446.47,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Teradyne Inc,3,"글로벌휴머노이드로봇,나스닥100채권혼합50,미국나스닥100",7.31,0.2931171415449894,탈락,fPER>30,,2026-09-24
MU,Micron Technology,1061.11,1130.0,90270.0,65.67,1200000.0,66.64,67.64,16.4,0.06,0.06,7.32,0.04,,FY 2026,FY 2025,129919.99999999999,98240.0,82980.0,83143.12371007718,73.52,12.214983713355048,14.432943416757345,0.058299483998097,0.016011215076149447,0.09171421335393089,0.04271993349734004,,75.61576354679804,26.243980738362758,247.56554307116102,901.4271151885831,1515.0,USD,,,반도체,Stock Lists Top Stocks Corporate Actions,Micron Technology Inc,3,"나스닥100채권혼합50,미국S&P500,미국나스닥100",3.83,0.04271993349734004,통과,,"기저효과,PER괴리",2026-09-24
SPCX,SpaceX,147.47,13570.0,23040.0,-14.92,2000000.0,,,,,0.31,102.53,,,FY 2026,FY 2025,44820.0,5260.0,1910.0,1898.6912592391677,0.14,380.22813688212926,1053.3571428571427,7.52052690521715,,7.4781185066206115,,,11.735832217759928,-11.033743974290305,140.06427423674347,,222.42,USD,,기저효과→PEG(영익)1y 산출불가,미분류,Stock Lists Top Stocks Corporate Actions,Space Exploration Technologies Corp,3,"글로벌우주테크&방산,나스닥100채권혼합50,미국나스닥100",3.36,,탈락,"PEG매출>1,PEG영익>1,ROE<10,fPER>30,전년이익률<5","기저효과,PER괴리",2026-09-24
MRVL,Marvell Technology,255.99,876.93,9450.0,16.81,224480.0,16.52,6.94,16.35,0.09,0.29,46.99,1.04,,FY 2027,FY 2026,12050.0,4520.0,1640.0,3691.7879604672053,4.21,49.663716814159294,60.805225653206655,1.2901419639890217,0.25622327790973876,1.2391224896050588,1.120180838762432,,37.510373443983404,16.361416361416364,47.13064713064714,237.3134328358209,289.04,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Marvell Technology Inc,3,"나스닥100채권혼합50,미국S&P500,미국나스닥100",2.65,1.120180838762432,탈락,"PEG매출>1,PEG영익>1,fPER>30",기저효과,2026-09-24
AVGO,Broadcom,348.2,4770.0,89100.0,48.81,1660000.0,44.25,30.68,12.01,0.75,0.6,20.5,0.37,,FY 2026,FY 2025,105970.0,71000.0,45220.0,55587.59333716255,11.66,23.380281690140844,29.86277873070326,0.4534061152815187,0.17644666706893228,0.4609098887652871,0.435497052652727,,67.0000943663301,41.27406479887306,65.86320237908907,169.24535456958668,531.85,USD,,,반도체,Stock Lists Top Stocks Corporate Actions,Broadcom Inc,3,"나스닥100채권혼합50,미국S&P500,미국나스닥100",2.61,0.435497052652727,통과,,"기저효과,PER괴리",2026-09-24
COIN,Coinbase,198.3,263.84,6040.0,7.38,52320.0,-7.85,4.06,20.41,,0.51,197.65,16.65,-37.98,FY 2026,FY 2025,5330.0,-81.69,-815.23,264.7103465722236,-2.03,,197.65,,,,,,-1.5326454033771106,21.511627906976745,-22.529069767441857,,203.6,USD,,,금융,Stock Lists Top Stocks Corporate Actions,Coinbase Global Inc,3,"글로벌AI인공지능,나스닥100채권혼합50,미국나스닥100",2.5,,금융,영업이익·PEG 기준 부적합(별도 판단),,2026-09-24
WDC,Western Digital,459.58,360.54,12920.0,35.82,165700.0,130.85,52.9,16.23,0.13,0.13,23.58,0.34,,FY 2027,FY 2026,19190.0,9400.0,7750.0,7243.380913007529,20.09,17.627659574468087,22.876057740169237,0.4713854322216691,0.22204643047585654,0.5377679907399183,0.2999862635918782,,48.98384575299635,35.8359133126935,48.529411764705884,103.02375809935205,664.92,USD,,,반도체,Stock Lists Top Stocks Corporate Actions,Western Digital Corp,3,"글로벌AI인공지능,나스닥100채권혼합50,미국나스닥100",2.48,0.22204643047585654,통과,,,2026-09-24
STX,Seagate Technology,919.35,227.39,12200.0,34.65,209050.0,371.53,85.92,15.55,0.32,1.8,25.82,0.38,,FY 2027,FY 2026,18780.0,9880.0,8420.0,8135.975417414478,35.78,21.158906882591094,25.69452207937395,0.47640299296103683,0.1923678378685873,0.5911656394828763,0.290273531229956,,52.609158679446224,34.67213114754099,53.93442622950819,133.56973995271866,1125.0,USD,,,반도체,Stock Lists Top Stocks Corporate Actions,Seagate Technology Holdings PLC,3,"글로벌AI인공지능,나스닥100채권혼합50,미국나스닥100",2.38,0.1923678378685873,통과,,,2026-09-24
AAOI,Applied Optoelectronics,100.4,84.91,595.97,-11.31,8520.0,-5.45,-5.58,24.26,,0.18,43.63,,,FY 2026,FY 2025,1040.0,47.9,2.8,57.70517928286852,0.68,177.87056367432152,147.64705882352942,1.151600562180099,,1.0427263393854542,,,4.605769230769231,-11.98104099008163,128.2103045729834,,163.4,USD,,기저효과→PEG(영익)1y 산출불가,AI·전력인프라,Stock Lists Top Stocks Corporate Actions,Applied Optoelectronics Inc,3,"글로벌AI인공지능,나스닥100채권혼합50,미국나스닥100",2.35,,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10,fPER>30,전년이익률<5","기저효과,PER괴리",2026-09-24
MSTR,Strategy,164.2,384.23,498.35,-7295.38,63090.0,-63.56,-71.75,21.74,,0.15,4.45,,-51.28,FY 2026,FY 2025,501.16,-7820.0,-7420.0,14177.528089887639,-17.44,,4.45,0.8874523610530698,,1.2139199653210118,,,-1560.3799185888738,-1139.9115730360622,5.0143536659472465,,229.87,USD,,기저효과→PEG(영익)1y 산출불가,금융,Stock Lists Top Stocks Corporate Actions,Strategy Inc,3,"글로벌AI인공지능,나스닥100채권혼합50,미국나스닥100",2.25,,금융,영업이익·PEG 기준 부적합(별도 판단),기저효과,2026-09-24
NOW,ServiceNow,139.09,1030.0,14730.0,12.39,143800.0,14.24,10.28,9.11,,0.68,31.07,1.27,-25.78,FY 2026,FY 2025,16219.999999999998,5110.0,1740.0,4207.822273348192,4.07,28.140900195694716,34.174447174447174,1.5436621036621048,0.21977136446589818,1.6728848174473874,1.7550763949200827,,31.50431565967941,15.060240963855422,22.138554216867455,155.50000000000003,144.99,USD,,,소프트웨어,Stock Lists Top Stocks Corporate Actions,ServiceNow Inc,3,"글로벌AI인공지능,글로벌소비트렌드,미국나스닥100",1.7,1.7550763949200827,탈락,"PEG매출>1,PEG영익>1,fPER>30",기저효과,2026-09-24
VRT,Vertiv Holdings Co,240.96,384.99,11480.0,19.96,92770.0,43.94,37.58,15.18,0.1,0.7,30.78,0.84,,FY 2026,FY 2025,14020.0,3330.0,2320.0,2591.0611719787516,6.73,27.85885885885886,35.803863298662705,0.9664209011749856,0.475715666206008,1.0749040239955516,0.7560307781037988,,23.75178316690442,18.57282502443793,37.04789833822091,75.26315789473684,338.15,USD,,,AI·전력인프라,Stock Lists Top Stocks Corporate Actions,Vertiv Holdings Co,3,"나스닥100채권혼합50,미국S&P500,미국나스닥100",1.42,0.475715666206008,탈락,fPER>30,,2026-09-24
PANW,Palo Alto Networks,388.21,818.0,11480.0,7.05,317560.0,1.74,1.73,9.17,,0.09,93.89,5.0,,FY 2027,FY 2026,14170.0,4190.0,1280.0,3427.4655469977597,4.19,75.78997613365155,92.65155131264915,3.954051334829785,0.2216950754567677,4.901739699840804,7.277494062515238,,29.56951305575159,7.047038327526132,23.43205574912892,417.92336217552537,395.7,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Palo Alto Networks Inc,3,"나스닥100채권혼합50,미국S&P500,미국나스닥100",1.02,7.277494062515238,탈락,"PEG매출>1,PEG영익>1,ROE<10,fPER>30",기저효과,2026-09-24
JNJ,Johnson & Johnson,272.99,2410.0,97930.0,27.69,657900.0,25.74,19.92,5.27,1.96,0.58,24.03,2.95,,FY 2026,FY 2025,101220.0,32180.0,21970.0,26678.460749478003,11.07,20.444375388440026,24.660343270099368,3.3040650535002256,1.109926219319173,3.3160702370497033,4.061670420377603,,31.792135941513532,27.95413525852001,7.463637328803485,22.218002278769468,277.91,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Johnson & Johnson,2,"글로벌바이오,미국S&P500",6.21,1.109926219319173,탈락,"PEG매출>1,PEG영익>1",,2026-09-24
MRK,Merck & Co.,150.17,2470.0,66570.0,35.28,370910.0,6.96,14.05,5.01,2.26,1.28,17.2,3.06,,FY 2026,FY 2025,67150.0,12020.0,3270.0,6792.318705467138,2.75,30.85773710482529,54.60727272727272,16.588872897196268,,13.663984741501531,17.47491696449687,,17.900223380491436,37.640363021073675,3.291801261344407,-50.87862689006948,152.96,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Merck & Co Inc,2,"글로벌바이오,미국S&P500",5.03,,탈락,"PEG매출>1,PEG영익>1,ROE<10,fPER>30",PER괴리,2026-09-24
ABT,Abbott Laboratories,103.05,1730.0,46590.0,17.68,178320.0,10.58,7.51,6.58,2.44,0.63,17.84,1.94,-24.16,FY 2026,FY 2025,50200.0,11720.0,6300.0,9551.930131004367,5.52,15.215017064846416,18.668478260869566,1.409835845492927,0.5947243788819876,1.711207564665136,2.179566957769033,,23.346613545816734,20.121813670200766,13.24159711256485,31.390134529147986,120.26,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Abbott Laboratories,2,"글로벌바이오,미국S&P500",3.37,0.5947243788819876,탈락,PEG매출>1,,2026-09-24
CRM,Salesforce,239.87,823.0,43940.0,21.52,197410.0,19.38,10.96,9.25,0.73,1.1,16.2,0.96,-2.39,FY 2027,FY 2026,46290.0,15890.0,8750.0,13793.269687747532,16.76,12.4235368156073,14.312052505966586,1.2486965138083863,0.18316141801036143,1.3517194322485004,1.0940258861527088,,34.32706848131346,21.4784493137491,11.461594028413202,78.13901345291481,281.08,USD,,,소프트웨어,Stock Lists Top Stocks Corporate Actions,Salesforce Inc,2,"글로벌AI인공지능,글로벌소비트렌드",2.11,0.18316141801036143,탈락,PEG매출>1,,2026-09-24
CRWV,CoreWeave,87.74,551.54,7590.0,-2.66,48390.0,-43.6,-0.34,,,10.27,,,-32.79,FY 2026,FY 2025,12880.0,1060.0,-2850.0,,-3.96,45.65094339622642,,,,,,,8.229813664596273,-0.3313840155945419,151.07212475633526,,140.81,USD,,기저효과→PEG(영익)1y 산출불가,미분류,Stock Lists Top Stocks Corporate Actions,CoreWeave Inc,2,"나스닥100채권혼합50,미국나스닥100",1.88,,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10,fPER>30,전년이익률<5",기저효과,2026-09-24
MELI,MercadoLibre,1784.28,50.7,35180.0,8.26,90460.0,27.5,14.2,10.14,,1.69,42.72,1.52,-28.85,FY 2026,FY 2025,41700.0,2880.0,1970.0,1961.5180352859418,38.69,31.40972222222222,46.117342982682864,1.0400702878764307,,1.2853531326166423,2.341318883545823,,6.906474820143885,11.076497057805469,44.34060228452752,-9.999999999999998,2265.0,USD,,,인터넷·플랫폼,Stock Lists Top Stocks Corporate Actions,MercadoLibre Inc,2,"글로벌AI인공지능,글로벌소비트렌드",1.65,,탈락,"PEG매출>1,PEG영익>1,이익률<10,fPER>30",,2026-09-24
ALAB,Astera Labs,355.63,173.49,1200.0,22.75,61700.0,25.83,62.97,25.0,,0.03,63.38,1.22,,FY 2026,FY 2025,1910.0,759.07,588.06,699.1845457357367,4.03,81.28367607730512,88.2456575682382,0.7114345602868177,0.2613090059845277,1.0184382355157828,1.0218916375479328,,39.74188481675393,20.341806153449145,124.0390367494399,337.7061469265368,389.95,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Astera Labs Inc,2,"나스닥100채권혼합50,미국나스닥100",1.49,1.0218916375479328,탈락,"PEG영익>1,fPER>30","기저효과,PER괴리",2026-09-24
CRDO,CRDO,190.85,187.95,1590.0,31.74,35870.0,30.67,38.22,21.98,,0.01,26.13,0.53,,FY 2027,FY 2026,2500.0,1270.0,891.18,1185.9559863767356,6.31,28.244094488188978,30.245641838351823,0.34938931089130554,0.163148802706517,0.4310808248175351,0.4485114575776278,,50.8,33.20970149253731,86.56716417910448,185.3868452394328,280.1,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Credo Technology Group Holding Ltd,2,"나스닥100채권혼합50,미국나스닥100",1.19,0.4485114575776278,탈락,fPER>30,기저효과,2026-09-24
EBAY,eBay,108.3,445.0,12010.0,21.87,48190.0,46.61,28.48,10.52,1.15,1.53,17.45,1.44,,FY 2026,FY 2025,12500.0,3400.0,2009.9999999999998,2727.65189289012,6.13,14.173529411764706,17.66721044045677,1.4007573992076434,0.4425909419619582,1.835226130630392,1.7093787586497096,,27.200000000000003,21.891891891891895,12.612612612612617,39.91769547325104,116.22,USD,,,인터넷·플랫폼,Stock Lists Top Stocks Corporate Actions,eBay Inc,2,"글로벌AI인공지능,글로벌소비트렌드",1.18,0.4425909419619582,탈락,PEG매출>1,,2026-09-24
WMT,Walmart,108.93,7930.0,735840.0,3.94,864220.0,22.31,13.31,7.12,0.91,0.72,36.85,3.59,,FY 2027,FY 2026,752780.0,33660.0,22990.0,22928.447626916368,2.89,25.67498514557338,37.69204152249135,6.7845674740484405,2.9356490825480845,7.55848632103924,3.5520832887678613,,4.471425914609846,4.182792080318582,5.555555555555558,12.839423399262495,127.43,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Walmart Inc,2,"글로벌소비트렌드,미국S&P500",1.01,2.9356490825480845,탈락,"PEG매출>1,PEG영익>1,이익률<10,fPER>30,전년이익률<5",,2026-09-24
PEP,PepsiCo,130.83,1360.0,96900.0,16.04,177930.0,51.51,19.38,5.21,4.54,2.39,14.95,2.95,-7.85,FY 2026,FY 2025,98950.0,15890.0,10810.0,11641.678514102268,8.56,11.197608558842038,15.283878504672899,2.8597902548683796,2.515961538461536,3.7139527047433893,3.0367047029593315,,16.058615462354727,15.948046417544981,5.34440540828276,6.074766355140193,155.0,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,PepsiCo Inc,2,"나스닥100채권혼합50,미국S&P500",0.9,2.515961538461536,탈락,"PEG매출>1,PEG영익>1",,2026-09-24
RTX,RTX Corporation,191.93,1350.0,93500.0,12.29,259110.0,12.27,9.4,5.53,1.52,0.57,26.06,2.59,,FY 2026,FY 2025,96150.0,12830.0,8290.0,9774.169749387796,7.24,20.195635229929852,26.509668508287294,3.1109359335553033,1.1119035050439527,3.3493909541565565,2.262981096005356,,13.343733749349973,11.693002257336344,8.521444695259595,23.841698841698843,234.82,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,RTX Corp,1,글로벌우주테크&방산,8.84,1.1119035050439527,탈락,"PEG매출>1,PEG영익>1",,2026-09-24
MRNA,Moderna,188.11,399.24,2230.0,-109.34,75100.0,-39.0,-75.99,10.2,,0.19,,,,FY 2026,FY 2025,2100.0,-3490.0,-3310.0,,-8.4,,,,,,,,-166.1904761904762,-158.24742268041237,8.247422680412363,,119.56,USD,,기저효과→PEG(영익)1y 산출불가,미분류,Stock Lists Top Stocks Corporate Actions,Moderna Inc,1,글로벌바이오,7.41,,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10,fPER>30,전년이익률<5",기저효과,2026-09-24
