종목코드,기업,현재가,주식수(M),TTM매출($M),영업이익률TTM,시총($M),ROE(E),ROIC,WACC,배당수익률,부채자본비율,fPER(사이트),PEG(사이트),52주변동,추정연도,전년도,매출(E),영업이익(E),순이익(E),"순이익(E,조정)",EPS(E),fPOR,fPER,PEG(매출)1y,PEG(영익)1y,PEG(매출)2y,PEG(영익)2y,PEG(영익)3y,영업이익률(E),전년영업이익률,매출증가율1y,영익증가율1y,목표주가,통화,환율,비고,섹터1,섹터2,종목명,보유ETF수,보유ETF,최대비중,유효PEG,Type,탈락조건,플래그,기준일
GOOGL,Alphabet,347.51,12230.0,445870.0,33.11,4250000.0,48.68,24.93,10.72,0.25,0.19,26.07,2.04,,FY 2026,FY 2025,498550.0,171730.0,251920.0,251935.1961094645,20.6,24.748151167530427,16.869417475728152,0.7100278064906834,0.5099155846961723,0.7199777671035482,0.9826840674683254,,34.44589308996089,32.03256876179128,23.758812431734675,33.082765034097974,428.41,USD,,,인터넷·플랫폼,Stock Lists Top Stocks Corporate Actions,Alphabet Inc,4,"글로벌소비트렌드,나스닥100채권혼합50,미국S&P500,미국나스닥100",5.11,0.5099155846961723,통과,,PER괴리,2026-09-18
SNDK,Sandisk,1614.4,146.42,20250.0,61.58,236380.0,91.64,102.23,,,0.01,7.54,0.19,,FY 2027,FY 2026,48960.0,38940.0,33400.0,31348.462586719525,214.1,6.070364663585003,7.540401681457263,0.05318465135824089,0.03552278389413376,0.10938780861333246,0.08085757854617044,,79.5343137254902,61.58024691358025,141.77777777777777,212.26944667201283,2125.0,USD,,,반도체,Stock Lists Top Stocks Corporate Actions,Sandisk Corp,4,"글로벌AI인공지능,나스닥100채권혼합50,미국S&P500,미국나스닥100",5.02,0.08085757854617044,통과,,기저효과,2026-09-18
AMD,Advanced Micro Devices,545.92,1630.0,41310.0,15.82,889850.0,10.2,9.77,17.8,,0.06,49.27,0.75,,FY 2026,FY 2025,50880.0,14240.0,9350.0,12355.405553927318,7.58,62.48946629213483,72.02110817941951,1.5362137853048599,0.2565323281819324,1.2112684024142226,0.772503650191216,,27.9874213836478,10.796766743648961,46.882217090069275,280.7486631016043,615.07,USD,,,반도체,Stock Lists Top Stocks Corporate Actions,Advanced Micro Devices Inc,4,"글로벌AI인공지능,나스닥100채권혼합50,미국S&P500,미국나스닥100",4.14,0.772503650191216,탈락,"PEG매출>1,fPER>30","기저효과,PER괴리",2026-09-18
SNOW,Snowflake,338.0,352.46,5430.0,-22.43,119270.0,-48.06,-15.26,11.3,,1.29,134.35,3.44,,FY 2027,FY 2026,6320.0,918.11,-913.17,783.3710059171598,2.22,129.90818093692477,152.25225225225225,4.34475939353988,,4.812035283928711,2.759326802454325,,14.527056962025316,-28.418803418803417,35.04273504273505,,425.19,USD,,기저효과→PEG(영익)1y 산출불가,소프트웨어,Stock Lists Top Stocks Corporate Actions,Snowflake Inc,4,"글로벌AI인공지능,나스닥100채권혼합50,미국S&P500,미국나스닥100",3.69,2.759326802454325,탈락,"PEG매출>1,PEG영익>1,ROE<10,fPER>30,전년이익률<5",기저효과,2026-09-18
PLTR,Palantir,175.64,2400.0,6160.0,42.8,423520.0,38.1,363.8,13.16,,0.02,93.19,1.74,,FY 2026,FY 2025,8189.999999999999,4940.0,3890.0,3882.1862901389213,1.61,85.7327935222672,109.09316770186334,1.317351459041369,0.43575457920574306,1.6760547757114823,1.4377302379677395,,60.31746031746032,31.473214285714285,82.81249999999997,250.354609929078,196.84,USD,,,소프트웨어,Stock Lists Top Stocks Corporate Actions,Palantir Technologies Inc,4,"글로벌우주테크&방산,나스닥100채권혼합50,미국S&P500,미국나스닥100",3.54,1.4377302379677395,탈락,"PEG매출>1,PEG영익>1,fPER>30",기저효과,2026-09-18
LITE,Lumentum Holdings,893.61,89.7,3010.0,17.79,80160.0,-240.03,16.03,12.48,,0.36,41.24,0.38,,FY 2027,FY 2026,6320.0,2570.0,1950.0,1943.876187598617,21.67,31.19066147859922,41.23719427780341,0.37499684222413376,0.10871955733974918,0.524105931836196,0.36177366480454404,,40.664556962025316,17.813953488372096,109.96677740863787,379.2987691160015,1149.0,USD,,,AI·전력인프라,Stock Lists Top Stocks Corporate Actions,Lumentum Holdings Inc,4,"글로벌AI인공지능,나스닥100채권혼합50,미국S&P500,미국나스닥100",3.11,0.36177366480454404,탈락,"ROE<10,fPER>30",기저효과,2026-09-18
HOOD,Robinhood,109.81,899.08,4930.0,46.03,98730.0,23.62,7.01,13.89,,2.4,45.57,2.45,-6.45,FY 2026,FY 2025,5200.0,2290.0,1900.0,2283.71004462253,2.54,43.11353711790393,43.232283464566926,2.647237083378276,4.517773622047241,1.992665986741211,2.1417979888544307,,44.03846153846154,46.75615212527964,16.33109619686801,9.569377990430628,129.34,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Robinhood Markets Inc,4,"글로벌AI인공지능,나스닥100채권혼합50,미국S&P500,미국나스닥100",2.6,4.517773622047241,탈락,"PEG매출>1,PEG영익>1,fPER>30",,2026-09-18
NOW,ServiceNow,138.47,1030.0,14730.0,12.39,143160.0,14.24,10.28,9.1,,0.68,30.56,1.25,-25.71,FY 2026,FY 2025,16219.999999999998,5110.0,1740.0,4207.851520184878,4.07,28.015655577299412,34.02211302211302,1.5367811596383034,0.21879172361487467,1.6654278573005945,1.7472530620791131,,31.50431565967941,15.060240963855422,22.138554216867455,155.50000000000003,143.84,USD,,,소프트웨어,Stock Lists Top Stocks Corporate Actions,ServiceNow Inc,4,"글로벌AI인공지능,글로벌소비트렌드,미국S&P500,미국나스닥100",1.87,1.7472530620791131,탈락,"PEG매출>1,PEG영익>1,fPER>30",기저효과,2026-09-18
TER,Teradyne,353.14,156.34,4460.0,30.74,55210.0,36.46,38.24,14.02,0.15,0.03,36.21,1.01,,FY 2026,FY 2025,5140.0,1660.0,1410.0,1421.1329784221555,9.09,33.25903614457831,38.84928492849285,0.6355344560097036,0.27228374201703903,0.9691711447791145,0.5431928949320864,,32.295719844357976,21.44294670846395,61.12852664576802,142.6794146455565,446.47,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Teradyne Inc,3,"글로벌휴머노이드로봇,나스닥100채권혼합50,미국나스닥100",6.51,0.27228374201703903,탈락,fPER>30,,2026-09-18
SPCX,SpaceX,154.75,13570.0,23040.0,-14.92,2100000.0,,,,,0.31,106.99,,,FY 2026,FY 2025,44820.0,5260.0,1910.0,1899.8384491114705,0.14,399.23954372623575,1105.3571428571427,7.891785031412179,,7.847283100966567,,,11.735832217759928,-11.033743974290305,140.06427423674347,,222.42,USD,,기저효과→PEG(영익)1y 산출불가,미분류,Stock Lists Top Stocks Corporate Actions,Space Exploration Technologies Corp,3,"글로벌우주테크&방산,나스닥100채권혼합50,미국나스닥100",2.64,,탈락,"PEG매출>1,PEG영익>1,ROE<10,fPER>30,전년이익률<5","기저효과,PER괴리",2026-09-18
MRVL,Marvell Technology,240.76,876.93,9450.0,16.81,211130.0,16.52,6.94,16.32,0.1,0.29,44.12,0.96,,FY 2027,FY 2026,12050.0,4580.0,1640.0,3691.8811264329624,4.21,46.09825327510917,57.187648456057005,1.2133855980702248,0.23651681768863084,1.1644298310955454,1.0535362269637216,,38.00829875518672,16.361416361416364,47.13064713064714,241.79104477611938,289.04,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Marvell Technology Inc,3,"나스닥100채권혼합50,미국S&P500,미국나스닥100",2.57,1.0535362269637216,탈락,"PEG매출>1,PEG영익>1,fPER>30",기저효과,2026-09-18
AVGO,Broadcom,348.01,4770.0,89100.0,48.81,1660000.0,44.25,30.68,12.01,0.75,0.6,20.06,0.37,-3.53,FY 2026,FY 2025,105960.0,70990.0,45220.0,55617.942013160544,11.66,23.383575151429778,29.84648370497427,0.45326642355854674,0.17638990930080042,0.4608272868946432,0.43525941784513356,,66.99697999244998,41.27406479887306,65.847550477383,169.20743268866136,531.85,USD,,,반도체,Stock Lists Top Stocks Corporate Actions,Broadcom Inc,3,"나스닥100채권혼합50,미국S&P500,미국나스닥100",2.53,0.43525941784513356,통과,,"기저효과,PER괴리",2026-09-18
WDC,Western Digital,423.86,360.54,12920.0,35.82,152820.0,130.85,52.9,16.23,0.14,0.13,21.1,0.3,,FY 2027,FY 2026,19190.0,9400.0,7750.0,7243.320435993016,20.09,16.25744680851064,21.0980587356894,0.4347478769778422,0.2047882850026036,0.49597097470521306,0.27667038967329627,,48.98384575299635,35.8359133126935,48.529411764705884,103.02375809935205,664.92,USD,,,반도체,Stock Lists Top Stocks Corporate Actions,Western Digital Corp,3,"글로벌AI인공지능,나스닥100채권혼합50,미국나스닥100",2.5,0.2047882850026036,통과,,,2026-09-18
STX,Seagate Technology,803.16,227.39,12200.0,34.65,182630.0,371.53,85.92,15.53,0.37,1.8,22.45,0.33,,FY 2027,FY 2026,18780.0,9880.0,8420.0,8135.989591115096,35.78,18.484817813765183,22.447177193963107,0.4161938628667932,0.16805585757604238,0.5164524881786772,0.2535879581689797,,52.609158679446224,34.67213114754099,53.93442622950819,133.56973995271866,1125.0,USD,,,반도체,Stock Lists Top Stocks Corporate Actions,Seagate Technology Holdings PLC,3,"글로벌AI인공지능,나스닥100채권혼합50,미국나스닥100",2.3,0.16805585757604238,통과,,,2026-09-18
MU,Micron Technology,973.45,1130.0,90270.0,65.67,1100000.0,66.64,67.64,16.39,0.06,0.06,6.76,0.04,,FY 2026,FY 2025,129740.00000000001,98090.0,82740.0,82987.31316451795,73.44,11.214191049036598,13.255038126361656,0.053645877562083014,0.014729488448075196,0.08511467919890152,0.03969848368392151,,75.6050562663789,26.243980738362758,247.08400214018192,899.8980632008156,1513.0,USD,,,반도체,Stock Lists Top Stocks Corporate Actions,Micron Technology Inc,3,"나스닥100채권혼합50,미국S&P500,미국나스닥100",2.28,0.03969848368392151,통과,,"기저효과,PER괴리",2026-09-18
AAOI,Applied Optoelectronics,98.1,84.91,595.97,-11.31,8330.0,-5.45,-5.58,24.21,,0.18,42.61,,,FY 2026,FY 2025,1040.0,47.9,2.8,57.74108053007136,0.68,173.90396659707724,144.26470588235293,1.1252192744010727,,1.0188391822082974,,,4.605769230769231,-11.98104099008163,128.2103045729834,,163.4,USD,,기저효과→PEG(영익)1y 산출불가,AI·전력인프라,Stock Lists Top Stocks Corporate Actions,Applied Optoelectronics Inc,3,"글로벌AI인공지능,나스닥100채권혼합50,미국나스닥100",2.26,,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10,fPER>30,전년이익률<5","기저효과,PER괴리",2026-09-18
COIN,Coinbase,173.97,263.84,6040.0,7.38,45900.0,-7.85,4.06,20.12,,0.51,164.81,13.93,-46.95,FY 2026,FY 2025,5320.0,-77.13,-799.04,278.5025180510891,-2.01,,164.81,,,,,,-1.4498120300751878,21.511627906976745,-22.67441860465116,,201.38,USD,,,금융,Stock Lists Top Stocks Corporate Actions,Coinbase Global Inc,3,"글로벌AI인공지능,나스닥100채권혼합50,미국나스닥100",2.25,,금융,영업이익·PEG 기준 부적합(별도 판단),,2026-09-18
MSTR,Strategy,132.24,384.23,498.35,-7295.38,50810.0,-63.56,-71.75,21.29,,0.15,3.07,,-60.53,FY 2026,FY 2025,501.7,-7820.0,-7960.0,16550.488599348537,-17.44,,3.07,0.5987315488353095,,0.8374683805697766,,,-1558.7004185768387,-1139.9115730360622,5.127506652976543,,228.53,USD,,기저효과→PEG(영익)1y 산출불가,금융,Stock Lists Top Stocks Corporate Actions,Strategy Inc,3,"글로벌AI인공지능,나스닥100채권혼합50,미국나스닥100",1.82,,금융,영업이익·PEG 기준 부적합(별도 판단),기저효과,2026-09-18
VRT,Vertiv Holdings Co,241.49,384.99,11480.0,19.96,92970.0,43.94,37.58,15.16,0.1,0.7,30.82,0.81,,FY 2026,FY 2025,14020.0,3330.0,2320.0,2590.9482794318606,6.73,27.91891891891892,35.88261515601783,0.9685465779579484,0.47676201955548164,1.0772683132249574,0.7576936944068989,,23.75178316690442,18.57282502443793,37.04789833822091,75.26315789473684,338.15,USD,,,AI·전력인프라,Stock Lists Top Stocks Corporate Actions,Vertiv Holdings Co,3,"나스닥100채권혼합50,미국S&P500,미국나스닥100",1.47,0.47676201955548164,탈락,fPER>30,,2026-09-18
PANW,Palo Alto Networks,375.06,818.0,11480.0,7.05,306800.0,1.74,1.73,9.17,,0.09,89.54,4.77,,FY 2027,FY 2026,14170.0,4190.0,1280.0,3427.4302778222154,4.19,73.22195704057279,89.51312649164677,3.8201140971156318,0.2141855052698676,4.735701017032771,7.030980456677998,,29.56951305575159,7.047038327526132,23.43205574912892,417.92336217552537,393.42,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Palo Alto Networks Inc,3,"나스닥100채권혼합50,미국S&P500,미국나스닥100",1.38,7.030980456677998,탈락,"PEG매출>1,PEG영익>1,ROE<10,fPER>30",기저효과,2026-09-18
JNJ,Johnson & Johnson,269.31,2410.0,97930.0,27.69,651200.0,25.74,19.92,5.27,1.98,0.58,24.08,2.96,,FY 2026,FY 2025,101230.0,32119.999999999996,21970.0,26767.606104489252,11.07,20.27397260273973,24.32791327913279,3.2548951019339762,1.1063108059405293,3.2158487684261456,3.617658415119927,,31.72972439000296,27.95413525852001,7.474254167109029,21.99012533232054,277.91,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Johnson & Johnson,2,"글로벌바이오,미국S&P500",6.01,1.1063108059405293,탈락,"PEG매출>1,PEG영익>1",,2026-09-18
MRK,Merck & Co.,147.12,2470.0,66570.0,35.28,363040.0,6.96,14.05,5.01,2.31,1.28,17.04,2.43,,FY 2026,FY 2025,67150.0,12020.0,3270.0,6786.025013594344,2.75,30.20299500831947,53.49818181818182,16.25194766355141,,13.386464907569458,17.1199958967622,,17.900223380491436,37.640363021073675,3.291801261344407,-50.87862689006948,152.96,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Merck & Co Inc,2,"글로벌바이오,미국S&P500",4.8,,탈락,"PEG매출>1,PEG영익>1,ROE<10,fPER>30",PER괴리,2026-09-18
ABT,Abbott Laboratories,102.23,1730.0,46590.0,17.68,176900.0,10.58,7.51,6.57,2.47,0.63,17.63,1.91,-23.0,FY 2026,FY 2025,50200.0,11720.0,6300.0,9551.873227037073,5.52,15.093856655290102,18.519927536231886,1.3986173555045311,0.5899919772256729,1.6975909688085091,2.1622234846455917,,23.346613545816734,20.121813670200766,13.24159711256485,31.390134529147986,120.26,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Abbott Laboratories,2,"글로벌바이오,미국S&P500",3.29,0.5899919772256729,탈락,PEG매출>1,,2026-09-18
CRM,Salesforce,242.85,823.0,43940.0,21.52,199870.0,19.38,10.96,9.28,0.72,1.1,16.57,0.98,,FY 2027,FY 2026,46290.0,15890.0,8730.0,13703.255095738108,16.65,12.578351164254247,14.585585585585587,1.2725617003558174,0.18666201351997622,1.3832438179934905,1.1240426275253173,,34.32706848131346,21.4784493137491,11.461594028413202,78.13901345291481,275.87,USD,,,소프트웨어,Stock Lists Top Stocks Corporate Actions,Salesforce Inc,2,"글로벌AI인공지능,글로벌소비트렌드",2.42,0.18666201351997622,탈락,PEG매출>1,,2026-09-18
CRWV,CoreWeave,79.88,551.54,7590.0,-2.66,44060.0,-43.6,-0.34,,,10.27,,,-32.73,FY 2026,FY 2025,12900.0,1060.0,-2870.0,,-3.94,41.56603773584906,,,,,,,8.217054263565892,-0.3313840155945419,151.46198830409355,,144.46,USD,,기저효과→PEG(영익)1y 산출불가,미분류,Stock Lists Top Stocks Corporate Actions,CoreWeave Inc,2,"나스닥100채권혼합50,미국나스닥100",2.0,,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10,fPER>30,전년이익률<5",기저효과,2026-09-18
QCOM,QUALCOMM,188.36,1070.0,44070.0,23.66,201550.0,33.75,25.56,12.8,1.95,0.55,20.35,3.3,,FY 2026,FY 2025,42880.0,13200.0,13730.0,11213.867063070715,10.48,15.268939393939394,17.973282442748094,,2.7492465366129486,25.354848910260547,,,30.783582089552237,27.981029810298104,-3.1616982836495056,6.537530266343827,194.13,USD,,,반도체,Stock Lists Top Stocks Corporate Actions,QUALCOMM Inc,2,"글로벌AI인공지능,미국나스닥100",1.93,2.7492465366129486,탈락,"PEG매출>1,PEG영익>1",,2026-09-18
MELI,MercadoLibre,1825.21,50.7,35180.0,8.26,92530.0,27.5,14.2,10.18,,1.69,43.33,1.54,-23.64,FY 2026,FY 2025,41700.0,2880.0,1970.0,1961.410303471929,38.69,32.12847222222222,47.175239079865605,1.0639286940025896,,1.3148381370542863,2.39502692370966,,6.906474820143885,11.076497057805469,44.34060228452752,-9.999999999999998,2265.0,USD,,,인터넷·플랫폼,Stock Lists Top Stocks Corporate Actions,MercadoLibre Inc,2,"글로벌AI인공지능,글로벌소비트렌드",1.8,,탈락,"PEG매출>1,PEG영익>1,이익률<10,fPER>30",,2026-09-18
KO,The Coca-Cola Company,87.91,4300.0,50130.0,31.85,378880.0,42.05,20.1,5.8,2.41,1.16,25.91,3.5,,FY 2026,FY 2025,49720.0,16120.000000000002,14280.0,14222.545785462404,3.3,23.503722084367244,26.63939393939394,7.174677221654764,3.673303586321928,13.57498217311773,3.1435630940828467,,32.42156074014482,31.351689612015022,3.7129745515227297,7.252162341982715,94.7,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Coca-Cola Co/The,2,"나스닥100채권혼합50,미국S&P500",1.29,3.673303586321928,탈락,"PEG매출>1,PEG영익>1",,2026-09-18
ALAB,Astera Labs,293.56,173.49,1200.0,22.75,50930.0,25.83,62.97,25.0,,0.03,52.31,1.0,,FY 2026,FY 2025,1910.0,759.07,588.06,699.1684834446111,4.03,67.09526130659886,72.84367245657567,0.5872640933492624,0.21570135195798432,0.8406847802997869,0.8435354416628832,,39.74188481675393,20.341806153449145,124.0390367494399,337.7061469265368,389.95,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Astera Labs Inc,2,"나스닥100채권혼합50,미국나스닥100",1.28,0.8435354416628832,탈락,fPER>30,"기저효과,PER괴리",2026-09-18
EBAY,eBay,112.9,445.0,12010.0,21.87,50240.0,46.61,28.48,10.55,1.1,1.53,18.02,1.47,,FY 2026,FY 2025,12500.0,3400.0,2009.9999999999998,2727.822852081488,6.13,14.776470588235295,18.41761827079935,1.4602540200419478,0.46138981853651967,1.9131766403339916,1.7819839506145172,,27.200000000000003,21.891891891891895,12.612612612612617,39.91769547325104,116.15,USD,,,인터넷·플랫폼,Stock Lists Top Stocks Corporate Actions,eBay Inc,2,"글로벌AI인공지능,글로벌소비트렌드",1.21,0.46138981853651967,탈락,PEG매출>1,,2026-09-18
COST,Costco,892.91,443.48,293590.0,3.82,396440.0,29.15,38.44,8.8,0.66,0.25,40.95,3.62,-6.11,FY 2026,FY 2025,301980.0,11640.0,9140.0,9137.242499244045,20.58,34.05841924398626,43.387269193391646,4.465935666712464,3.5742845573603597,4.8715862579079054,3.780195010256948,,3.854559904629445,3.7712541781717777,9.715157680569675,12.138728323699421,1072.0,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Costco Wholesale Corp,2,"나스닥100채권혼합50,미국S&P500",1.18,3.5742845573603597,탈락,"PEG매출>1,PEG영익>1,이익률<10,fPER>30,전년이익률<5",,2026-09-18
CRDO,CRDO,168.24,187.95,1590.0,31.74,31620.0,30.67,38.22,21.98,,0.01,23.05,0.46,,FY 2027,FY 2026,2500.0,1270.0,891.18,1185.937945791726,6.31,24.89763779527559,26.662440570522982,0.307997158314662,0.14382056362244916,0.380010678372031,0.39537630402336965,,50.8,33.20970149253731,86.56716417910448,185.3868452394328,282.47,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Credo Technology Group Holding Ltd,2,"나스닥100채권혼합50,미국나스닥100",1.12,0.39537630402336965,통과,,기저효과,2026-09-18
WMT,Walmart,106.79,7930.0,735840.0,3.94,847240.0,22.31,13.31,7.11,0.93,0.72,35.6,3.46,,FY 2027,FY 2026,752960.0,33660.0,22990.0,22928.39779005525,2.89,25.17052881758764,36.951557093425606,6.62119910973553,2.877976365788212,7.40305540929132,3.4823003250483784,,4.4703569910752226,4.182792080318582,5.58079533344551,12.839423399262495,127.43,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Walmart Inc,2,"글로벌소비트렌드,미국S&P500",1.03,2.877976365788212,탈락,"PEG매출>1,PEG영익>1,이익률<10,fPER>30,전년이익률<5",,2026-09-18
