종목코드,현재가,시총(억),네이버업종,배당수익률(사이트),52주고가,52주저가,추정PER(사이트),목표주가,외인비율,기업,순이익(E),당기순이익(E),영업이익(E),fPOR,fPER,fPER(사이트),PEG(매출)1y,PEG(영익)1y,PEG(매출)2y,PEG(영익)2y,PEG(매출)3y,PEG(영익)3y,영업이익률(E),ROE(E),부채비율,매출증가율1y,영익증가율1y,배당수익률,괴리율(목표주가),추정연도,전년영업이익률,전년도,비고,보유ETF수,보유ETF,최대비중,섹터1,섹터2,종목명,유효PEG,Type,탈락조건,플래그,기준일
259960,202000.0,92411.0,263,1.11,310000.0,173000.0,10.31,361667.0,43.49,크래프톤,9126.0,9126.0,14508.0,6.369658119658119,10.126123164584703,10.21,0.22155723046111206,0.2693487453263902,0.3001042033148106,0.9406379903408851,0.2783021428390327,0.42874395936868087,29.931916649473898,12.3,31.31,45.70432273191847,37.59484066767831,1.11,79.0430693069307,2026.12(E),31.696025972464376,2025.12,순이익=당기순이익 대체;,2,"K이노베이션,K컬처",7.17,엔터·게임·콘텐츠,게임,크래프톤,0.2693487453263902,통과,,,2026-09-22
145020,190300.0,23816.0,286,,312000.0,188200.0,14.18,372000.0,57.42,휴젤,1725.0,1725.0,2092.0,11.38432122370937,13.806376811594204,15.35,0.5648788048709042,3.3418085559629764,0.7232450863484676,1.1323302545562726,0.7553506996138853,0.6543768902566355,39.54631379962193,16.06,9.86,24.44130792754646,4.131408661025393,,95.4808197582764,2026.12(E),47.259468360385796,2025.12,순이익=당기순이익 대체;,2,"K바이오,K컬처",5.27,바이오·헬스케어,미용의료·의료기기,휴젤,3.3418085559629764,탈락,PEG영익>1,,2026-09-22
141080,80100.0,29653.0,261,,260000.0,75700.0,,220000.0,13.78,리가켐바이오,-1147.0,-1147.0,-1214.0,,,-25.03,,,,,,,-64.09714889123548,-23.48,29.7,33.75706214689265,,,174.65667915106118,2026.12(E),-75.21186440677965,2025.12,순이익=당기순이익 대체;기저효과→PEG(영익)1y 산출불가,2,"K바이오,코스닥",5.26,바이오·헬스케어,신약·플랫폼,리가켐바이오,,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10,fPER>30,전년이익률<5",기저효과,2026-09-22
310210,149600.0,27730.0,261,,375500.0,97500.0,,340000.0,6.03,보로노이,-870.0,-870.0,-875.0,,,-32.8,,,,,,,-1590.9090909090908,-135.1,64.97,-26.66666666666667,,,127.2727272727273,2026.12(E),-725.3333333333333,2025.12,순이익=당기순이익 대체;기저효과→PEG(영익)1y 산출불가,2,"K바이오,코스닥",5.15,바이오·헬스케어,신약·플랫폼,보로노이,,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10,fPER>30,전년이익률<5",기저효과,2026-09-22
095610,148600.0,28769.0,278,0.57,238000.0,35450.0,26.26,214625.0,7.38,테스,1084.0,1084.0,1047.0,27.477554918815663,26.539667896678967,26.44,0.7206556379368899,0.32707735702090496,0.6402690789704684,0.4088783138473646,0.5479797700369002,,21.794338051623647,24.57,24.43,36.827114782113355,81.14186851211073,0.57,44.4313593539704,2026.12(E),16.462546283110225,2025.12,순이익=당기순이익 대체;,2,"코리아밸류업,코스닥",5.02,반도체,전공정 장비,테스,0.32707735702090496,통과,,,2026-09-22
138040,128700.0,215376.0,321,,149800.0,98000.0,8.56,153333.0,14.2,메리츠금융지주,25551.0,25551.0,32423.0,6.642691916232304,8.42925912880122,8.64,,0.6551605167561488,,10.10941118016744,,2.484675107399407,,23.56,1102.87,,12.865944929856932,,19.139860139860133,2026.12(E),14.139390658069598,2025.12,순이익=당기순이익 대체;,2,"Korea플러스배당,코스피",4.43,금융,보험,메리츠금융지주,0.6551605167561488,금융,영업이익·PEG 기준 부적합(별도 판단),,2026-09-22
403870,54100.0,44524.0,278,0.92,92000.0,27450.0,37.75,67800.0,33.48,HPSP,1183.0,1183.0,1381.0,32.24040550325851,37.63651732882502,38.17,0.8635434347329878,0.7019757070251804,2.2114141475390876,1.769217121882068,3.2671140604456026,2.850923865150152,55.59581320450886,33.72,19.95,43.58381502890174,53.61512791991101,0.92,25.32347504621073,2026.12(E),51.96531791907515,2025.12,순이익=당기순이익 대체;,2,"코리아밸류업,코스닥",4.26,반도체,전공정 장비,HPSP,0.7019757070251804,탈락,fPER>30,,2026-09-22
005830,185100.0,121241.0,315,4.11,237000.0,118100.0,7.37,234875.0,43.3,DB손해보험,20510.0,20510.0,,,5.911311555338859,7.5,,,,,,,,,576.91,,,4.11,26.890869800108042,2026.12(E),10.343675562632605,2025.12,순이익=당기순이익 대체;,2,"Korea플러스배당,코리아밸류업",4.18,금융,보험,DB손해보험,,금융,영업이익·PEG 기준 부적합(별도 판단),,2026-09-22
039030,476500.0,58703.0,278,0.25,628000.0,219000.0,,532500.0,25.06,이오테크닉스,1160.0,1160.0,1332.0,44.07132132132132,50.60603448275862,51.76,1.7459998672538728,0.7803373256120033,2.1322303866351815,0.47463402167047497,3.2007187684105447,0.8064983574908559,27.111744351719924,15.64,13.06,28.983985297978478,64.85148514851484,0.25,11.75236096537251,2026.12(E),21.21291677605671,2025.12,순이익=당기순이익 대체;,2,"코리아밸류업,코스닥",4.16,미분류,278,이오테크닉스,0.7803373256120033,탈락,"PEG매출>1,fPER>30",,2026-09-22
298380,51100.0,28610.0,286,,257500.0,50500.0,,,14.5,에이비엘바이오,,,,,,,,,,,,,,,79.29,,,,,2026.12(E),-50.945775535939475,2025.12,순이익=당기순이익 대체;기저효과→PEG(영익)1y 산출불가,2,"K바이오,코스닥",4.1,바이오·헬스케어,신약·플랫폼,에이비엘바이오,,보류,컨센서스 없음,기저효과,2026-09-22
257720,39950.0,26198.0,308,0.77,56100.0,29850.0,10.85,59636.0,12.16,실리콘투,2487.0,2487.0,2961.0,8.847686592367443,10.533976678729394,11.15,0.2375091530289966,0.23855334176527201,0.20006380521249337,0.22559979512590284,0.15606145806699953,0.12592118696814625,18.375325803649,42.64,55.09,44.35187673564454,44.157740993184035,0.77,49.27659574468084,2026.12(E),18.400071665322944,2025.12,순이익=당기순이익 대체;,2,"K컬처,코스닥",3.85,화장품·뷰티,유통,실리콘투,0.23855334176527201,통과,,,2026-09-22
241710,127500.0,13617.0,266,0.29,172900.0,60400.0,18.41,135200.0,23.78,코스메카코리아,858.0,858.0,1145.0,11.892576419213974,15.87062937062937,18.76,0.5025437926697807,0.42748308143469427,0.5916599156339457,0.421147506621138,0.7397437074940251,0.4880326829674295,13.577611763310804,25.97,87.91,31.580589795599945,37.125748502994014,0.29,6.039215686274502,2026.12(E),13.028553596504915,2025.12,순이익=당기순이익 대체;,2,"K컬처,코리아밸류업",3.82,화장품·뷰티,ODM,코스메카코리아,0.42748308143469427,통과,,,2026-09-22
009540,340500.0,240982.0,291,3.61,494500.0,314000.0,6.14,563500.0,33.24,HD한국조선해양,49253.0,49253.0,61927.0,3.891388247452646,4.892737498223458,6.12,0.2970454528675612,0.08348786627835632,0.29056106423920847,0.04538621647815546,0.2739899857843444,0.027191773453682278,17.762652164435114,27.21,133.86,16.471342856761062,58.60417467025228,3.61,65.49192364170338,2026.12(E),13.044044739620219,2025.12,순이익=당기순이익 대체;,2,"K신재생에너지,코리아밸류업",3.79,조선·방산·우주,조선,HD한국조선해양,0.08348786627835632,통과,,,2026-09-22
240810,130500.0,64054.0,278,0.15,187800.0,43200.0,29.4,154714.0,15.51,원익IPS,2160.0,2160.0,1794.0,35.70457079152731,29.65462962962963,29.06,0.8072944954230115,0.207245422979798,1.024549780480049,0.09523176285237428,1.3670978550665016,,14.42122186495177,20.28,20.06,36.73334798856891,143.08943089430892,0.15,18.554789272030646,2026.12(E),8.111672895141789,2025.12,순이익=당기순이익 대체;,2,"K신재생에너지,코스닥",3.77,반도체,전공정 장비,원익IPS,0.207245422979798,통과,,,2026-09-22
316140,35850.0,264138.0,301,3.79,41900.0,24450.0,8.14,43778.0,50.03,우리금융지주,33427.0,33427.0,43793.0,6.031511885461147,7.901935561073384,8.28,,0.41217931582444955,,5.458132455537496,,1.0173363661107668,,8.59,1488.67,,19.171111352998803,3.79,22.114365411436545,2026.12(E),8.844624582414726,2025.12,순이익=당기순이익 대체;,2,"Korea플러스배당,코리아밸류업",3.67,금융,은행,우리금융지주,0.41217931582444955,금융,영업이익·PEG 기준 부적합(별도 판단),,2026-09-22
476830,25400.0,7126.0,286,,245250.0,19990.0,,,9.52,알지노믹스,,,,,,,,,,,,,,,6.72,,,,,2026.12(E),-184.81012658227849,2025.12,순이익=당기순이익 대체;기저효과→PEG(영익)1y 산출불가,2,"K바이오,코스닥",3.63,바이오·헬스케어,신약·플랫폼,알지노믹스,,보류,컨센서스 없음,기저효과,2026-09-22
131290,281000.0,31083.0,278,0.16,318500.0,45750.0,21.69,380000.0,9.08,티에스이,1610.0,1610.0,1876.0,16.568763326226012,19.306211180124222,20.8,0.31211586789126566,0.06863190679639536,0.46839184717846893,0.1652429745201487,0.47406652351188766,,27.02391241717084,31.16,30.88,61.855910468640715,281.3008130081301,0.16,35.23131672597866,2026.12(E),11.47120540918629,2025.12,순이익=당기순이익 대체;,2,"코리아밸류업,코스닥",3.51,반도체,테스트·후공정,티에스이,0.1652429745201487,통과,,기저효과,2026-09-22
004370,390500.0,23753.0,268,1.54,481000.0,319000.0,11.42,567500.0,25.2,농심,2082.0,2082.0,2323.0,10.225139905294878,11.408741594620556,11.53,1.6485913069891018,0.43348503703527286,2.5169614509872957,0.5898067734581113,3.476635267737419,3.7055349860727542,6.182302062541583,7.12,35.0,6.920297071963133,26.31865144100054,1.54,45.32650448143405,2026.12(E),5.232905557294482,2025.12,순이익=당기순이익 대체;,2,"Korea플러스배당,K컬처",3.03,소비재·식품,음식료,농심,0.43348503703527286,탈락,"PEG매출>1,ROE<10,이익률<10",,2026-09-22
086790,135800.0,367977.0,301,3.02,146400.0,84000.0,8.42,166053.0,68.8,하나금융지주,44808.0,44808.0,59870.0,6.146266911641891,8.212305838243172,8.41,,0.6908226271003833,,0.74349610923489,,0.9715544906942347,,9.61,1377.89,,11.887719822833542,3.02,22.27761413843887,2026.12(E),7.761271532092899,2025.12,순이익=당기순이익 대체;,2,"Korea플러스배당,코리아밸류업",3.01,금융,은행,하나금융지주,0.6908226271003833,금융,영업이익·PEG 기준 부적합(별도 판단),,2026-09-22
012450,1062000.0,547603.0,284,0.66,1713000.0,783000.0,23.57,1650526.0,45.43,한화에어로스페이스,36103.0,36103.0,46454.0,11.788069918629182,15.167797689942663,23.69,0.709635015216417,0.30112381854340897,0.21728005316093946,0.23782939338333545,0.25214401847313006,0.15405072785954171,14.333053587737268,21.41,221.38,21.374082964771613,50.37063412423526,0.66,55.416760828625236,2026.12(E),11.569155410086545,2025.12,순이익=당기순이익 대체;,2,"코리아밸류업,코스피",2.96,조선·방산·우주,방산,한화에어로스페이스,0.30112381854340897,통과,,PER괴리,2026-09-22
031980,158200.0,34112.0,278,0.68,174000.0,40500.0,24.17,208000.0,6.6,피에스케이홀딩스,1411.0,1411.0,1089.0,31.32415059687787,24.175761871013467,25.98,0.7045895254974192,0.4998594144598278,1.7514005870294576,2.212218893752957,0.5573810243518585,0.40851353534348006,39.01827302042279,24.86,15.5,34.31183830606352,48.36512261580381,0.68,31.479140328697852,2026.12(E),35.322425409047156,2025.12,순이익=당기순이익 대체;,2,"코리아밸류업,코스닥",2.61,반도체,후공정 장비,피에스케이홀딩스,0.4998594144598278,통과,,,2026-09-22
161890,146000.0,34463.0,266,0.59,171500.0,55200.0,17.63,170200.0,40.33,한국콜마,2503.0,2503.0,3458.0,9.966165413533835,13.768677586895725,17.57,0.79617348900945,0.31063796137666816,0.9754417658570179,0.41046915558409264,0.9839489666514657,0.37769131328202127,10.829262182137041,19.59,107.38,17.293564501910087,44.32387312186978,0.59,16.57534246575343,2026.12(E),8.801057890096974,2025.12,순이익=당기순이익 대체;,2,"K컬처,코스피",2.49,미분류,266,한국콜마,0.31063796137666816,통과,,,2026-09-22
032830,290500.0,581000.0,330,1.82,518000.0,143600.0,18.23,402538.0,23.13,삼성생명,32918.0,32918.0,34544.0,16.819129226493747,17.649917978005956,18.26,,0.52117648863994,,1.0055220115403354,,1.3648255307770674,,3.22,440.89,,33.86552993605891,1.82,38.56729776247849,2026.12(E),6.948352509404039,2025.12,순이익=당기순이익 대체;,2,"Korea플러스배당,코스피",2.43,금융,보험,삼성생명,0.52117648863994,금융,영업이익·PEG 기준 부적합(별도 판단),,2026-09-22
