ETF,종목코드,종목명,수량,비중,기준일
Korea플러스배당,000660,SK하이닉스,60,18.96,2026-09-10
Korea플러스배당,005930,삼성전자,369,16.93,2026-09-10
Korea플러스배당,138040,메리츠금융지주,200,4.26,2026-09-10
Korea플러스배당,005830,DB손해보험,112,3.55,2026-09-10
Korea플러스배당,034730,SK,33,3.38,2026-09-10
Korea플러스배당,316140,우리금융지주,592,3.38,2026-09-10
Korea플러스배당,017670,SK텔레콤,200,3.11,2026-09-10
Korea플러스배당,086790,하나금융지주,130,2.97,2026-09-10
Korea플러스배당,071050,한국금융지주,89,2.92,2026-09-10
Korea플러스배당,039490,키움증권,60,2.79,2026-09-10
Korea플러스배당,078930,GS,125,2.6,2026-09-10
Korea플러스배당,032830,삼성생명,49,2.53,2026-09-10
Korea플러스배당,024110,기업은행,603,2.12,2026-09-10
Korea플러스배당,105560,KB금융,70,2.05,2026-09-10
Korea플러스배당,003230,삼양식품,9,1.94,2026-09-10
Korea플러스배당,402340,SK스퀘어,10,1.94,2026-09-10
Korea플러스배당,006800,미래에셋증권,300,1.79,2026-09-10
Korea플러스배당,138930,BNK금융지주,644,1.7,2026-09-10
Korea플러스배당,009150,삼성전기,7,1.67,2026-09-10
Korea플러스배당,016360,삼성증권,100,1.48,2026-09-10
Korea플러스배당,003530,한화투자증권,1798,1.48,2026-09-10
Korea플러스배당,005940,NH투자증권,325,1.47,2026-09-10
Korea플러스배당,175330,JB금융지주,231,1.22,2026-09-10
Korea플러스배당,000810,삼성화재,11,1.2,2026-09-10
Korea플러스배당,003470,유안타증권,1494,1.2,2026-09-10
Korea플러스배당,055550,신한지주,60,1.13,2026-09-10
Korea플러스배당,001040,CJ,50,1.11,2026-09-10
Korea플러스배당,000270,기아,49,1.06,2026-09-10
Korea플러스배당,005380,현대차,15,0.99,2026-09-10
Korea플러스배당,004370,농심,14,0.99,2026-09-10
Korea플러스배당,028260,삼성물산,15,0.96,2026-09-10
Korea플러스배당,005387,현대차2우B,29,0.91,2026-09-10
Korea플러스배당,000150,두산,4,0.89,2026-09-10
Korea플러스배당,003490,대한항공,150,0.76,2026-09-10
Korea플러스배당,033780,KT&G,25,0.72,2026-09-10
Korea플러스배당,139130,iM금융지주,136,0.42,2026-09-10
코스피,005930,삼성전자,2635,27.22,2026-09-10
코스피,000660,SK하이닉스,350,24.9,2026-09-10
코스피,006400,삼성SDI,213,4.69,2026-09-10
코스피,105560,KB금융,590,3.89,2026-09-10
코스피,402340,SK스퀘어,54,2.36,2026-09-10
코스피,138040,메리츠금융지주,449,2.15,2026-09-10
코스피,278470,에이피알,140,1.98,2026-09-10
코스피,009150,삼성전기,35,1.88,2026-09-10
코스피,003230,삼양식품,35,1.7,2026-09-10
코스피,034020,두산에너빌리티,449,1.58,2026-09-10
코스피,373220,LG에너지솔루션,100,1.42,2026-09-10
코스피,055550,신한지주,335,1.42,2026-09-10
코스피,006360,GS건설,1009,1.38,2026-09-10
코스피,005490,POSCO홀딩스,100,1.29,2026-09-10
코스피,000150,두산,25,1.25,2026-09-10
코스피,000810,삼성화재,50,1.23,2026-09-10
코스피,192820,코스맥스,120,1.23,2026-09-10
코스피,034730,SK,51,1.18,2026-09-10
코스피,012450,한화에어로스페이스,28,1.12,2026-09-10
코스피,017670,SK텔레콤,302,1.06,2026-09-10
코스피,062040,산일전기,131,1.06,2026-09-10
코스피,032830,삼성생명,90,1.05,2026-09-10
코스피,006260,LS,80,1.01,2026-09-10
코스피,028260,삼성물산,70,1.01,2026-09-10
코스피,207940,삼성바이오로직스,18,1.0,2026-09-10
코스피,035420,NAVER,121,0.97,2026-09-10
코스피,005380,현대차,65,0.97,2026-09-10
코스피,033780,KT&G,140,0.9,2026-09-10
코스피,329180,HD현대중공업,50,0.89,2026-09-10
코스피,088350,한화생명,4000,0.88,2026-09-10
코스피,086280,현대글로비스,110,0.85,2026-09-10
코스피,079550,LIG디펜스앤에어로스페이스,33,0.85,2026-09-10
코스피,003490,대한항공,699,0.8,2026-09-10
코스피,078930,GS,159,0.74,2026-09-10
코스피,010120,LS ELECTRIC,80,0.65,2026-09-10
코스피,066970,엘앤에프,133,0.65,2026-09-10
코스피,068270,셀트리온,79,0.55,2026-09-10
코리아밸류업,000660,SK하이닉스,172,22.1,2026-09-10
코리아밸류업,005930,삼성전자,1079,20.13,2026-09-10
코리아밸류업,402340,SK스퀘어,81,6.38,2026-09-10
코리아밸류업,105560,KB금융,388,4.62,2026-09-10
코리아밸류업,055550,신한지주,591,4.53,2026-09-10
코리아밸류업,062040,산일전기,280,4.08,2026-09-10
코리아밸류업,086790,하나금융지주,393,3.65,2026-09-10
코리아밸류업,012450,한화에어로스페이스,42,3.04,2026-09-10
코리아밸류업,058470,리노공업,608,2.95,2026-09-10
코리아밸류업,319660,피에스케이,291,2.66,2026-09-10
코리아밸류업,095610,테스,220,2.35,2026-09-10
코리아밸류업,012330,현대모비스,61,1.76,2026-09-10
코리아밸류업,316140,우리금융지주,739,1.71,2026-09-10
코리아밸류업,005380,현대차,63,1.69,2026-09-10
코리아밸류업,078930,GS,194,1.64,2026-09-10
코리아밸류업,005830,DB손해보험,124,1.6,2026-09-10
코리아밸류업,034730,SK,34,1.42,2026-09-10
코리아밸류업,267260,HD현대일렉트릭,27,1.4,2026-09-10
코리아밸류업,079550,LIG디펜스앤에어로스페이스,26,1.21,2026-09-10
코리아밸류업,009150,삼성전기,11,1.07,2026-09-10
코리아밸류업,006400,삼성SDI,26,1.03,2026-09-10
코리아밸류업,006800,미래에셋증권,400,0.97,2026-09-10
코리아밸류업,128940,한미약품,28,0.96,2026-09-10
코리아밸류업,086280,현대글로비스,68,0.95,2026-09-10
코리아밸류업,017670,SK텔레콤,147,0.93,2026-09-10
코리아밸류업,214450,파마리서치,36,0.91,2026-09-10
코리아밸류업,011070,LG이노텍,18,0.69,2026-09-10
코리아밸류업,000990,DB하이텍,86,0.66,2026-09-10
코리아밸류업,033780,KT&G,55,0.64,2026-09-10
코리아밸류업,000270,기아,56,0.49,2026-09-10
코리아밸류업,031980,피에스케이홀딩스,46,0.49,2026-09-10
코리아밸류업,278470,에이피알,15,0.38,2026-09-10
코리아밸류업,003230,삼양식품,4,0.35,2026-09-10
코리아밸류업,460860,동국제강,236,0.17,2026-09-10
코리아밸류업,192820,코스맥스,9,0.17,2026-09-10
코리아밸류업,011780,금호석유화학,17,0.15,2026-09-10
코스닥,036930,주성엔지니어링,105,5.7,2026-09-10
코스닥,095610,테스,130,5.27,2026-09-10
코스닥,403870,HPSP,299,4.4,2026-09-10
코스닥,058610,에스피지,179,4.39,2026-09-10
코스닥,039030,이오테크닉스,33,4.08,2026-09-10
코스닥,119850,지엔씨에너지,299,3.8,2026-09-10
코스닥,131290,티에스이,50,3.53,2026-09-10
코스닥,196170,알테오젠,48,3.53,2026-09-10
코스닥,222800,심텍,99,3.45,2026-09-10
코스닥,277810,레인보우로보틱스,28,3.28,2026-09-10
코스닥,086520,에코프로,130,2.97,2026-09-10
코스닥,080220,제주반도체,137,2.7,2026-09-10
코스닥,064290,인텍플러스,189,2.23,2026-09-10
코스닥,240810,원익IPS,69,2.18,2026-09-10
코스닥,226950,올릭스,79,2.06,2026-09-10
코스닥,095340,ISC,40,2.0,2026-09-10
코스닥,161580,필옵틱스,220,2.0,2026-09-10
코스닥,031980,피에스케이홀딩스,47,1.88,2026-09-10
코스닥,084370,유진테크,49,1.87,2026-09-10
코스닥,067310,하나마이크론,191,1.78,2026-09-10
코스닥,131970,두산테스나,75,1.65,2026-09-10
코스닥,290650,엘앤씨바이오,113,1.56,2026-09-10
코스닥,089970,브이엠,115,1.5,2026-09-10
코스닥,247540,에코프로비엠,48,1.45,2026-09-10
코스닥,141080,리가켐바이오,59,1.4,2026-09-10
코스닥,319660,피에스케이,37,1.28,2026-09-10
코스닥,140860,파크시스템스,19,1.28,2026-09-10
코스닥,214450,파마리서치,13,1.25,2026-09-10
코스닥,108490,로보티즈,15,1.22,2026-09-10
코스닥,356860,티엘비,122,1.22,2026-09-10
코스닥,078600,대주전자재료,50,1.15,2026-09-10
코스닥,082920,비츠로셀,146,1.09,2026-09-10
코스닥,100790,미래에셋벤처투자,222,0.99,2026-09-10
코스닥,491000,리브스메드,100,0.93,2026-09-10
코스닥,124500,아이티센글로벌,109,0.92,2026-09-10
코스닥,171090,선익시스템,51,0.91,2026-09-10
코스닥,393890,더블유씨피,333,0.88,2026-09-10
코스닥,033790,피노,396,0.87,2026-09-10
코스닥,347850,디앤디파마텍,62,0.81,2026-09-10
코스닥,059090,미코,150,0.78,2026-09-10
코스닥,440110,파두,39,0.76,2026-09-10
코스닥,420770,기가비스,30,0.76,2026-09-10
코스닥,417200,LS머트리얼즈,252,0.76,2026-09-10
코스닥,028300,HLB,88,0.73,2026-09-10
코스닥,295310,에이치브이엠,50,0.66,2026-09-10
코스닥,089010,켐트로닉스,105,0.64,2026-09-10
코스닥,138080,오이솔루션,100,0.63,2026-09-10
코스닥,257720,실리콘투,53,0.62,2026-09-10
코스닥,077360,덕산하이메탈,224,0.62,2026-09-10
코스닥,452280,한선엔지니어링,213,0.61,2026-09-10
코스닥,476830,알지노믹스,80,0.61,2026-09-10
코스닥,010170,대한광통신,148,0.58,2026-09-10
코스닥,099320,쎄트렉아이,30,0.57,2026-09-10
코스닥,327260,RF머트리얼즈,51,0.57,2026-09-10
코스닥,347700,스피어,100,0.55,2026-09-10
코스닥,058470,리노공업,29,0.53,2026-09-10
코스닥,080580,오킨스전자,97,0.53,2026-09-10
코스닥,189300,인텔리안테크,30,0.51,2026-09-10
코스닥,298380,에이비엘바이오,25,0.45,2026-09-10
코스닥,448900,한국피아이엠,33,0.44,2026-09-10
코스닥,310210,보로노이,8,0.31,2026-09-10
K신재생에너지,006400,삼성SDI,459,10.21,2026-09-10
K신재생에너지,009830,한화솔루션,7150,8.53,2026-09-10
K신재생에너지,112610,씨에스윈드,4000,7.87,2026-09-10
K신재생에너지,005930,삼성전자,720,7.52,2026-09-10
K신재생에너지,000660,SK하이닉스,95,6.83,2026-09-10
K신재생에너지,336260,두산퓨얼셀,3101,6.47,2026-09-10
K신재생에너지,022100,포스코DX,5740,4.87,2026-09-10
K신재생에너지,009150,삼성전기,75,4.08,2026-09-10
K신재생에너지,100090,SK오션플랜트,7989,4.03,2026-09-10
K신재생에너지,005380,현대차,263,3.95,2026-09-10
K신재생에너지,009540,HD한국조선해양,275,3.79,2026-09-10
K신재생에너지,240810,원익IPS,720,3.35,2026-09-10
K신재생에너지,000880,한화,598,3.29,2026-09-10
K신재생에너지,005490,POSCO홀딩스,250,3.26,2026-09-10
K신재생에너지,373220,LG에너지솔루션,200,2.87,2026-09-10
K신재생에너지,010120,LS ELECTRIC,340,2.79,2026-09-10
K신재생에너지,020150,롯데에너지머티리얼즈,1615,2.61,2026-09-10
K신재생에너지,012330,현대모비스,150,2.43,2026-09-10
K신재생에너지,034730,SK,95,2.22,2026-09-10
K신재생에너지,078600,대주전자재료,588,1.99,2026-09-10
K신재생에너지,006260,LS,130,1.66,2026-09-10
K신재생에너지,051910,LG화학,128,1.41,2026-09-10
K신재생에너지,078930,GS,290,1.37,2026-09-10
K신재생에너지,010140,삼성중공업,1637,1.37,2026-09-10
K신재생에너지,066970,엘앤에프,200,0.98,2026-09-10
K바이오,196170,알테오젠,205,9.54,2026-09-10
K바이오,068270,셀트리온,306,9.33,2026-09-10
K바이오,128940,한미약품,109,8.98,2026-09-10
K바이오,298380,에이비엘바이오,733,8.42,2026-09-10
K바이오,226950,올릭스,417,6.89,2026-09-10
K바이오,009420,한올바이오파마,716,6.47,2026-09-10
K바이오,141080,리가켐바이오,430,6.47,2026-09-10
K바이오,207940,삼성바이오로직스,20,4.84,2026-09-10
K바이오,068760,셀트리온제약,632,4.24,2026-09-10
K바이오,475830,오름테라퓨틱,430,3.85,2026-09-10
K바이오,237690,에스티팜,247,3.74,2026-09-10
K바이오,476830,알지노믹스,768,3.68,2026-09-10
K바이오,310210,보로노이,128,3.16,2026-09-10
K바이오,347850,디앤디파마텍,289,2.38,2026-09-10
K바이오,456160,지투지바이오,396,2.31,2026-09-10
K바이오,458870,씨어스,536,2.07,2026-09-10
K바이오,000100,유한양행,150,2.0,2026-09-10
K바이오,145020,휴젤,50,1.97,2026-09-10
K바이오,214450,파마리서치,30,1.83,2026-09-10
K바이오,039200,오스코텍,301,1.74,2026-09-10
K바이오,028300,HLB,300,1.57,2026-09-10
K바이오,950260,인제니아테라퓨틱스(Reg.S),491,1.31,2026-09-10
K바이오,491000,리브스메드,201,1.18,2026-09-10
K바이오,389470,인벤티지랩,276,1.17,2026-09-10
K바이오,397030,에이프릴바이오,258,0.75,2026-09-10
K이노베이션,006400,삼성SDI,297,15.87,2026-09-10
