종목코드,기업,현재가,시총(억),네이버업종,순이익(E),영업이익(E),fPOR,fPER,fPER(사이트),PEG(매출)1y,PEG(영익)1y,PEG(매출)2y,PEG(영익)2y,PEG(매출)3y,PEG(영익)3y,PEG(영익)fwd,영익증가율fwd,영업이익률(E),ROE(E),매출증가율1y,영익증가율1y,배당수익률,추정연도,전년영업이익률,전년도,비고,보유ETF수,보유ETF,최대비중,섹터1,섹터2,종목명,유효PEG,Type,탈락조건,플래그,기준일
214450,파마리서치,349500.0,36311.81976,건강관리장비와용품,2235.0,2717.0,13.364674184762606,16.24689922147651,19.08,0.540186736049464,0.6079119010618785,0.394739373658934,0.3472532245899856,0.4189673688896188,0.37507475803477464,,,38.94782110091743,28.59,30.076449748275213,26.725746268656714,0.92,2026.12(E),39.97762446391945,2025.12,,5,"K바이오,K이노베이션,K컬처,코리아밸류업,코스닥",10.77,바이오·헬스케어,미용의료·의료기기,파마리서치,0.6079119010618785,통과,,,2026-09-10
009150,삼성전기,1400000.0,1045711.744,전자장비와기기,16054.0,19468.0,53.7143899732895,65.13714613180515,70.68,2.434976178373508,0.5756144708483565,3.6123744086496057,1.038066954420841,3.771580890074733,1.5016134274179778,,,13.574875184782305,14.96,26.750629722921904,113.1610642724187,0.92,2026.12(E),8.071943081886076,2025.12,,5,"Korea플러스배당,K신재생에너지,K이노베이션,코리아밸류업,코스피",4.08,반도체,전자부품,삼성전기,0.5756144708483565,탈락,"PEG매출>1,fPER>30",,2026-09-10
005930,삼성전자,269000.0,15726489.45552,반도체와반도체장비,3258598.0,3912503.0,4.019546938499472,4.826152061567583,5.59,0.0396528940613516,0.006052796770665386,0.0849818828337734,0.019637273097355596,0.11521852238834045,0.016609411717915176,,,52.897574825505735,56.4,121.70995776753348,797.3424921446755,1.39,2026.12(E),13.069612977468323,2025.12,,4,"Korea플러스배당,K신재생에너지,코리아밸류업,코스피",27.22,반도체,메모리,삼성전자,0.019637273097355596,통과,,기저효과(2y),2026-09-10
000660,SK하이닉스,1853000.0,13536023.52345,반도체와반도체장비,2530360.0,2652552.0,5.103019101397447,5.34944574030968,5.31,0.02102821495207044,0.011581234321786574,0.041772641709237425,0.022647750751735245,0.04494302361714408,,,,77.04595479633254,102.05,254.3937158956506,461.9063557194696,0.46,2026.12(E),48.59279831430198,2025.12,,4,"Korea플러스배당,K신재생에너지,코리아밸류업,코스피",24.9,반도체,메모리,SK하이닉스,0.022647750751735245,통과,,기저효과(2y),2026-09-10
006400,삼성SDI,561000.0,452084.8233,전기제품,10106.0,3856.0,117.24191475622406,44.73429876311102,57.8,2.207627576537458,,,14.79609913335123,,,,,2.4167972422438107,3.66,20.26351692583688,,,2026.12(E),-12.982881952557909,2025.12,기저효과→PEG(영익)fwd 기준,4,"K신재생에너지,K이노베이션,코리아밸류업,코스피",15.87,2차전지·에너지,셀,삼성SDI,14.79609913335123,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10,fPER>30,전년이익률<5",기저효과(2y),2026-09-10
003230,삼양식품,1264000.0,95217.3096,식품,5656.0,7338.0,12.975921177432541,16.834743564356433,16.84,0.5014178054034126,0.421029225974983,0.4833264707969355,0.3665662916351348,0.44193280909171057,0.23807762767966498,,,23.359011905519832,37.37,33.57428352751084,39.98473864937046,0.39,2026.12(E),22.28931031550302,2025.12,,4,"Korea플러스배당,K컬처,코리아밸류업,코스피",4.21,소비재·식품,음식료,삼양식품,0.421029225974983,통과,,,2026-09-10
005380,현대차,389000.0,796507.70974,자동차,110358.0,114487.0,6.957189110903421,7.217489531705902,10.26,1.7570349945537376,,1.3896945681351545,,1.1967164338910656,,,,5.904270845474134,8.38,4.1077665237618355,-0.16742385266701465,3.37,2026.12(E),6.157112982505121,2025.12,,4,"Korea플러스배당,K신재생에너지,코리아밸류업,코스피",3.95,자동차,완성차,현대차,,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10",,2026-09-10
034730,SK,612000.0,443716.54236,석유와가스,328120.0,119911.0,3.700382303208213,1.3522995927099841,3.89,0.06529861738688886,,0.14149234109029368,0.010931174582733303,0.283615999811754,0.03743539621752928,,,8.095831265676216,36.23,20.709467471534992,559.3951058564751,3.12,2026.12(E),1.4820302306457935,2025.12,기저효과→PEG(영익)fwd 기준,4,"Korea플러스배당,K신재생에너지,코리아밸류업,코스피",3.38,지주·소재,지주,SK,0.010931174582733303,탈락,"이익률<10,전년이익률<5","기저효과(2y),비지배괴리",2026-09-10
017670,SK텔레콤,90400.0,194170.207912,무선통신서비스,13393.0,19601.0,9.906137845620123,14.497887546628837,14.61,4.427617051925641,0.17543277613081598,,3.9388383050761275,151.5002537387175,3.8268903075958742,,,11.09965966555487,10.01,3.2744221951904073,82.6407007081625,3.1,2026.12(E),6.27631702067933,2025.12,,4,"Korea플러스배당,K이노베이션,코리아밸류업,코스피",3.11,인터넷·통신,통신,SK텔레콤,0.17543277613081598,탈락,PEG매출>1,,2026-09-10
078930,GS,117900.0,109523.788605,석유와가스,29960.0,51915.0,2.1096752114995665,3.655667176401869,4.58,0.2647667310974989,0.04758980401096714,0.5588749471085442,0.12231277065971138,1.097731923898211,0.3115817616558247,,,18.113274694448613,15.97,13.807124336386845,76.81618473485234,5.33,2026.12(E),11.658546463840281,2025.12,,4,"Korea플러스배당,K신재생에너지,코리아밸류업,코스피",2.6,지주·소재,지주,GS,0.04758980401096714,통과,,,2026-09-10
196170,알테오젠,277000.0,192944.71841,생물공학,3249.0,3164.0,60.98126371997471,59.385878242536165,61.78,0.44303424715147066,0.3030238846838719,0.4883764356234387,0.23478209564101127,0.806329040156509,,,,62.61626756382347,53.22,134.04353867531262,195.97754911131898,0.08,2026.12(E),49.51366373320982,2025.12,,3,"K바이오,K이노베이션,코스닥",9.54,바이오·헬스케어,신약·플랫폼,알테오젠,0.23478209564101127,탈락,fPER>30,기저효과(2y),2026-09-10
068270,셀트리온,180800.0,420571.854208,제약,15911.0,18550.0,22.67233715407008,26.432773188863052,27.23,0.8043454813849142,0.4499154475045371,1.070755521929697,0.2806823854315723,0.7249764713384153,0.6333508875253377,,,33.54187762187183,8.83,32.862462462462474,58.7505348737698,0.41,2026.12(E),28.072072072072075,2025.12,,3,"K바이오,K이노베이션,코스피",9.33,바이오·헬스케어,바이오시밀러·CDMO,셀트리온,0.4499154475045371,탈락,ROE<10,,2026-09-10
128940,한미약품,481500.0,61684.921665,제약,2844.0,3668.0,16.817045164940023,21.689494256329116,24.62,1.5817385655829082,0.5129863870900593,2.5595001815593816,0.7169434846919219,3.817934730269352,1.1754560824286553,,,20.84446212422572,18.66,13.7124394184168,42.28083785880528,0.44,2026.12(E),16.65912762520194,2025.12,,3,"K바이오,K이노베이션,코리아밸류업",8.98,바이오·헬스케어,제약,한미약품,0.5129863870900593,탈락,PEG매출>1,,2026-09-10
