종목코드,기업,현재가,주식수(M),TTM매출($M),영업이익률TTM,시총($M),ROE(E),ROIC,WACC,배당수익률,부채자본비율,fPER(사이트),PEG(사이트),52주변동,추정연도,전년도,매출(E),영업이익(E),순이익(E),"순이익(E,조정)",EPS(E),fPOR,fPER,PEG(매출)1y,PEG(영익)1y,PEG(매출)2y,PEG(영익)2y,PEG(영익)3y,영업이익률(E),전년영업이익률,매출증가율1y,영익증가율1y,목표주가,통화,환율,비고,섹터1,섹터2,종목명,보유ETF수,보유ETF,최대비중,유효PEG,Type,탈락조건,플래그,기준일
NVDA,NVIDIA,222.36,24150.0,302970.0,65.21,5370000.0,117.21,92.03,16.33,0.45,0.17,18.45,0.35,,FY 2027,FY 2026,411490.0,268840.0,242390.0,224836.75121424717,9.31,19.974706144918912,23.883995703544574,0.2637438011875948,0.22493565906718502,0.30687803429677374,0.2937518971495016,,65.3333009307638,60.382513661202175,90.55756228582013,106.18145563310071,328.66,USD,,,반도체,Stock Lists Top Stocks Corporate Actions,NVIDIA Corp,6,"글로벌AI인공지능,글로벌소비트렌드,글로벌휴머노이드로봇,나스닥100채권혼합50,미국S&P500,미국나스닥100",10.13,0.22493565906718502,통과,,,2026-09-21
TSLA,Tesla,364.27,3950.0,103620.0,4.13,1440000.0,4.67,5.46,14.25,,0.18,188.31,6.96,-14.46,FY 2026,FY 2025,106180.0,4059.9999999999995,3750.0,7036.538831086831,1.78,354.6798029556651,204.64606741573033,17.098314161263186,,15.895232584033407,13.533246976171995,,3.8236956112262197,4.597701149425287,11.96878624907729,-6.880733944954143,396.94,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Tesla Inc,5,"글로벌AI인공지능,글로벌휴머노이드로봇,나스닥100채권혼합50,미국S&P500,미국나스닥100",8.03,,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10,fPER>30,전년이익률<5",,2026-09-21
META,Meta Platforms,665.75,2550.0,228250.0,38.08,1700000.0,29.85,25.4,10.48,0.32,0.43,20.57,1.02,-14.18,FY 2026,FY 2025,254120.0,87470.0,80870.0,79669.54562523469,31.2,19.435234937692922,21.338141025641026,0.8068346569939937,4.241146502662016,0.9116371714205637,2.501250334591164,,34.420746104202735,41.43902074936558,26.446733343285068,5.0312199807877045,757.36,USD,,,인터넷·플랫폼,Stock Lists Top Stocks Corporate Actions,Meta Platforms Inc,5,"글로벌AI인공지능,글로벌소비트렌드,나스닥100채권혼합50,미국S&P500,미국나스닥100",5.51,4.241146502662016,탈락,PEG영익>1,,2026-09-21
AMZN,Amazon,253.94,10790.0,775680.0,12.08,2740000.0,30.56,11.94,11.25,,0.46,27.57,1.33,,FY 2026,FY 2025,828220.0,109860.0,140100.0,138866.66141608253,12.87,24.940833788458036,19.731157731157733,1.2709489308734596,0.5281452460970534,1.322560628294993,0.9710046533628182,,13.26459153365048,11.156056463761647,15.524744741393736,37.35933983495874,328.22,USD,,,인터넷·플랫폼,Stock Lists Top Stocks Corporate Actions,Amazon.com Inc,5,"글로벌AI인공지능,글로벌소비트렌드,나스닥100채권혼합50,미국S&P500,미국나스닥100",4.7,0.5281452460970534,탈락,PEG매출>1,,2026-09-21
LLY,Eli Lilly,1146.43,891.36,79670.0,49.72,1030000.0,102.29,42.24,6.67,0.6,1.62,28.26,1.32,,FY 2026,FY 2025,88220.0,41070.0,31570.0,32999.74704081365,36.73,25.079133187241297,31.212360468282064,0.8829955101226673,0.8153096797783442,1.2483029054213124,0.783535765164322,,46.554069372024486,45.56612457809143,35.348266339367896,38.28282828282828,1325.0,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Eli Lilly & Co,4,"글로벌바이오,나스닥100채권혼합50,미국S&P500,미국나스닥100",11.71,0.8153096797783442,탈락,fPER>30,,2026-09-21
MSFT,Microsoft,493.78,7430.0,331840.0,46.78,3670000.0,34.04,26.18,10.06,0.79,0.29,24.99,1.55,-3.18,FY 2027,FY 2026,391040.0,182210.0,146960.0,146865.40564623923,19.76,20.141594863070083,24.98886639676113,1.4007272677535842,1.4383654502903966,1.3373222788960808,1.4838863184278024,,46.59625613747954,46.78158148505304,17.839922854387645,17.373099716567886,572.92,USD,,,소프트웨어,Stock Lists Top Stocks Corporate Actions,Microsoft Corp,4,"글로벌소비트렌드,나스닥100채권혼합50,미국S&P500,미국나스닥100",8.36,1.4383654502903966,탈락,"PEG매출>1,PEG영익>1",,2026-09-21
AAPL,Apple,336.13,14590.0,466820.0,33.17,4910000.0,148.75,101.57,10.05,0.32,0.78,36.51,3.28,,FY 2026,FY 2025,477830.0,156400.0,129940.0,128983.72653437658,8.83,31.39386189258312,38.06681766704417,2.5688157678477546,2.169074985267764,3.0127395543444884,2.844862843993045,,32.73130611305276,31.970876585928487,14.818819684736638,17.54979331078541,328.22,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Apple Inc,4,"글로벌소비트렌드,나스닥100채권혼합50,미국S&P500,미국나스닥100",6.23,2.169074985267764,탈락,"PEG매출>1,PEG영익>1,fPER>30",,2026-09-21
BE,Bloom Energy,265.63,294.53,3110.0,11.74,78240.0,22.21,22.93,24.39,,1.72,75.23,,,FY 2026,FY 2025,4120.0,649.9,657.27,798.2170688551745,2.71,120.3877519618403,98.01845018450184,0.9428441398699701,0.15445723042628426,1.1761155433944843,0.6336329281355461,,15.774271844660193,4.379702970297029,103.96039603960396,634.5992991974681,280.24,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Bloom Energy Corp,4,"글로벌AI인공지능,나스닥100채권혼합50,미국S&P500,미국나스닥100",6.18,0.6336329281355461,탈락,"fPER>30,전년이익률<5","기저효과,PER괴리",2026-09-21
DELL,Dell Technologies,568.06,635.81,151200.0,9.9,361180.0,,29.36,11.26,0.44,,20.21,0.53,,FY 2027,FY 2026,193510.0,20820.0,15870.0,16454.843502446925,25.88,17.34774255523535,21.949768160741883,0.3116389492272894,0.15818345319146218,0.5425188350515922,0.32252651904917057,,10.759133894889153,7.6801127355997885,70.43332746168751,138.76146788990823,570.48,USD,,,AI·전력인프라,Stock Lists Top Stocks Corporate Actions,Dell Technologies Inc,4,"글로벌AI인공지능,나스닥100채권혼합50,미국S&P500,미국나스닥100",6.03,0.15818345319146218,탈락,ROE<10,,2026-09-21
INTC,Intel,108.6,5250.0,57030.0,7.82,570640.0,-10.72,3.42,15.32,,0.49,64.49,0.93,,FY 2026,FY 2025,63080.0,9710.0,-11810.0,7986.858195211787,1.52,58.768280123583935,71.44736842105263,3.6910981632968056,,4.271202246566008,0.5882040862098061,,15.39315155358275,1.7540208136234625,19.356669820245976,947.4649406688242,116.37,USD,,기저효과→PEG(영익)1y 산출불가,반도체,Stock Lists Top Stocks Corporate Actions,Intel Corp,4,"글로벌AI인공지능,나스닥100채권혼합50,미국S&P500,미국나스닥100",5.41,0.5882040862098061,탈락,"PEG매출>1,ROE<10,fPER>30,전년이익률<5",기저효과,2026-09-21
SNDK,Sandisk,1791.83,146.42,20250.0,61.58,262360.0,91.64,102.23,,,0.01,8.37,0.21,,FY 2027,FY 2026,48960.0,38940.0,33400.0,31348.552038976908,214.1,6.737544940934772,8.369126576366185,0.059029889645216035,0.03942690155167598,0.12141003289620138,0.0897441990624285,,79.5343137254902,61.58024691358025,141.77777777777777,212.26944667201283,2125.0,USD,,,반도체,Stock Lists Top Stocks Corporate Actions,Sandisk Corp,4,"글로벌AI인공지능,나스닥100채권혼합50,미국S&P500,미국나스닥100",5.21,0.0897441990624285,통과,,기저효과,2026-09-21
GOOGL,Alphabet,349.14,12230.0,445870.0,33.11,4270000.0,48.68,24.93,10.73,0.25,0.19,26.11,2.04,,FY 2026,FY 2025,498550.0,171730.0,252150.0,252183.6512573753,20.62,24.864613055377628,16.93210475266731,0.7126662917735348,0.5118104467754013,0.722653226747688,0.9773516939707843,,34.44589308996089,32.03256876179128,23.758812431734675,33.082765034097974,428.41,USD,,,인터넷·플랫폼,Stock Lists Top Stocks Corporate Actions,Alphabet Inc,4,"글로벌소비트렌드,나스닥100채권혼합50,미국S&P500,미국나스닥100",5.1,0.5118104467754013,통과,,PER괴리,2026-09-21
AMD,Advanced Micro Devices,560.67,1630.0,41310.0,15.82,913890.0,10.2,9.77,17.8,,0.06,50.6,0.77,,FY 2026,FY 2025,50880.0,14240.0,9350.0,12355.371608967842,7.58,64.17766853932584,73.96701846965699,1.577720147653275,0.2634634753109687,1.2439951919357823,0.7933756256460821,,27.9874213836478,10.796766743648961,46.882217090069275,280.7486631016043,616.51,USD,,,반도체,Stock Lists Top Stocks Corporate Actions,Advanced Micro Devices Inc,4,"글로벌AI인공지능,나스닥100채권혼합50,미국S&P500,미국나스닥100",4.3,0.7933756256460821,탈락,"PEG매출>1,fPER>30","기저효과,PER괴리",2026-09-21
SNOW,Snowflake,332.43,352.46,5430.0,-22.43,117170.0,-48.06,-15.26,11.29,,1.29,131.98,3.38,,FY 2027,FY 2026,6320.0,918.14,-913.1,782.4727010197637,2.22,127.61670333500338,149.74324324324323,4.273160843770598,,4.732736359279352,2.713855056035181,,14.527531645569619,-28.418803418803417,35.04273504273505,,425.19,USD,,기저효과→PEG(영익)1y 산출불가,소프트웨어,Stock Lists Top Stocks Corporate Actions,Snowflake Inc,4,"글로벌AI인공지능,나스닥100채권혼합50,미국S&P500,미국나스닥100",3.68,2.713855056035181,탈락,"PEG매출>1,PEG영익>1,ROE<10,fPER>30,전년이익률<5",기저효과,2026-09-21
PLTR,Palantir,177.87,2400.0,6160.0,42.8,426880.0,38.1,363.8,13.16,,0.02,93.93,1.76,,FY 2026,FY 2025,8189.999999999999,4940.0,3890.0,3863.927587563951,1.61,86.41295546558705,110.47826086956522,1.334077112387203,0.4412871043231925,1.6973346786369927,1.4559842713921765,,60.31746031746032,31.473214285714285,82.81249999999997,250.354609929078,196.84,USD,,,소프트웨어,Stock Lists Top Stocks Corporate Actions,Palantir Technologies Inc,4,"글로벌우주테크&방산,나스닥100채권혼합50,미국S&P500,미국나스닥100",3.57,1.4559842713921765,탈락,"PEG매출>1,PEG영익>1,fPER>30",기저효과,2026-09-21
LITE,Lumentum Holdings,930.88,89.7,3010.0,17.79,83500.0,-240.03,16.03,12.49,,0.36,42.96,0.4,,FY 2027,FY 2026,6320.0,2570.0,1950.0,1943.8004898590584,21.67,32.490272373540854,42.95708352561144,0.3906369226951373,0.11325394919083909,0.5459649397697856,0.3768622431410279,,40.664556962025316,17.813953488372096,109.96677740863787,379.2987691160015,1149.0,USD,,,AI·전력인프라,Stock Lists Top Stocks Corporate Actions,Lumentum Holdings Inc,4,"글로벌AI인공지능,나스닥100채권혼합50,미국S&P500,미국나스닥100",2.92,0.3768622431410279,탈락,"ROE<10,fPER>30",기저효과,2026-09-21
HOOD,Robinhood,119.82,899.08,4930.0,46.03,107730.0,23.62,7.01,14.11,,2.4,49.72,2.68,,FY 2026,FY 2025,5200.0,2290.0,1900.0,2283.7105658487735,2.54,47.043668122270745,47.17322834645669,2.8885524754611147,4.929602362204721,2.17431234433414,2.3370388400376823,,44.03846153846154,46.75615212527964,16.33109619686801,9.569377990430628,129.34,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Robinhood Markets Inc,4,"글로벌AI인공지능,나스닥100채권혼합50,미국S&P500,미국나스닥100",2.64,4.929602362204721,탈락,"PEG매출>1,PEG영익>1,fPER>30",,2026-09-21
