ETF,종목코드,종목명,수량,비중,기준일
코리아밸류업,006800,미래에셋증권,400,0.94,2026-09-14
코리아밸류업,017670,SK텔레콤,147,0.94,2026-09-14
코리아밸류업,128940,한미약품,28,0.92,2026-09-14
코리아밸류업,095610,테스,80,0.81,2026-09-14
코리아밸류업,011070,LG이노텍,18,0.69,2026-09-14
코리아밸류업,033780,KT&G,55,0.67,2026-09-14
코리아밸류업,000990,DB하이텍,86,0.64,2026-09-14
코리아밸류업,031980,피에스케이홀딩스,46,0.51,2026-09-14
코리아밸류업,000270,기아,56,0.5,2026-09-14
코리아밸류업,278470,에이피알,15,0.39,2026-09-14
코리아밸류업,003230,삼양식품,4,0.36,2026-09-14
코리아밸류업,175330,JB금융지주,91,0.2,2026-09-14
코리아밸류업,192820,코스맥스,9,0.17,2026-09-14
코리아밸류업,460860,동국제강,236,0.17,2026-09-14
코리아밸류업,214450,파마리서치,7,0.17,2026-09-14
코리아밸류업,011780,금호석유화학,17,0.15,2026-09-14
코스닥,036930,주성엔지니어링,105,5.89,2026-09-14
코스닥,095610,테스,129,4.97,2026-09-14
코스닥,058610,에스피지,180,4.68,2026-09-14
코스닥,403870,HPSP,299,4.28,2026-09-14
코스닥,119850,지엔씨에너지,299,4.06,2026-09-14
코스닥,039030,이오테크닉스,33,3.95,2026-09-14
코스닥,131290,티에스이,50,3.5,2026-09-14
코스닥,222800,심텍,99,3.49,2026-09-14
코스닥,196170,알테오젠,47,3.38,2026-09-14
코스닥,277810,레인보우로보틱스,27,3.16,2026-09-14
코스닥,064290,인텍플러스,230,3.02,2026-09-14
코스닥,086520,에코프로,128,2.9,2026-09-14
코스닥,080220,제주반도체,137,2.77,2026-09-14
코스닥,226950,올릭스,79,2.32,2026-09-14
코스닥,108490,로보티즈,25,2.17,2026-09-14
코스닥,240810,원익IPS,69,2.04,2026-09-14
코스닥,095340,ISC,40,2.04,2026-09-14
코스닥,031980,피에스케이홀딩스,47,1.98,2026-09-14
코스닥,161580,필옵틱스,220,1.89,2026-09-14
코스닥,067310,하나마이크론,191,1.76,2026-09-14
코스닥,084370,유진테크,49,1.73,2026-09-14
코스닥,131970,두산테스나,75,1.69,2026-09-14
코스닥,089970,브이엠,115,1.5,2026-09-14
코스닥,059090,미코,265,1.47,2026-09-14
코스닥,247540,에코프로비엠,48,1.42,2026-09-14
코스닥,141080,리가켐바이오,59,1.35,2026-09-14
코스닥,140860,파크시스템스,19,1.29,2026-09-14
코스닥,356860,티엘비,122,1.24,2026-09-14
코스닥,319660,피에스케이,37,1.22,2026-09-14
코스닥,214450,파마리서치,13,1.19,2026-09-14
코스닥,078600,대주전자재료,50,1.14,2026-09-14
코스닥,082920,비츠로셀,146,1.09,2026-09-14
코스닥,100790,미래에셋벤처투자,222,0.95,2026-09-14
코스닥,124500,아이티센글로벌,109,0.94,2026-09-14
코스닥,171090,선익시스템,51,0.9,2026-09-14
코스닥,393890,더블유씨피,333,0.9,2026-09-14
코스닥,491000,리브스메드,100,0.87,2026-09-14
코스닥,033790,피노,397,0.81,2026-09-14
코스닥,347850,디앤디파마텍,62,0.79,2026-09-14
코스닥,417200,LS머트리얼즈,252,0.77,2026-09-14
코스닥,420770,기가비스,30,0.76,2026-09-14
코스닥,028300,HLB,88,0.74,2026-09-14
코스닥,440110,파두,39,0.72,2026-09-14
코스닥,295310,에이치브이엠,50,0.65,2026-09-14
코스닥,290650,엘앤씨바이오,50,0.64,2026-09-14
코스닥,138080,오이솔루션,100,0.63,2026-09-14
코스닥,257720,실리콘투,53,0.62,2026-09-14
코스닥,452280,한선엔지니어링,213,0.61,2026-09-14
코스닥,327260,RF머트리얼즈,51,0.6,2026-09-14
코스닥,476830,알지노믹스,80,0.57,2026-09-14
코스닥,099320,쎄트렉아이,30,0.57,2026-09-14
코스닥,010170,대한광통신,148,0.56,2026-09-14
코스닥,080580,오킨스전자,97,0.55,2026-09-14
코스닥,347700,스피어,99,0.53,2026-09-14
코스닥,058470,리노공업,29,0.52,2026-09-14
코스닥,189300,인텔리안테크,30,0.51,2026-09-14
코스닥,448900,한국피아이엠,33,0.45,2026-09-14
코스닥,298380,에이비엘바이오,25,0.44,2026-09-14
코스닥,310210,보로노이,8,0.31,2026-09-14
K신재생에너지,006400,삼성SDI,459,9.94,2026-09-14
K신재생에너지,009830,한화솔루션,7150,8.47,2026-09-14
K신재생에너지,112610,씨에스윈드,4000,8.39,2026-09-14
K신재생에너지,005930,삼성전자,720,7.42,2026-09-14
K신재생에너지,000660,SK하이닉스,95,6.84,2026-09-14
K신재생에너지,336260,두산퓨얼셀,3101,6.01,2026-09-14
K신재생에너지,022100,포스코DX,5740,5.05,2026-09-14
K신재생에너지,009150,삼성전기,75,4.17,2026-09-14
K신재생에너지,005380,현대차,263,4.0,2026-09-14
K신재생에너지,009540,HD한국조선해양,275,3.99,2026-09-14
K신재생에너지,100090,SK오션플랜트,7989,3.96,2026-09-14
K신재생에너지,005490,POSCO홀딩스,250,3.32,2026-09-14
K신재생에너지,000880,한화,598,3.26,2026-09-14
K신재생에너지,240810,원익IPS,720,3.16,2026-09-14
K신재생에너지,373220,LG에너지솔루션,200,2.86,2026-09-14
K신재생에너지,010120,LS ELECTRIC,340,2.76,2026-09-14
K신재생에너지,020150,롯데에너지머티리얼즈,1615,2.71,2026-09-14
K신재생에너지,012330,현대모비스,150,2.48,2026-09-14
K신재생에너지,034730,SK,95,2.21,2026-09-14
K신재생에너지,078600,대주전자재료,588,1.99,2026-09-14
K신재생에너지,006260,LS,130,1.65,2026-09-14
K신재생에너지,010140,삼성중공업,1637,1.39,2026-09-14
K신재생에너지,051910,LG화학,128,1.39,2026-09-14
K신재생에너지,078930,GS,290,1.37,2026-09-14
K신재생에너지,066970,엘앤에프,200,0.95,2026-09-14
K바이오,196170,알테오젠,205,9.41,2026-09-14
K바이오,226950,올릭스,477,8.93,2026-09-14
K바이오,128940,한미약품,109,8.66,2026-09-14
K바이오,298380,에이비엘바이오,670,7.59,2026-09-14
K바이오,068270,셀트리온,240,7.33,2026-09-14
K바이오,141080,리가켐바이오,431,6.29,2026-09-14
K바이오,009420,한올바이오파마,716,6.15,2026-09-14
K바이오,207940,삼성바이오로직스,20,4.85,2026-09-14
K바이오,475830,오름테라퓨틱,543,4.74,2026-09-14
K바이오,068760,셀트리온제약,632,4.27,2026-09-14
K바이오,237690,에스티팜,249,3.84,2026-09-14
K바이오,476830,알지노믹스,768,3.49,2026-09-14
K바이오,310210,보로노이,128,3.18,2026-09-14
K바이오,347850,디앤디파마텍,289,2.35,2026-09-14
K바이오,456160,지투지바이오,396,2.24,2026-09-14
K바이오,458870,씨어스,536,2.2,2026-09-14
K바이오,000100,유한양행,150,2.04,2026-09-14
K바이오,145020,휴젤,50,1.98,2026-09-14
K바이오,039200,오스코텍,301,1.8,2026-09-14
K바이오,214450,파마리서치,30,1.76,2026-09-14
K바이오,028300,HLB,300,1.62,2026-09-14
K바이오,950260,인제니아테라퓨틱스(Reg.S),491,1.3,2026-09-14
K바이오,389470,인벤티지랩,276,1.2,2026-09-14
K바이오,491000,리브스메드,201,1.12,2026-09-14
K바이오,397030,에이프릴바이오,258,0.76,2026-09-14
K이노베이션,006400,삼성SDI,297,15.49,2026-09-14
K이노베이션,373220,LG에너지솔루션,274,9.44,2026-09-14
K이노베이션,005490,POSCO홀딩스,295,9.43,2026-09-14
K이노베이션,068270,셀트리온,526,8.97,2026-09-14
K이노베이션,036570,NC,453,8.91,2026-09-14
K이노베이션,035420,NAVER,448,8.86,2026-09-14
K이노베이션,196170,알테오젠,336,8.62,2026-09-14
K이노베이션,207940,삼성바이오로직스,59,7.99,2026-09-14
K이노베이션,259960,크래프톤,364,7.4,2026-09-14
K이노베이션,178320,서진시스템,1345,4.6,2026-09-14
K이노베이션,009150,삼성전기,24,3.22,2026-09-14
K이노베이션,128940,한미약품,41,1.82,2026-09-14
K이노베이션,062040,산일전기,56,1.07,2026-09-14
K이노베이션,010120,LS ELECTRIC,50,0.98,2026-09-14
K이노베이션,066970,엘앤에프,77,0.88,2026-09-14
K이노베이션,214450,파마리서치,13,0.43,2026-09-14
K이노베이션,009830,한화솔루션,99,0.28,2026-09-14
K이노베이션,017670,SK텔레콤,9,0.08,2026-09-14
K컬처,259960,크래프톤,422,9.58,2026-09-14
K컬처,214450,파마리서치,248,9.06,2026-09-14
K컬처,226950,올릭스,623,7.27,2026-09-14
K컬처,006730,서부T&D,5942,7.1,2026-09-14
K컬처,145020,휴젤,285,7.03,2026-09-14
K컬처,036570,NC,275,6.04,2026-09-14
K컬처,263750,펄어비스,1566,5.91,2026-09-14
K컬처,122870,와이지엔터테인먼트,1195,5.54,2026-09-14
K컬처,041510,에스엠,575,5.16,2026-09-14
K컬처,462870,시프트업,1422,4.77,2026-09-14
K컬처,352820,하이브,236,4.36,2026-09-14
K컬처,035900,JYP Ent.,947,3.98,2026-09-14
K컬처,257720,실리콘투,645,3.0,2026-09-14
K컬처,035760,CJ ENM,771,2.88,2026-09-14
K컬처,278470,에이피알,70,2.78,2026-09-14
K컬처,214150,클래시스,650,2.23,2026-09-14
K컬처,003230,삼양식품,16,2.18,2026-09-14
K컬처,004370,농심,48,2.13,2026-09-14
K컬처,001040,CJ,149,2.04,2026-09-14
K컬처,241710,코스메카코리아,114,1.53,2026-09-14
K컬처,161890,한국콜마,95,1.43,2026-09-14
K컬처,253450,스튜디오드래곤,504,1.16,2026-09-14
K컬처,483650,달바글로벌,58,1.04,2026-09-14
K컬처,290650,엘앤씨바이오,175,0.89,2026-09-14
