ETF,종목코드,종목명,수량,비중,기준일
미국나스닥100,QCOM,QUALCOMM Inc,32,0.85,2026-09-04
미국나스닥100,TSM,Taiwan Semiconductor Manufacturing Co Ltd,13,0.85,2026-09-04
미국나스닥100,ALAB,Astera Labs Inc,19,0.82,2026-09-04
미국S&P500,NVDA,NVIDIA Corp,144,7.06,2026-09-04
미국S&P500,GOOGL,Alphabet Inc,69,5.08,2026-09-04
미국S&P500,MSFT,Microsoft Corp,45,4.88,2026-09-04
미국S&P500,AAPL,Apple Inc,55,3.9,2026-09-04
미국S&P500,BRK-B,Berkshire Hathaway Inc,30,3.31,2026-09-04
미국S&P500,AMZN,Amazon.com Inc,59,3.29,2026-09-04
미국S&P500,JNJ,Johnson & Johnson,52,3.13,2026-09-04
미국S&P500,JPM,JPMorgan Chase & Co,39,3.03,2026-09-04
미국S&P500,AVGO,Broadcom Inc,35,2.81,2026-09-04
미국S&P500,CVX,Chevron Corp,55,2.54,2026-09-04
미국S&P500,CAT,Caterpillar Inc,13,2.25,2026-09-04
미국S&P500,LLY,Eli Lilly & Co,8,2.03,2026-09-04
미국S&P500,DELL,Dell Technologies Inc,18,1.94,2026-09-04
미국S&P500,UNH,UnitedHealth Group Inc,22,1.92,2026-09-04
미국S&P500,MRK,Merck & Co Inc,50,1.66,2026-09-04
미국S&P500,HOOD,Robinhood Markets Inc,65,1.52,2026-09-04
미국S&P500,NEM,Newmont Corp,51,1.39,2026-09-04
미국S&P500,TSM,Taiwan Semiconductor Manufacturing Co Ltd,15,1.36,2026-09-04
미국S&P500,TSLA,Tesla Inc,17,1.33,2026-09-04
미국S&P500,KO,Coca-Cola Co/The,68,1.31,2026-09-04
미국S&P500,MU,Micron Technology Inc,6,1.25,2026-09-04
미국S&P500,V,Visa Inc,15,1.24,2026-09-04
미국S&P500,COST,Costco Wholesale Corp,6,1.22,2026-09-04
미국S&P500,META,Meta Platforms Inc,9,1.17,2026-09-04
미국S&P500,AMD,Advanced Micro Devices Inc,11,1.1,2026-09-04
미국S&P500,PLTR,Palantir Technologies Inc,29,1.07,2026-09-04
미국S&P500,SNOW,Snowflake Inc,16,1.07,2026-09-04
미국S&P500,NEE,NextEra Energy Inc,58,1.05,2026-09-04
미국S&P500,PEP,PepsiCo Inc,34,1.04,2026-09-04
미국S&P500,VRT,Vertiv Holdings Co,18,1.01,2026-09-04
미국S&P500,SBUX,Starbucks Corp,43,1.0,2026-09-04
미국S&P500,MRVL,Marvell Technology Inc,22,0.99,2026-09-04
미국S&P500,LIN,Linde PLC,9,0.96,2026-09-04
미국S&P500,LITE,Lumentum Holdings Inc,5,0.95,2026-09-04
미국S&P500,BE,Bloom Energy Corp,20,0.95,2026-09-04
미국S&P500,BAC,Bank of America Corp,67,0.92,2026-09-04
미국S&P500,MS,Morgan Stanley,19,0.88,2026-09-04
미국S&P500,WMT,Walmart Inc,36,0.83,2026-09-04
미국S&P500,ARM,ARM Holdings PLC,15,0.77,2026-09-04
미국S&P500,INTC,Intel Corp,39,0.77,2026-09-04
미국S&P500,CSCO,Cisco Systems Inc,29,0.69,2026-09-04
미국S&P500,SNDK,Sandisk Corp,2,0.68,2026-09-04
미국S&P500,GS,Goldman Sachs Group Inc/The,3,0.66,2026-09-04
미국S&P500,PANW,Palo Alto Networks Inc,9,0.65,2026-09-04
미국S&P500,VLO,Valero Energy Corp,8,0.64,2026-09-04
미국S&P500,GEV,GE Vernova Inc,3,0.6,2026-09-04
미국S&P500,ABT,Abbott Laboratories,24,0.58,2026-09-04
미국S&P500,CEG,Constellation Energy Corp,9,0.57,2026-09-04
미국S&P500,NBIS,Nebius Group NV,12,0.54,2026-09-04
미국S&P500,CRWD,Crowdstrike Holdings Inc,12,0.53,2026-09-04
미국S&P500,VZ,Verizon Communications Inc,48,0.53,2026-09-04
미국S&P500,ETN,Eaton Corp PLC,6,0.51,2026-09-04
미국S&P500,GILD,Gilead Sciences Inc,15,0.49,2026-09-04
미국S&P500,FSLR,First Solar Inc,11,0.49,2026-09-04
미국S&P500,WFC,Wells Fargo & Co,25,0.49,2026-09-04
미국S&P500,NOW,ServiceNow Inc,16,0.48,2026-09-04
미국S&P500,FCX,Freeport-McMoRan Inc,29,0.47,2026-09-04
미국S&P500,CVS,CVS Health Corp,20,0.43,2026-09-04
미국S&P500,T,AT&T Inc,71,0.4,2026-09-04
글로벌AI인공지능,SNDK,Sandisk Corp,27,5.11,2026-09-04
글로벌AI인공지능,SKHY,SK hynix Inc,209,4.2,2026-09-04
글로벌AI인공지능,SNOW,Snowflake Inc,103,3.84,2026-09-04
글로벌AI인공지능,CRM,Salesforce Inc,111,3.47,2026-09-04
글로벌AI인공지능,NVDA,NVIDIA Corp,117,3.2,2026-09-04
글로벌AI인공지능,WDC,Western Digital Corp,58,3.17,2026-09-04
글로벌AI인공지능,INTC,Intel Corp,287,3.15,2026-09-04
글로벌AI인공지능,AMZN,Amazon.com Inc,101,3.14,2026-09-04
글로벌AI인공지능,STX,Seagate Technology Holdings PLC,29,2.86,2026-09-04
글로벌AI인공지능,NOW,ServiceNow Inc,169,2.81,2026-09-04
글로벌AI인공지능,AMD,Advanced Micro Devices Inc,49,2.73,2026-09-04
글로벌AI인공지능,GOOG,Alphabet Inc,67,2.72,2026-09-04
글로벌AI인공지능,SAP,SAP SE,104,2.66,2026-09-04
글로벌AI인공지능,BABA,Alibaba Group Holding Ltd,172,2.34,2026-09-04
글로벌AI인공지능,COIN,Coinbase Global Inc,106,2.26,2026-09-04
글로벌AI인공지능,MSTR,Strategy Inc,148,2.22,2026-09-04
글로벌AI인공지능,ACN,Accenture PLC,93,2.13,2026-09-04
글로벌AI인공지능,LITE,Lumentum Holdings Inc,20,2.12,2026-09-04
글로벌AI인공지능,DELL,Dell Technologies Inc,35,2.1,2026-09-04
글로벌AI인공지능,IBM,International Business Machines Corp,73,2.06,2026-09-04
글로벌AI인공지능,TSLA,Tesla Inc,45,1.96,2026-09-04
글로벌AI인공지능,MELI,MercadoLibre Inc,8,1.95,2026-09-04
글로벌AI인공지능,META,Meta Platforms Inc,27,1.95,2026-09-04
글로벌AI인공지능,AAOI,Applied Optoelectronics Inc,151,1.9,2026-09-04
글로벌AI인공지능,ASML,ASML Holding NV,8,1.64,2026-09-04
글로벌AI인공지능,ARM,ARM Holdings PLC,55,1.57,2026-09-04
글로벌AI인공지능,ROP,Roper Technologies Inc,28,1.42,2026-09-04
글로벌AI인공지능,QCOM,QUALCOMM Inc,62,1.28,2026-09-04
글로벌AI인공지능,TSM,Taiwan Semiconductor Manufacturing Co Ltd,24,1.21,2026-09-04
글로벌AI인공지능,HOOD,Robinhood Markets Inc,89,1.16,2026-09-04
글로벌AI인공지능,EBAY,eBay Inc,65,0.84,2026-09-04
글로벌AI인공지능,PDD,PDD Holdings Inc,84,0.84,2026-09-04
글로벌바이오,LLY,Eli Lilly & Co,43,11.83,2026-09-04
글로벌바이오,JNJ,Johnson & Johnson,102,6.66,2026-09-04
글로벌바이오,MRNA,Moderna Inc,174,6.23,2026-09-04
글로벌바이오,MRK,Merck & Co Inc,167,6.01,2026-09-04
글로벌바이오,TMO,Thermo Fisher Scientific Inc,36,5.2,2026-09-04
글로벌바이오,BIIB,Biogen Inc,82,4.33,2026-09-04
글로벌바이오,NVS,Novartis AG,108,4.16,2026-09-04
글로벌바이오,GILD,Gilead Sciences Inc,99,3.51,2026-09-04
글로벌바이오,RVTY,Revvity Inc,113,3.51,2026-09-04
글로벌바이오,ABT,Abbott Laboratories,133,3.49,2026-09-04
글로벌바이오,NTRA,Natera Inc,43,3.32,2026-09-04
글로벌바이오,REGN,Regeneron Pharmaceuticals Inc,16,3.23,2026-09-04
글로벌바이오,TEVA,Teva Pharmaceutical Industries Ltd,348,3.1,2026-09-04
글로벌바이오,AMGN,Amgen Inc,29,3.05,2026-09-04
글로벌바이오,EXEL,Exelixis Inc,209,2.9,2026-09-04
글로벌바이오,MEDP,Medpace Holdings Inc,20,2.81,2026-09-04
글로벌바이오,ABBV,AbbVie Inc,41,2.55,2026-09-04
글로벌바이오,BAX,Baxter International Inc,365,2.23,2026-09-04
글로벌바이오,GPCR,Structure Therapeutics Inc,196,2.22,2026-09-04
글로벌바이오,ILMN,Illumina Inc,41,2.07,2026-09-04
글로벌바이오,IONS,Ionis Pharmaceuticals Inc,139,2.02,2026-09-04
글로벌바이오,ICLR,ICON PLC,52,1.97,2026-09-04
글로벌바이오,ALNY,Alnylam Pharmaceuticals Inc,31,1.97,2026-09-04
글로벌바이오,BMY,Bristol-Myers Squibb Co,120,1.93,2026-09-04
글로벌바이오,ROIV,Roivant Sciences Ltd,236,1.91,2026-09-04
글로벌바이오,SNY,Sanofi SA,159,1.68,2026-09-04
글로벌바이오,VTRS,Viatris Inc,365,1.48,2026-09-04
글로벌바이오,GSK,GSK PLC,112,1.34,2026-09-04
글로벌바이오,NVO,Novo Nordisk A/S,25,0.28,2026-09-04
글로벌우주테크&방산,RTX,RTX Corp,312,9.23,2026-09-04
글로벌우주테크&방산,GE,General Electric Co,153,7.43,2026-09-04
글로벌우주테크&방산,MOG-A,Moog Inc,100,5.38,2026-09-04
글로벌우주테크&방산,GD,General Dynamics Corp,90,4.83,2026-09-04
글로벌우주테크&방산,LMT,Lockheed Martin Corp,54,4.23,2026-09-04
글로벌우주테크&방산,NOC,Northrop Grumman Corp,53,4.09,2026-09-04
글로벌우주테크&방산,HWM,Howmet Aerospace Inc,102,3.8,2026-09-04
글로벌우주테크&방산,LHX,L3Harris Technologies Inc,93,3.58,2026-09-04
글로벌우주테크&방산,PLTR,Palantir Technologies Inc,129,3.22,2026-09-04
글로벌우주테크&방산,TDG,TransDigm Group Inc,17,2.89,2026-09-04
글로벌우주테크&방산,HONA,Honeywell Aerospace Inc,117,2.63,2026-09-04
글로벌우주테크&방산,TDY,Teledyne Technologies Inc,29,2.59,2026-09-04
글로벌우주테크&방산,CRS,Carpenter Technology Corp,30,2.04,2026-09-04
글로벌우주테크&방산,AXON,Axon Enterprise Inc,27,2.02,2026-09-04
글로벌우주테크&방산,RKLB,Rocket Lab Corp,199,1.85,2026-09-04
글로벌우주테크&방산,ATI,ATI Inc,60,1.78,2026-09-04
글로벌우주테크&방산,HON,Honeywell International Inc,46,1.4,2026-09-04
글로벌우주테크&방산,SPCX,Space Exploration Technologies Corp,63,1.31,2026-09-04
글로벌우주테크&방산,CW,Curtiss-Wright Corp,15,1.24,2026-09-04
글로벌우주테크&방산,HII,Huntington Ingalls Industries Inc,29,1.23,2026-09-04
글로벌우주테크&방산,KTOS,Kratos Defense & Security Solutions Inc,162,1.14,2026-09-04
글로벌우주테크&방산,FTAI,FTAI Aviation Ltd,39,1.07,2026-09-04
글로벌우주테크&방산,BWXT,BWX Technologies Inc,46,1.06,2026-09-04
글로벌우주테크&방산,ACHR,Archer Aviation Inc,875,0.73,2026-09-04
차이나AI테크,HSAI,Hesai Group,200,0.46,2026-09-04
나스닥100채권혼합50,NVDA,NVIDIA Corp,88,4.16,2026-09-04
나스닥100채권혼합50,MSFT,Microsoft Corp,24,2.51,2026-09-04
나스닥100채권혼합50,AMZN,Amazon.com Inc,40,2.15,2026-09-04
나스닥100채권혼합50,DELL,Dell Technologies Inc,20,2.08,2026-09-04
나스닥100채권혼합50,MU,Micron Technology Inc,10,2.02,2026-09-04
나스닥100채권혼합50,TSLA,Tesla Inc,25,1.88,2026-09-04
나스닥100채권혼합50,GOOGL,Alphabet Inc,26,1.85,2026-09-04
나스닥100채권혼합50,BE,Bloom Energy Corp,35,1.6,2026-09-04
나스닥100채권혼합50,HOOD,Robinhood Markets Inc,66,1.49,2026-09-04
나스닥100채권혼합50,LITE,Lumentum Holdings Inc,8,1.47,2026-09-04
나스닥100채권혼합50,INTC,Intel Corp,74,1.41,2026-09-04
나스닥100채권혼합50,SNDK,Sandisk Corp,4,1.31,2026-09-04
나스닥100채권혼합50,AVGO,Broadcom Inc,16,1.24,2026-09-04
나스닥100채권혼합50,LLY,Eli Lilly & Co,5,1.22,2026-09-04
나스닥100채권혼합50,NBIS,Nebius Group NV,28,1.21,2026-09-04
나스닥100채권혼합50,AMD,Advanced Micro Devices Inc,12,1.16,2026-09-04
나스닥100채권혼합50,AAPL,Apple Inc,15,1.03,2026-09-04
나스닥100채권혼합50,AAOI,Applied Optoelectronics Inc,47,1.02,2026-09-04
나스닥100채권혼합50,MRVL,Marvell Technology Inc,23,1.0,2026-09-04
나스닥100채권혼합50,PLTR,Palantir Technologies Inc,28,1.0,2026-09-04
나스닥100채권혼합50,MSTR,Strategy Inc,38,0.99,2026-09-04
나스닥100채권혼합50,SNOW,Snowflake Inc,14,0.9,2026-09-04
나스닥100채권혼합50,VRT,Vertiv Holdings Co,15,0.81,2026-09-04
나스닥100채권혼합50,COST,Costco Wholesale Corp,4,0.78,2026-09-04
나스닥100채권혼합50,PEP,PepsiCo Inc,26,0.77,2026-09-04
나스닥100채권혼합50,META,Meta Platforms Inc,6,0.75,2026-09-04
나스닥100채권혼합50,COIN,Coinbase Global Inc,20,0.74,2026-09-04
나스닥100채권혼합50,CRWV,CoreWeave Inc,43,0.73,2026-09-04
나스닥100채권혼합50,TSEM,Tower Semiconductor Ltd,16,0.7,2026-09-04
나스닥100채권혼합50,STX,Seagate Technology Holdings PLC,4,0.68,2026-09-04
나스닥100채권혼합50,SPCX,Space Exploration Technologies Corp,23,0.68,2026-09-04
나스닥100채권혼합50,TSM,Taiwan Semiconductor Manufacturing Co Ltd,7,0.61,2026-09-04
나스닥100채권혼합50,CRDO,Credo Technology Group Holding Ltd,17,0.59,2026-09-04
나스닥100채권혼합50,KO,Coca-Cola Co/The,31,0.58,2026-09-04
나스닥100채권혼합50,TER,Teradyne Inc,8,0.58,2026-09-04
나스닥100채권혼합50,WDC,Western Digital Corp,6,0.57,2026-09-04
나스닥100채권혼합50,PANW,Palo Alto Networks Inc,8,0.55,2026-09-04
나스닥100채권혼합50,GLW,Corning Inc,18,0.55,2026-09-04
나스닥100채권혼합50,ARM,ARM Holdings PLC,11,0.55,2026-09-04
나스닥100채권혼합50,CSCO,Cisco Systems Inc,22,0.51,2026-09-04
나스닥100채권혼합50,BKR,Baker Hughes Co,37,0.5,2026-09-04
나스닥100채권혼합50,ALAB,Astera Labs Inc,7,0.4,2026-09-04
나스닥100채권혼합50,GEV,GE Vernova Inc,2,0.39,2026-09-04
글로벌소비트렌드,MSFT,Microsoft Corp,70,7.2,2026-09-04
글로벌소비트렌드,AAPL,Apple Inc,87,5.85,2026-09-04
글로벌소비트렌드,NVDA,NVIDIA Corp,120,5.58,2026-09-04
글로벌소비트렌드,AMZN,Amazon.com Inc,88,4.65,2026-09-04
글로벌소비트렌드,GOOGL,Alphabet Inc,65,4.54,2026-09-04
글로벌소비트렌드,DIS,Walt Disney Co/The,144,3.22,2026-09-04
글로벌소비트렌드,SE,Sea Ltd,88,2.06,2026-09-04
글로벌소비트렌드,META,Meta Platforms Inc,15,1.84,2026-09-04
글로벌소비트렌드,BKNG,Booking Holdings Inc,41,1.69,2026-09-04
글로벌소비트렌드,TGT,Target Corp,50,1.69,2026-09-04
글로벌소비트렌드,ABNB,Airbnb Inc,44,1.67,2026-09-04
글로벌소비트렌드,MELI,MercadoLibre Inc,4,1.66,2026-09-04
글로벌소비트렌드,SPOT,Spotify Technology SA,14,1.62,2026-09-04
글로벌소비트렌드,CMCSA,Comcast Corp,249,1.38,2026-09-04
글로벌소비트렌드,ULTA,Ulta Beauty Inc,12,1.37,2026-09-04
글로벌소비트렌드,LYV,Live Nation Entertainment Inc,35,1.3,2026-09-04
글로벌소비트렌드,TTWO,Take-Two Interactive Software Inc,28,1.25,2026-09-04
글로벌소비트렌드,WMT,Walmart Inc,56,1.23,2026-09-04
글로벌소비트렌드,WBD,Warner Bros Discovery Inc,207,1.22,2026-09-04
글로벌소비트렌드,FWONK,Liberty Media Corp-Liberty Formula One,59,1.19,2026-09-04
글로벌소비트렌드,EBAY,eBay Inc,52,1.15,2026-09-04
글로벌소비트렌드,KR,Kroger Co/The,94,1.13,2026-09-04
글로벌소비트렌드,CRM,Salesforce Inc,19,1.01,2026-09-04
글로벌소비트렌드,PSKY,Paramount Skydance Corp,429,0.97,2026-09-04
글로벌소비트렌드,NOW,ServiceNow Inc,34,0.96,2026-09-04
글로벌소비트렌드,PDD,PDD Holdings Inc,55,0.94,2026-09-04
글로벌소비트렌드,TKO,TKO Group Holdings Inc,23,0.9,2026-09-04
글로벌소비트렌드,MTCH,Match Group Inc,90,0.79,2026-09-04
글로벌소비트렌드,XYZ,Block Inc,46,0.79,2026-09-04
글로벌소비트렌드,EXPE,Expedia Group Inc,12,0.77,2026-09-04
글로벌소비트렌드,ETSY,Etsy Inc,45,0.76,2026-09-04
글로벌소비트렌드,MSGS,Madison Square Garden Sports Corp,9,0.72,2026-09-04
글로벌소비트렌드,M,Macys Inc,153,0.71,2026-09-04
글로벌소비트렌드,SNAP,Snap Inc,590,0.68,2026-09-04
글로벌소비트렌드,SPHR,Sphere Entertainment Co,23,0.67,2026-09-04
글로벌소비트렌드,WMG,Warner Music Group Corp,114,0.67,2026-09-04
글로벌소비트렌드,JOYY,JOYY Inc,43,0.66,2026-09-04
글로벌소비트렌드,RUM,RUM Group Inc,335,0.61,2026-09-04
글로벌소비트렌드,DUOL,Duolingo Inc,18,0.59,2026-09-04
글로벌소비트렌드,TAL,TAL Education Group,227,0.57,2026-09-04
글로벌소비트렌드,GRND,Grindr Inc,171,0.56,2026-09-04
글로벌소비트렌드,LRN,Stride Inc,30,0.53,2026-09-04
글로벌소비트렌드,MSGE,Madison Square Garden Entertainment Corp,29,0.46,2026-09-04
글로벌소비트렌드,CHWY,Chewy Inc,89,0.45,2026-09-04
글로벌소비트렌드,CVNA,Carvana Co,27,0.42,2026-09-04
글로벌소비트렌드,LOPE,Grand Canyon Education Inc,13,0.4,2026-09-04
글로벌소비트렌드,ASO,Academy Sports & Outdoors Inc,37,0.33,2026-09-04
글로벌소비트렌드,PLTK,Playtika Holding Corp,549,0.26,2026-09-04
