종목코드,기업,현재가,시총(억),네이버업종,순이익(E),영업이익(E),fPOR,fPER,fPER(사이트),PEG(매출)1y,PEG(영익)1y,PEG(매출)2y,PEG(영익)2y,PEG(매출)3y,PEG(영익)3y,PEG(영익)fwd,영익증가율fwd,영업이익률(E),ROE(E),매출증가율1y,영익증가율1y,배당수익률,추정연도,전년영업이익률,전년도,비고,보유ETF수,보유ETF,최대비중,섹터1,섹터2,종목명,유효PEG,Type,탈락조건,플래그,기준일
214450,파마리서치,369000.0,38337.80112,건강관리장비와용품,2235.0,2717.0,14.110342701509015,17.153378577181208,19.63,0.5703259101638117,0.6418297324515971,0.41676345888453975,0.36662786802204483,0.4423432306731597,0.39600167586504104,,,38.94782110091743,28.59,30.076449748275213,26.725746268656714,0.92,2026.12(E),39.97762446391945,2025.12,,5,"K바이오,K이노베이션,K컬처,코리아밸류업,코스닥",10.76,바이오·헬스케어,미용의료·의료기기,파마리서치,0.6418297324515971,통과,,,2026-09-08
009150,삼성전기,1370000.0,1023303.6352,전자장비와기기,16054.0,19468.0,52.56336733100473,63.74135014326648,73.19,2.382798117408362,0.5632798750444633,3.5349663856071145,1.0158226625403945,3.6907612995731323,1.4694359968304498,,,13.574875184782305,14.96,26.750629722921904,113.1610642724187,0.92,2026.12(E),8.071943081886076,2025.12,,5,"Korea플러스배당,K신재생에너지,K이노베이션,코리아밸류업,코스피",4.32,반도체,전자부품,삼성전기,0.5632798750444633,탈락,"PEG매출>1,fPER>30",,2026-09-08
005930,삼성전자,269500.0,15755720.84856,반도체와반도체장비,3258598.0,3912929.0,4.026579794460876,4.835122604432949,5.61,0.039857341828081365,0.006063304341455209,0.08535210619369352,0.019672266898811394,0.11566800888464314,0.016639472509756538,,,52.998771782308026,56.25,121.31071422897497,797.4401963257723,1.39,2026.12(E),13.069612977468323,2025.12,,4,"Korea플러스배당,K신재생에너지,코리아밸류업,코스피",27.45,반도체,메모리,삼성전자,0.019672266898811394,통과,,기저효과(2y),2026-09-08
000660,SK하이닉스,1793000.0,13097728.10445,반도체와반도체장비,2532524.0,2655379.0,4.932526808583634,5.171808087287623,5.1,0.020298035892079118,0.011182161634455375,0.040344991535391256,0.02187910217207805,0.043420577301879835,,,,77.04115412356508,102.05,254.79352360913956,462.5052164647515,0.46,2026.12(E),48.59279831430198,2025.12,,4,"Korea플러스배당,K신재생에너지,코리아밸류업,코스피",24.08,반도체,메모리,SK하이닉스,0.02187910217207805,통과,,기저효과(2y),2026-09-08
006400,삼성SDI,530000.0,427103.309,전기제품,9612.0,3662.0,116.6311602949208,44.434385039533915,57.42,2.188268517777142,,,111.55284814722356,,,,,2.294399959901257,3.48,20.305727875055602,,,2026.12(E),-12.982881952557909,2025.12,기저효과→PEG(영익)fwd 기준,4,"K신재생에너지,K이노베이션,코리아밸류업,코스피",14.9,2차전지·에너지,셀,삼성SDI,111.55284814722356,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10,fPER>30,전년이익률<5",기저효과(2y),2026-09-08
003230,삼양식품,1291000.0,97251.22365,식품,5656.0,7338.0,13.25309670891251,17.194346472772278,17.71,0.5121284705504793,0.43002273001084107,0.4936506912965537,0.37439642602923984,0.45137282953908103,0.24316314662535407,,,23.359011905519832,37.37,33.57428352751084,39.98473864937046,0.39,2026.12(E),22.28931031550302,2025.12,,4,"Korea플러스배당,K컬처,코리아밸류업,코스피",11.42,소비재·식품,음식료,삼양식품,0.43002273001084107,통과,,,2026-09-08
005380,현대차,385000.0,788317.3991,자동차,110358.0,114487.0,6.88564989125403,7.143273701045688,10.39,1.7389677966662958,,1.375404649696747,,1.184410866447456,,,,5.904270845474134,8.38,4.1077665237618355,-0.16742385266701465,3.37,2026.12(E),6.157112982505121,2025.12,,4,"Korea플러스배당,K신재생에너지,코리아밸류업,코스피",4.09,자동차,완성차,현대차,,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10",비지배괴리,2026-09-08
034730,SK,603000.0,437191.29909,석유와가스,328120.0,119911.0,3.645964916396327,1.3324128339936607,3.94,0.06433834360178754,,0.1394115713683776,0.010770422015340165,0.27944517628511056,0.03688487568491856,,,8.095831265676216,36.23,20.709467471534992,559.3951058564751,3.12,2026.12(E),1.4820302306457935,2025.12,기저효과→PEG(영익)fwd 기준,4,"Korea플러스배당,K신재생에너지,코리아밸류업,코스피",3.41,지주·소재,지주,SK,0.010770422015340165,탈락,"이익률<10,전년이익률<5","기저효과(2y),비지배괴리",2026-09-08
017670,SK텔레콤,92400.0,198466.008972,무선통신서비스,13393.0,19601.0,10.12530018733738,14.818637271111776,15.01,4.525573181393022,0.17931403223990483,,4.025980745453918,154.85202926391037,3.9115560223656947,,,11.09965966555487,10.01,3.2744221951904073,82.6407007081625,3.1,2026.12(E),6.27631702067933,2025.12,,4,"Korea플러스배당,K이노베이션,코리아밸류업,코스피",3.18,인터넷·통신,통신,SK텔레콤,0.17931403223990483,탈락,PEG매출>1,,2026-09-08
078930,GS,124500.0,115654.891275,석유와가스,29960.0,51915.0,2.227774078301069,3.8603101226635514,4.71,0.2795882783853996,0.05025386428639024,0.5901605675573687,0.12915979598926267,1.159182565948493,0.32902399767727036,,,18.113274694448613,15.97,13.807124336386845,76.81618473485234,5.33,2026.12(E),11.658546463840281,2025.12,,4,"Korea플러스배당,K신재생에너지,코리아밸류업,코스피",2.66,지주·소재,지주,GS,0.05025386428639024,통과,,,2026-09-08
196170,알테오젠,277000.0,192944.71841,생물공학,2968.0,2886.0,66.85541178447679,65.00832830525607,68.33,0.5740408213130792,0.3824650685653205,0.5829080519526053,0.2742056938207528,0.9511658021520878,,,,62.68462206776716,50.29,113.24687355257063,169.97193638914877,0.08,2026.12(E),49.51366373320982,2025.12,,3,"K바이오,K이노베이션,코스닥",9.63,바이오·헬스케어,신약·플랫폼,알테오젠,0.2742056938207528,탈락,fPER>30,기저효과(2y),2026-09-08
068270,셀트리온,183100.0,425922.049256,제약,15911.0,18550.0,22.960757372291106,26.769030812393943,27.7,0.8145777524423551,0.4556389294141634,1.0843768587684044,0.2842530131223501,0.7341990702547778,0.6414078954971756,,,33.54187762187183,8.83,32.862462462462474,58.7505348737698,0.41,2026.12(E),28.072072072072075,2025.12,,3,"K바이오,K이노베이션,코스피",9.36,바이오·헬스케어,바이오시밀러·CDMO,셀트리온,0.4556389294141634,탈락,ROE<10,,2026-09-08
373220,LG에너지솔루션,348500.0,815490.0,전기제품,-4798.0,8299.0,98.26364622243644,,-295.52,,,,,,,,,2.5606768406696823,-1.4,36.91143047845959,-38.3478196270708,,2026.12(E),5.686513066180011,2025.12,,3,"K신재생에너지,K이노베이션,코스피",8.74,2차전지·에너지,셀,LG에너지솔루션,,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10,fPER>30",,2026-09-08
128940,한미약품,471000.0,60339.76761,제약,2844.0,3668.0,16.45031832333697,21.21651463080169,23.67,1.547245824277362,0.5017997680569427,2.5036855358555945,0.7013092030942788,3.7346775866186186,1.1498230837464105,,,20.84446212422572,18.66,13.7124394184168,42.28083785880528,0.44,2026.12(E),16.65912762520194,2025.12,,3,"K바이오,K이노베이션,코리아밸류업",8.51,바이오·헬스케어,제약,한미약품,0.5017997680569427,탈락,PEG매출>1,,2026-09-08
005490,POSCO홀딩스,328500.0,260308.416195,철강,21020.0,30943.0,8.412513854345086,12.383844728591818,14.2,1.8933055563516805,,19.499385587640084,0.6411849662838699,,,,,4.203395264235345,3.33,6.540859021432843,69.35580975316076,3.28,2026.12(E),2.644334097017291,2025.12,기저효과→PEG(영익)fwd 기준,3,"K신재생에너지,K이노베이션,코스피",8.21,지주·소재,철강·비철,POSCO홀딩스,0.6411849662838699,탈락,"PEG매출>1,ROE<10,이익률<10,전년이익률<5",기저효과(2y),2026-09-08
207940,삼성바이오로직스,1440000.0,666589.6944,제약,18765.0,24162.0,27.588349242612367,35.523031942446046,36.21,1.7255991532003698,2.1182783197495487,1.401152496444888,1.008529462667412,2.510765905725637,1.2059770014338316,,,43.97008243708031,21.05,20.585911784068458,16.76976609317611,,2026.12(E),45.40706605222734,2025.12,,3,"K바이오,K이노베이션,코스피",8.02,바이오·헬스케어,바이오시밀러·CDMO,삼성바이오로직스,2.1182783197495487,탈락,"PEG매출>1,PEG영익>1,fPER>30",,2026-09-08
226950,올릭스,99100.0,20873.28435,생명과학도구및서비스,,,,,,,,,,,,,,,,,,,2026.12(E),-204.08163265306123,2025.12,기저효과→PEG(영익)fwd 기준,3,"K바이오,K컬처,코스닥",6.68,바이오·헬스케어,신약·플랫폼,올릭스,,보류,컨센서스 없음,기저효과(2y),2026-09-08
402340,SK스퀘어,1131000.0,1492060.41738,반도체와반도체장비,448978.0,482125.0,3.0947584493233085,3.3232372574602764,3.3,0.04545940218894951,0.007417423131942081,0.04406471539471585,0.013257207985026977,0.0333902815617264,,,,266.3821205591469,95.25,73.1034086996442,448.03123650169374,,2026.12(E),84.14055625693409,2025.12,,3,"Korea플러스배당,코리아밸류업,코스피",6.33,반도체,지주(하이닉스),SK스퀘어,0.013257207985026977,통과,,기저효과(2y),2026-09-08
105560,KB금융,173700.0,616092.593958,은행,67266.0,94214.0,6.539289213471458,9.159049058335563,9.56,,0.8632735660527264,,1.1149469343557583,,0.6614891642350401,,,,11.01,,10.609671624969174,3.5,2026.12(E),10.4858138610156,2025.12,,3,"Korea플러스배당,코리아밸류업,코스피",4.74,금융,은행,KB금융,0.8632735660527264,금융,영업이익·PEG 기준 부적합(별도 판단),,2026-09-08
055550,신한지주,113200.0,531417.670548,은행,59921.0,80830.0,6.574510337102561,8.868638216117889,9.15,,0.587844409655364,,0.747145738616216,,0.9020245651696852,,,,9.91,,15.086710140387849,3.37,2026.12(E),10.858353173989672,2025.12,,3,"Korea플러스배당,코리아밸류업,코스피",4.67,금융,은행,신한지주,0.587844409655364,금융,영업이익·PEG 기준 부적합(별도 판단),,2026-09-08
062040,산일전기,201000.0,61592.1285,전기장비,2131.0,2554.0,24.11594694596711,28.902922806194276,28.49,0.7914008159535685,0.6721434913002993,0.6685774389368806,0.5460359865243604,0.6113742570060869,0.37875390666044056,,,37.273788674839466,31.82,36.52121936640764,43.00111982082866,0.96,2026.12(E),35.584777844192075,2025.12,,3,"K이노베이션,코리아밸류업,코스피",3.87,AI·전력인프라,변압기·전력기기,산일전기,0.6721434913002993,통과,,,2026-09-08
278470,에이피알,377000.0,141141.84435,화장품,5921.0,7667.0,18.40900539324377,23.837501156899172,24.39,0.23402336901029827,0.21716367579378487,0.22376871867523468,0.15894690235539027,0.29592629884843347,0.25224911694258095,,,24.86863444696724,90.89,101.85949060433445,109.7674418604651,2.2,2026.12(E),23.93112027761409,2025.12,,3,"K컬처,코리아밸류업,코스피",3.86,화장품·뷰티,브랜드·디바이스,에이피알,0.21716367579378487,통과,,,2026-09-08
010120,LS ELECTRIC,200500.0,300750.0,전기장비,5337.0,7140.0,42.121848739495796,56.35188308038224,57.69,1.8038559981986857,0.8354813263377949,2.86685966676895,1.5937523582690654,3.637337519579974,1.877656388977903,,,10.955793220911142,23.68,31.23967940714487,67.44840525328331,0.65,2026.12(E),8.586733255467397,2025.12,,3,"K신재생에너지,K이노베이션,코스피",2.79,AI·전력인프라,변압기·전력기기,LS ELECTRIC,0.8354813263377949,탈락,"PEG매출>1,fPER>30",,2026-09-08
033780,KT&G,169800.0,176270.154288,담배,13496.0,15328.0,11.49987958559499,13.060918367516301,13.57,2.1047495611743052,0.9280780544913612,1.4927815883539133,0.96388292652646,2.1666813824455327,1.3740962304633568,,,21.934745277618774,14.25,6.205450096508969,14.073081789089837,4.22,2026.12(E),20.42190373421281,2025.12,,3,"Korea플러스배당,코리아밸류업,코스피",0.92,소비재·식품,담배·기호,KT&G,0.9280780544913612,탈락,PEG매출>1,,2026-09-08
066970,엘앤에프,113700.0,46258.460694,전기제품,-572.0,2206.0,20.969383814143246,,-81.25,,,,,,,,,6.147586668152937,-8.64,66.52280848299226,,,2026.12(E),-7.276439741983387,2025.12,기저효과→PEG(영익)fwd 기준,3,"K신재생에너지,K이노베이션,코스피",0.91,2차전지·에너지,셀,엘앤에프,,탈락,"PEG매출>1,PEG산출불가,ROE<10,이익률<10,fPER>30,전년이익률<5",기저효과(2y),2026-09-08
