종목코드,기업,현재가,주식수(M),TTM매출($M),영업이익률TTM,시총($M),ROE(E),ROIC,WACC,배당수익률,부채자본비율,fPER(사이트),PEG(사이트),52주변동,추정연도,전년도,매출(E),영업이익(E),순이익(E),"순이익(E,조정)",EPS(E),fPOR,fPER,PEG(매출)1y,PEG(영익)1y,PEG(매출)2y,PEG(영익)2y,PEG(영익)3y,영업이익률(E),전년영업이익률,매출증가율1y,영익증가율1y,목표주가,통화,환율,비고,섹터1,섹터2,종목명,보유ETF수,보유ETF,최대비중,유효PEG,Type,탈락조건,플래그,기준일
NVDA,NVIDIA,225.52,24150.0,302970.0,65.21,5450000.0,117.21,92.03,16.33,0.44,0.17,19.0,0.36,,FY 2027,FY 2026,411560.0,268840.0,242920.0,224988.91450869103,9.31,20.272280910578782,24.2234156820623,0.2673961958074089,0.22813226224515007,0.3113120548580505,0.29792646089744385,,65.32218874526194,60.382513661202175,90.58997869778642,106.18145563310071,328.66,USD,,,반도체,Stock Lists Top Stocks Corporate Actions,NVIDIA Corp,6,"글로벌AI인공지능,글로벌소비트렌드,글로벌휴머노이드로봇,나스닥100채권혼합50,미국S&P500,미국나스닥100",10.25,0.22813226224515007,통과,,,2026-09-23
TSLA,Tesla,379.75,3950.0,103620.0,4.13,1500000.0,4.67,5.46,14.26,,0.18,195.87,7.24,-11.09,FY 2026,FY 2025,106190.0,4059.9999999999995,3750.0,7030.941408821593,1.78,369.45812807881777,213.3426966292135,17.80923232513057,,16.576730099333577,14.108355173913074,,3.823335530652604,4.597701149425287,11.979331435199825,-6.880733944954143,396.94,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Tesla Inc,5,"글로벌AI인공지능,글로벌휴머노이드로봇,나스닥100채권혼합50,미국S&P500,미국나스닥100",8.04,,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10,fPER>30,전년이익률<5",,2026-09-23
META,Meta Platforms,745.1,2550.0,228250.0,38.08,1900000.0,29.85,25.4,10.54,0.28,0.43,22.91,1.14,-1.55,FY 2026,FY 2025,254120.0,87260.0,80690.0,79228.29150449604,31.07,21.774008709603486,23.981332475056323,0.9067786241791287,5.0180034384992185,1.0245632024919884,2.8738869347663223,,34.33810798048167,41.43902074936558,26.446733343285068,4.779058597502406,761.01,USD,,,인터넷·플랫폼,Stock Lists Top Stocks Corporate Actions,Meta Platforms Inc,5,"글로벌AI인공지능,글로벌소비트렌드,나스닥100채권혼합50,미국S&P500,미국나스닥100",6.84,5.0180034384992185,탈락,PEG영익>1,,2026-09-23
AMZN,Amazon,249.31,10790.0,775680.0,12.08,2690000.0,30.56,11.94,11.25,,0.46,27.71,1.33,,FY 2026,FY 2025,828220.0,109860.0,140100.0,138864.46592595562,12.87,24.485709084289095,19.371406371406373,1.247776159549745,0.5185157568892509,1.2984468387816994,0.953300662085076,,13.26459153365048,11.156056463761647,15.524744741393736,37.35933983495874,328.22,USD,,,인터넷·플랫폼,Stock Lists Top Stocks Corporate Actions,Amazon.com Inc,5,"글로벌AI인공지능,글로벌소비트렌드,나스닥100채권혼합50,미국S&P500,미국나스닥100",4.77,0.5185157568892509,탈락,PEG매출>1,PER괴리,2026-09-23
LLY,Eli Lilly,1166.7,891.36,79670.0,49.72,1040000.0,102.29,42.24,6.67,0.59,1.62,28.09,1.3,,FY 2026,FY 2025,88430.0,41120.0,31570.0,32901.68852318505,36.91,25.291828793774318,31.60931996748849,0.8861485916046885,0.8220637504679581,1.2564741981766652,0.787666272793538,,46.50005654189754,45.56612457809143,35.670451058606915,38.45117845117845,1325.0,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Eli Lilly & Co,4,"글로벌바이오,나스닥100채권혼합50,미국S&P500,미국나스닥100",11.24,0.8220637504679581,탈락,fPER>30,,2026-09-23
MSFT,Microsoft,497.58,7430.0,331840.0,46.78,3690000.0,34.04,26.18,10.06,0.79,0.29,25.2,1.57,-1.86,FY 2027,FY 2026,391040.0,182180.0,146970.0,146538.0441336067,19.76,20.254693160610387,25.181174089068822,1.41150689353321,1.4510487994012786,1.349172389497627,1.4757920942830662,,46.588584288052374,46.78158148505304,17.839922854387645,17.353774800309196,576.4,USD,,,소프트웨어,Stock Lists Top Stocks Corporate Actions,Microsoft Corp,4,"글로벌소비트렌드,나스닥100채권혼합50,미국S&P500,미국나스닥100",7.79,1.4510487994012786,탈락,"PEG매출>1,PEG영익>1",,2026-09-23
AAPL,Apple,337.59,14590.0,466820.0,33.17,4930000.0,148.75,101.57,10.05,0.32,0.78,36.91,3.32,,FY 2026,FY 2025,477830.0,156380.0,129930.0,128949.02100180695,8.83,31.525770558895,38.232163080407695,2.579973566976239,2.1803640367973625,3.0258255619883845,2.8572196694838654,,32.72712052403575,31.970876585928487,14.818819684736638,17.534761367906793,328.22,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Apple Inc,4,"글로벌소비트렌드,나스닥100채권혼합50,미국S&P500,미국나스닥100",6.19,2.1803640367973625,탈락,"PEG매출>1,PEG영익>1,fPER>30",,2026-09-23
INTC,Intel,119.83,5250.0,57030.0,7.82,629650.0,-10.72,3.42,15.44,,0.49,73.55,1.06,,FY 2026,FY 2025,63080.0,9710.0,-11810.0,7986.881415338397,1.52,64.84552008238929,78.83552631578947,4.0727835442712355,,4.712874449410725,0.6490285050692548,,15.39315155358275,1.7540208136234625,19.356669820245976,947.4649406688242,116.37,USD,,기저효과→PEG(영익)1y 산출불가,반도체,Stock Lists Top Stocks Corporate Actions,Intel Corp,4,"글로벌AI인공지능,나스닥100채권혼합50,미국S&P500,미국나스닥100",5.73,0.6490285050692548,탈락,"PEG매출>1,ROE<10,fPER>30,전년이익률<5",기저효과,2026-09-23
BE,Bloom Energy,276.85,294.53,3110.0,11.74,81540.0,22.21,22.93,24.42,,1.72,78.44,,,FY 2026,FY 2025,4120.0,649.9,657.27,798.1701282282824,2.71,125.46545622403447,102.15867158671588,0.982669126691267,0.16098138103194973,1.2257937288286829,0.6603970792242064,,15.774271844660193,4.379702970297029,103.96039603960396,634.5992991974681,280.24,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Bloom Energy Corp,4,"글로벌AI인공지능,나스닥100채권혼합50,미국S&P500,미국나스닥100",5.66,0.6603970792242064,탈락,"fPER>30,전년이익률<5","기저효과,PER괴리",2026-09-23
DELL,Dell Technologies,556.03,635.81,151200.0,9.9,353530.0,,29.36,11.23,0.45,,19.5,0.51,,FY 2027,FY 2026,193510.0,20820.0,15870.0,16454.789130082907,25.88,16.98030739673391,21.484930448222567,0.30503926511081536,0.1548335483541329,0.5310297289964737,0.31569626516021254,,10.759133894889153,7.6801127355997885,70.43332746168751,138.76146788990823,577.36,USD,,,AI·전력인프라,Stock Lists Top Stocks Corporate Actions,Dell Technologies Inc,4,"글로벌AI인공지능,나스닥100채권혼합50,미국S&P500,미국나스닥100",5.6,0.1548335483541329,탈락,ROE<10,,2026-09-23
