ETF,종목코드,종목명,수량,비중,기준일
글로벌우주테크&방산,FTAI,FTAI Aviation Ltd,39,1.07,2026-08-24
글로벌우주테크&방산,BWXT,BWX Technologies Inc,46,1.0,2026-08-24
글로벌우주테크&방산,ACHR,Archer Aviation Inc,868,0.73,2026-08-24
차이나AI테크,HSAI,Hesai Group,199,0.51,2026-08-24
나스닥100채권혼합50,NVDA,NVIDIA Corp,84,3.82,2026-08-24
나스닥100채권혼합50,SNDK,Sandisk Corp,8,2.69,2026-08-24
나스닥100채권혼합50,MSFT,Microsoft Corp,24,2.42,2026-08-24
나스닥100채권혼합50,MU,Micron Technology Inc,10,2.05,2026-08-24
나스닥100채권혼합50,AMZN,Amazon.com Inc,37,2.02,2026-08-24
나스닥100채권혼합50,INTC,Intel Corp,85,1.64,2026-08-24
나스닥100채권혼합50,GOOGL,Alphabet Inc,22,1.57,2026-08-24
나스닥100채권혼합50,AAOI,Applied Optoelectronics Inc,57,1.55,2026-08-24
나스닥100채권혼합50,NBIS,Nebius Group NV,33,1.53,2026-08-24
나스닥100채권혼합50,AMD,Advanced Micro Devices Inc,15,1.48,2026-08-24
나스닥100채권혼합50,LITE,Lumentum Holdings Inc,8,1.48,2026-08-24
나스닥100채권혼합50,DELL,Dell Technologies Inc,15,1.37,2026-08-24
나스닥100채권혼합50,CRDO,Credo Technology Group Holding Ltd,28,1.36,2026-08-24
나스닥100채권혼합50,LLY,Eli Lilly & Co,5,1.31,2026-08-24
나스닥100채권혼합50,AVGO,Broadcom Inc,16,1.22,2026-08-24
나스닥100채권혼합50,CRWV,CoreWeave Inc,60,1.13,2026-08-24
나스닥100채권혼합50,MRVL,Marvell Technology Inc,21,1.11,2026-08-24
나스닥100채권혼합50,TSEM,Tower Semiconductor Ltd,23,1.08,2026-08-24
나스닥100채권혼합50,HOOD,Robinhood Markets Inc,53,1.06,2026-08-24
나스닥100채권혼합50,WMT,Walmart Inc,48,1.05,2026-08-24
나스닥100채권혼합50,BE,Bloom Energy Corp,24,1.02,2026-08-24
나스닥100채권혼합50,TSLA,Tesla Inc,14,1.01,2026-08-24
나스닥100채권혼합50,AAPL,Apple Inc,15,0.98,2026-08-24
나스닥100채권혼합50,VRT,Vertiv Holdings Co,15,0.83,2026-08-24
나스닥100채권혼합50,GLW,Corning Inc,25,0.8,2026-08-24
나스닥100채권혼합50,COST,Costco Wholesale Corp,4,0.78,2026-08-24
나스닥100채권혼합50,PEP,PepsiCo Inc,26,0.78,2026-08-24
나스닥100채권혼합50,STX,Seagate Technology Holdings PLC,4,0.71,2026-08-24
나스닥100채권혼합50,META,Meta Platforms Inc,6,0.69,2026-08-24
나스닥100채권혼합50,TER,Teradyne Inc,8,0.64,2026-08-24
나스닥100채권혼합50,TSM,Taiwan Semiconductor Manufacturing Co Ltd,7,0.61,2026-08-24
나스닥100채권혼합50,WDC,Western Digital Corp,6,0.59,2026-08-24
나스닥100채권혼합50,KO,Coca-Cola Co/The,31,0.59,2026-08-24
나스닥100채권혼합50,ARM,ARM Holdings PLC,11,0.58,2026-08-24
나스닥100채권혼합50,PLTR,Palantir Technologies Inc,15,0.55,2026-08-24
나스닥100채권혼합50,AMAT,Applied Materials Inc,5,0.52,2026-08-24
나스닥100채권혼합50,CSCO,Cisco Systems Inc,22,0.51,2026-08-24
나스닥100채권혼합50,ALAB,Astera Labs Inc,7,0.43,2026-08-24
나스닥100채권혼합50,GEV,GE Vernova Inc,2,0.41,2026-08-24
나스닥100채권혼합50,LRCX,Lam Research Corp,6,0.39,2026-08-24
나스닥100채권혼합50,SPCX,Space Exploration Technologies Corp,13,0.37,2026-08-24
나스닥100채권혼합50,SIMO,Silicon Motion Technology Corp,6,0.31,2026-08-24
글로벌소비트렌드,MSFT,Microsoft Corp,60,5.99,2026-08-24
글로벌소비트렌드,AAPL,Apple Inc,87,5.62,2026-08-24
글로벌소비트렌드,NVDA,NVIDIA Corp,119,5.35,2026-08-24
글로벌소비트렌드,AMZN,Amazon.com Inc,88,4.75,2026-08-24
글로벌소비트렌드,GOOGL,Alphabet Inc,65,4.59,2026-08-24
글로벌소비트렌드,DIS,Walt Disney Co/The,169,3.76,2026-08-24
글로벌소비트렌드,WMT,Walmart Inc,172,3.71,2026-08-24
글로벌소비트렌드,SE,Sea Ltd,88,2.14,2026-08-24
글로벌소비트렌드,BKNG,Booking Holdings Inc,41,1.79,2026-08-24
글로벌소비트렌드,ABNB,Airbnb Inc,44,1.69,2026-08-24
글로벌소비트렌드,TGT,Target Corp,51,1.68,2026-08-24
글로벌소비트렌드,MELI,MercadoLibre Inc,4,1.6,2026-08-24
글로벌소비트렌드,SPOT,Spotify Technology SA,14,1.55,2026-08-24
글로벌소비트렌드,TTWO,Take-Two Interactive Software Inc,28,1.4,2026-08-24
글로벌소비트렌드,CMCSA,Comcast Corp,249,1.37,2026-08-24
글로벌소비트렌드,LYV,Live Nation Entertainment Inc,35,1.32,2026-08-24
글로벌소비트렌드,FWONK,Liberty Media Corp-Liberty Formula One,59,1.28,2026-08-24
글로벌소비트렌드,META,Meta Platforms Inc,11,1.25,2026-08-24
글로벌소비트렌드,WBD,Warner Bros Discovery Inc,207,1.21,2026-08-24
글로벌소비트렌드,EBAY,eBay Inc,52,1.13,2026-08-24
글로벌소비트렌드,KR,Kroger Co/The,94,1.1,2026-08-24
글로벌소비트렌드,PDD,PDD Holdings Inc,55,1.02,2026-08-24
글로벌소비트렌드,CCL,Carnival Corp Ltd,194,1.02,2026-08-24
글로벌소비트렌드,TKO,TKO Group Holdings Inc,23,0.93,2026-08-24
글로벌소비트렌드,PSKY,Paramount Skydance Corp,429,0.92,2026-08-24
글로벌소비트렌드,ULTA,Ulta Beauty Inc,8,0.86,2026-08-24
글로벌소비트렌드,EXPE,Expedia Group Inc,12,0.81,2026-08-24
글로벌소비트렌드,XYZ,Block Inc,46,0.76,2026-08-24
글로벌소비트렌드,ETSY,Etsy Inc,45,0.76,2026-08-24
글로벌소비트렌드,MTCH,Match Group Inc,90,0.75,2026-08-24
글로벌소비트렌드,SPHR,Sphere Entertainment Co,23,0.75,2026-08-24
글로벌소비트렌드,MSGS,Madison Square Garden Sports Corp,9,0.74,2026-08-24
글로벌소비트렌드,M,Macys Inc,153,0.72,2026-08-24
글로벌소비트렌드,JOYY,JOYY Inc,43,0.66,2026-08-24
글로벌소비트렌드,WMG,Warner Music Group Corp,114,0.64,2026-08-24
글로벌소비트렌드,SNAP,Snap Inc,590,0.64,2026-08-24
글로벌소비트렌드,RUM,RUM Group Inc,335,0.59,2026-08-24
글로벌소비트렌드,GRND,Grindr Inc,171,0.56,2026-08-24
글로벌소비트렌드,DUOL,Duolingo Inc,18,0.55,2026-08-24
글로벌소비트렌드,TAL,TAL Education Group,227,0.54,2026-08-24
글로벌소비트렌드,LRN,Stride Inc,30,0.52,2026-08-24
글로벌소비트렌드,MSGE,Madison Square Garden Entertainment Corp,29,0.48,2026-08-24
글로벌소비트렌드,CHWY,Chewy Inc,89,0.44,2026-08-24
글로벌소비트렌드,CVNA,Carvana Co,27,0.4,2026-08-24
글로벌소비트렌드,LOPE,Grand Canyon Education Inc,13,0.4,2026-08-24
글로벌소비트렌드,ASO,Academy Sports & Outdoors Inc,37,0.35,2026-08-24
글로벌소비트렌드,PLTK,Playtika Holding Corp,549,0.27,2026-08-24
