종목코드,기업,현재가,주식수(M),TTM매출($M),영업이익률TTM,시총($M),ROE(E),ROIC,WACC,배당수익률,부채자본비율,fPER(사이트),PEG(사이트),52주변동,추정연도,전년도,매출(E),영업이익(E),순이익(E),"순이익(E,조정)",EPS(E),fPOR,fPER,PEG(매출)1y,PEG(영익)1y,PEG(매출)2y,PEG(영익)2y,PEG(영익)3y,영업이익률(E),전년영업이익률,매출증가율1y,영익증가율1y,목표주가,통화,환율,비고,섹터1,섹터2,종목명,보유ETF수,보유ETF,최대비중,유효PEG,Type,탈락조건,플래그,기준일
NVDA,NVIDIA,213.05,24220.0,253490.0,64.02,5160000.0,114.29,104.67,16.39,0.47,0.07,21.22,0.48,,FY 2027,FY 2026,395730.0,261760.0,230630.0,218461.39403895798,9.02,19.71271393643032,23.619733924611975,0.28368904520166366,0.23443534341403321,0.3780938140876433,0.3614861294706637,,66.1461097212746,60.382513661202175,83.25923867741038,100.75159137970707,305.41,USD,,,반도체,Stock Lists Top Stocks Corporate Actions,NVIDIA Corp,6,"글로벌AI인공지능,글로벌소비트렌드,글로벌휴머노이드로봇,나스닥100채권혼합50,미국S&P500,미국나스닥100",7.52,0.23443534341403321,통과,,,2026-08-26
AMZN,Amazon,261.06,10790.0,775680.0,12.08,2820000.0,30.56,11.94,11.33,,0.46,28.18,1.36,,FY 2026,FY 2025,828190.0,109710.0,133310.0,134810.388416456,12.48,25.7041290675417,20.91826923076923,1.3477779794125178,0.5627457696188775,1.4033304522948142,1.0264974042204618,,13.246960238592592,11.156056463761647,15.52056017407799,37.17179294823707,327.0,USD,,,인터넷·플랫폼,Stock Lists Top Analysts Top Stocks Corporate Actions,Amazon.com Inc,5,"글로벌AI인공지능,글로벌소비트렌드,나스닥100채권혼합50,미국S&P500,미국나스닥100",4.73,0.5627457696188775,탈락,PEG매출>1,,2026-08-26
META,Meta Platforms,568.63,2550.0,228250.0,38.08,1450000.0,29.85,25.4,10.39,0.37,0.43,17.8,0.93,-24.48,FY 2026,FY 2025,254190.0,88290.0,81630.0,79457.64381056224,31.16,16.423150979725904,18.248716302952502,0.6891102058256978,3.0334393088021603,0.7841744021479954,2.245536995103693,,34.733860498052636,41.43902074936558,26.4815644125989,6.015850144092227,754.84,USD,,,인터넷·플랫폼,Stock Lists Top Stocks Corporate Actions,Meta Platforms Inc,5,"글로벌AI인공지능,글로벌소비트렌드,나스닥100채권혼합50,미국S&P500,미국나스닥100",1.86,3.0334393088021603,탈락,PEG영익>1,,2026-08-26
LLY,Eli Lilly,1233.66,891.36,79670.0,49.72,1100000.0,102.29,42.24,6.71,0.56,1.62,30.24,1.43,,FY 2026,FY 2025,88180.0,41050.0,31500.0,32732.68161405898,36.71,26.796589524969548,33.60555706891855,0.9523522651096138,0.8793700836536397,1.34732361865037,0.8470697374954306,,46.552506237242,45.56612457809143,35.286897821417604,38.215488215488215,1311.0,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Eli Lilly & Co,4,"글로벌바이오,나스닥100채권혼합50,미국S&P500,미국나스닥100",12.66,0.8793700836536397,탈락,fPER>30,,2026-08-26
MSFT,Microsoft,488.54,7430.0,331840.0,46.78,3650000.0,34.04,26.18,10.01,0.74,0.29,24.89,1.55,-3.06,FY 2027,FY 2026,391080.0,182160.0,146940.0,147557.00659106724,19.75,20.037329819938517,24.73620253164557,1.3856281985316112,1.4264665977015818,1.3247906789865913,1.4732165387262688,,46.578705124271245,46.78158148505304,17.8519768563163,17.340891522803403,569.45,USD,,,소프트웨어,Stock Lists Top Analysts Top Stocks Corporate Actions,Microsoft Corp,4,"글로벌소비트렌드,나스닥100채권혼합50,미국S&P500,미국나스닥100",6.0,1.4264665977015818,탈락,"PEG매출>1,PEG영익>1",,2026-08-26
AAPL,Apple,309.9,14590.0,466820.0,33.17,4520000.0,148.75,101.57,10.04,0.35,0.78,33.84,3.21,,FY 2026,FY 2025,477680.0,156310.0,129940.0,128642.7879961278,8.82,28.916895911969803,35.136054421768705,2.3768238634855767,2.0098246091213774,2.8524081741241507,2.685228457428973,,32.72274325908558,31.970876585928487,14.78277585544021,17.48214956783165,326.34,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Apple Inc,4,"글로벌소비트렌드,나스닥100채권혼합50,미국S&P500,미국나스닥100",5.54,2.0098246091213774,탈락,"PEG매출>1,PEG영익>1,fPER>30",,2026-08-26
SNDK,Sandisk,1480.77,146.42,20250.0,61.58,216810.0,91.64,102.23,,,0.01,6.92,0.17,,FY 2027,FY 2026,48960.0,38940.0,33400.0,31347.894001094024,214.1,5.567796610169491,6.916254086875292,0.04878235641212981,0.03258242858456173,0.10033336556018602,0.07416469064904163,,79.5343137254902,61.58024691358025,141.77777777777777,212.26944667201283,2126.0,USD,,,반도체,Stock Lists Top Stocks Corporate Actions,Sandisk Corp,4,"글로벌AI인공지능,나스닥100채권혼합50,미국S&P500,미국나스닥100",5.34,0.07416469064904163,통과,,기저효과(2y),2026-08-26
GOOGL,Alphabet,346.96,12230.0,445870.0,33.11,4240000.0,48.68,24.93,10.79,0.25,0.19,26.03,1.98,,FY 2026,FY 2025,497860.0,171650.0,251980.0,251618.6303896703,20.59,24.701427323041074,16.850898494414764,0.7143986475994573,0.5103121196243323,0.7350563741297614,0.9884277345982191,,34.4775639738079,32.03256876179128,23.587528547314072,33.02076875387478,428.07,USD,,,인터넷·플랫폼,Stock Lists Top Stocks Corporate Actions,Alphabet Inc,4,"글로벌소비트렌드,나스닥100채권혼합50,미국S&P500,미국나스닥100",5.27,0.5103121196243323,통과,,비지배괴리,2026-08-26
TSLA,Tesla,349.73,3950.0,103620.0,4.13,1380000.0,4.67,5.46,14.15,,0.18,183.99,6.8,,FY 2026,FY 2025,106030.0,4290.0,3840.0,6984.244988991508,1.77,321.67832167832165,197.58757062146893,16.729669037530268,,15.374880745070193,14.042817602510125,,4.04602470998774,4.597701149425287,11.810608457239269,-1.6055045871559592,390.09,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Tesla Inc,4,"글로벌휴머노이드로봇,나스닥100채권혼합50,미국S&P500,미국나스닥100",4.84,,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10,fPER>30,전년이익률<5",,2026-08-26
AMD,Advanced Micro Devices,479.91,1630.0,41310.0,15.82,782250.0,10.2,9.77,17.86,,0.06,43.14,0.66,,FY 2026,FY 2025,50810.0,14340.0,9380.0,12339.047946489967,7.57,54.55020920502092,63.396301188903564,1.3581001071018053,0.2236812891004711,1.0760601432251407,0.6840971563923159,,28.22279078921472,10.796766743648961,46.68013856812934,283.4224598930481,612.29,USD,,,반도체,Stock Lists Top Analysts Top Stocks Corporate Actions,Advanced Micro Devices Inc,4,"글로벌AI인공지능,나스닥100채권혼합50,미국S&P500,미국나스닥100",3.21,0.6840971563923159,탈락,"PEG매출>1,fPER>30","기저효과(2y),비지배괴리",2026-08-26
