종목코드,기업,현재가,시총(억),네이버업종,순이익(E),영업이익(E),fPOR,fPER,fPER(사이트),PEG(매출)1y,PEG(영익)1y,PEG(매출)2y,PEG(영익)2y,PEG(매출)3y,PEG(영익)3y,PEG(영익)fwd,영익증가율fwd,영업이익률(E),ROE(E),매출증가율1y,영익증가율1y,배당수익률,추정연도,전년영업이익률,전년도,비고,보유ETF수,보유ETF,최대비중,섹터1,섹터2,종목명,유효PEG,Type,탈락조건,플래그,기준일
005930,삼성전자,261000.0,15258787.16688,반도체와반도체장비,3274613.0,3933479.0,3.879209007313882,4.659722283787428,5.38,0.038277046225224064,0.005809016500086652,0.08203761146803153,0.018888940102169523,0.11123005065008748,0.015998275010120206,,,53.174753165628175,56.51,121.73672587924855,802.1533909772712,1.39,2026.12(E),13.069612977468323,2025.12,,5,"Korea플러스배당,K신재생에너지,K이노베이션,코리아밸류업,코스피",26.05,반도체,메모리,삼성전자,0.018888940102169523,통과,,기저효과(2y),2026-09-01
214450,파마리서치,414000.0,43013.14272,건강관리장비와용품,2231.0,2712.0,15.860303362831859,19.279759175257734,22.24,0.6446218731727383,0.7277430223900101,0.4694655741719753,0.41326964723785425,0.4979440094333746,0.4459968812678403,,,38.926367159466054,28.57,29.90863322767108,26.49253731343284,0.92,2026.12(E),39.97762446391945,2025.12,,5,"K바이오,K이노베이션,K컬처,코리아밸류업,코스닥",9.42,바이오·헬스케어,미용의료·의료기기,파마리서치,0.7277430223900101,통과,,,2026-09-01
009150,삼성전기,1430000.0,1068119.8528,전자장비와기기,16066.0,19448.0,54.92183529411765,66.48324740445662,73.33,2.4827536562074215,0.5886490533639382,3.684419982905258,1.0609330924352824,3.847640693889722,1.5343825696368727,,,13.557998647546412,14.98,26.778028193910465,112.9420781780357,0.92,2026.12(E),8.071943081886076,2025.12,,5,"Korea플러스배당,K신재생에너지,K이노베이션,코리아밸류업,코스피",4.27,반도체,전자부품,삼성전기,0.5886490533639382,탈락,"PEG매출>1,fPER>30",,2026-09-01
000660,SK하이닉스,1693000.0,12367235.73945,반도체와반도체장비,2530868.0,2664365.0,4.641719786684632,4.886558974806272,4.79,0.019099130032154715,0.010522107306949377,0.03801885971304161,0.02062275411923637,0.04095086149028912,,,,77.071839106228,101.67,255.85243760210074,464.40877594727823,0.46,2026.12(E),48.59279831430198,2025.12,,4,"Korea플러스배당,K신재생에너지,코리아밸류업,코스피",22.88,반도체,메모리,SK하이닉스,0.02062275411923637,통과,,기저효과(2y),2026-09-01
003230,삼양식품,1492000.0,112392.5838,식품,5656.0,7338.0,15.316514554374487,19.871390346534653,20.38,0.593366376548758,0.49697437116667303,0.5712127690942476,0.4326874265186877,0.5220502474614575,0.28102200988770587,,,23.37389310059247,37.37,33.48924228250703,39.98473864937046,0.39,2026.12(E),22.28931031550302,2025.12,,4,"Korea플러스배당,K컬처,코리아밸류업,코스피",12.34,소비재·식품,음식료,삼양식품,0.49697437116667303,통과,,,2026-09-01
005380,현대차,400500.0,820054.85283,자동차,110612.0,114811.0,7.142650554650687,7.413796449119444,10.65,1.7678991008904639,64.40960325671016,1.4156797115945927,,1.2233590485849866,,,,5.916104484472228,8.39,4.193563108542353,0.11510389870856841,3.37,2026.12(E),6.157112982505121,2025.12,,4,"Korea플러스배당,K신재생에너지,코리아밸류업,코스피",4.15,자동차,완성차,현대차,64.40960325671016,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10",비지배괴리,2026-09-01
017670,SK텔레콤,94600.0,203191.390138,무선통신서비스,13392.0,19622.0,10.355284381714402,15.17259484304062,15.08,4.610613714947925,0.1831634284088998,,4.060885202245812,150.2452397478152,3.9661965017075684,,,11.10978999994338,10.04,3.290797230279785,82.83637718971302,3.1,2026.12(E),6.27631702067933,2025.12,,4,"Korea플러스배당,K이노베이션,코리아밸류업,코스피",3.28,인터넷·통신,통신,SK텔레콤,0.1831634284088998,탈락,PEG매출>1,,2026-09-01
034730,SK,586000.0,424865.83958,석유와가스,328120.0,119911.0,3.543176519084988,1.2948489564183836,3.52,0.06252449311881843,,0.1354812285603139,0.010466778276930908,0.2715669540681174,0.035845003567764974,,,8.095831265676216,36.23,20.709467471534992,559.3951058564751,3.12,2026.12(E),1.4820302306457935,2025.12,기저효과→PEG(영익)fwd 기준,4,"Korea플러스배당,K신재생에너지,코리아밸류업,코스피",3.13,지주·소재,지주,SK,0.010466778276930908,탈락,"이익률<10,전년이익률<5","기저효과(2y),비지배괴리",2026-09-01
006400,삼성SDI,569000.0,458531.6657,전기제품,9313.0,3517.0,130.37579348876884,49.23565614732095,67.57,2.4328454669062634,,,,,,,,2.2047945033727023,3.15,20.23788884952551,,,2026.12(E),-12.982881952557909,2025.12,기저효과→PEG(영익)fwd 기준,3,"K신재생에너지,K이노베이션,코스피",15.29,2차전지·에너지,셀,삼성SDI,,탈락,"PEG매출>1,PEG산출불가,ROE<10,이익률<10,fPER>30,전년이익률<5",기저효과(2y),2026-09-01
196170,알테오젠,301000.0,209661.95033,생물공학,2751.0,2642.0,79.35728627176381,76.21299539440203,79.2,0.7475868107974285,0.517938284021715,0.7200587810723884,0.3425076488474545,1.1668021178278483,,,,60.59633027522936,47.58,101.9453450671607,147.1468662301216,0.08,2026.12(E),49.51366373320982,2025.12,,3,"K바이오,K이노베이션,코스닥",10.32,바이오·헬스케어,신약·플랫폼,알테오젠,0.517938284021715,탈락,fPER>30,,2026-09-01
