ETF,종목코드,종목명,수량,비중,기준일
글로벌AI인공지능,GOOG,Alphabet Inc,67,2.56,2026-09-11
글로벌AI인공지능,AMZN,Amazon.com Inc,84,2.47,2026-09-11
글로벌AI인공지능,AAOI,Applied Optoelectronics Inc,190,2.39,2026-09-11
글로벌AI인공지능,MSTR,Strategy Inc,149,2.3,2026-09-11
글로벌AI인공지능,BABA,Alibaba Group Holding Ltd,173,2.2,2026-09-11
글로벌AI인공지능,COIN,Coinbase Global Inc,107,2.18,2026-09-11
글로벌AI인공지능,NOW,ServiceNow Inc,137,2.09,2026-09-11
글로벌AI인공지능,META,Meta Platforms Inc,27,2.05,2026-09-11
글로벌AI인공지능,SAP,SAP SE,84,2.05,2026-09-11
글로벌AI인공지능,TSLA,Tesla Inc,46,1.97,2026-09-11
글로벌AI인공지능,MELI,MercadoLibre Inc,8,1.75,2026-09-11
글로벌AI인공지능,ARM,ARM Holdings PLC,56,1.72,2026-09-11
글로벌AI인공지능,ASML,ASML Holding NV,8,1.61,2026-09-11
글로벌AI인공지능,IBM,International Business Machines Corp,54,1.51,2026-09-11
글로벌AI인공지능,ACN,Accenture PLC,69,1.41,2026-09-11
글로벌AI인공지능,QCOM,QUALCOMM Inc,62,1.27,2026-09-11
글로벌AI인공지능,ROP,Roper Technologies Inc,28,1.27,2026-09-11
글로벌AI인공지능,TSM,Taiwan Semiconductor Manufacturing Co Ltd,24,1.22,2026-09-11
글로벌AI인공지능,HOOD,Robinhood Markets Inc,89,1.19,2026-09-11
글로벌AI인공지능,BE,Bloom Energy Corp,31,0.97,2026-09-11
글로벌AI인공지능,EBAY,eBay Inc,66,0.8,2026-09-11
글로벌AI인공지능,PDD,PDD Holdings Inc,84,0.77,2026-09-11
글로벌바이오,LLY,Eli Lilly & Co,43,11.93,2026-09-11
글로벌바이오,JNJ,Johnson & Johnson,102,6.72,2026-09-11
글로벌바이오,MRK,Merck & Co Inc,167,6.08,2026-09-11
글로벌바이오,MRNA,Moderna Inc,174,5.82,2026-09-11
글로벌바이오,TMO,Thermo Fisher Scientific Inc,36,5.38,2026-09-11
글로벌바이오,BIIB,Biogen Inc,82,4.26,2026-09-11
글로벌바이오,ILMN,Illumina Inc,81,4.1,2026-09-11
글로벌바이오,NVS,Novartis AG,108,3.66,2026-09-11
글로벌바이오,GILD,Gilead Sciences Inc,99,3.56,2026-09-11
글로벌바이오,NTRA,Natera Inc,43,3.5,2026-09-11
글로벌바이오,ABT,Abbott Laboratories,133,3.45,2026-09-11
글로벌바이오,RVTY,Revvity Inc,113,3.45,2026-09-11
글로벌바이오,REGN,Regeneron Pharmaceuticals Inc,16,3.19,2026-09-11
글로벌바이오,TEVA,Teva Pharmaceutical Industries Ltd,348,3.16,2026-09-11
글로벌바이오,EXEL,Exelixis Inc,209,3.01,2026-09-11
글로벌바이오,MEDP,Medpace Holdings Inc,20,2.89,2026-09-11
글로벌바이오,AMGN,Amgen Inc,29,2.8,2026-09-11
글로벌바이오,ABBV,AbbVie Inc,41,2.54,2026-09-11
글로벌바이오,ROIV,Roivant Sciences Ltd,236,2.43,2026-09-11
글로벌바이오,ICLR,ICON PLC,52,2.05,2026-09-11
글로벌바이오,GPCR,Structure Therapeutics Inc,196,1.99,2026-09-11
글로벌바이오,ALNY,Alnylam Pharmaceuticals Inc,31,1.97,2026-09-11
글로벌바이오,GH,Guardant Health Inc,49,1.97,2026-09-11
글로벌바이오,BMY,Bristol-Myers Squibb Co,120,1.91,2026-09-11
글로벌바이오,SNY,Sanofi SA,159,1.68,2026-09-11
글로벌바이오,VTRS,Viatris Inc,365,1.49,2026-09-11
글로벌바이오,GSK,GSK PLC,112,1.34,2026-09-11
글로벌바이오,NVO,Novo Nordisk A/S,25,0.28,2026-09-11
글로벌우주테크&방산,RTX,RTX Corp,304,8.97,2026-09-11
글로벌우주테크&방산,GE,General Electric Co,147,7.14,2026-09-11
글로벌우주테크&방산,MOG-A,Moog Inc,85,4.67,2026-09-11
글로벌우주테크&방산,GD,General Dynamics Corp,85,4.48,2026-09-11
글로벌우주테크&방산,LMT,Lockheed Martin Corp,56,4.39,2026-09-11
글로벌우주테크&방산,NOC,Northrop Grumman Corp,55,4.24,2026-09-11
글로벌우주테크&방산,HWM,Howmet Aerospace Inc,106,3.68,2026-09-11
글로벌우주테크&방산,LHX,L3Harris Technologies Inc,97,3.63,2026-09-11
글로벌우주테크&방산,PLTR,Palantir Technologies Inc,134,3.39,2026-09-11
글로벌우주테크&방산,TDG,TransDigm Group Inc,16,2.69,2026-09-11
글로벌우주테크&방산,TDY,Teledyne Technologies Inc,30,2.67,2026-09-11
글로벌우주테크&방산,SPCX,Space Exploration Technologies Corp,112,2.47,2026-09-11
글로벌우주테크&방산,AXON,Axon Enterprise Inc,28,2.05,2026-09-11
글로벌우주테크&방산,RKLB,Rocket Lab Corp,207,1.95,2026-09-11
글로벌우주테크&방산,ATI,ATI Inc,63,1.94,2026-09-11
글로벌우주테크&방산,HON,Honeywell International Inc,48,1.47,2026-09-11
글로벌우주테크&방산,HONA,Honeywell Aerospace Inc,60,1.36,2026-09-11
글로벌우주테크&방산,CW,Curtiss-Wright Corp,15,1.27,2026-09-11
글로벌우주테크&방산,HII,Huntington Ingalls Industries Inc,30,1.26,2026-09-11
글로벌우주테크&방산,KTOS,Kratos Defense & Security Solutions Inc,168,1.17,2026-09-11
글로벌우주테크&방산,FTAI,FTAI Aviation Ltd,41,1.13,2026-09-11
글로벌우주테크&방산,BWXT,BWX Technologies Inc,48,1.12,2026-09-11
글로벌우주테크&방산,CRS,Carpenter Technology Corp,16,1.1,2026-09-11
글로벌우주테크&방산,ACHR,Archer Aviation Inc,912,0.75,2026-09-11
차이나AI테크,HSAI,Hesai Group,200,0.51,2026-09-11
나스닥100채권혼합50,NVDA,NVIDIA Corp,87,3.97,2026-09-11
나스닥100채권혼합50,BE,Bloom Energy Corp,46,2.52,2026-09-11
나스닥100채권혼합50,DELL,Dell Technologies Inc,20,2.18,2026-09-11
나스닥100채권혼합50,TSLA,Tesla Inc,25,1.87,2026-09-11
나스닥100채권혼합50,SNDK,Sandisk Corp,5,1.8,2026-09-11
나스닥100채권혼합50,GOOGL,Alphabet Inc,26,1.75,2026-09-11
나스닥100채권혼합50,AMZN,Amazon.com Inc,34,1.75,2026-09-11
나스닥100채권혼합50,MSFT,Microsoft Corp,17,1.7,2026-09-11
나스닥100채권혼합50,LITE,Lumentum Holdings Inc,8,1.61,2026-09-11
나스닥100채권혼합50,INTC,Intel Corp,74,1.6,2026-09-11
나스닥100채권혼합50,HOOD,Robinhood Markets Inc,66,1.55,2026-09-11
나스닥100채권혼합50,MU,Micron Technology Inc,7,1.47,2026-09-11
나스닥100채권혼합50,NBIS,Nebius Group NV,27,1.32,2026-09-11
나스닥100채권혼합50,SNOW,Snowflake Inc,19,1.28,2026-09-11
나스닥100채권혼합50,AMD,Advanced Micro Devices Inc,12,1.27,2026-09-11
나스닥100채권혼합50,AVGO,Broadcom Inc,16,1.19,2026-09-11
나스닥100채권혼합50,LLY,Eli Lilly & Co,5,1.15,2026-09-11
나스닥100채권혼합50,MRVL,Marvell Technology Inc,23,1.1,2026-09-11
나스닥100채권혼합50,MSTR,Strategy Inc,38,1.03,2026-09-11
나스닥100채권혼합50,AAOI,Applied Optoelectronics Inc,46,1.01,2026-09-11
나스닥100채권혼합50,PLTR,Palantir Technologies Inc,28,0.97,2026-09-11
나스닥100채권혼합50,AAPL,Apple Inc,15,0.96,2026-09-11
나스닥100채권혼합50,TER,Teradyne Inc,12,0.94,2026-09-11
나스닥100채권혼합50,CRWV,CoreWeave Inc,43,0.83,2026-09-11
나스닥100채권혼합50,VRT,Vertiv Holdings Co,15,0.8,2026-09-11
나스닥100채권혼합50,META,Meta Platforms Inc,6,0.8,2026-09-11
나스닥100채권혼합50,COST,Costco Wholesale Corp,4,0.74,2026-09-11
나스닥100채권혼합50,PEP,PepsiCo Inc,26,0.72,2026-09-11
나스닥100채권혼합50,STX,Seagate Technology Holdings PLC,4,0.72,2026-09-11
나스닥100채권혼합50,COIN,Coinbase Global Inc,20,0.71,2026-09-11
나스닥100채권혼합50,TSEM,Tower Semiconductor Ltd,16,0.71,2026-09-11
나스닥100채권혼합50,SPCX,Space Exploration Technologies Corp,23,0.69,2026-09-11
나스닥100채권혼합50,ALAB,Astera Labs Inc,11,0.67,2026-09-11
나스닥100채권혼합50,TSM,Taiwan Semiconductor Manufacturing Co Ltd,7,0.62,2026-09-11
나스닥100채권혼합50,GLW,Corning Inc,18,0.62,2026-09-11
나스닥100채권혼합50,ARM,ARM Holdings PLC,11,0.59,2026-09-11
나스닥100채권혼합50,WDC,Western Digital Corp,6,0.59,2026-09-11
나스닥100채권혼합50,CRDO,Credo Technology Group Holding Ltd,17,0.58,2026-09-11
나스닥100채권혼합50,KO,Coca-Cola Co/The,31,0.55,2026-09-11
나스닥100채권혼합50,PANW,Palo Alto Networks Inc,8,0.55,2026-09-11
나스닥100채권혼합50,BKR,Baker Hughes Co,37,0.48,2026-09-11
글로벌소비트렌드,NVDA,NVIDIA Corp,183,8.75,2026-09-11
글로벌소비트렌드,MSFT,Microsoft Corp,79,8.3,2026-09-11
글로벌소비트렌드,AAPL,Apple Inc,87,5.86,2026-09-11
글로벌소비트렌드,DIS,Walt Disney Co/The,235,5.23,2026-09-11
글로벌소비트렌드,AMZN,Amazon.com Inc,88,4.75,2026-09-11
글로벌소비트렌드,GOOGL,Alphabet Inc,65,4.59,2026-09-11
글로벌소비트렌드,META,Meta Platforms Inc,30,4.19,2026-09-11
글로벌소비트렌드,TTWO,Take-Two Interactive Software Inc,72,3.25,2026-09-11
글로벌소비트렌드,SE,Sea Ltd,88,2.05,2026-09-11
글로벌소비트렌드,TGT,Target Corp,50,1.68,2026-09-11
글로벌소비트렌드,MELI,MercadoLibre Inc,4,1.6,2026-09-11
글로벌소비트렌드,ABNB,Airbnb Inc,44,1.6,2026-09-11
글로벌소비트렌드,SPOT,Spotify Technology SA,14,1.57,2026-09-11
글로벌소비트렌드,BKNG,Booking Holdings Inc,41,1.52,2026-09-11
글로벌소비트렌드,ULTA,Ulta Beauty Inc,12,1.39,2026-09-11
글로벌소비트렌드,CMCSA,Comcast Corp,249,1.31,2026-09-11
글로벌소비트렌드,LYV,Live Nation Entertainment Inc,35,1.27,2026-09-11
글로벌소비트렌드,WBD,Warner Bros Discovery Inc,207,1.24,2026-09-11
글로벌소비트렌드,FWONK,Liberty Media Corp-Liberty Formula One,59,1.22,2026-09-11
글로벌소비트렌드,EBAY,eBay Inc,52,1.15,2026-09-11
글로벌소비트렌드,KR,Kroger Co/The,94,1.13,2026-09-11
글로벌소비트렌드,TKO,TKO Group Holdings Inc,23,0.94,2026-09-11
글로벌소비트렌드,PSKY,Paramount Skydance Corp,429,0.94,2026-09-11
글로벌소비트렌드,PDD,PDD Holdings Inc,55,0.92,2026-09-11
글로벌소비트렌드,MTCH,Match Group Inc,90,0.8,2026-09-11
글로벌소비트렌드,XYZ,Block Inc,46,0.78,2026-09-11
글로벌소비트렌드,MSGS,Madison Square Garden Sports Corp,9,0.76,2026-09-11
글로벌소비트렌드,M,Macys Inc,153,0.7,2026-09-11
글로벌소비트렌드,EXPE,Expedia Group Inc,12,0.7,2026-09-11
글로벌소비트렌드,SPHR,Sphere Entertainment Co,23,0.69,2026-09-11
글로벌소비트렌드,WMG,Warner Music Group Corp,114,0.69,2026-09-11
글로벌소비트렌드,ETSY,Etsy Inc,45,0.69,2026-09-11
글로벌소비트렌드,JOYY,JOYY Inc,43,0.68,2026-09-11
글로벌소비트렌드,SNAP,Snap Inc,590,0.67,2026-09-11
글로벌소비트렌드,TAL,TAL Education Group,227,0.56,2026-09-11
글로벌소비트렌드,GRND,Grindr Inc,171,0.55,2026-09-11
글로벌소비트렌드,RUM,RUM Group Inc,335,0.54,2026-09-11
글로벌소비트렌드,DUOL,Duolingo Inc,18,0.54,2026-09-11
글로벌소비트렌드,LRN,Stride Inc,30,0.52,2026-09-11
글로벌소비트렌드,CRM,Salesforce Inc,10,0.52,2026-09-11
글로벌소비트렌드,MSGE,Madison Square Garden Entertainment Corp,29,0.47,2026-09-11
글로벌소비트렌드,NOW,ServiceNow Inc,16,0.45,2026-09-11
글로벌소비트렌드,CVNA,Carvana Co,27,0.42,2026-09-11
글로벌소비트렌드,LOPE,Grand Canyon Education Inc,13,0.42,2026-09-11
글로벌소비트렌드,ASO,Academy Sports & Outdoors Inc,37,0.41,2026-09-11
글로벌소비트렌드,CHWY,Chewy Inc,89,0.4,2026-09-11
글로벌소비트렌드,PLTK,Playtika Holding Corp,549,0.27,2026-09-11
