ETF,종목코드,종목명,수량,비중,기준일
글로벌바이오,REGN,Regeneron Pharmaceuticals Inc,16,3.2,2026-09-07
글로벌바이오,AMGN,Amgen Inc,29,3.05,2026-09-07
글로벌바이오,TEVA,Teva Pharmaceutical Industries Ltd,348,3.02,2026-09-07
글로벌바이오,EXEL,Exelixis Inc,209,2.93,2026-09-07
글로벌바이오,MEDP,Medpace Holdings Inc,20,2.81,2026-09-07
글로벌바이오,ABBV,AbbVie Inc,41,2.53,2026-09-07
글로벌바이오,GPCR,Structure Therapeutics Inc,196,2.2,2026-09-07
글로벌바이오,ICLR,ICON PLC,52,2.02,2026-09-07
글로벌바이오,ALNY,Alnylam Pharmaceuticals Inc,31,1.94,2026-09-07
글로벌바이오,BMY,Bristol-Myers Squibb Co,120,1.94,2026-09-07
글로벌바이오,ROIV,Roivant Sciences Ltd,236,1.92,2026-09-07
글로벌바이오,GH,Guardant Health Inc,49,1.87,2026-09-07
글로벌바이오,SNY,Sanofi SA,159,1.67,2026-09-07
글로벌바이오,VTRS,Viatris Inc,365,1.47,2026-09-07
글로벌바이오,GSK,GSK PLC,112,1.35,2026-09-07
글로벌바이오,NVO,Novo Nordisk A/S,25,0.28,2026-09-07
글로벌우주테크&방산,RTX,RTX Corp,303,8.91,2026-09-07
글로벌우주테크&방산,GE,General Electric Co,146,7.08,2026-09-07
글로벌우주테크&방산,GD,General Dynamics Corp,89,4.74,2026-09-07
글로벌우주테크&방산,MOG-A,Moog Inc,84,4.52,2026-09-07
글로벌우주테크&방산,LMT,Lockheed Martin Corp,55,4.27,2026-09-07
글로벌우주테크&방산,NOC,Northrop Grumman Corp,55,4.23,2026-09-07
글로벌우주테크&방산,HWM,Howmet Aerospace Inc,106,4.02,2026-09-07
글로벌우주테크&방산,PLTR,Palantir Technologies Inc,145,3.85,2026-09-07
글로벌우주테크&방산,LHX,L3Harris Technologies Inc,96,3.66,2026-09-07
글로벌우주테크&방산,TDG,TransDigm Group Inc,16,2.7,2026-09-07
글로벌우주테크&방산,TDY,Teledyne Technologies Inc,30,2.65,2026-09-07
글로벌우주테크&방산,HONA,Honeywell Aerospace Inc,103,2.32,2026-09-07
글로벌우주테크&방산,AXON,Axon Enterprise Inc,28,2.19,2026-09-07
글로벌우주테크&방산,SPCX,Space Exploration Technologies Corp,89,1.94,2026-09-07
글로벌우주테크&방산,RKLB,Rocket Lab Corp,206,1.91,2026-09-07
글로벌우주테크&방산,ATI,ATI Inc,62,1.85,2026-09-07
글로벌우주테크&방산,HON,Honeywell International Inc,48,1.45,2026-09-07
글로벌우주테크&방산,HII,Huntington Ingalls Industries Inc,30,1.27,2026-09-07
글로벌우주테크&방산,CW,Curtiss-Wright Corp,15,1.24,2026-09-07
글로벌우주테크&방산,KTOS,Kratos Defense & Security Solutions Inc,168,1.18,2026-09-07
글로벌우주테크&방산,FTAI,FTAI Aviation Ltd,40,1.16,2026-09-07
글로벌우주테크&방산,BWXT,BWX Technologies Inc,48,1.12,2026-09-07
글로벌우주테크&방산,CRS,Carpenter Technology Corp,16,1.09,2026-09-07
글로벌우주테크&방산,ACHR,Archer Aviation Inc,908,0.76,2026-09-07
차이나AI테크,HSAI,Hesai Group,200,0.52,2026-09-07
나스닥100채권혼합50,NVDA,NVIDIA Corp,88,4.17,2026-09-07
나스닥100채권혼합50,MSFT,Microsoft Corp,24,2.54,2026-09-07
나스닥100채권혼합50,BE,Bloom Energy Corp,46,2.25,2026-09-07
나스닥100채권혼합50,AMZN,Amazon.com Inc,40,2.15,2026-09-07
나스닥100채권혼합50,DELL,Dell Technologies Inc,20,2.14,2026-09-07
나스닥100채권혼합50,TSLA,Tesla Inc,25,1.95,2026-09-07
나스닥100채권혼합50,GOOGL,Alphabet Inc,26,1.85,2026-09-07
나스닥100채권혼합50,HOOD,Robinhood Markets Inc,66,1.71,2026-09-07
나스닥100채권혼합50,INTC,Intel Corp,74,1.41,2026-09-07
나스닥100채권혼합50,LITE,Lumentum Holdings Inc,8,1.41,2026-09-07
나스닥100채권혼합50,MU,Micron Technology Inc,7,1.39,2026-09-07
나스닥100채권혼합50,SNDK,Sandisk Corp,4,1.29,2026-09-07
나스닥100채권혼합50,NBIS,Nebius Group NV,28,1.22,2026-09-07
나스닥100채권혼합50,LLY,Eli Lilly & Co,5,1.2,2026-09-07
나스닥100채권혼합50,AVGO,Broadcom Inc,16,1.19,2026-09-07
나스닥100채권혼합50,MSTR,Strategy Inc,38,1.14,2026-09-07
나스닥100채권혼합50,AMD,Advanced Micro Devices Inc,12,1.14,2026-09-07
나스닥100채권혼합50,PLTR,Palantir Technologies Inc,28,1.06,2026-09-07
나스닥100채권혼합50,SNOW,Snowflake Inc,14,1.04,2026-09-07
나스닥100채권혼합50,AAPL,Apple Inc,15,1.02,2026-09-07
나스닥100채권혼합50,MRVL,Marvell Technology Inc,23,1.0,2026-09-07
나스닥100채권혼합50,AAOI,Applied Optoelectronics Inc,47,0.98,2026-09-07
나스닥100채권혼합50,VRT,Vertiv Holdings Co,15,0.84,2026-09-07
나스닥100채권혼합50,COIN,Coinbase Global Inc,20,0.8,2026-09-07
나스닥100채권혼합50,COST,Costco Wholesale Corp,4,0.77,2026-09-07
나스닥100채권혼합50,META,Meta Platforms Inc,6,0.76,2026-09-07
나스닥100채권혼합50,PEP,PepsiCo Inc,26,0.76,2026-09-07
나스닥100채권혼합50,CRWV,CoreWeave Inc,43,0.75,2026-09-07
나스닥100채권혼합50,SPCX,Space Exploration Technologies Corp,23,0.71,2026-09-07
나스닥100채권혼합50,TSEM,Tower Semiconductor Ltd,16,0.68,2026-09-07
나스닥100채권혼합50,STX,Seagate Technology Holdings PLC,4,0.66,2026-09-07
나스닥100채권혼합50,TSM,Taiwan Semiconductor Manufacturing Co Ltd,7,0.61,2026-09-07
나스닥100채권혼합50,CRDO,Credo Technology Group Holding Ltd,17,0.58,2026-09-07
나스닥100채권혼합50,KO,Coca-Cola Co/The,31,0.57,2026-09-07
나스닥100채권혼합50,TER,Teradyne Inc,8,0.56,2026-09-07
나스닥100채권혼합50,ARM,ARM Holdings PLC,11,0.55,2026-09-07
나스닥100채권혼합50,PANW,Palo Alto Networks Inc,8,0.55,2026-09-07
나스닥100채권혼합50,WDC,Western Digital Corp,6,0.55,2026-09-07
나스닥100채권혼합50,GLW,Corning Inc,18,0.55,2026-09-07
나스닥100채권혼합50,BKR,Baker Hughes Co,37,0.49,2026-09-07
나스닥100채권혼합50,ALAB,Astera Labs Inc,7,0.41,2026-09-07
나스닥100채권혼합50,GEV,GE Vernova Inc,2,0.39,2026-09-07
글로벌소비트렌드,MSFT,Microsoft Corp,70,7.35,2026-09-07
글로벌소비트렌드,AAPL,Apple Inc,87,5.88,2026-09-07
글로벌소비트렌드,NVDA,NVIDIA Corp,120,5.65,2026-09-07
글로벌소비트렌드,AMZN,Amazon.com Inc,88,4.69,2026-09-07
글로벌소비트렌드,GOOGL,Alphabet Inc,65,4.58,2026-09-07
글로벌소비트렌드,DIS,Walt Disney Co/The,144,3.18,2026-09-07
글로벌소비트렌드,SE,Sea Ltd,88,2.05,2026-09-07
글로벌소비트렌드,META,Meta Platforms Inc,15,1.89,2026-09-07
글로벌소비트렌드,TGT,Target Corp,50,1.69,2026-09-07
글로벌소비트렌드,ABNB,Airbnb Inc,44,1.68,2026-09-07
글로벌소비트렌드,BKNG,Booking Holdings Inc,41,1.65,2026-09-07
글로벌소비트렌드,MELI,MercadoLibre Inc,4,1.64,2026-09-07
글로벌소비트렌드,SPOT,Spotify Technology SA,14,1.62,2026-09-07
글로벌소비트렌드,ULTA,Ulta Beauty Inc,12,1.38,2026-09-07
글로벌소비트렌드,CMCSA,Comcast Corp,249,1.37,2026-09-07
글로벌소비트렌드,LYV,Live Nation Entertainment Inc,35,1.28,2026-09-07
글로벌소비트렌드,WMT,Walmart Inc,56,1.25,2026-09-07
글로벌소비트렌드,TTWO,Take-Two Interactive Software Inc,28,1.24,2026-09-07
글로벌소비트렌드,WBD,Warner Bros Discovery Inc,207,1.21,2026-09-07
글로벌소비트렌드,FWONK,Liberty Media Corp-Liberty Formula One,59,1.18,2026-09-07
글로벌소비트렌드,EBAY,eBay Inc,52,1.13,2026-09-07
글로벌소비트렌드,KR,Kroger Co/The,94,1.13,2026-09-07
글로벌소비트렌드,CRM,Salesforce Inc,19,1.04,2026-09-07
글로벌소비트렌드,NOW,ServiceNow Inc,34,1.02,2026-09-07
글로벌소비트렌드,PSKY,Paramount Skydance Corp,429,0.98,2026-09-07
글로벌소비트렌드,PDD,PDD Holdings Inc,55,0.93,2026-09-07
글로벌소비트렌드,TKO,TKO Group Holdings Inc,23,0.9,2026-09-07
글로벌소비트렌드,XYZ,Block Inc,46,0.79,2026-09-07
글로벌소비트렌드,MTCH,Match Group Inc,90,0.79,2026-09-07
글로벌소비트렌드,ETSY,Etsy Inc,45,0.76,2026-09-07
글로벌소비트렌드,EXPE,Expedia Group Inc,12,0.75,2026-09-07
글로벌소비트렌드,MSGS,Madison Square Garden Sports Corp,9,0.72,2026-09-07
글로벌소비트렌드,M,Macys Inc,153,0.71,2026-09-07
글로벌소비트렌드,WMG,Warner Music Group Corp,114,0.69,2026-09-07
글로벌소비트렌드,SNAP,Snap Inc,590,0.69,2026-09-07
글로벌소비트렌드,SPHR,Sphere Entertainment Co,23,0.68,2026-09-07
글로벌소비트렌드,JOYY,JOYY Inc,43,0.66,2026-09-07
글로벌소비트렌드,RUM,RUM Group Inc,335,0.62,2026-09-07
글로벌소비트렌드,DUOL,Duolingo Inc,18,0.59,2026-09-07
글로벌소비트렌드,TAL,TAL Education Group,227,0.56,2026-09-07
글로벌소비트렌드,GRND,Grindr Inc,171,0.55,2026-09-07
글로벌소비트렌드,LRN,Stride Inc,30,0.53,2026-09-07
글로벌소비트렌드,MSGE,Madison Square Garden Entertainment Corp,29,0.47,2026-09-07
글로벌소비트렌드,CHWY,Chewy Inc,89,0.44,2026-09-07
글로벌소비트렌드,CVNA,Carvana Co,27,0.41,2026-09-07
글로벌소비트렌드,LOPE,Grand Canyon Education Inc,13,0.41,2026-09-07
글로벌소비트렌드,ASO,Academy Sports & Outdoors Inc,37,0.33,2026-09-07
글로벌소비트렌드,PLTK,Playtika Holding Corp,549,0.25,2026-09-07
