종목코드,기업,현재가,시총(억),네이버업종,순이익(E),영업이익(E),fPOR,fPER,fPER(사이트),PEG(매출)1y,PEG(영익)1y,PEG(매출)2y,PEG(영익)2y,PEG(매출)3y,PEG(영익)3y,PEG(영익)fwd,영익증가율fwd,영업이익률(E),ROE(E),매출증가율1y,영익증가율1y,배당수익률,추정연도,전년영업이익률,전년도,비고,보유ETF수,보유ETF,최대비중,섹터1,섹터2,종목명,유효PEG,Type,탈락조건,플래그,기준일
214450,파마리서치,366000.0,38026.11168,건강관리장비와용품,2235.0,2717.0,13.995624468163417,17.0139202147651,19.24,0.5656891141462198,0.6366116045454866,0.4133751380806004,0.36364715364788186,0.43874694424492267,0.39278215004500006,,,38.94782110091743,28.59,30.076449748275213,26.725746268656714,0.92,2026.12(E),39.97762446391945,2025.12,,5,"K바이오,K이노베이션,K컬처,코리아밸류업,코스닥",10.69,바이오·헬스케어,미용의료·의료기기,파마리서치,0.6366116045454866,통과,,,2026-09-09
009150,삼성전기,1404000.0,1048699.49184,전자장비와기기,16054.0,19468.0,53.86785965892747,65.32325226361031,68.96,2.441933253168861,0.577259083622209,3.622695478388605,1.0410328600049006,3.7823568354749466,1.505903751496315,,,13.574875184782305,14.96,26.750629722921904,113.1610642724187,0.92,2026.12(E),8.071943081886076,2025.12,,5,"Korea플러스배당,K신재생에너지,K이노베이션,코리아밸류업,코스피",4.15,반도체,전자부품,삼성전기,0.577259083622209,탈락,"PEG매출>1,fPER>30",,2026-09-09
005930,삼성전자,269500.0,15755720.84856,반도체와반도체장비,3258598.0,3912503.0,4.027018215336832,4.835122604432949,5.59,0.039726598325406155,0.006064047322283723,0.085139841723799,0.019673773604971495,0.1154326832106236,0.016640284230402008,,,52.897574825505735,56.4,121.70995776753348,797.3424921446755,1.39,2026.12(E),13.069612977468323,2025.12,,4,"Korea플러스배당,K신재생에너지,코리아밸류업,코스피",27.62,반도체,메모리,삼성전자,0.019673773604971495,통과,,기저효과(2y),2026-09-09
000660,SK하이닉스,1856000.0,13557938.2944,반도체와반도체장비,2530360.0,2652552.0,5.111280870045149,5.358106472754865,5.13,0.02106225955264044,0.011599984296403604,0.04184027145836193,0.02268441737464685,0.04501578620260087,,,,77.04595479633254,102.05,254.3937158956506,461.9063557194696,0.46,2026.12(E),48.59279831430198,2025.12,,4,"Korea플러스배당,K신재생에너지,코리아밸류업,코스피",24.41,반도체,메모리,SK하이닉스,0.02268441737464685,통과,,기저효과(2y),2026-09-09
006400,삼성SDI,574000.0,462560.9422,전기제품,9612.0,3662.0,126.31374718732933,48.123277382438616,56.25,2.3699360928378854,,,120.81383931416288,,,,,2.294399959901257,3.48,20.305727875055602,,,2026.12(E),-12.982881952557909,2025.12,기저효과→PEG(영익)fwd 기준,4,"K신재생에너지,K이노베이션,코리아밸류업,코스피",15.0,2차전지·에너지,셀,삼성SDI,120.81383931416288,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10,fPER>30,전년이익률<5",기저효과(2y),2026-09-09
003230,삼양식품,1265000.0,95292.63975,식품,5656.0,7338.0,12.986186937857727,16.84806219059406,17.19,0.5018144967051559,0.4213623187170519,0.4837088493339585,0.36685629661269437,0.44228243947865026,0.23826598023320905,,,23.359011905519832,37.37,33.57428352751084,39.98473864937046,0.39,2026.12(E),22.28931031550302,2025.12,,4,"Korea플러스배당,K컬처,코리아밸류업,코스피",4.23,소비재·식품,음식료,삼양식품,0.4213623187170519,통과,,,2026-09-09
005380,현대차,388000.0,794460.13208,자동차,110358.0,114487.0,6.939304305991073,7.198935574040849,10.18,1.7525181950818773,,1.3861220885255527,,1.1936400420301634,,,,5.904270845474134,8.38,4.1077665237618355,-0.16742385266701465,3.37,2026.12(E),6.157112982505121,2025.12,,4,"Korea플러스배당,K신재생에너지,코리아밸류업,코스피",4.09,자동차,완성차,현대차,,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10",,2026-09-09
034730,SK,602000.0,436466.27206,석유와가스,328120.0,119911.0,3.6399185400838956,1.3302031941362915,3.89,0.06423164651455407,,0.13918037473260914,0.01075256061896315,0.2789817514488169,0.0368237067368507,,,8.095831265676216,36.23,20.709467471534992,559.3951058564751,3.12,2026.12(E),1.4820302306457935,2025.12,기저효과→PEG(영익)fwd 기준,4,"Korea플러스배당,K신재생에너지,코리아밸류업,코스피",3.39,지주·소재,지주,SK,0.01075256061896315,탈락,"이익률<10,전년이익률<5","기저효과(2y),비지배괴리",2026-09-09
017670,SK텔레콤,91300.0,196103.318389,무선통신서비스,13393.0,19601.0,10.004760899392888,14.642224922646157,14.78,4.471697310185962,0.17717934137990593,,3.9780524032461324,153.00855272505427,3.8649898792422928,,,11.09965966555487,10.01,3.2744221951904073,82.6407007081625,3.1,2026.12(E),6.27631702067933,2025.12,,4,"Korea플러스배당,K이노베이션,코리아밸류업,코스피",3.15,인터넷·통신,통신,SK텔레콤,0.17717934137990593,탈락,PEG매출>1,,2026-09-09
078930,GS,122100.0,113425.399395,석유와가스,29960.0,51915.0,2.1848290358277955,3.7858945058411213,4.67,0.274198624826163,0.04928511509532729,0.5787839783032507,0.12666996859669855,1.1368368779302085,0.32268136639674466,,,18.113274694448613,15.97,13.807124336386845,76.81618473485234,5.33,2026.12(E),11.658546463840281,2025.12,,4,"Korea플러스배당,K신재생에너지,코리아밸류업,코스피",2.65,지주·소재,지주,GS,0.04928511509532729,통과,,,2026-09-09
