종목코드,현재가,시총(억),네이버업종,배당수익률(사이트),52주고가,52주저가,추정PER(사이트),목표주가,외인비율,기업,순이익(E),당기순이익(E),영업이익(E),fPOR,fPER,fPER(사이트),PEG(매출)1y,PEG(영익)1y,PEG(매출)2y,PEG(영익)2y,PEG(매출)3y,PEG(영익)3y,영업이익률(E),ROE(E),부채비율,매출증가율1y,영익증가율1y,배당수익률,괴리율(목표주가),추정연도,전년영업이익률,전년도,비고,보유ETF수,보유ETF,최대비중,섹터1,섹터2,종목명,유효PEG,Type,탈락조건,플래그,기준일
005490,325500.0,252780.0,304,3.14,542000.0,257000.0,13.49,507053.0,32.39,POSCO홀딩스,20974.0,20974.0,30929.0,8.172912153642212,12.052064460760942,13.66,1.8299883281174179,,18.36240660919925,0.6248801122081026,,,4.199719194953113,3.33,68.64,6.585869579375614,69.2791855946582,3.14,55.776651305683565,2026.12(E),2.644334097017291,2025.12,순이익=당기순이익 대체;기저효과→PEG(영익)1y 산출불가,3,"K신재생에너지,K이노베이션,코스피",10.25,지주·소재,철강·비철,POSCO홀딩스,0.6248801122081026,탈락,"PEG매출>1,ROE<10,이익률<10,전년이익률<5",기저효과,2026-09-21
373220,363500.0,830700.0,283,,527000.0,290500.0,-267.92,519667.0,5.54,LG에너지솔루션,-5254.0,-5254.0,8408.0,98.79876308277831,,-274.8,,,,,,,2.602193666592389,-1.5,129.0,36.49659088028794,-37.53807295148949,,42.962035763411286,2026.12(E),5.686513066180011,2025.12,순이익=당기순이익 대체;,3,"K신재생에너지,K이노베이션,코스피",9.68,2차전지·에너지,셀,LG에너지솔루션,,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10,fPER>30",,2026-09-21
068270,180100.0,422665.0,261,0.39,258500.0,145200.0,26.69,276200.0,25.29,셀트리온,16084.0,16084.0,18570.0,22.760635433494883,26.278599850783387,26.35,0.7943117557104482,0.4459919233934697,1.0600585693355238,0.27873552384142003,0.7192560302094784,0.6288894750194793,33.52227597660481,8.93,28.71,33.08348348348349,58.921694480102694,0.39,53.35924486396446,2026.12(E),28.072072072072075,2025.12,순이익=당기순이익 대체;,3,"K바이오,K이노베이션,코스피",9.66,바이오·헬스케어,바이오시밀러·CDMO,셀트리온,0.4459919233934697,탈락,ROE<10,,2026-09-21
207940,1399000.0,648536.0,261,,1987000.0,982000.0,34.6,1997143.0,13.19,삼성바이오로직스,18765.0,18765.0,24162.0,26.84115553348233,34.5609379163336,34.53,1.6788635975347221,2.0609075716564114,1.3632041465212035,0.9812147848898287,2.442765153909768,1.1733147199430982,43.97008243708031,21.05,48.44,20.585911784068458,16.76976609317611,,42.755039313795564,2026.12(E),45.40706605222734,2025.12,순이익=당기순이익 대체;,3,"K바이오,K이노베이션,코스피",8.03,바이오·헬스케어,바이오시밀러·CDMO,삼성바이오로직스,2.0609075716564114,탈락,"PEG매출>1,PEG영익>1,fPER>30",,2026-09-21
196170,254000.0,177272.0,286,0.11,569000.0,250500.0,56.26,447500.0,15.22,알테오젠,3249.0,3249.0,3164.0,56.02781289506953,54.562019082794706,56.04,0.4070469910150442,0.27840953889979736,0.4487060760682173,0.215710966340275,0.7408316889135242,,62.61626756382347,53.22,53.76,134.04353867531262,195.97754911131898,0.11,76.18110236220473,2026.12(E),49.51366373320982,2025.12,순이익=당기순이익 대체;,3,"K바이오,K이노베이션,코스닥",7.31,바이오·헬스케어,신약·플랫폼,알테오젠,0.215710966340275,탈락,fPER>30,기저효과,2026-09-21
402340,1072000.0,1493380.0,278,,2338000.0,193600.0,3.24,1956000.0,46.61,SK스퀘어,459158.0,459158.0,496238.0,3.009402746262882,3.2524316248437355,3.09,0.12866486604886926,0.007008441100954352,0.06606550806492444,0.012716259508496867,0.04109732309056821,,378.84812117325515,97.48,9.01,25.278319752094582,464.0734762543479,,82.46268656716418,2026.12(E),84.14055625693409,2025.12,순이익=당기순이익 대체;,3,"Korea플러스배당,코리아밸류업,코스피",6.18,반도체,지주(하이닉스),SK스퀘어,0.012716259508496867,통과,,기저효과,2026-09-21
105560,175700.0,630635.0,301,2.46,195900.0,109200.0,9.66,226278.0,78.95,KB금융,67343.0,67343.0,94483.0,6.674586962734037,9.364521925070163,9.5,,0.8571264603607358,,1.1189318299894737,,0.6710824295062305,,11.02,1211.73,,10.92548457917044,2.46,28.78656801365964,2026.12(E),10.4858138610156,2025.12,순이익=당기순이익 대체;,3,"Korea플러스배당,코리아밸류업,코스피",4.41,금융,은행,KB금융,0.8571264603607358,금융,영업이익·PEG 기준 부적합(별도 판단),,2026-09-21
278470,368000.0,137024.0,266,1.39,475000.0,204000.0,23.29,536000.0,38.11,에이피알,5908.0,5908.0,7659.0,17.890586238412325,23.192958700067706,23.35,0.2276956085531491,0.21171394617569297,0.21771823382165673,0.15478376940878774,0.2879247443882837,0.2456044312171893,24.84268569575089,90.4,73.11,101.85949060433445,109.5485636114911,1.39,45.652173913043484,2026.12(E),23.93112027761409,2025.12,순이익=당기순이익 대체;,3,"K컬처,코리아밸류업,코스피",3.84,화장품·뷰티,브랜드·디바이스,에이피알,0.21171394617569297,통과,,,2026-09-21
055550,111100.0,532826.0,301,2.28,116500.0,68100.0,9.12,137556.0,61.77,신한지주,59921.0,59921.0,80830.0,6.591933687987133,8.892141319403882,8.85,,0.5894022776774369,,0.7491257769306071,,0.9044702576649111,,9.91,1201.94,,15.086710140387849,2.28,23.812781278127805,2026.12(E),10.858353173989672,2025.12,순이익=당기순이익 대체;,3,"Korea플러스배당,코리아밸류업,코스피",3.73,금융,은행,신한지주,0.5894022776774369,금융,영업이익·PEG 기준 부적합(별도 판단),,2026-09-21
010120,208500.0,315000.0,306,0.29,920000.0,146500.0,58.25,297500.0,18.84,LS ELECTRIC,5359.0,5359.0,7200.0,43.75,58.779623064004475,58.67,1.8524329010042104,0.8536659153437162,2.9567069963453574,1.6361517232539282,3.759111416060342,1.9351327660256656,11.006649850951616,23.77,131.48,31.731040315759795,68.85553470919325,0.29,42.68585131894484,2026.12(E),8.586733255467397,2025.12,순이익=당기순이익 대체;,3,"K신재생에너지,K이노베이션,코스피",2.9,AI·전력인프라,변압기·전력기기,LS ELECTRIC,0.8536659153437162,탈락,"PEG매출>1,fPER>30",,2026-09-21
078930,114000.0,105251.0,313,2.65,133200.0,44000.0,4.25,145600.0,20.11,GS,29960.0,29960.0,51915.0,2.0273716652219975,3.5130507343124164,4.27,0.254437538818582,0.04573321034412826,0.5370718800667569,0.11754105284956859,1.054906739383339,0.2994262015013976,18.113274694448613,15.97,86.04,13.807124336386845,76.81618473485234,2.65,27.719298245614034,2026.12(E),11.658546463840281,2025.12,순이익=당기순이익 대체;,3,"Korea플러스배당,K신재생에너지,코스피",2.47,지주·소재,지주,GS,0.04573321034412826,통과,,,2026-09-21
062040,211000.0,63277.0,306,0.61,348500.0,105000.0,29.57,285000.0,17.08,산일전기,2131.0,2131.0,2554.0,24.775646045418952,29.693571093383387,30.29,0.8130498271559806,0.6905301819372752,0.6868665791215348,0.5609729678249705,0.6280985866655698,0.38911483553864673,37.273788674839466,31.82,16.48,36.52121936640764,43.00111982082866,0.61,35.07109004739337,2026.12(E),35.584777844192075,2025.12,순이익=당기순이익 대체;,3,"K이노베이션,코리아밸류업,코스피",1.75,미분류,306,산일전기,0.6905301819372752,통과,,,2026-09-21
000810,655000.0,291994.0,315,2.98,757000.0,419000.0,13.18,778125.0,57.59,삼성화재,24100.0,24100.0,32317.0,9.035306495033574,12.115933609958507,13.06,,0.5626524460747583,,1.1605593370596563,,1.0925830288689218,,8.17,352.98,,21.533601594524466,2.98,18.79770992366412,2026.12(E),10.731480920959703,2025.12,순이익=당기순이익 대체;,3,"Korea플러스배당,코리아밸류업,코스피",1.56,금융,보험,삼성화재,0.5626524460747583,금융,영업이익·PEG 기준 부적합(별도 판단),,2026-09-21
066970,110500.0,44307.0,283,,225000.0,62500.0,-80.25,179857.0,16.67,엘앤에프,-648.0,-648.0,2056.0,21.55009727626459,,-81.8,,,,,,,5.78177727784027,-8.36,363.06,65.01925843426608,,,62.766515837104066,2026.12(E),-7.2810803285535295,2025.12,순이익=당기순이익 대체;기저효과→PEG(영익)1y 산출불가,3,"K신재생에너지,K이노베이션,코스피",1.22,미분류,283,엘앤에프,,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10,fPER>30,전년이익률<5",기저효과,2026-09-21
000150,1449000.0,233029.0,276,0.28,2489000.0,522000.0,61.78,2164615.0,18.64,두산,9196.0,9196.0,17947.0,12.984287067476458,25.340256633318834,62.13,2.4231918954963674,0.36788375306322296,2.591117143961834,0.7516553496863774,5.58685272146419,3.287427474559806,8.212602388688053,24.9,169.14,10.45738749804135,68.88115178319376,0.28,49.38681849551414,2026.12(E),5.371485182545579,2025.12,순이익=당기순이익 대체;,3,"Korea플러스배당,코리아밸류업,코스피",1.01,반도체,기판·PCB,두산,0.36788375306322296,탈락,"PEG매출>1,이익률<10",PER괴리,2026-09-21
033780,172800.0,180526.0,275,3.45,194900.0,132100.0,13.87,241538.0,51.13,KT&G,13450.0,13450.0,15314.0,11.788298289147185,13.422007434944238,13.72,2.1843379252956336,0.9608498343278943,1.5395292454064669,0.9943370804927539,2.234081718246873,1.41705708018427,21.92726231386025,14.17,51.98,6.144657051233349,13.968891865743839,3.45,39.77893518518518,2026.12(E),20.42190373421281,2025.12,순이익=당기순이익 대체;,3,"Korea플러스배당,코리아밸류업,코스피",0.94,소비재·식품,담배·기호,KT&G,0.9608498343278943,탈락,PEG매출>1,,2026-09-21
036570,209000.0,44812.0,263,0.55,343500.0,176100.0,9.54,365278.0,38.93,NC,4843.0,4843.0,5228.0,8.571537872991584,9.252942391079909,9.58,0.10826352115162913,,0.2797262379950536,,0.5700357533646399,0.1647759696248117,18.70616859882639,13.11,28.56,85.46685247859844,3147.204968944099,0.55,74.77416267942583,2026.12(E),1.0684186077377398,2025.12,순이익=당기순이익 대체;기저효과→PEG(영익)1y 산출불가,2,"K이노베이션,K컬처",9.22,엔터·게임·콘텐츠,게임,NC,,탈락,"PEG영익>1,전년이익률<5",기저효과,2026-09-21
035420,197500.0,301755.0,300,1.33,308500.0,181100.0,15.8,325783.0,35.65,NAVER,19679.0,19679.0,21970.0,13.734865725989986,15.33385842776564,15.74,1.0512873771115376,,1.1505992834904064,2.862938453282369,1.2210905792100113,1.1071755702253827,15.931372549019606,6.78,41.9,14.585791441628594,-0.5026946243376629,1.33,64.95341772151899,2026.12(E),18.34732031574574,2025.12,순이익=당기순이익 대체;,2,"K이노베이션,코스피",8.62,인터넷·통신,플랫폼,NAVER,,탈락,"PEG매출>1,PEG영익>1,ROE<10",,2026-09-21
259960,204500.0,91725.0,263,1.12,318500.0,173000.0,10.23,361667.0,43.49,크래프톤,9126.0,9126.0,14508.0,6.322373862696443,10.050953320184089,10.46,0.2199125316688003,0.2673492729768441,0.2978764221689085,0.9336552971401423,0.27623620620824657,0.4255612391716598,29.931916649473898,12.3,31.31,45.70432273191847,37.59484066767831,1.12,76.85427872860635,2026.12(E),31.696025972464376,2025.12,순이익=당기순이익 대체;,2,"K이노베이션,K컬처",7.27,엔터·게임·콘텐츠,게임,크래프톤,0.2673492729768441,통과,,,2026-09-21
145020,215000.0,25906.0,286,,315000.0,205000.0,14.7,393333.0,57.78,휴젤,1809.0,1809.0,2191.0,11.823824737562756,14.320619126589277,15.2,0.5382577533787005,1.5807760343581254,0.7117397758912009,0.9665081334031542,0.755313497311678,0.6231938365004365,40.709773318468976,16.8,9.86,26.60550458715596,9.059233449477343,,82.94558139534884,2026.12(E),47.259468360385796,2025.12,순이익=당기순이익 대체;,2,"K바이오,K컬처",6.64,바이오·헬스케어,미용의료·의료기기,휴젤,1.5807760343581254,탈락,PEG영익>1,,2026-09-21
141080,81900.0,30208.0,261,,260000.0,75700.0,,220000.0,13.68,리가켐바이오,-1147.0,-1147.0,-1214.0,,,-25.12,,,,,,,-64.09714889123548,-23.48,29.7,33.75706214689265,,,168.6202686202686,2026.12(E),-75.21186440677965,2025.12,순이익=당기순이익 대체;기저효과→PEG(영익)1y 산출불가,2,"K바이오,코스닥",5.24,바이오·헬스케어,신약·플랫폼,리가켐바이오,,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10,fPER>30,전년이익률<5",기저효과,2026-09-21
095610,138100.0,28963.0,278,0.57,238000.0,35450.0,26.44,214625.0,6.94,테스,1084.0,1084.0,1047.0,27.66284622731614,26.718634686346864,24.41,0.725515285257261,0.32928296052683337,0.6445866500129193,0.4116355314387439,0.5516750001591554,,21.794338051623647,24.57,24.43,36.827114782113355,81.14186851211073,0.57,55.41274438812456,2026.12(E),16.462546283110225,2025.12,순이익=당기순이익 대체;,2,"코리아밸류업,코스닥",4.74,반도체,전공정 장비,테스,0.32928296052683337,통과,,,2026-09-21
138040,126700.0,216547.0,321,,149800.0,98000.0,8.61,153333.0,14.2,메리츠금융지주,25551.0,25551.0,32423.0,6.678808253400364,8.475089037611053,8.44,,0.6587226265786057,,10.164376081047651,,2.4981842938954175,,23.56,1102.87,,12.865944929856932,,21.020520915548534,2026.12(E),14.139390658069598,2025.12,순이익=당기순이익 대체;,2,"Korea플러스배당,코스피",4.41,금융,보험,메리츠금융지주,0.6587226265786057,금융,영업이익·PEG 기준 부적합(별도 판단),,2026-09-21
403870,53700.0,45347.0,278,0.91,92000.0,27450.0,38.45,67800.0,33.04,HPSP,1183.0,1183.0,1381.0,32.83635047067342,38.332206255283175,37.61,0.8795055281384601,0.7149513158402402,2.252290839737108,1.801920061674291,3.327504745733239,2.9036215190226375,55.59581320450886,33.72,19.95,43.58381502890174,53.61512791991101,0.91,26.25698324022345,2026.12(E),51.96531791907515,2025.12,순이익=당기순이익 대체;,2,"코리아밸류업,코스닥",4.29,반도체,전공정 장비,HPSP,0.7149513158402402,탈락,fPER>30,,2026-09-21
005830,188500.0,124123.0,315,4.01,237000.0,118100.0,7.54,234875.0,43.32,DB손해보험,20510.0,20510.0,,,6.0518283764017555,7.44,,,,,,,,,576.91,,,4.01,24.602122015915118,2026.12(E),10.343675562632605,2025.12,순이익=당기순이익 대체;,2,"Korea플러스배당,코리아밸류업",4.22,금융,보험,DB손해보험,,금융,영업이익·PEG 기준 부적합(별도 판단),,2026-09-21
298380,56200.0,29897.0,286,,257500.0,53300.0,,,14.17,에이비엘바이오,,,,,,,,,,,,,,,79.29,,,,,2026.12(E),-50.945775535939475,2025.12,순이익=당기순이익 대체;기저효과→PEG(영익)1y 산출불가,2,"K바이오,코스닥",4.21,바이오·헬스케어,신약·플랫폼,에이비엘바이오,,보류,컨센서스 없음,기저효과,2026-09-21
039030,452500.0,59688.0,278,0.25,628000.0,219000.0,,532500.0,24.94,이오테크닉스,1160.0,1160.0,1332.0,44.810810810810814,51.4551724137931,48.5,1.7752966641679155,0.7934309028691762,2.168007892569046,0.48259808673265947,3.254424847944544,0.8200309006680102,27.111744351719924,15.64,13.06,28.983985297978478,64.85148514851484,0.25,17.67955801104972,2026.12(E),21.21291677605671,2025.12,순이익=당기순이익 대체;,2,"코리아밸류업,코스닥",3.98,미분류,278,이오테크닉스,0.7934309028691762,탈락,"PEG매출>1,fPER>30",,2026-09-21
310210,132800.0,28323.0,261,,375500.0,97500.0,,340000.0,5.87,보로노이,-870.0,-870.0,-875.0,,,-28.01,,,,,,,-1590.9090909090908,-135.1,64.97,-26.66666666666667,,,156.02409638554215,2026.12(E),-725.3333333333333,2025.12,순이익=당기순이익 대체;기저효과→PEG(영익)1y 산출불가,2,"K바이오,코스닥",3.94,바이오·헬스케어,신약·플랫폼,보로노이,,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10,fPER>30,전년이익률<5",기저효과,2026-09-21
257720,41300.0,26919.0,308,0.75,56100.0,29850.0,11.15,59636.0,11.76,실리콘투,2487.0,2487.0,2961.0,9.091185410334347,10.82388419782871,11.28,0.24404568632672569,0.24511861237420252,0.20556979817219287,0.2318085687836544,0.16035645429825027,0.129386687227862,18.375325803649,42.64,55.09,44.35187673564454,44.157740993184035,0.75,44.39709443099274,2026.12(E),18.400071665322944,2025.12,순이익=당기순이익 대체;,2,"K컬처,코스닥",3.86,화장품·뷰티,유통,실리콘투,0.24511861237420252,통과,,,2026-09-21
241710,132100.0,13969.0,266,0.28,172900.0,60400.0,18.89,135200.0,23.68,코스메카코리아,858.0,858.0,1145.0,12.2,16.280885780885782,18.97,0.5155345700083842,0.438533536356117,0.6069543483506343,0.432034186677732,0.758866112211503,0.5006483475341136,13.577611763310804,25.97,87.91,31.580589795599945,37.125748502994014,0.28,2.346707040121121,2026.12(E),13.028553596504915,2025.12,순이익=당기순이익 대체;,2,"K컬처,코리아밸류업",3.84,화장품·뷰티,ODM,코스메카코리아,0.438533536356117,통과,,,2026-09-21
009540,340000.0,240275.0,291,3.62,494500.0,314000.0,6.13,563500.0,33.24,HD한국조선해양,49253.0,49253.0,61927.0,3.879971579440309,4.8783830426573,6.09,0.29617397227906345,0.0832429271482188,0.2897086077386519,0.045253061076299485,0.27318614599568997,0.027111997437914488,17.762652164435114,27.21,133.86,16.471342856761062,58.60417467025228,3.62,65.73529411764707,2026.12(E),13.044044739620219,2025.12,순이익=당기순이익 대체;,2,"K신재생에너지,코리아밸류업",3.74,조선·방산·우주,조선,HD한국조선해양,0.0832429271482188,통과,,,2026-09-21
316140,36150.0,269295.0,301,3.72,41900.0,24450.0,8.3,43778.0,50.03,우리금융지주,33427.0,33427.0,43793.0,6.1492704313474755,8.056212044155922,8.2,,0.42022665748565197,,5.564696407233983,,1.0371987245750287,,8.59,1488.67,,19.171111352998803,3.72,21.100968188105117,2026.12(E),8.844624582414726,2025.12,순이익=당기순이익 대체;,2,"Korea플러스배당,코리아밸류업",3.7,금융,은행,우리금융지주,0.42022665748565197,금융,영업이익·PEG 기준 부적합(별도 판단),,2026-09-21
476830,26850.0,7435.0,286,,245250.0,19990.0,,,9.57,알지노믹스,,,,,,,,,,,,,,,6.72,,,,,2026.12(E),-184.81012658227849,2025.12,순이익=당기순이익 대체;기저효과→PEG(영익)1y 산출불가,2,"K바이오,코스닥",3.68,바이오·헬스케어,신약·플랫폼,알지노믹스,,보류,컨센서스 없음,기저효과,2026-09-21
240810,121500.0,63711.0,278,0.15,187800.0,43200.0,29.24,154714.0,15.38,원익IPS,2160.0,2160.0,1794.0,35.513377926421406,29.495833333333334,27.37,0.8029715489726712,0.20613565340909096,1.0190634630805946,0.09472181039572264,1.3597772417669762,,14.42122186495177,20.28,20.06,36.73334798856891,143.08943089430892,0.15,27.336625514403302,2026.12(E),8.111672895141789,2025.12,순이익=당기순이익 대체;,2,"K신재생에너지,코스닥",3.53,반도체,전공정 장비,원익IPS,0.20613565340909096,통과,,,2026-09-21
131290,243000.0,29811.0,278,0.17,318500.0,45750.0,20.8,380000.0,9.03,티에스이,1610.0,1610.0,1876.0,15.890724946695096,18.51614906832298,18.76,0.2993432467170647,0.06582330449143718,0.4492239924150609,0.15848078735708113,0.45466644572315684,,27.02391241717084,31.16,30.88,61.855910468640715,281.3008130081301,0.17,56.37860082304527,2026.12(E),11.47120540918629,2025.12,순이익=당기순이익 대체;,2,"코리아밸류업,코스닥",3.23,반도체,테스트·후공정,티에스이,0.15848078735708113,통과,,기저효과,2026-09-21
012450,1092000.0,554307.0,284,0.65,1713000.0,783000.0,23.86,1650526.0,45.5,한화에어로스페이스,36103.0,36103.0,46454.0,11.93238472467387,15.35348862975376,23.93,0.7183226833665384,0.3048103105449412,0.21994009241636894,0.24074100682088398,0.2552308779312482,0.15593668553247333,14.333053587737268,21.41,221.38,21.374082964771613,50.37063412423526,0.65,51.1470695970696,2026.12(E),11.569155410086545,2025.12,순이익=당기순이익 대체;,2,"코리아밸류업,코스피",3.05,조선·방산·우주,방산,한화에어로스페이스,0.3048103105449412,통과,,PER괴리,2026-09-21
086790,133700.0,368790.0,301,3.02,146400.0,84000.0,8.44,166053.0,68.81,하나금융지주,44808.0,44808.0,59870.0,6.159846333723067,8.230449919657204,8.25,,0.692348914873349,,0.7451387725991979,,0.9737010210505733,,9.61,1377.89,,11.887719822833542,3.02,24.198204936424837,2026.12(E),7.761271532092899,2025.12,순이익=당기순이익 대체;,2,"Korea플러스배당,코리아밸류업",3.01,금융,은행,하나금융지주,0.692348914873349,금융,영업이익·PEG 기준 부적합(별도 판단),,2026-09-21
004370,392500.0,24026.0,268,1.52,481000.0,319000.0,11.55,567500.0,25.14,농심,2082.0,2082.0,2323.0,10.342660352991821,11.539865513928914,11.45,1.667539036825671,0.43846720413461315,2.545889606425326,0.5965855908350348,3.516593227914757,3.7481237559627836,6.182302062541583,7.12,35.0,6.920297071963133,26.31865144100054,1.52,44.585987261146485,2026.12(E),5.232905557294482,2025.12,순이익=당기순이익 대체;,2,"Korea플러스배당,K컬처",2.99,소비재·식품,음식료,농심,0.43846720413461315,탈락,"PEG매출>1,ROE<10,이익률<10",,2026-09-21
031980,159900.0,36656.0,278,0.64,174000.0,40500.0,25.97,208000.0,6.49,피에스케이홀딩스,1411.0,1411.0,1089.0,33.660238751147844,25.978738483345147,24.43,0.7571363053070297,0.5371378604725447,1.8820162968501348,2.3772014472739325,0.5989493090009886,0.43897960106562517,39.01827302042279,24.86,15.5,34.31183830606352,48.36512261580381,0.64,30.081300813008127,2026.12(E),35.322425409047156,2025.12,순이익=당기순이익 대체;,2,"코리아밸류업,코스닥",2.51,반도체,후공정 장비,피에스케이홀딩스,0.5371378604725447,통과,,,2026-09-21
