종목코드,현재가,시총(억),네이버업종,배당수익률(사이트),52주고가,52주저가,추정PER(사이트),목표주가,외인비율,기업,순이익(E),당기순이익(E),영업이익(E),fPOR,fPER,fPER(사이트),PEG(매출)1y,PEG(영익)1y,PEG(매출)2y,PEG(영익)2y,PEG(매출)3y,PEG(영익)3y,영업이익률(E),ROE(E),부채비율,매출증가율1y,영익증가율1y,배당수익률,괴리율(목표주가),추정연도,전년영업이익률,전년도,비고,보유ETF수,보유ETF,최대비중,섹터1,섹터2,종목명,유효PEG,Type,탈락조건,플래그,기준일
000150,1515000.0,245337.0,276,0.26,2489000.0,522000.0,65.05,2164615.0,18.56,두산,9196.0,9196.0,17947.0,13.670084136624505,26.678664636798608,63.24,2.551178737690984,0.3873144386547251,2.727973371332171,0.7913558764188439,5.881936094331006,3.461061045303714,8.212602388688053,24.9,169.14,10.45738749804135,68.88115178319376,0.26,42.87887788778877,2026.12(E),5.371485182545579,2025.12,순이익=당기순이익 대체;,3,"Korea플러스배당,코리아밸류업,코스피",1.01,반도체,기판·PCB,두산,0.3873144386547251,탈락,"PEG매출>1,이익률<10",PER괴리,2026-09-23
036570,213500.0,45996.0,263,0.54,343500.0,176100.0,9.81,365278.0,38.94,NC,4836.0,4836.0,5228.0,8.798010711553175,9.511166253101736,10.24,0.11114677337571931,,0.287201924851982,,0.585144440662985,0.16937440820213698,18.695465598626807,13.09,28.56,85.57303072533016,3147.204968944099,0.54,71.0903981264637,2026.12(E),1.0684186077377398,2025.12,순이익=당기순이익 대체;기저효과→PEG(영익)1y 산출불가,2,"K이노베이션,K컬처",9.92,엔터·게임·콘텐츠,게임,NC,,탈락,"PEG영익>1,전년이익률<5",기저효과,2026-09-23
259960,198500.0,91144.0,263,1.13,310000.0,173000.0,10.13,361667.0,43.36,크래프톤,9126.0,9126.0,14508.0,6.282326992004411,9.987289064212142,10.31,0.21851957248755668,0.26565584231345307,0.2959896279330934,0.9277413835109418,0.2744864843678869,0.4228656700252032,29.931916649473898,12.3,31.31,45.70432273191847,37.59484066767831,1.13,82.2,2026.12(E),31.696025972464376,2025.12,순이익=당기순이익 대체;,2,"K이노베이션,K컬처",7.22,엔터·게임·콘텐츠,게임,크래프톤,0.26565584231345307,통과,,,2026-09-23
141080,80700.0,29875.0,261,,260000.0,75700.0,,220000.0,13.76,리가켐바이오,-1147.0,-1147.0,-1214.0,,,-24.51,,,,,,,-64.09714889123548,-23.48,29.7,33.75706214689265,,,172.61462205700124,2026.12(E),-75.21186440677965,2025.12,순이익=당기순이익 대체;기저효과→PEG(영익)1y 산출불가,2,"K바이오,코스닥",5.26,바이오·헬스케어,신약·플랫폼,리가켐바이오,,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10,fPER>30,전년이익률<5",기저효과,2026-09-23
310210,145700.0,27007.0,261,,375500.0,97500.0,,340000.0,5.92,보로노이,-870.0,-870.0,-875.0,,,-31.17,,,,,,,-1590.9090909090908,-135.1,64.97,-26.66666666666667,,,133.35621139327384,2026.12(E),-725.3333333333333,2025.12,순이익=당기순이익 대체;기저효과→PEG(영익)1y 산출불가,2,"K바이오,코스닥",4.98,바이오·헬스케어,신약·플랫폼,보로노이,,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10,fPER>30,전년이익률<5",기저효과,2026-09-23
095610,161900.0,31344.0,278,0.53,238000.0,35450.0,28.61,214625.0,7.58,테스,1084.0,1084.0,1047.0,29.936962750716333,28.915129151291513,26.26,0.785158688709857,0.35635276438052227,0.6975770451267114,0.44547540301128985,0.597027283257555,,21.794338051623647,24.57,24.43,36.827114782113355,81.14186851211073,0.53,32.56639901173563,2026.12(E),16.462546283110225,2025.12,순이익=당기순이익 대체;,2,"코리아밸류업,코스닥",4.95,반도체,전공정 장비,테스,0.35635276438052227,통과,,,2026-09-23
145020,186800.0,23378.0,286,,308500.0,185900.0,13.92,372000.0,56.83,휴젤,1725.0,1725.0,2092.0,11.174952198852772,13.552463768115942,14.19,0.5544901200987571,3.2803493626680575,0.7099438876660428,1.1115055715072448,0.741459046673388,0.6423422464066016,39.54631379962193,16.06,9.86,24.44130792754646,4.131408661025393,,99.14346895074945,2026.12(E),47.259468360385796,2025.12,순이익=당기순이익 대체;,2,"K바이오,K컬처",4.95,바이오·헬스케어,미용의료·의료기기,휴젤,3.2803493626680575,탈락,PEG영익>1,,2026-09-23
138040,125500.0,210021.0,321,,149800.0,98000.0,8.35,153333.0,14.19,메리츠금융지주,25551.0,25551.0,32423.0,6.477531382043611,8.219678290477868,8.58,,0.6388709368251019,,9.85805589048894,,2.422897401433451,,23.56,1102.87,,12.865944929856932,,22.1776892430279,2026.12(E),14.139390658069598,2025.12,순이익=당기순이익 대체;,2,"Korea플러스배당,코스피",4.4,금융,보험,메리츠금융지주,0.6388709368251019,금융,영업이익·PEG 기준 부적합(별도 판단),,2026-09-23
403870,55600.0,45759.0,278,0.9,92000.0,27450.0,38.8,67800.0,33.65,HPSP,1183.0,1183.0,1381.0,33.134685010861695,38.680473372781066,37.89,0.8874962723463029,0.7214470033636967,2.2727540197924965,1.8182913996990737,3.3577367777362843,2.930002361544466,55.59581320450886,33.72,19.95,43.58381502890174,53.61512791991101,0.9,21.942446043165464,2026.12(E),51.96531791907515,2025.12,순이익=당기순이익 대체;,2,"코리아밸류업,코스닥",4.19,반도체,전공정 장비,HPSP,0.7214470033636967,탈락,fPER>30,,2026-09-23
005830,184000.0,120521.0,315,4.13,237000.0,118100.0,7.32,234875.0,43.31,DB손해보험,20510.0,20510.0,,,5.876206728425158,7.4,,,,,,,,,576.91,,,4.13,27.649456521739136,2026.12(E),10.343675562632605,2025.12,순이익=당기순이익 대체;,2,"Korea플러스배당,코리아밸류업",4.13,금융,보험,DB손해보험,,금융,영업이익·PEG 기준 부적합(별도 판단),,2026-09-23
039030,479500.0,59072.0,278,0.25,628000.0,219000.0,,532500.0,24.97,이오테크닉스,1160.0,1160.0,1332.0,44.348348348348345,50.92413793103448,50.64,1.7569750124937527,0.7852424322190051,2.145633330482487,0.47761751406432884,3.2208381017588144,0.8115679091988456,27.111744351719924,15.64,13.06,28.983985297978478,64.85148514851484,0.25,11.053180396246098,2026.12(E),21.21291677605671,2025.12,순이익=당기순이익 대체;,2,"코리아밸류업,코스닥",4.03,미분류,278,이오테크닉스,0.7852424322190051,탈락,"PEG매출>1,fPER>30",,2026-09-23
298380,50700.0,28386.0,286,,257500.0,47550.0,,,14.82,에이비엘바이오,,,,,,,,,,,,,,,79.29,,,,,2026.12(E),-50.945775535939475,2025.12,순이익=당기순이익 대체;기저효과→PEG(영익)1y 산출불가,2,"K바이오,코스닥",3.96,바이오·헬스케어,신약·플랫폼,에이비엘바이오,,보류,컨센서스 없음,기저효과,2026-09-23
240810,132400.0,64987.0,278,0.15,187800.0,43200.0,29.83,154714.0,15.28,원익IPS,2160.0,2160.0,1794.0,36.22463768115942,30.086574074074075,29.36,0.8190534139016338,0.21026412563131316,1.0394732036103438,0.096618893004141,1.387010776957048,,14.42122186495177,20.28,20.06,36.73334798856891,143.08943089430892,0.15,16.85347432024169,2026.12(E),8.111672895141789,2025.12,순이익=당기순이익 대체;,2,"K신재생에너지,코스닥",3.81,반도체,전공정 장비,원익IPS,0.21026412563131316,탈락,fPER>30,,2026-09-23
009540,335000.0,237090.0,291,3.67,494500.0,314000.0,6.04,563500.0,33.26,HD한국조선해양,49253.0,49253.0,61927.0,3.828540055226315,4.8137169309483685,6.13,0.2922479953704844,0.08213948849264882,0.28586833340446144,0.04465320258278991,0.2695648875418505,0.026752610436188307,17.762652164435114,27.21,133.86,16.471342856761062,58.60417467025228,3.67,68.2089552238806,2026.12(E),13.044044739620219,2025.12,순이익=당기순이익 대체;,2,"K신재생에너지,코리아밸류업",3.79,조선·방산·우주,조선,HD한국조선해양,0.08213948849264882,통과,,,2026-09-23
257720,38900.0,25509.0,308,0.79,56100.0,29850.0,10.56,59636.0,12.35,실리콘투,2487.0,2487.0,2961.0,8.614994934143871,10.256936067551267,10.81,0.23126272939219308,0.23227945625965052,0.19480218364628954,0.2196665842379821,0.15195708580162956,0.12260949531912523,18.375325803649,42.64,55.09,44.35187673564454,44.157740993184035,0.79,53.30591259640103,2026.12(E),18.400071665322944,2025.12,순이익=당기순이익 대체;,2,"K컬처,코스닥",3.79,화장품·뷰티,유통,실리콘투,0.23227945625965052,통과,,,2026-09-23
131290,289000.0,31968.0,278,0.16,318500.0,45750.0,22.31,380000.0,9.29,티에스이,1610.0,1610.0,1876.0,17.04051172707889,19.855900621118014,21.69,0.32100247932142917,0.0705860050981941,0.4817279725445194,0.16994779813596222,0.4875642191431981,,27.02391241717084,31.16,30.88,61.855910468640715,281.3008130081301,0.16,31.487889273356394,2026.12(E),11.47120540918629,2025.12,순이익=당기순이익 대체;,2,"코리아밸류업,코스닥",3.63,반도체,테스트·후공정,티에스이,0.16994779813596222,통과,,기저효과,2026-09-23
316140,35500.0,261559.0,301,3.83,41900.0,24450.0,8.06,43778.0,49.95,우리금융지주,33427.0,33427.0,43793.0,5.972621195168178,7.824782361564005,8.12,,0.4081548647590547,,5.40484014771798,,1.007403261111866,,8.59,1488.67,,19.171111352998803,3.83,23.31830985915493,2026.12(E),8.844624582414726,2025.12,순이익=당기순이익 대체;,2,"Korea플러스배당,코리아밸류업",3.6,금융,은행,우리금융지주,0.4081548647590547,금융,영업이익·PEG 기준 부적합(별도 판단),,2026-09-23
476830,25700.0,7210.0,286,,245250.0,19990.0,,,9.41,알지노믹스,,,,,,,,,,,,,,,6.72,,,,,2026.12(E),-184.81012658227849,2025.12,순이익=당기순이익 대체;기저효과→PEG(영익)1y 산출불가,2,"K바이오,코스닥",3.52,바이오·헬스케어,신약·플랫폼,알지노믹스,,보류,컨센서스 없음,기저효과,2026-09-23
004370,391500.0,23814.0,268,1.53,481000.0,319000.0,11.45,567500.0,25.15,농심,2082.0,2082.0,2323.0,10.251399052948774,11.438040345821326,11.48,1.6528250488207163,0.43459826851168226,2.523425251286636,0.5913214542639441,3.4855636031616597,3.7150511580994645,6.182302062541583,7.12,35.0,6.920297071963133,26.31865144100054,1.53,44.95530012771391,2026.12(E),5.232905557294482,2025.12,순이익=당기순이익 대체;,2,"Korea플러스배당,K컬처",3.06,소비재·식품,음식료,농심,0.43459826851168226,탈락,"PEG매출>1,ROE<10,이익률<10",,2026-09-23
086790,133700.0,362287.0,301,3.07,146400.0,84000.0,8.29,166053.0,68.74,하나금융지주,44808.0,44808.0,59870.0,6.051227659929848,8.085319585788252,8.43,,0.6801404900423574,,0.731999486180877,,0.9565314184586052,,9.61,1377.89,,11.887719822833542,3.07,24.198204936424837,2026.12(E),7.761271532092899,2025.12,순이익=당기순이익 대체;,2,"Korea플러스배당,코리아밸류업",3.02,금융,은행,하나금융지주,0.6801404900423574,금융,영업이익·PEG 기준 부적합(별도 판단),,2026-09-23
012450,1031000.0,531619.0,284,0.68,1713000.0,783000.0,22.89,1650526.0,45.41,한화에어로스페이스,36103.0,36103.0,46454.0,11.44398760063719,14.72506439908041,23.46,0.6889214579802091,0.29233430658748866,0.21093785932758857,0.23088738425657895,0.2447841793355167,0.14955413665367376,14.333053587737268,21.41,221.38,21.374082964771613,50.37063412423526,0.68,60.089815712900105,2026.12(E),11.569155410086545,2025.12,순이익=당기순이익 대체;,2,"코리아밸류업,코스피",2.94,조선·방산·우주,방산,한화에어로스페이스,0.29233430658748866,통과,,PER괴리,2026-09-23
161890,146700.0,34629.0,266,0.59,171500.0,55200.0,17.71,170200.0,40.67,한국콜마,2503.0,2503.0,3458.0,10.01417004048583,13.834998002397123,17.64,0.8000084656271435,0.3121342298845905,0.9801402347405238,0.4124462869953731,0.9886884126794999,0.37951056169350067,10.829262182137041,19.59,107.38,17.293564501910087,44.32387312186978,0.59,16.01908657123381,2026.12(E),8.801057890096974,2025.12,순이익=당기순이익 대체;,2,"K컬처,코스피",2.54,미분류,266,한국콜마,0.3121342298845905,통과,,,2026-09-23
032830,295000.0,590000.0,330,1.8,518000.0,143600.0,18.51,402538.0,23.12,삼성생명,32918.0,32918.0,34544.0,17.0796665122742,17.923324624825323,18.26,,0.529249790529371,,1.0210980840082577,,1.3859674064689667,,3.22,440.89,,33.86552993605891,1.8,36.45355932203389,2026.12(E),6.948352509404039,2025.12,순이익=당기순이익 대체;,2,"Korea플러스배당,코스피",2.44,금융,보험,삼성생명,0.529249790529371,금융,영업이익·PEG 기준 부적합(별도 판단),,2026-09-23
031980,163200.0,35190.0,278,0.66,174000.0,40500.0,24.94,208000.0,6.43,피에스케이홀딩스,1411.0,1411.0,1089.0,32.31404958677686,24.93975903614458,24.17,0.7268558103381267,0.5156558628881724,1.806747967212905,2.2821289537748166,0.5749952581772367,0.42142329118014377,39.01827302042279,24.86,15.5,34.31183830606352,48.36512261580381,0.66,27.450980392156854,2026.12(E),35.322425409047156,2025.12,순이익=당기순이익 대체;,2,"코리아밸류업,코스닥",2.41,반도체,후공정 장비,피에스케이홀딩스,0.5156558628881724,통과,,,2026-09-23
000270,116200.0,453660.0,273,5.85,212500.0,98400.0,5.36,213600.0,39.17,기아,84684.0,84684.0,101666.0,4.46225876890996,5.357092248830948,5.46,0.5360140000215549,0.4467819857061295,0.661790666601408,,0.6740131941464075,,8.097747085787564,13.18,61.76,9.994314045184494,11.990394465802323,5.85,83.8209982788296,2026.12(E),7.953415471579425,2025.12,순이익=당기순이익 대체;,2,"Korea플러스배당,코리아밸류업",2.34,자동차,완성차,기아,0.4467819857061295,탈락,이익률<10,,2026-09-23
