종목코드,기업,현재가,주식수(M),TTM매출($M),영업이익률TTM,시총($M),ROE(E),ROIC,WACC,배당수익률,부채자본비율,fPER(사이트),PEG(사이트),52주변동,추정연도,전년도,매출(E),영업이익(E),순이익(E),"순이익(E,조정)",EPS(E),fPOR,fPER,PEG(매출)1y,PEG(영익)1y,PEG(매출)2y,PEG(영익)2y,PEG(영익)3y,영업이익률(E),전년영업이익률,매출증가율1y,영익증가율1y,목표주가,통화,환율,비고,섹터1,섹터2,종목명,보유ETF수,보유ETF,최대비중,유효PEG,Type,탈락조건,플래그,기준일
LITE,Lumentum Holdings,935.01,89.7,3010.0,17.79,83870.0,-240.03,16.03,12.49,,0.36,43.14,0.4,,FY 2027,FY 2026,6320.0,2570.0,1950.0,1943.7897990395827,21.67,32.63424124513619,43.14766958929395,0.39237004671835285,0.11375641869298561,0.5483872017168133,0.426329079392409,,40.664556962025316,17.813953488372096,109.96677740863787,379.2987691160015,1149.0,USD,,,AI·전력인프라,Stock Lists Top Stocks Corporate Actions,Lumentum Holdings Inc,4,"글로벌AI인공지능,나스닥100채권혼합50,미국S&P500,미국나스닥100",2.96,0.426329079392409,탈락,"ROE<10,fPER>30",기저효과,2026-09-25
HOOD,Robinhood,118.09,899.08,4930.0,46.03,106170.0,23.62,7.01,14.13,,2.4,49.06,2.7,-6.66,FY 2026,FY 2025,5210.0,2290.0,1920.0,2283.6124989414852,2.54,46.36244541484716,46.49212598425197,2.8083757182379223,4.858427165354328,2.124927719510301,2.3032959157073103,,43.953934740882914,46.75615212527964,16.554809843400452,9.569377990430628,130.08,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Robinhood Markets Inc,4,"글로벌AI인공지능,나스닥100채권혼합50,미국S&P500,미국나스닥100",2.82,4.858427165354328,탈락,"PEG매출>1,PEG영익>1,fPER>30",,2026-09-25
QCOM,QUALCOMM,201.24,1070.0,44070.0,23.66,215330.0,33.75,25.56,12.82,1.83,0.55,21.01,3.4,,FY 2026,FY 2025,42880.0,13200.0,13730.0,11213.766646789903,10.48,16.312878787878788,19.202290076335878,,2.9372391857506353,27.08860583298382,,,30.783582089552237,27.981029810298104,-3.1616982836495056,6.537530266343827,194.13,USD,,,반도체,Stock Lists Top Stocks Corporate Actions,QUALCOMM Inc,4,"글로벌AI인공지능,나스닥100채권혼합50,미국S&P500,미국나스닥100",1.86,2.9372391857506353,탈락,"PEG매출>1,PEG영익>1",,2026-09-25
TER,Teradyne,391.71,156.34,4460.0,30.74,61240.0,36.46,38.24,14.02,0.13,0.03,40.13,1.11,,FY 2026,FY 2025,5140.0,1660.0,1410.0,1421.1319598682699,9.09,36.89156626506024,43.09240924092409,0.704947617838707,0.3020226102551236,1.0750241522382822,0.6025204985950262,,32.295719844357976,21.44294670846395,61.12852664576802,142.6794146455565,446.47,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Teradyne Inc,3,"글로벌휴머노이드로봇,나스닥100채권혼합50,미국나스닥100",7.31,0.3020226102551236,탈락,fPER>30,,2026-09-25
MU,Micron Technology,1079.65,1130.0,90270.0,65.67,1220000.0,66.64,67.64,16.4,0.06,0.06,7.37,0.04,,FY 2026,FY 2025,130009.99999999999,98310.0,83000.0,83133.79335895891,73.57,12.409724341369138,14.675139323093655,0.05922019949230713,0.016267018842886866,0.09311492644546329,0.04340319359455368,,75.61726021075302,26.243980738362758,247.80631353665058,902.1406727828745,1515.0,USD,,,반도체,Stock Lists Top Stocks Corporate Actions,Micron Technology Inc,3,"나스닥100채권혼합50,미국S&P500,미국나스닥100",3.83,0.04340319359455368,통과,,"기저효과,PER괴리",2026-09-25
SPCX,SpaceX,146.54,13570.0,23040.0,-14.92,1990000.0,,,,,0.31,102.3,,,FY 2026,FY 2025,44820.0,5260.0,1910.0,1901.187389108776,0.14,378.32699619771864,1046.7142857142856,7.473099699535643,,7.430958743881361,,,11.735832217759928,-11.033743974290305,140.06427423674347,,222.42,USD,,기저효과→PEG(영익)1y 산출불가,미분류,Stock Lists Top Stocks Corporate Actions,Space Exploration Technologies Corp,3,"글로벌우주테크&방산,나스닥100채권혼합50,미국나스닥100",3.36,,탈락,"PEG매출>1,PEG영익>1,ROE<10,fPER>30,전년이익률<5","기저효과,PER괴리",2026-09-25
MRVL,Marvell Technology,259.91,876.93,9450.0,16.81,227920.0,16.52,6.94,16.34,0.09,0.29,47.68,1.04,,FY 2027,FY 2026,12050.0,4520.0,1640.0,3691.828709938055,4.21,50.424778761061944,61.73634204275535,1.3098980345341094,0.260146850117271,1.2580972939304302,1.1373342779121987,,37.510373443983404,16.361416361416364,47.13064713064714,237.3134328358209,289.11,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Marvell Technology Inc,3,"나스닥100채권혼합50,미국S&P500,미국나스닥100",2.65,1.1373342779121987,탈락,"PEG매출>1,PEG영익>1,fPER>30",기저효과,2026-09-25
AVGO,Broadcom,352.2,4770.0,89100.0,48.81,1680000.0,44.25,30.68,12.02,0.74,0.6,20.24,0.37,,FY 2026,FY 2025,105970.0,71000.0,45220.0,55618.398637137994,11.66,23.661971830985916,30.20583190394511,0.458614686393311,0.17847362476070636,0.4662046606063588,0.44049989070732465,,67.0000943663301,41.27406479887306,65.86320237908907,169.24535456958668,531.85,USD,,,반도체,Stock Lists Top Stocks Corporate Actions,Broadcom Inc,3,"나스닥100채권혼합50,미국S&P500,미국나스닥100",2.61,0.44049989070732465,탈락,fPER>30,"기저효과,PER괴리",2026-09-25
COIN,Coinbase,193.57,263.84,6040.0,7.38,51070.0,-7.85,4.06,20.43,,0.51,192.6,16.74,-39.84,FY 2026,FY 2025,5330.0,-81.69,-815.23,265.16095534787127,-2.03,,192.6,,,,,,-1.5326454033771106,21.511627906976745,-22.529069767441857,,203.6,USD,,,금융,Stock Lists Top Stocks Corporate Actions,Coinbase Global Inc,3,"글로벌AI인공지능,나스닥100채권혼합50,미국나스닥100",2.5,,금융,영업이익·PEG 기준 부적합(별도 판단),,2026-09-25
WDC,Western Digital,454.1,360.54,12920.0,35.82,163720.0,130.85,52.9,16.23,0.13,0.13,22.41,0.32,,FY 2027,FY 2026,19190.0,9400.0,7750.0,7243.194890993173,20.09,17.417021276595744,22.603285216525634,0.46576466506780095,0.219398764261035,0.5313556825688606,0.2964092482202704,,48.98384575299635,35.8359133126935,48.529411764705884,103.02375809935205,664.92,USD,,,반도체,Stock Lists Top Stocks Corporate Actions,Western Digital Corp,3,"글로벌AI인공지능,나스닥100채권혼합50,미국나스닥100",2.48,0.219398764261035,통과,,,2026-09-25
STX,Seagate Technology,912.05,227.39,12200.0,34.65,207390.0,371.53,85.92,15.55,0.32,1.8,25.32,0.38,,FY 2027,FY 2026,18780.0,9880.0,8420.0,8135.973027794529,35.78,20.99089068825911,25.490497484628282,0.4726201661283664,0.19084036169907548,0.5864715521731193,0.28796864541065037,,52.609158679446224,34.67213114754099,53.93442622950819,133.56973995271866,1125.0,USD,,,반도체,Stock Lists Top Stocks Corporate Actions,Seagate Technology Holdings PLC,3,"글로벌AI인공지능,나스닥100채권혼합50,미국나스닥100",2.38,0.19084036169907548,통과,,,2026-09-25
AAOI,Applied Optoelectronics,101.0,84.91,595.97,-11.31,8580.0,-5.45,-5.58,24.24,,0.18,43.89,,,FY 2026,FY 2025,1040.0,47.9,2.8,57.766336633663364,0.68,179.1231732776618,148.52941176470588,1.1584826372528885,,1.0489577716925387,,,4.605769230769231,-11.98104099008163,128.2103045729834,,163.4,USD,,기저효과→PEG(영익)1y 산출불가,AI·전력인프라,Stock Lists Top Stocks Corporate Actions,Applied Optoelectronics Inc,3,"글로벌AI인공지능,나스닥100채권혼합50,미국나스닥100",2.35,,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10,fPER>30,전년이익률<5","기저효과,PER괴리",2026-09-25
MSTR,Strategy,158.39,384.23,498.35,-7295.38,60860.0,-63.56,-71.75,21.74,,0.15,4.44,,-50.85,FY 2026,FY 2025,501.16,-7820.0,-7420.0,13707.207207207206,-17.44,,4.44,0.8854580860844113,,1.2111920552865825,,,-1560.3799185888738,-1139.9115730360622,5.0143536659472465,,229.87,USD,,기저효과→PEG(영익)1y 산출불가,금융,Stock Lists Top Stocks Corporate Actions,Strategy Inc,3,"글로벌AI인공지능,나스닥100채권혼합50,미국나스닥100",2.25,,금융,영업이익·PEG 기준 부적합(별도 판단),기저효과,2026-09-25
NOW,ServiceNow,137.04,1030.0,14730.0,12.39,141680.0,14.24,10.28,9.1,,0.68,30.41,1.24,-26.42,FY 2026,FY 2025,16219.999999999998,5110.0,1740.0,4207.805020431992,4.07,27.726027397260275,33.670761670761664,1.5209105951963102,0.21653222939396563,1.6482287395426696,1.72920892342978,,31.50431565967941,15.060240963855422,22.138554216867455,155.50000000000003,144.99,USD,,,소프트웨어,Stock Lists Top Stocks Corporate Actions,ServiceNow Inc,3,"글로벌AI인공지능,글로벌소비트렌드,미국나스닥100",1.7,1.72920892342978,탈락,"PEG매출>1,PEG영익>1,fPER>30",기저효과,2026-09-25
VRT,Vertiv Holdings Co,251.98,384.99,11480.0,19.96,97010.0,43.94,37.58,15.17,0.1,0.7,31.93,0.8,,FY 2026,FY 2025,14020.0,3340.0,2320.0,2590.98857052147,6.73,29.04491017964072,37.44130757800891,1.010618935416969,0.4940172527653954,1.1240633962748965,0.7906068868965604,,23.823109843081312,18.57282502443793,37.04789833822091,75.78947368421052,338.15,USD,,,AI·전력인프라,Stock Lists Top Stocks Corporate Actions,Vertiv Holdings Co,3,"나스닥100채권혼합50,미국S&P500,미국나스닥100",1.42,0.4940172527653954,탈락,"PEG매출>1,fPER>30",,2026-09-25
PANW,Palo Alto Networks,377.38,818.0,11480.0,7.05,308700.0,1.74,1.73,9.17,,0.09,93.08,4.96,,FY 2027,FY 2026,14170.0,4190.0,1280.0,3427.455085060152,4.19,73.67541766109785,90.06682577565631,3.8437440888644403,0.21551038761462865,4.764994533695481,7.074471830483503,,29.56951305575159,7.047038327526132,23.43205574912892,417.92336217552537,395.7,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Palo Alto Networks Inc,3,"나스닥100채권혼합50,미국S&P500,미국나스닥100",1.02,7.074471830483503,탈락,"PEG매출>1,PEG영익>1,ROE<10,fPER>30",기저효과,2026-09-25
JNJ,Johnson & Johnson,270.15,2410.0,97930.0,27.69,651030.0,25.74,19.92,5.28,1.98,0.58,24.17,2.97,,FY 2026,FY 2025,101220.0,32180.0,21970.0,26677.409217101613,11.07,20.23088875077688,24.403794037940376,3.2696918356096774,1.0983793111435385,3.281572125495356,4.019415597879077,,31.792135941513532,27.95413525852001,7.463637328803485,22.218002278769468,277.91,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Johnson & Johnson,2,"글로벌바이오,미국S&P500",6.21,1.0983793111435385,탈락,"PEG매출>1,PEG영익>1",,2026-09-25
MRK,Merck & Co.,148.26,2470.0,66570.0,35.28,366200.0,6.96,14.05,5.01,2.29,1.28,17.19,3.06,,FY 2026,FY 2025,67150.0,12000.0,3270.0,6767.759341697019,2.74,30.516666666666666,54.10948905109488,16.437653659867664,,13.615021366239858,17.935734776552064,,17.870439314966493,37.640363021073675,3.291801261344407,-50.96035962402943,152.96,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Merck & Co Inc,2,"글로벌바이오,미국S&P500",5.03,,탈락,"PEG매출>1,PEG영익>1,ROE<10,fPER>30",PER괴리,2026-09-25
ABT,Abbott Laboratories,101.15,1730.0,46590.0,17.68,174990.0,10.58,7.51,6.56,2.49,0.63,17.43,1.89,-24.47,FY 2026,FY 2025,50200.0,11720.0,6300.0,9549.627286208599,5.52,14.930887372013652,18.324275362318843,1.3838417833246925,0.5837590579710146,1.6796569157290493,2.139380861507401,,23.346613545816734,20.121813670200766,13.24159711256485,31.390134529147986,120.26,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Abbott Laboratories,2,"글로벌바이오,미국S&P500",3.37,0.5837590579710146,탈락,PEG매출>1,,2026-09-25
CRM,Salesforce,235.56,823.0,43940.0,21.52,193870.0,19.38,10.96,9.26,0.75,1.1,16.24,0.96,-4.2,FY 2027,FY 2026,46290.0,15890.0,8750.0,13793.773136355918,16.76,12.20075519194462,14.05489260143198,1.2262598523896424,0.17987036155634611,1.3274316482280268,1.0743683567854758,,34.32706848131346,21.4784493137491,11.461594028413202,78.13901345291481,281.08,USD,,,소프트웨어,Stock Lists Top Stocks Corporate Actions,Salesforce Inc,2,"글로벌AI인공지능,글로벌소비트렌드",2.11,0.17987036155634611,탈락,PEG매출>1,,2026-09-25
CRWV,CoreWeave,87.31,551.54,7590.0,-2.66,48150.0,-43.6,-0.34,,,10.27,,,-34.3,FY 2026,FY 2025,12880.0,1070.0,-2790.0,,-3.95,45.0,,,,,,,8.30745341614907,-0.3313840155945419,151.07212475633526,,140.81,USD,,기저효과→PEG(영익)1y 산출불가,미분류,Stock Lists Top Stocks Corporate Actions,CoreWeave Inc,2,"나스닥100채권혼합50,미국나스닥100",1.88,,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10,fPER>30,전년이익률<5",기저효과,2026-09-25
MELI,MercadoLibre,1734.57,50.7,35180.0,8.26,87940.0,27.5,14.2,10.13,,1.69,41.65,1.48,-31.02,FY 2026,FY 2025,41690.0,2880.0,1950.0,1933.6386539603477,38.14,30.53472222222222,45.4790246460409,1.026475798456345,,1.2680124966514619,2.3795280030402646,,6.908131446390022,11.076497057805469,44.305988231221875,-9.999999999999998,2272.0,USD,,,인터넷·플랫폼,Stock Lists Top Stocks Corporate Actions,MercadoLibre Inc,2,"글로벌AI인공지능,글로벌소비트렌드",1.65,,탈락,"PEG매출>1,PEG영익>1,이익률<10,fPER>30",,2026-09-25
ALAB,Astera Labs,362.9,173.49,1200.0,22.75,62960.0,25.83,62.97,25.0,,0.03,64.97,1.22,,FY 2026,FY 2025,1910.0,759.07,588.06,699.1700192890604,4.03,82.9436020393376,90.04962779156327,0.7259781287520349,0.26665084011974555,1.0392577557255507,1.042781754256235,,39.74188481675393,20.341806153449145,124.0390367494399,337.7061469265368,389.95,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Astera Labs Inc,2,"나스닥100채권혼합50,미국나스닥100",1.49,1.042781754256235,탈락,"PEG영익>1,fPER>30","기저효과,PER괴리",2026-09-25
CRDO,CRDO,203.03,187.95,1590.0,31.74,38160.0,30.67,38.22,21.98,,0.01,28.12,0.54,,FY 2027,FY 2026,2500.0,1270.0,891.18,1185.980396985667,6.31,30.04724409448819,32.175911251980985,0.3716872506694355,0.17356091911712943,0.4585922968965374,0.4771353483467947,,50.8,33.20970149253731,86.56716417910448,185.3868452394328,280.1,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Credo Technology Group Holding Ltd,2,"나스닥100채권혼합50,미국나스닥100",1.19,0.4771353483467947,탈락,fPER>30,기저효과,2026-09-25
EBAY,eBay,107.79,445.0,12010.0,21.87,47970.0,46.61,28.48,10.51,1.15,1.53,17.24,1.43,,FY 2026,FY 2025,12500.0,3400.0,2009.9999999999998,2728.0462009462844,6.13,14.108823529411765,17.584013050570963,1.3941610347238402,0.44050671868956115,1.82658379151108,1.701329052584046,,27.200000000000003,21.891891891891895,12.612612612612617,39.91769547325104,116.22,USD,,,인터넷·플랫폼,Stock Lists Top Stocks Corporate Actions,eBay Inc,2,"글로벌AI인공지능,글로벌소비트렌드",1.18,0.44050671868956115,탈락,PEG매출>1,,2026-09-25
WMT,Walmart,107.14,7930.0,735840.0,3.94,850020.0,22.31,13.31,7.11,0.93,0.72,35.87,3.49,,FY 2027,FY 2026,752780.0,33660.0,22990.0,22928.484226246033,2.89,25.25311942959002,37.07266435986159,6.673079584775083,2.887408819463892,7.434280955073387,3.4937134265912846,,4.471425914609846,4.182792080318582,5.555555555555558,12.839423399262495,127.43,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Walmart Inc,2,"글로벌소비트렌드,미국S&P500",1.01,2.887408819463892,탈락,"PEG매출>1,PEG영익>1,이익률<10,fPER>30,전년이익률<5",,2026-09-25
PEP,PepsiCo,128.63,1360.0,96900.0,16.04,174940.0,51.51,19.38,5.2,4.62,2.39,14.72,2.91,-10.11,FY 2026,FY 2025,98940.0,15890.0,10960.0,11641.81295187748,8.56,11.009439899307742,15.026869158878503,2.8173130141586005,2.473653846153843,3.660596076166339,3.056715133751512,,16.06023852840105,15.948046417544981,5.333759182369846,6.074766355140193,155.0,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,PepsiCo Inc,2,"나스닥100채권혼합50,미국S&P500",0.9,2.473653846153843,탈락,"PEG매출>1,PEG영익>1",,2026-09-25
RTX,RTX Corporation,188.1,1350.0,93500.0,12.29,253510.0,12.27,9.4,5.52,1.55,0.57,25.58,2.54,,FY 2026,FY 2025,96150.0,12830.0,8290.0,9757.641679957469,7.24,19.759158222915044,25.980662983425415,3.048856609710585,1.089715257118572,3.282553214593072,2.2178228737488013,,13.343733749349973,11.693002257336344,8.521444695259595,23.841698841698843,234.82,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,RTX Corp,1,글로벌우주테크&방산,8.84,1.089715257118572,탈락,"PEG매출>1,PEG영익>1",,2026-09-25
