종목코드,기업,현재가,주식수(M),TTM매출($M),영업이익률TTM,시총($M),ROE(E),ROIC,WACC,배당수익률,부채자본비율,fPER(사이트),PEG(사이트),52주변동,추정연도,전년도,매출(E),영업이익(E),순이익(E),"순이익(E,조정)",EPS(E),fPOR,fPER,PEG(매출)1y,PEG(영익)1y,PEG(매출)2y,PEG(영익)2y,PEG(영익)3y,영업이익률(E),전년영업이익률,매출증가율1y,영익증가율1y,목표주가,통화,환율,비고,섹터1,섹터2,종목명,보유ETF수,보유ETF,최대비중,유효PEG,Type,탈락조건,플래그,기준일
NVDA,NVIDIA,228.57,24150.0,302970.0,65.21,5520000.0,117.21,92.03,16.33,0.44,0.17,18.94,0.38,,FY 2027,FY 2026,411250.0,268850.0,242370.0,224354.90221813886,9.29,20.53189510879673,24.603875134553284,0.2720270747301949,0.23169863345330077,0.32219506058569153,0.30878127756523327,,65.37386018237082,60.382513661202175,90.44642030193573,106.18912493289363,325.99,USD,,,반도체,Stock Lists Top Stocks Corporate Actions,NVIDIA Corp,6,"글로벌AI인공지능,글로벌소비트렌드,글로벌휴머노이드로봇,나스닥100채권혼합50,미국S&P500,미국나스닥100",9.86,0.23169863345330077,통과,,,2026-09-04
TSLA,Tesla,368.02,3950.0,103620.0,4.13,1490000.0,4.67,5.46,14.26,,0.18,197.71,7.31,,FY 2026,FY 2025,106030.0,4290.0,3840.0,7166.186620292376,1.77,347.31934731934734,207.92090395480224,17.60458868038741,,16.178948365312475,14.777221668360665,,4.04602470998774,4.597701149425287,11.810608457239269,-1.6055045871559592,390.09,USD,,,미분류,Stock Lists Top Analysts Top Stocks Corporate Actions,Tesla Inc,5,"글로벌AI인공지능,글로벌휴머노이드로봇,나스닥100채권혼합50,미국S&P500,미국나스닥100",7.64,,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10,fPER>30,전년이익률<5",,2026-09-04
AMZN,Amazon,258.57,10790.0,775680.0,12.08,2790000.0,30.56,11.94,11.32,,0.46,27.95,1.35,,FY 2026,FY 2025,828280.0,109750.0,134130.0,135415.94152453882,12.55,25.42141230068337,20.603187250996015,1.3264041849842,0.5535246611806051,1.3816864225787842,1.0110357601051778,,13.250350123146761,11.156056463761647,15.53311387602523,37.22180545136284,327.67,USD,,,인터넷·플랫폼,Stock Lists Top Analysts Top Stocks Corporate Actions,Amazon.com Inc,5,"글로벌AI인공지능,글로벌소비트렌드,나스닥100채권혼합50,미국S&P500,미국나스닥100",4.65,0.5535246611806051,탈락,PEG매출>1,,2026-09-04
META,Meta Platforms,611.76,2550.0,228250.0,38.08,1560000.0,29.85,25.4,10.43,0.34,0.43,18.87,0.97,-16.93,FY 2026,FY 2025,254200.0,87760.0,80800.0,79458.6112200863,31.16,17.775752051048315,19.63286264441592,0.7412392270614818,3.649608930863751,0.8432144648649925,2.3013581267139673,,34.523996852871754,41.43902074936558,26.486540279643723,5.379442843419779,754.77,USD,,,인터넷·플랫폼,Stock Lists Top Analysts Top Stocks Corporate Actions,Meta Platforms Inc,5,"글로벌AI인공지능,글로벌소비트렌드,나스닥100채권혼합50,미국S&P500,미국나스닥100",1.95,3.649608930863751,탈락,PEG영익>1,,2026-09-04
LLY,Eli Lilly,1159.6,891.36,79670.0,49.72,1030000.0,102.29,42.24,6.67,0.6,1.62,28.43,1.34,,FY 2026,FY 2025,88180.0,41050.0,31500.0,32607.192135219044,36.71,25.091352009744213,31.58812312721329,0.8951799414920708,0.8265790809499866,1.2655056213088065,0.7953286723088079,,46.552506237242,45.56612457809143,35.286897821417604,38.215488215488215,1315.0,USD,,,미분류,Stock Lists Top Analysts Top Stocks Corporate Actions,Eli Lilly & Co,4,"글로벌바이오,나스닥100채권혼합50,미국S&P500,미국나스닥100",11.83,0.8265790809499866,탈락,fPER>30,,2026-09-04
MSFT,Microsoft,508.01,7430.0,331840.0,46.78,3790000.0,34.04,26.18,10.07,0.71,0.29,25.82,1.61,,FY 2027,FY 2026,391080.0,182160.0,146940.0,147344.54046180192,19.75,20.805884936319718,25.722025316455696,1.4408502500021367,1.483316199898433,1.3775881459695793,1.531929286933172,,46.578705124271245,46.78158148505304,17.8519768563163,17.340891522803403,571.38,USD,,,소프트웨어,Stock Lists Top Stocks Corporate Actions,Microsoft Corp,4,"글로벌소비트렌드,나스닥100채권혼합50,미국S&P500,미국나스닥100",7.2,1.483316199898433,탈락,"PEG매출>1,PEG영익>1",,2026-09-04
AAPL,Apple,325.9,14590.0,466820.0,33.17,4790000.0,148.75,101.57,10.04,0.33,0.78,35.83,3.4,,FY 2026,FY 2025,477680.0,156310.0,129940.0,129634.24363301627,8.82,30.644232614675964,36.950113378684804,2.499538228815584,2.11359096519089,2.999676747167024,2.8238656156053636,,32.72274325908558,31.970876585928487,14.78277585544021,17.48214956783165,324.45,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Apple Inc,4,"글로벌소비트렌드,나스닥100채권혼합50,미국S&P500,미국나스닥100",5.85,2.11359096519089,탈락,"PEG매출>1,PEG영익>1,fPER>30",,2026-09-04
SNDK,Sandisk,1554.98,146.42,20250.0,61.58,227680.0,91.64,102.23,,,0.01,7.26,0.18,,FY 2027,FY 2026,48960.0,38940.0,33400.0,31348.498372969425,214.1,5.8469440164355415,7.262867818776273,0.051227124113625754,0.03421532364946737,0.10536165426013362,0.07788151479665766,,79.5343137254902,61.58024691358025,141.77777777777777,212.26944667201283,2125.0,USD,,,반도체,Stock Lists Top Analysts Top Stocks Corporate Actions,Sandisk Corp,4,"글로벌AI인공지능,나스닥100채권혼합50,미국S&P500,미국나스닥100",5.11,0.07788151479665766,통과,,기저효과(2y),2026-09-04
GOOGL,Alphabet,342.6,12230.0,445870.0,33.11,4190000.0000000005,48.68,24.93,10.72,0.26,0.19,25.69,1.95,,FY 2026,FY 2025,498030.0,171640.0,251870.0,251938.12025685934,20.6,24.4115590771382,16.631067961165048,0.703819667767174,0.5037730069738817,0.7216231660670599,0.9710330087602216,,34.46378732204887,32.03256876179128,23.629728924635085,33.01301921884689,428.07,USD,,,인터넷·플랫폼,Stock Lists Top Stocks Corporate Actions,Alphabet Inc,4,"글로벌소비트렌드,나스닥100채권혼합50,미국S&P500,미국나스닥100",5.08,0.5037730069738817,통과,,비지배괴리,2026-09-04
DELL,Dell Technologies,516.39,646.14,151200.0,9.8,333660.0,,29.05,11.13,0.49,,18.37,0.48,,FY 2027,FY 2026,173320.0,15960.0,11060.0,12160.346249927381,18.82,20.906015037593985,27.43836344314559,0.5211361300325777,0.3304731066633005,0.8698221380943538,0.5780077213586209,,9.208400646203554,7.6801127355997885,52.6510480887793,83.02752293577981,564.46,USD,,,AI·전력인프라,Stock Lists Top Analysts Top Stocks Corporate Actions,Dell Technologies Inc,4,"글로벌AI인공지능,나스닥100채권혼합50,미국S&P500,미국나스닥100",4.94,0.3304731066633005,탈락,"ROE<10,이익률<10",비지배괴리,2026-09-04
SNOW,Snowflake,356.39,346.6,5430.0,-22.43,123550.0,-48.06,-15.26,11.31,,1.29,141.88,3.75,,FY 2027,FY 2026,6100.0,824.2,-987.37,672.5413170964393,1.94,149.9029361805387,183.7061855670103,6.054541890518367,,6.556463737897209,3.8886777287732843,,13.511475409836066,-28.418803418803417,30.341880341880344,,410.16,USD,,기저효과→PEG(영익)1y 산출불가,소프트웨어,Stock Lists Top Analysts Top Stocks Corporate Actions,Snowflake Inc,4,"글로벌AI인공지능,나스닥100채권혼합50,미국S&P500,미국나스닥100",3.84,3.8886777287732843,탈락,"PEG매출>1,PEG영익>1,ROE<10,fPER>30,전년이익률<5",기저효과(2y),2026-09-04
HOOD,Robinhood,123.38,899.08,4930.0,46.03,112130.0,23.62,7.01,14.21,,2.4,52.15,2.81,,FY 2026,FY 2025,5170.0,2260.0,1890.0,2281.1338952828655,2.51,49.61504424778761,49.15537848605578,3.1389220261809925,6.043220060932733,2.387612094384817,2.6723871276836193,,43.7137330754352,46.75615212527964,15.659955257270685,8.133971291866038,122.51,USD,,,미분류,Stock Lists Top Analysts Top Stocks Corporate Actions,Robinhood Markets Inc,4,"글로벌AI인공지능,나스닥100채권혼합50,미국S&P500,미국나스닥100",3.24,6.043220060932733,탈락,"PEG매출>1,PEG영익>1,fPER>30",,2026-09-04
PLTR,Palantir,181.74,2400.0,6160.0,42.8,438630.0,38.1,363.8,13.16,,0.02,95.9,1.79,,FY 2026,FY 2025,8189.999999999999,4940.0,3860.0,3861.60448993067,1.6,88.7914979757085,113.5875,1.3716226415094346,0.45370644475920685,1.7505614767529638,1.5044843916854833,,60.31746031746032,31.473214285714285,82.81249999999997,250.354609929078,191.68,USD,,,소프트웨어,Stock Lists Top Analysts Top Stocks Corporate Actions,Palantir Technologies Inc,4,"글로벌우주테크&방산,나스닥100채권혼합50,미국S&P500,미국나스닥100",3.22,1.5044843916854833,탈락,"PEG매출>1,PEG영익>1,fPER>30",기저효과(2y),2026-09-04
INTC,Intel,91.75,5250.0,57030.0,7.82,481680.0,-10.72,3.42,15.17,,0.49,55.08,0.8,,FY 2026,FY 2025,63030.0,9620.0,-11800.0,7927.3765667574935,1.51,50.07068607068607,60.76158940397351,3.154469548133595,,3.741389655156513,0.5047093600526572,,15.262573377756624,1.7540208136234625,19.262062440870388,937.7562028047464,114.88,USD,,기저효과→PEG(영익)1y 산출불가,반도체,Stock Lists Top Analysts Top Stocks Corporate Actions,Intel Corp,4,"글로벌AI인공지능,나스닥100채권혼합50,미국S&P500,미국나스닥100",3.15,0.5047093600526572,탈락,"PEG매출>1,ROE<10,fPER>30,전년이익률<5",기저효과(2y),2026-09-04
LITE,Lumentum Holdings,847.37,89.7,3010.0,17.79,76010.0,-240.03,16.03,12.47,,0.36,39.15,0.36,,FY 2027,FY 2026,6270.0,2560.0,1950.0,1940.2342542218864,21.63,29.69140625,39.17568192325474,0.3617141183711557,0.10379484458567642,0.5125309859127323,0.4118331343218692,,40.82934609250399,17.813953488372096,108.30564784053158,377.4337933606863,1148.0,USD,,,AI·전력인프라,Stock Lists Top Stocks Corporate Actions,Lumentum Holdings Inc,4,"글로벌AI인공지능,나스닥100채권혼합50,미국S&P500,미국나스닥100",3.0,0.4118331343218692,탈락,"ROE<10,fPER>30",기저효과(2y),2026-09-04
NOW,ServiceNow,143.56,1030.0,14730.0,12.39,150520.0,14.24,10.28,9.12,,0.68,32.13,1.31,-20.13,FY 2026,FY 2025,16219.999999999998,5110.0,1740.0,4267.3195876288655,4.07,29.455968688845402,35.27272727272727,1.5932714904143486,0.2268342589885998,1.7266470946347467,1.811480101047718,,31.50431565967941,15.060240963855422,22.138554216867455,155.50000000000003,141.19,USD,,,소프트웨어,Stock Lists Top Analysts Top Stocks Corporate Actions,ServiceNow Inc,4,"글로벌AI인공지능,글로벌소비트렌드,미국S&P500,미국나스닥100",2.81,1.811480101047718,탈락,"PEG매출>1,PEG영익>1,fPER>30",기저효과(2y),2026-09-04
AMD,Advanced Micro Devices,456.16,1630.0,41310.0,15.82,744670.0,10.2,9.77,17.85,,0.06,41.07,0.62,,FY 2026,FY 2025,50810.0,14340.0,9380.0,12357.83913539109,7.57,51.92956764295676,60.25891677675033,1.290889843628096,0.21261164975947763,1.024229111662324,0.6515555201427666,,28.22279078921472,10.796766743648961,46.68013856812934,283.4224598930481,613.84,USD,,,반도체,Stock Lists Top Stocks Corporate Actions,Advanced Micro Devices Inc,4,"글로벌AI인공지능,나스닥100채권혼합50,미국S&P500,미국나스닥100",2.73,0.6515555201427666,탈락,"PEG매출>1,fPER>30","기저효과(2y),비지배괴리",2026-09-04
TER,Teradyne,338.59,156.34,4460.0,30.74,52940.0,36.46,38.24,14.1,0.15,0.03,34.72,0.97,,FY 2026,FY 2025,5140.0,1660.0,1410.0,1421.260521574766,9.09,31.89156626506024,37.248624862486245,0.6093492990324674,0.2610651645510258,0.929239559128845,0.5208123755311069,,32.295719844357976,21.44294670846395,61.12852664576802,142.6794146455565,446.47,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Teradyne Inc,3,"글로벌휴머노이드로봇,나스닥100채권혼합50,미국나스닥100",6.14,0.2610651645510258,탈락,fPER>30,,2026-09-04
MU,Micron Technology,955.75,1130.0,90270.0,65.67,1080000.0,66.64,67.64,16.39,0.06,0.06,6.66,0.04,,FY 2026,FY 2025,129740.00000000001,98090.0,82690.0,82942.1919958148,73.4,11.010296666326843,13.021117166212534,0.0526991511122807,0.014469546828335404,0.08457608187775856,0.03916776540035275,,75.6050562663789,26.243980738362758,247.08400214018192,899.8980632008156,1513.0,USD,,,반도체,Stock Lists Top Stocks Corporate Actions,Micron Technology Inc,3,"나스닥100채권혼합50,미국S&P500,미국나스닥100",3.45,0.03916776540035275,통과,,"기저효과(2y),비지배괴리",2026-09-04
BE,Bloom Energy,235.56,294.53,3110.0,11.74,69380.0,22.21,22.93,24.29,,1.72,66.7,,,FY 2026,FY 2025,4120.0,649.9,651.67,798.1822041093563,2.71,106.75488536697954,86.92250922509226,0.8361117554032683,0.1369722742130615,1.0429762353725285,0.5628443749275376,,15.774271844660193,4.379702970297029,103.96039603960396,634.5992991974681,275.08,USD,,,미분류,Stock Lists Top Analysts Top Stocks Corporate Actions,Bloom Energy Corp,3,"나스닥100채권혼합50,미국S&P500,미국나스닥100",3.27,0.5628443749275376,탈락,"fPER>30,전년이익률<5","기저효과(2y),비지배괴리",2026-09-04
WDC,Western Digital,441.57,360.54,12920.0,35.82,159200.0,130.85,52.9,16.42,0.14,0.13,21.98,0.31,,FY 2027,FY 2026,19190.0,9400.0,7750.0,7243.082636954503,20.09,16.93617021276596,21.979591836734695,0.4529128014842301,0.21334488512386088,0.5166939633383214,0.2882304156278899,,48.98384575299635,35.8359133126935,48.529411764705884,103.02375809935205,664.92,USD,,,반도체,Stock Lists Top Analysts Top Stocks Corporate Actions,Western Digital Corp,3,"글로벌AI인공지능,나스닥100채권혼합50,미국나스닥100",3.17,0.21334488512386088,통과,,,2026-09-04
