ETF,종목코드,종목명,수량,비중,기준일
코스피,012450,한화에어로스페이스,28,1.12,2026-09-09
코스피,017670,SK텔레콤,302,1.09,2026-09-09
코스피,032830,삼성생명,90,1.08,2026-09-09
코스피,028260,삼성물산,70,1.04,2026-09-09
코스피,062040,산일전기,131,1.02,2026-09-09
코스피,035420,NAVER,121,1.01,2026-09-09
코스피,207940,삼성바이오로직스,18,1.01,2026-09-09
코스피,005380,현대차,65,0.97,2026-09-09
코스피,006260,LS,80,0.94,2026-09-09
코스피,033780,KT&G,140,0.93,2026-09-09
코스피,088350,한화생명,4000,0.91,2026-09-09
코스피,086280,현대글로비스,110,0.87,2026-09-09
코스피,329180,HD현대중공업,50,0.86,2026-09-09
코스피,079550,LIG디펜스앤에어로스페이스,33,0.86,2026-09-09
코스피,003490,대한항공,699,0.82,2026-09-09
코스피,078930,GS,159,0.77,2026-09-09
코스피,010120,LS ELECTRIC,80,0.62,2026-09-09
코스피,066970,엘앤에프,133,0.59,2026-09-09
코스피,068270,셀트리온,79,0.56,2026-09-09
코리아밸류업,000660,SK하이닉스,172,21.61,2026-09-09
코리아밸류업,005930,삼성전자,1077,20.34,2026-09-09
코리아밸류업,402340,SK스퀘어,81,6.42,2026-09-09
코리아밸류업,105560,KB금융,388,4.72,2026-09-09
코리아밸류업,055550,신한지주,591,4.69,2026-09-09
코리아밸류업,086790,하나금융지주,445,4.27,2026-09-09
코리아밸류업,062040,산일전기,280,3.94,2026-09-09
코리아밸류업,012450,한화에어로스페이스,42,3.02,2026-09-09
코리아밸류업,086280,현대글로비스,138,1.96,2026-09-09
코리아밸류업,058470,리노공업,400,1.93,2026-09-09
코리아밸류업,012330,현대모비스,61,1.77,2026-09-09
코리아밸류업,316140,우리금융지주,739,1.76,2026-09-09
코리아밸류업,005380,현대차,63,1.7,2026-09-09
코리아밸류업,078930,GS,194,1.69,2026-09-09
코리아밸류업,005830,DB손해보험,124,1.63,2026-09-09
코리아밸류업,095610,테스,153,1.59,2026-09-09
코리아밸류업,319660,피에스케이,177,1.56,2026-09-09
코리아밸류업,034730,SK,34,1.44,2026-09-09
코리아밸류업,267260,HD현대일렉트릭,27,1.38,2026-09-09
코리아밸류업,079550,LIG디펜스앤에어로스페이스,26,1.21,2026-09-09
코리아밸류업,009150,삼성전기,11,1.06,2026-09-09
코리아밸류업,003230,삼양식품,11,1.0,2026-09-09
코리아밸류업,006800,미래에셋증권,400,0.98,2026-09-09
코리아밸류업,006400,삼성SDI,26,0.97,2026-09-09
코리아밸류업,017670,SK텔레콤,147,0.95,2026-09-09
코리아밸류업,214450,파마리서치,36,0.93,2026-09-09
코리아밸류업,128940,한미약품,28,0.92,2026-09-09
코리아밸류업,011070,LG이노텍,18,0.69,2026-09-09
코리아밸류업,033780,KT&G,55,0.65,2026-09-09
코리아밸류업,000990,DB하이텍,86,0.62,2026-09-09
코리아밸류업,000270,기아,56,0.49,2026-09-09
코리아밸류업,031980,피에스케이홀딩스,46,0.47,2026-09-09
코리아밸류업,011780,금호석유화학,52,0.45,2026-09-09
코리아밸류업,278470,에이피알,15,0.4,2026-09-09
코리아밸류업,460860,동국제강,514,0.37,2026-09-09
코리아밸류업,192820,코스맥스,9,0.17,2026-09-09
코스닥,036930,주성엔지니어링,105,5.58,2026-09-09
코스닥,095610,테스,130,5.26,2026-09-09
코스닥,058610,에스피지,179,4.47,2026-09-09
코스닥,403870,HPSP,299,4.36,2026-09-09
코스닥,039030,이오테크닉스,33,4.03,2026-09-09
코스닥,119850,지엔씨에너지,299,3.66,2026-09-09
코스닥,196170,알테오젠,48,3.63,2026-09-09
코스닥,131290,티에스이,50,3.5,2026-09-09
코스닥,277810,레인보우로보틱스,28,3.31,2026-09-09
코스닥,222800,심텍,99,3.3,2026-09-09
코스닥,086520,에코프로,130,2.88,2026-09-09
코스닥,080220,제주반도체,137,2.73,2026-09-09
코스닥,240810,원익IPS,69,2.18,2026-09-09
코스닥,226950,올릭스,79,2.14,2026-09-09
코스닥,064290,인텍플러스,189,2.13,2026-09-09
코스닥,161580,필옵틱스,220,2.13,2026-09-09
코스닥,095340,ISC,40,2.0,2026-09-09
코스닥,031980,피에스케이홀딩스,47,1.88,2026-09-09
코스닥,067310,하나마이크론,191,1.86,2026-09-09
코스닥,084370,유진테크,49,1.85,2026-09-09
코스닥,131970,두산테스나,75,1.66,2026-09-09
코스닥,089970,브이엠,115,1.61,2026-09-09
코스닥,290650,엘앤씨바이오,113,1.56,2026-09-09
코스닥,141080,리가켐바이오,59,1.44,2026-09-09
코스닥,247540,에코프로비엠,48,1.38,2026-09-09
코스닥,140860,파크시스템스,19,1.36,2026-09-09
코스닥,214450,파마리서치,13,1.31,2026-09-09
코스닥,319660,피에스케이,37,1.27,2026-09-09
코스닥,356860,티엘비,122,1.24,2026-09-09
코스닥,108490,로보티즈,15,1.16,2026-09-09
코스닥,078600,대주전자재료,50,1.14,2026-09-09
코스닥,082920,비츠로셀,146,1.11,2026-09-09
코스닥,491000,리브스메드,100,0.99,2026-09-09
코스닥,100790,미래에셋벤처투자,222,0.95,2026-09-09
코스닥,171090,선익시스템,51,0.94,2026-09-09
코스닥,124500,아이티센글로벌,109,0.93,2026-09-09
코스닥,033790,피노,396,0.85,2026-09-09
코스닥,393890,더블유씨피,333,0.85,2026-09-09
코스닥,347850,디앤디파마텍,62,0.84,2026-09-09
코스닥,420770,기가비스,30,0.81,2026-09-09
코스닥,028300,HLB,88,0.76,2026-09-09
코스닥,440110,파두,39,0.76,2026-09-09
코스닥,417200,LS머트리얼즈,252,0.75,2026-09-09
코스닥,059090,미코,150,0.74,2026-09-09
코스닥,295310,에이치브이엠,50,0.68,2026-09-09
코스닥,257720,실리콘투,53,0.67,2026-09-09
코스닥,089010,켐트로닉스,105,0.64,2026-09-09
코스닥,476830,알지노믹스,80,0.63,2026-09-09
코스닥,077360,덕산하이메탈,224,0.6,2026-09-09
코스닥,452280,한선엔지니어링,213,0.59,2026-09-09
코스닥,099320,쎄트렉아이,30,0.58,2026-09-09
코스닥,138080,오이솔루션,100,0.58,2026-09-09
코스닥,010170,대한광통신,148,0.55,2026-09-09
코스닥,347700,스피어,100,0.55,2026-09-09
코스닥,058470,리노공업,29,0.55,2026-09-09
코스닥,080580,오킨스전자,97,0.52,2026-09-09
코스닥,189300,인텔리안테크,30,0.51,2026-09-09
코스닥,327260,RF머트리얼즈,51,0.48,2026-09-09
코스닥,298380,에이비엘바이오,25,0.47,2026-09-09
코스닥,448900,한국피아이엠,33,0.45,2026-09-09
코스닥,310210,보로노이,8,0.33,2026-09-09
K신재생에너지,006400,삼성SDI,459,9.82,2026-09-09
K신재생에너지,009830,한화솔루션,7150,8.42,2026-09-09
K신재생에너지,005930,삼성전자,720,7.84,2026-09-09
K신재생에너지,112610,씨에스윈드,4000,7.81,2026-09-09
K신재생에너지,000660,SK하이닉스,95,6.88,2026-09-09
K신재생에너지,336260,두산퓨얼셀,3101,6.17,2026-09-09
K신재생에너지,022100,포스코DX,5740,4.97,2026-09-09
K신재생에너지,100090,SK오션플랜트,7989,4.16,2026-09-09
K신재생에너지,009150,삼성전기,75,4.15,2026-09-09
K신재생에너지,005380,현대차,263,4.09,2026-09-09
K신재생에너지,009540,HD한국조선해양,275,3.85,2026-09-09
K신재생에너지,240810,원익IPS,720,3.37,2026-09-09
K신재생에너지,000880,한화,598,3.34,2026-09-09
K신재생에너지,005490,POSCO홀딩스,250,3.32,2026-09-09
K신재생에너지,373220,LG에너지솔루션,200,2.81,2026-09-09
K신재생에너지,010120,LS ELECTRIC,340,2.75,2026-09-09
K신재생에너지,012330,현대모비스,150,2.51,2026-09-09
K신재생에너지,020150,롯데에너지머티리얼즈,1615,2.38,2026-09-09
K신재생에너지,034730,SK,95,2.31,2026-09-09
K신재생에너지,078600,대주전자재료,588,1.97,2026-09-09
K신재생에너지,006260,LS,130,1.59,2026-09-09
K신재생에너지,078930,GS,290,1.46,2026-09-09
K신재생에너지,010140,삼성중공업,1637,1.41,2026-09-09
K신재생에너지,051910,LG화학,128,1.4,2026-09-09
K신재생에너지,066970,엘앤에프,200,0.92,2026-09-09
K바이오,196170,알테오젠,205,9.5,2026-09-09
K바이오,068270,셀트리온,306,9.37,2026-09-09
K바이오,128940,한미약품,109,8.59,2026-09-09
K바이오,298380,에이비엘바이오,733,8.36,2026-09-09
K바이오,226950,올릭스,417,6.91,2026-09-09
K바이오,141080,리가켐바이오,430,6.42,2026-09-09
K바이오,310210,보로노이,208,5.21,2026-09-09
K바이오,207940,삼성바이오로직스,20,4.82,2026-09-09
K바이오,009420,한올바이오파마,496,4.51,2026-09-09
K바이오,068760,셀트리온제약,632,4.23,2026-09-09
K바이오,475830,오름테라퓨틱,430,3.81,2026-09-09
K바이오,237690,에스티팜,247,3.8,2026-09-09
K바이오,476830,알지노믹스,768,3.72,2026-09-09
K바이오,456160,지투지바이오,396,2.47,2026-09-09
K바이오,347850,디앤디파마텍,289,2.38,2026-09-09
K바이오,458870,씨어스,537,2.05,2026-09-09
K바이오,145020,휴젤,50,1.99,2026-09-09
K바이오,000100,유한양행,150,1.98,2026-09-09
K바이오,214450,파마리서치,30,1.85,2026-09-09
K바이오,039200,오스코텍,301,1.76,2026-09-09
K바이오,028300,HLB,300,1.59,2026-09-09
K바이오,950260,인제니아테라퓨틱스(Reg.S),491,1.33,2026-09-09
K바이오,491000,리브스메드,201,1.21,2026-09-09
K바이오,389470,인벤티지랩,276,1.19,2026-09-09
K바이오,397030,에이프릴바이오,258,0.76,2026-09-09
K이노베이션,006400,삼성SDI,297,15.0,2026-09-09
K이노베이션,068270,셀트리온,525,9.16,2026-09-09
K이노베이션,035420,NAVER,448,9.16,2026-09-09
K이노베이션,036570,NC,453,9.13,2026-09-09
K이노베이션,196170,알테오젠,336,8.87,2026-09-09
K이노베이션,373220,LG에너지솔루션,260,8.63,2026-09-09
K이노베이션,005490,POSCO홀딩스,264,8.26,2026-09-09
K이노베이션,207940,삼성바이오로직스,59,8.1,2026-09-09
K이노베이션,259960,크래프톤,364,7.4,2026-09-09
K이노베이션,178320,서진시스템,1200,4.0,2026-09-09
K이노베이션,009150,삼성전기,24,3.13,2026-09-09
K이노베이션,128940,한미약품,41,1.84,2026-09-09
K이노베이션,214450,파마리서치,43,1.51,2026-09-09
K이노베이션,009830,한화솔루션,450,1.25,2026-09-09
K이노베이션,017670,SK텔레콤,126,1.11,2026-09-09
K이노베이션,062040,산일전기,56,1.07,2026-09-09
K이노베이션,010120,LS ELECTRIC,50,0.96,2026-09-09
K이노베이션,066970,엘앤에프,77,0.83,2026-09-09
K컬처,214450,파마리서치,274,10.69,2026-09-09
K컬처,259960,크래프톤,415,9.37,2026-09-09
K컬처,145020,휴젤,285,7.17,2026-09-09
K컬처,006730,서부T&D,5870,6.85,2026-09-09
K컬처,036570,NC,272,6.08,2026-09-09
K컬처,263750,펄어비스,1566,5.84,2026-09-09
K컬처,122870,와이지엔터테인먼트,1169,5.37,2026-09-09
K컬처,041510,에스엠,575,5.03,2026-09-09
K컬처,226950,올릭스,436,4.57,2026-09-09
K컬처,352820,하이브,236,4.53,2026-09-09
K컬처,003230,삼양식품,31,4.23,2026-09-09
K컬처,035900,JYP Ent.,918,3.84,2026-09-09
K컬처,278470,에이피알,96,3.83,2026-09-09
K컬처,241710,코스메카코리아,265,3.53,2026-09-09
K컬처,257720,실리콘투,645,3.16,2026-09-09
K컬처,004370,농심,70,3.09,2026-09-09
K컬처,214150,클래시스,650,2.16,2026-09-09
K컬처,001040,CJ,149,2.06,2026-09-09
K컬처,462870,시프트업,542,1.79,2026-09-09
K컬처,035760,CJ ENM,500,1.77,2026-09-09
K컬처,161890,한국콜마,95,1.42,2026-09-09
K컬처,253450,스튜디오드래곤,504,1.15,2026-09-09
K컬처,483650,달바글로벌,58,1.12,2026-09-09
K컬처,290650,엘앤씨바이오,175,0.94,2026-09-09
