종목코드,기업,현재가,시총(억),네이버업종,순이익(E),영업이익(E),fPOR,fPER,fPER(사이트),PEG(매출)1y,PEG(영익)1y,PEG(매출)2y,PEG(영익)2y,PEG(매출)3y,PEG(영익)3y,PEG(영익)fwd,영익증가율fwd,영업이익률(E),ROE(E),매출증가율1y,영익증가율1y,배당수익률,추정연도,전년영업이익률,전년도,비고,보유ETF수,보유ETF,최대비중,섹터1,섹터2,종목명,유효PEG,Type,탈락조건,플래그,기준일
005930,삼성전자,252000.0,14732622.09216,반도체와반도체장비,3260396.0,3923449.0,3.755018121086829,4.518660338241122,5.34,0.03714421110644342,0.005649363599123918,0.07959619921516055,0.018350022734065715,0.1079094919218815,0.01553171454152766,,,53.059483246522554,56.2,121.6518053187908,799.8529850232792,1.39,2026.12(E),13.069612977468323,2025.12,,5,"Korea플러스배당,K신재생에너지,K이노베이션,코리아밸류업,코스피",27.95,반도체,메모리,삼성전자,0.018350022734065715,통과,,기저효과(2y),2026-08-25
214450,파마리서치,409000.0,42493.66032,건강관리장비와용품,2231.0,2714.0,15.657207192336037,19.04691184222322,21.74,0.6428482580858601,0.7164312103460803,0.46551802426742234,0.40780585789604407,0.49319922476224926,0.44025195870323897,,,39.03912543153049,28.54,29.62893902666417,26.585820895522396,0.92,2026.12(E),39.97762446391945,2025.12,,5,"K바이오,K이노베이션,K컬처,코리아밸류업,코스닥",8.56,바이오·헬스케어,미용의료·의료기기,파마리서치,0.7164312103460803,통과,,,2026-08-25
009150,삼성전기,1298000.0,969524.17408,전자장비와기기,15996.0,19307.0,50.21620003522039,60.61041348337084,66.52,2.2791602358257146,0.5440877789892136,3.3750455194109565,0.9764196880793501,3.519364344680567,1.4101424507162248,,,13.47934149713057,14.94,26.59330947014893,111.39822621263549,0.92,2026.12(E),8.071943081886076,2025.12,,5,"Korea플러스배당,K신재생에너지,K이노베이션,코리아밸류업,코스피",4.03,반도체,전자부품,삼성전기,0.5440877789892136,탈락,"PEG매출>1,fPER>30",,2026-08-25
000660,SK하이닉스,1613000.0,11782841.84745,반도체와반도체장비,2532488.0,2666476.0,4.418881642831212,4.652674305840738,4.78,0.01817731217866277,0.010008851528122083,0.03618939728655553,0.019624636982824316,0.038983582583702416,,,,77.10948314926466,101.7,255.96052156172058,464.8559620220182,0.46,2026.12(E),48.59279831430198,2025.12,,4,"Korea플러스배당,K신재생에너지,코리아밸류업,코스피",22.73,반도체,메모리,SK하이닉스,0.019624636982824316,통과,,기저효과(2y),2026-08-25
003230,삼양식품,1435000.0,108098.76525,식품,5645.0,7322.0,14.763557122370937,19.14947125775022,18.73,0.5810311766736805,0.48260350160157056,0.5547441707208967,0.41841830869780755,0.5055212072973848,0.27128896931003377,,,23.416162972912467,37.31,32.95773450123309,39.67951163677985,0.39,2026.12(E),22.28931031550302,2025.12,,4,"Korea플러스배당,K컬처,코리아밸류업,코스피",6.01,소비재·식품,음식료,삼양식품,0.48260350160157056,통과,,,2026-08-25
005380,현대차,415500.0,850768.51773,자동차,111350.0,115689.0,7.353927492933641,7.640489606915132,10.89,1.7499699600235807,8.675284233974422,1.435104005430888,,1.2487119718582083,,,,5.951493545076433,8.45,4.366069007728668,0.8807192249670859,3.37,2026.12(E),6.157112982505121,2025.12,,4,"Korea플러스배당,K신재생에너지,코리아밸류업,코스피",4.44,자동차,완성차,현대차,8.675284233974422,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10",,2026-08-25
017670,SK텔레콤,100100.0,215004.843053,무선통신서비스,13392.0,19622.0,10.957335799255937,16.054722450194145,16.38,4.878672651863502,0.19381246494430093,,4.296983179120569,158.9804281052463,4.196789321574288,,,11.10978999994338,10.04,3.290797230279785,82.83637718971302,3.1,2026.12(E),6.27631702067933,2025.12,,4,"Korea플러스배당,K이노베이션,코리아밸류업,코스피",3.63,인터넷·통신,통신,SK텔레콤,0.19381246494430093,탈락,PEG매출>1,,2026-08-25
034730,SK,542000.0,392964.65026,석유와가스,325257.0,122585.0,3.205650367173798,1.2081666198114107,3.32,0.06053798832931323,,0.13110198261785733,0.009574113272019407,0.265533375897217,0.03254060413800038,,,8.328271896320029,39.04,19.957164966223395,574.0995325817983,3.12,2026.12(E),1.4820302306457935,2025.12,기저효과→PEG(영익)fwd 기준,4,"Korea플러스배당,K신재생에너지,코리아밸류업,코스피",3.21,지주·소재,지주,SK,0.009574113272019407,탈락,"이익률<10,전년이익률<5","기저효과(2y),비지배괴리",2026-08-25
068270,셀트리온,191500.0,445461.89204,제약,15911.0,18550.0,24.014118169272237,27.997102133115455,28.85,0.8519477858695302,0.4765420807362768,1.1341243498315097,0.2972935664277992,0.7678816054275802,0.670833489829105,,,33.54187762187183,8.83,32.862462462462474,58.7505348737698,0.41,2026.12(E),28.072072072072075,2025.12,,3,"K바이오,K이노베이션,코스피",15.12,바이오·헬스케어,바이오시밀러·CDMO,셀트리온,0.4765420807362768,탈락,ROE<10,,2026-08-25
006400,삼성SDI,515000.0,415015.4795,전기제품,8682.0,3231.0,128.44799736923554,47.80182901405206,62.47,2.379991462060813,,,,,,,,2.0280830817321878,3.05,20.084874158607647,,,2026.12(E),-12.982881952557909,2025.12,기저효과→PEG(영익)fwd 기준,3,"K신재생에너지,K이노베이션,코스피",13.93,2차전지·에너지,셀,삼성SDI,,탈락,"PEG매출>1,PEG산출불가,ROE<10,이익률<10,fPER>30,전년이익률<5",기저효과(2y),2026-08-25
196170,알테오젠,302000.0,161830.75586,생물공학,2751.0,2642.0,61.25312485238456,58.826156255906945,82.54,0.5770362169763885,0.3997785189927815,0.5557882897739183,0.2643697228494394,0.9006139090565879,,,,60.59633027522936,47.58,101.9453450671607,147.1468662301216,0.08,2026.12(E),49.51366373320982,2025.12,,3,"K바이오,K이노베이션,코스닥",11.34,바이오·헬스케어,신약·플랫폼,알테오젠,0.3997785189927815,탈락,fPER>30,,2026-08-25
257720,실리콘투,50900.0,33378.312268,인터넷과카탈로그소매,2489.0,2951.0,11.310847939003729,13.410330360787466,13.42,0.3040818968463751,0.30707713000064046,0.25533564040479145,0.2887339569822465,0.19896093311569765,0.16070219488558263,,,18.345144846450328,43.6,44.10104810534803,43.670886075949376,0.79,2026.12(E),18.400071665322944,2025.12,,3,"K컬처,코리아밸류업,코스닥",9.62,화장품·뷰티,유통,실리콘투,0.30707713000064046,통과,,,2026-08-25
009830,한화솔루션,32050.0,72078.057788,에너지장비및서비스,3403.0,8072.0,8.929392689296334,21.18073987305319,19.9,0.6010277796016038,,1.027270484997177,,1.8744633720253936,1.8104114383497847,,,4.476535897691856,3.49,35.240866715167506,,,2026.12(E),-2.7360478808379147,2025.12,기저효과→PEG(영익)fwd 기준,3,"K신재생에너지,K이노베이션,코스피",9.38,2차전지·에너지,태양광,한화솔루션,,탈락,"PEG산출불가,ROE<10,이익률<10,전년이익률<5",기저효과(2y),2026-08-25
402340,SK스퀘어,1022000.0,1348263.25956,반도체와반도체장비,429750.0,463802.0,2.906980262180844,3.137319975706806,3.29,,0.007343853772013542,0.1102291910623323,0.012860724260002801,0.05051436722928633,,,,477.8311217341136,94.3,-7.165538084854051,427.20349194080075,,2026.12(E),84.14055625693409,2025.12,,3,"Korea플러스배당,코리아밸류업,코스피",8.85,반도체,지주(하이닉스),SK스퀘어,0.012860724260002801,탈락,PEG매출>1,기저효과(2y),2026-08-25
373220,LG에너지솔루션,350000.0,819000.0,전기제품,-4539.0,8254.0,99.22461836685244,,-220.35,,,,,,,,,2.5620570953213124,-1.88,36.09569192034403,-38.68211871331996,,2026.12(E),5.686513066180011,2025.12,,3,"K신재생에너지,K이노베이션,코스피",8.57,2차전지·에너지,셀,LG에너지솔루션,,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10,fPER>30",,2026-08-25
005490,POSCO홀딩스,328000.0,259912.20856,철강,20884.0,30976.0,8.39076086518595,12.44551850986401,13.91,1.9223863383868411,,20.622065247718414,0.6422630488139229,,,,,4.210520592485058,3.32,6.473994462688282,69.5364238410596,3.28,2026.12(E),2.644334097017291,2025.12,기저효과→PEG(영익)fwd 기준,3,"K신재생에너지,K이노베이션,코스피",6.38,지주·소재,철강·비철,POSCO홀딩스,0.6422630488139229,탈락,"PEG매출>1,ROE<10,이익률<10,전년이익률<5",기저효과(2y),2026-08-25
207940,삼성바이오로직스,1583000.0,732785.75433,제약,18779.0,24162.0,30.32802559101068,39.021553561424994,38.82,1.895546525737275,2.326899095945262,1.5391464128493453,1.1078555037056819,2.7580412175742444,1.3247488624152777,,,43.97008243708031,20.98,20.585911784068458,16.76976609317611,,2026.12(E),45.40706605222734,2025.12,,3,"K바이오,K이노베이션,코스피",5.73,바이오·헬스케어,바이오시밀러·CDMO,삼성바이오로직스,2.326899095945262,탈락,"PEG매출>1,PEG영익>1,fPER>30",,2026-08-25
226950,올릭스,99600.0,20978.5986,생명과학도구및서비스,,,,,,,,,,,,,,,,,,,2026.12(E),-204.08163265306123,2025.12,기저효과→PEG(영익)fwd 기준,3,"K바이오,K컬처,코스닥",5.72,바이오·헬스케어,신약·플랫폼,올릭스,,보류,컨센서스 없음,기저효과(2y),2026-08-25
