종목코드,기업,현재가,시총(억),네이버업종,순이익(E),영업이익(E),fPOR,fPER,fPER(사이트),PEG(매출)1y,PEG(영익)1y,PEG(매출)2y,PEG(영익)2y,PEG(매출)3y,PEG(영익)3y,PEG(영익)fwd,영익증가율fwd,영업이익률(E),ROE(E),매출증가율1y,영익증가율1y,배당수익률,추정연도,전년영업이익률,전년도,비고,보유ETF수,보유ETF,최대비중,섹터1,섹터2,종목명,유효PEG,Type,탈락조건,플래그,기준일
005930,삼성전자,260000.0,15200324.3808,반도체와반도체장비,3260180.0,3917860.0,3.8797517983797274,4.662418756264992,5.34,0.03841832382623255,0.005838451403475449,0.08227850310024915,0.0189528054783634,0.11150886123148222,0.016036083239792658,,,53.0539258667443,56.36,121.35924454573495,798.5711336895943,1.39,2026.12(E),13.069612977468323,2025.12,,5,"Korea플러스배당,K신재생에너지,K이노베이션,코리아밸류업,코스피",25.82,반도체,메모리,삼성전자,0.0189528054783634,통과,,기저효과(2y),2026-08-31
214450,파마리서치,426000.0,44259.90048,건강관리장비와용품,2231.0,2712.0,16.320022300884954,19.83859277454056,24.09,0.6633065651487596,0.7488370230389957,0.48307327197406147,0.42524847759257456,0.5123771691270954,0.4589243271016906,,,38.926367159466054,28.57,29.90863322767108,26.49253731343284,0.92,2026.12(E),39.97762446391945,2025.12,,5,"K바이오,K이노베이션,K컬처,코리아밸류업,코스닥",10.07,바이오·헬스케어,미용의료·의료기기,파마리서치,0.7488370230389957,통과,,,2026-08-31
009150,삼성전기,1458000.0,1089034.08768,전자장비와기기,15996.0,19307.0,56.4061784679132,68.08165089272319,71.72,2.5601044867749554,0.611155609989425,3.791075783745127,1.0967795879966815,3.953184294718234,1.5839658652883328,,,13.47934149713057,14.94,26.59330947014893,111.39822621263549,0.92,2026.12(E),8.071943081886076,2025.12,,5,"Korea플러스배당,K신재생에너지,K이노베이션,코리아밸류업,코스피",4.17,반도체,전자부품,삼성전기,0.611155609989425,탈락,"PEG매출>1,fPER>30",,2026-08-31
000660,SK하이닉스,1674000.0,12228442.1901,반도체와반도체장비,2532488.0,2666476.0,4.585993719838468,4.828627890872533,4.73,0.01886473687977773,0.010387363582192416,0.037557998175879695,0.020366796223960267,0.04045785322077982,,,,77.10948314926466,101.7,255.96052156172058,464.8559620220182,0.46,2026.12(E),48.59279831430198,2025.12,,4,"Korea플러스배당,K신재생에너지,코리아밸류업,코스피",22.65,반도체,메모리,SK하이닉스,0.020366796223960267,통과,,기저효과(2y),2026-08-31
003230,삼양식품,1531000.0,115330.45965,식품,5656.0,7338.0,15.716879210956664,20.39081676980198,20.6,0.608876623656936,0.5099649881073568,0.5861439339700356,0.44399762064350595,0.5356963330184258,0.28836775947592336,,,23.37389310059247,37.37,33.48924228250703,39.98473864937046,0.39,2026.12(E),22.28931031550302,2025.12,,4,"Korea플러스배당,K컬처,코리아밸류업,코스피",10.5,소비재·식품,음식료,삼양식품,0.5099649881073568,통과,,,2026-08-31
005380,현대차,403500.0,826197.58581,자동차,110612.0,114811.0,7.196153555060055,7.469330504918092,10.54,1.7811417907847744,64.89207219496267,1.4262840540035409,,1.2325227867766344,,,,5.916104484472228,8.39,4.193563108542353,0.11510389870856841,3.37,2026.12(E),6.157112982505121,2025.12,,4,"Korea플러스배당,K신재생에너지,코리아밸류업,코스피",4.11,자동차,완성차,현대차,64.89207219496267,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10",,2026-08-31
017670,SK텔레콤,94200.0,202332.229926,무선통신서비스,13392.0,19622.0,10.311498824075018,15.10844010797491,15.79,4.591118519535883,0.182388953024507,,4.043714440291285,149.6099533218202,3.949426114808171,,,11.10978999994338,10.04,3.290797230279785,82.83637718971302,3.1,2026.12(E),6.27631702067933,2025.12,,4,"Korea플러스배당,K이노베이션,코리아밸류업,코스피",3.43,인터넷·통신,통신,SK텔레콤,0.182388953024507,탈락,PEG매출>1,,2026-08-31
034730,SK,545000.0,395139.73135,석유와가스,329475.0,118212.0,3.342636376594593,1.1993011043326505,3.47,0.0597613752249853,,0.12943043323344403,0.009820689128918529,0.2617304665483662,0.03380446931731724,,,8.023751150497258,36.7,20.06816442589563,550.0522408578499,3.12,2026.12(E),1.4820302306457935,2025.12,기저효과→PEG(영익)fwd 기준,4,"Korea플러스배당,K신재생에너지,코리아밸류업,코스피",3.12,지주·소재,지주,SK,0.009820689128918529,탈락,"이익률<10,전년이익률<5","기저효과(2y),비지배괴리",2026-08-31
006400,삼성SDI,577000.0,464978.5081,전기제품,9192.0,3522.0,132.02115505394661,50.58512925369887,67.47,2.5055918991563884,,,,,,,,2.208829044659488,3.13,20.188893997753766,,,2026.12(E),-12.982881952557909,2025.12,기저효과→PEG(영익)fwd 기준,3,"K신재생에너지,K이노베이션,코스피",15.13,2차전지·에너지,셀,삼성SDI,,탈락,"PEG매출>1,PEG산출불가,ROE<10,이익률<10,fPER>30,전년이익률<5",기저효과(2y),2026-08-31
196170,알테오젠,307500.0,214189.533975,생물공학,2751.0,2642.0,81.07098182248296,77.85879097600872,82.41,0.7637307120272734,0.5291229977962704,0.7356082231885697,0.34990399342389455,1.191998841302536,,,,60.59633027522936,47.58,101.9453450671607,147.1468662301216,0.08,2026.12(E),49.51366373320982,2025.12,,3,"K바이오,K이노베이션,코스닥",10.41,바이오·헬스케어,신약·플랫폼,알테오젠,0.5291229977962704,탈락,fPER>30,,2026-08-31
257720,실리콘투,54200.0,35542.328584,인터넷과카탈로그소매,2495.0,2956.0,12.023791807848445,14.245422278156314,14.43,0.32151566698556194,0.32439132327420256,0.27067422637725336,0.3058973166686708,0.21110092083108248,0.17049791998526173,,,18.349990688435035,43.09,44.307085908805874,43.914313534566695,0.79,2026.12(E),18.400071665322944,2025.12,,3,"K컬처,코리아밸류업,코스닥",9.86,화장품·뷰티,유통,실리콘투,0.32439132327420256,통과,,,2026-08-31
009830,한화솔루션,33850.0,76126.123436,에너지장비및서비스,3403.0,8072.0,9.430887442517344,22.370297806641197,20.89,0.634782849906842,,1.0849643031873457,,1.9797374459612969,1.912088211798446,,,4.476535897691856,3.49,35.240866715167506,,,2026.12(E),-2.7360478808379147,2025.12,기저효과→PEG(영익)fwd 기준,3,"K신재생에너지,K이노베이션,코스피",9.44,2차전지·에너지,태양광,한화솔루션,,탈락,"PEG산출불가,ROE<10,이익률<10,전년이익률<5",기저효과(2y),2026-08-31
