종목코드,기업,현재가,시총(억),네이버업종,순이익(E),영업이익(E),fPOR,fPER,fPER(사이트),PEG(매출)1y,PEG(영익)1y,PEG(매출)2y,PEG(영익)2y,PEG(매출)3y,PEG(영익)3y,PEG(영익)fwd,영익증가율fwd,영업이익률(E),ROE(E),매출증가율1y,영익증가율1y,배당수익률,추정연도,전년영업이익률,전년도,비고,보유ETF수,보유ETF,최대비중,섹터1,섹터2,종목명,유효PEG,Type,탈락조건,플래그,기준일
214450,파마리서치,386500.0,40155.98952,건강관리장비와용품,2235.0,2717.0,14.77953239602503,17.96688569127517,19.86,0.5973738869330983,0.6722688119039087,0.436528663574186,0.38401536853799556,0.46332156817120934,0.4147822431486135,,,38.94782110091743,28.59,30.076449748275213,26.725746268656714,0.92,2026.12(E),39.97762446391945,2025.12,,5,"K바이오,K이노베이션,K컬처,코리아밸류업,코스닥",10.9,바이오·헬스케어,미용의료·의료기기,파마리서치,0.6722688119039087,통과,,,2026-09-04
009150,삼성전기,1401000.0,1046458.68096,전자장비와기기,16054.0,19468.0,53.752757394698996,65.18367266475644,67.86,2.436715447072346,0.5760256240418197,3.6149546760843556,1.038808430816856,3.7742748764247867,1.502686008437562,,,13.574875184782305,14.96,26.750629722921904,113.1610642724187,0.92,2026.12(E),8.071943081886076,2025.12,,5,"Korea플러스배당,K신재생에너지,K이노베이션,코리아밸류업,코스피",4.21,반도체,전자부품,삼성전기,0.5760256240418197,탈락,"PEG매출>1,fPER>30",,2026-09-04
005930,삼성전자,255500.0,14937241.84344,반도체와반도체장비,3274613.0,3933479.0,3.7974632236348533,4.561528902328305,5.17,0.037470441802853444,0.00568660427498904,0.08030884954054426,0.01849089730308166,0.10888612237968333,0.015661146609523804,,,53.174753165628175,56.51,121.73672587924855,802.1533909772712,1.39,2026.12(E),13.069612977468323,2025.12,,4,"Korea플러스배당,K신재생에너지,코리아밸류업,코스피",26.14,반도체,메모리,삼성전자,0.01849089730308166,통과,,기저효과(2y),2026-09-04
000660,SK하이닉스,1647000.0,12031209.25155,반도체와반도체장비,2530868.0,2664365.0,4.515600997442167,4.7537877327264795,4.57,0.018580193244512,0.010236214255490622,0.036985860571399604,0.020062419394201003,0.03983819779947204,,,,77.071839106228,101.67,255.85243760210074,464.40877594727823,0.46,2026.12(E),48.59279831430198,2025.12,,4,"Korea플러스배당,K신재생에너지,코리아밸류업,코스피",22.76,반도체,메모리,SK하이닉스,0.020062419394201003,통과,,기저효과(2y),2026-09-04
006400,삼성SDI,548000.0,441608.7044,전기제품,9571.0,3621.0,121.95766484396576,46.14028883084317,57.44,2.2793020920172298,,,,,,,,2.2698921158704386,3.46,20.24316521817784,,,2026.12(E),-12.982881952557909,2025.12,기저효과→PEG(영익)fwd 기준,4,"K신재생에너지,K이노베이션,코리아밸류업,코스피",15.03,2차전지·에너지,셀,삼성SDI,,탈락,"PEG매출>1,PEG산출불가,ROE<10,이익률<10,fPER>30,전년이익률<5",기저효과(2y),2026-09-04
003230,삼양식품,1417000.0,106742.82255,식품,5656.0,7338.0,14.546582522485691,18.87249337871287,18.96,0.5621115745701232,0.4719924155115119,0.541830386961438,0.4109370532017295,0.4954262582934762,0.2668955683719029,,,23.359011905519832,37.37,33.57428352751084,39.98473864937046,0.39,2026.12(E),22.28931031550302,2025.12,,4,"Korea플러스배당,K컬처,코리아밸류업,코스피",12.24,소비재·식품,음식료,삼양식품,0.4719924155115119,통과,,,2026-09-04
005380,현대차,383500.0,785246.03261,자동차,110517.0,114691.0,6.846622948705653,7.105205829057973,10.13,1.7152181441102676,679.0149160581321,1.3634749799405157,,1.1758035788309753,,,,5.91282157034593,8.39,4.142450249524177,0.01046399079169813,3.37,2026.12(E),6.157112982505121,2025.12,,4,"Korea플러스배당,K신재생에너지,코리아밸류업,코스피",4.2,자동차,완성차,현대차,679.0149160581321,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10",,2026-09-04
034730,SK,573000.0,415440.48819,석유와가스,328120.0,119911.0,3.4645736270233756,1.2661236382725831,3.52,0.06113743098478319,,0.13247567229532398,0.01023458012402971,0.2655424311962991,0.035049807242882806,,,8.095831265676216,36.23,20.709467471534992,559.3951058564751,3.12,2026.12(E),1.4820302306457935,2025.12,기저효과→PEG(영익)fwd 기준,4,"Korea플러스배당,K신재생에너지,코리아밸류업,코스피",3.18,지주·소재,지주,SK,0.01023458012402971,탈락,"이익률<10,전년이익률<5","기저효과(2y),비지배괴리",2026-09-04
017670,SK텔레콤,92500.0,198680.799025,무선통신서비스,13393.0,19601.0,10.136258304423244,14.83467475733592,14.24,4.530470987866391,0.17950809504535922,,4.030337867472807,155.01961804016997,3.9157893081041846,,,11.09965966555487,10.01,3.2744221951904073,82.6407007081625,3.1,2026.12(E),6.27631702067933,2025.12,,4,"Korea플러스배당,K이노베이션,코리아밸류업,코스피",3.14,인터넷·통신,통신,SK텔레콤,0.17950809504535922,탈락,PEG매출>1,,2026-09-04
078930,GS,123900.0,115097.518305,석유와가스,29960.0,51915.0,2.2170378176827508,3.841706218457944,4.46,0.2782408649955905,0.05001167698862451,0.5873164202438391,0.12853733914112164,1.1535961439439217,0.32743833985713894,,,18.113274694448613,15.97,13.807124336386845,76.81618473485234,5.33,2026.12(E),11.658546463840281,2025.12,,4,"Korea플러스배당,K신재생에너지,코리아밸류업,코스피",2.63,지주·소재,지주,GS,0.05001167698862451,통과,,,2026-09-04
