ETF,종목코드,종목명,수량,비중,기준일
코스피,003230,삼양식품,35,1.81,2026-09-18
코스피,034020,두산에너빌리티,449,1.54,2026-09-18
코스피,055550,신한지주,335,1.52,2026-09-18
코스피,006360,GS건설,1009,1.48,2026-09-18
코스피,373220,LG에너지솔루션,100,1.46,2026-09-18
코스피,062040,산일전기,166,1.34,2026-09-18
코스피,000810,삼성화재,50,1.33,2026-09-18
코스피,005490,POSCO홀딩스,100,1.31,2026-09-18
코스피,192820,코스맥스,120,1.31,2026-09-18
코스피,012450,한화에어로스페이스,28,1.23,2026-09-18
코스피,034730,SK,51,1.1,2026-09-18
코스피,017670,SK텔레콤,302,1.06,2026-09-18
코스피,032830,삼성생명,90,1.01,2026-09-18
코스피,207940,삼성바이오로직스,18,1.01,2026-09-18
코스피,028260,삼성물산,70,1.0,2026-09-18
코스피,033780,KT&G,140,0.98,2026-09-18
코스피,006260,LS,80,0.97,2026-09-18
코스피,035420,NAVER,121,0.97,2026-09-18
코스피,088350,한화생명,4000,0.96,2026-09-18
코스피,329180,HD현대중공업,50,0.94,2026-09-18
코스피,079550,LIG디펜스앤에어로스페이스,33,0.94,2026-09-18
코스피,086280,현대글로비스,110,0.91,2026-09-18
코스피,003490,대한항공,699,0.82,2026-09-18
코스피,005380,현대차,55,0.8,2026-09-18
코스피,078930,GS,159,0.73,2026-09-18
코스피,010120,LS ELECTRIC,80,0.65,2026-09-18
코스피,066970,엘앤에프,133,0.59,2026-09-18
코스피,068270,셀트리온,79,0.57,2026-09-18
코스피,000150,두산,10,0.56,2026-09-18
코스피,001820,삼화콘덴서,100,0.55,2026-09-18
코스피,161890,한국콜마,90,0.53,2026-09-18
코스피,375500,DL이앤씨,150,0.51,2026-09-18
코리아밸류업,000660,SK하이닉스,172,21.66,2026-09-18
코리아밸류업,005930,삼성전자,1079,19.66,2026-09-18
코리아밸류업,402340,SK스퀘어,81,5.89,2026-09-18
코리아밸류업,105560,KB금융,388,5.02,2026-09-18
코리아밸류업,055550,신한지주,530,4.33,2026-09-18
코리아밸류업,086790,하나금융지주,343,3.4,2026-09-18
코리아밸류업,012450,한화에어로스페이스,42,3.33,2026-09-18
코리아밸류업,062040,산일전기,172,2.5,2026-09-18
코리아밸류업,131290,티에스이,113,2.03,2026-09-18
코리아밸류업,316140,우리금융지주,734,1.92,2026-09-18
코리아밸류업,329180,HD현대중공업,53,1.8,2026-09-18
코리아밸류업,009540,HD한국조선해양,69,1.74,2026-09-18
코리아밸류업,012330,현대모비스,61,1.68,2026-09-18
코리아밸류업,005380,현대차,63,1.65,2026-09-18
코리아밸류업,000810,삼성화재,34,1.63,2026-09-18
코리아밸류업,031980,피에스케이홀딩스,129,1.55,2026-09-18
코리아밸류업,058470,리노공업,298,1.43,2026-09-18
코리아밸류업,267260,HD현대일렉트릭,27,1.39,2026-09-18
코리아밸류업,079550,LIG디펜스앤에어로스페이스,26,1.33,2026-09-18
코리아밸류업,000990,DB하이텍,140,1.26,2026-09-18
코리아밸류업,005830,DB손해보험,87,1.21,2026-09-18
코리아밸류업,128940,한미약품,28,1.04,2026-09-18
코리아밸류업,006400,삼성SDI,26,1.01,2026-09-18
코리아밸류업,086280,현대글로비스,68,1.01,2026-09-18
코리아밸류업,241710,코스메카코리아,106,1.0,2026-09-18
코리아밸류업,267250,HD현대,56,0.9,2026-09-18
코리아밸류업,175330,JB금융지주,343,0.78,2026-09-18
코리아밸류업,033780,KT&G,55,0.69,2026-09-18
코리아밸류업,192820,코스맥스,34,0.67,2026-09-18
코리아밸류업,011070,LG이노텍,18,0.66,2026-09-18
코리아밸류업,009150,삼성전기,6,0.58,2026-09-18
코리아밸류업,039030,이오테크닉스,15,0.5,2026-09-18
코리아밸류업,319660,피에스케이,55,0.5,2026-09-18
코리아밸류업,095610,테스,50,0.49,2026-09-18
코리아밸류업,000270,기아,56,0.49,2026-09-18
코리아밸류업,443060,HD현대마린솔루션,23,0.4,2026-09-18
코리아밸류업,034730,SK,10,0.39,2026-09-18
코리아밸류업,278470,에이피알,15,0.38,2026-09-18
코리아밸류업,003230,삼양식품,4,0.37,2026-09-18
코리아밸류업,042700,한미반도체,19,0.31,2026-09-18
코리아밸류업,052690,한전기술,28,0.28,2026-09-18
코리아밸류업,214450,파마리서치,7,0.17,2026-09-18
코스닥,036930,주성엔지니어링,90,4.92,2026-09-18
코스닥,058610,에스피지,180,4.75,2026-09-18
코스닥,095610,테스,129,4.71,2026-09-18
코스닥,403870,HPSP,299,4.25,2026-09-18
코스닥,108490,로보티즈,50,4.15,2026-09-18
코스닥,119850,지엔씨에너지,299,4.11,2026-09-18
코스닥,039030,이오테크닉스,33,4.09,2026-09-18
코스닥,131290,티에스이,50,3.33,2026-09-18
코스닥,196170,알테오젠,47,3.2,2026-09-18
코스닥,277810,레인보우로보틱스,27,3.1,2026-09-18
코스닥,064290,인텍플러스,230,2.97,2026-09-18
코스닥,086520,에코프로,128,2.82,2026-09-18
코스닥,031980,피에스케이홀딩스,60,2.68,2026-09-18
코스닥,226950,올릭스,79,2.42,2026-09-18
코스닥,240810,원익IPS,69,2.18,2026-09-18
코스닥,222800,심텍,60,2.06,2026-09-18
코스닥,095340,ISC,40,2.01,2026-09-18
코스닥,080220,제주반도체,100,1.94,2026-09-18
코스닥,067310,하나마이크론,191,1.92,2026-09-18
코스닥,161580,필옵틱스,220,1.86,2026-09-18
코스닥,084370,유진테크,49,1.79,2026-09-18
코스닥,089970,브이엠,115,1.63,2026-09-18
코스닥,131970,두산테스나,75,1.58,2026-09-18
코스닥,059090,미코,265,1.44,2026-09-18
코스닥,140860,파크시스템스,19,1.32,2026-09-18
코스닥,247540,에코프로비엠,48,1.32,2026-09-18
코스닥,141080,리가켐바이오,59,1.31,2026-09-18
코스닥,319660,피에스케이,37,1.25,2026-09-18
코스닥,356860,티엘비,122,1.23,2026-09-18
코스닥,078600,대주전자재료,50,1.16,2026-09-18
코스닥,214450,파마리서치,13,1.15,2026-09-18
코스닥,082920,비츠로셀,146,1.14,2026-09-18
코스닥,100790,미래에셋벤처투자,222,1.02,2026-09-18
코스닥,171090,선익시스템,51,0.97,2026-09-18
코스닥,417200,LS머트리얼즈,252,0.89,2026-09-18
코스닥,393890,더블유씨피,333,0.87,2026-09-18
코스닥,124500,아이티센글로벌,109,0.84,2026-09-18
코스닥,295310,에이치브이엠,50,0.81,2026-09-18
코스닥,420770,기가비스,30,0.8,2026-09-18
코스닥,033790,피노,397,0.79,2026-09-18
코스닥,491000,리브스메드,100,0.77,2026-09-18
코스닥,452280,한선엔지니어링,213,0.77,2026-09-18
코스닥,347850,디앤디파마텍,62,0.76,2026-09-18
코스닥,028300,HLB,88,0.75,2026-09-18
코스닥,138080,오이솔루션,100,0.72,2026-09-18
코스닥,440110,파두,39,0.66,2026-09-18
코스닥,010170,대한광통신,148,0.64,2026-09-18
코스닥,347700,스피어,99,0.63,2026-09-18
코스닥,099320,쎄트렉아이,30,0.63,2026-09-18
코스닥,327260,RF머트리얼즈,51,0.62,2026-09-18
코스닥,257720,실리콘투,53,0.6,2026-09-18
코스닥,476830,알지노믹스,80,0.59,2026-09-18
코스닥,080580,오킨스전자,97,0.58,2026-09-18
코스닥,189300,인텔리안테크,30,0.56,2026-09-18
코스닥,058470,리노공업,29,0.52,2026-09-18
코스닥,448900,한국피아이엠,33,0.46,2026-09-18
코스닥,290650,엘앤씨바이오,35,0.44,2026-09-18
코스닥,089010,켐트로닉스,66,0.39,2026-09-18
코스닥,298380,에이비엘바이오,25,0.39,2026-09-18
코스닥,310210,보로노이,8,0.3,2026-09-18
K신재생에너지,006400,삼성SDI,459,10.09,2026-09-18
K신재생에너지,112610,씨에스윈드,4000,8.42,2026-09-18
K신재생에너지,009830,한화솔루션,7150,8.28,2026-09-18
K신재생에너지,005930,삼성전자,720,7.41,2026-09-18
K신재생에너지,000660,SK하이닉스,95,6.76,2026-09-18
K신재생에너지,336260,두산퓨얼셀,3101,6.36,2026-09-18
K신재생에너지,022100,포스코DX,5740,4.96,2026-09-18
K신재생에너지,009150,삼성전기,75,4.07,2026-09-18
K신재생에너지,009540,HD한국조선해양,275,3.91,2026-09-18
K신재생에너지,005380,현대차,263,3.89,2026-09-18
K신재생에너지,100090,SK오션플랜트,7989,3.87,2026-09-18
K신재생에너지,240810,원익IPS,720,3.46,2026-09-18
K신재생에너지,000880,한화,598,3.37,2026-09-18
K신재생에너지,005490,POSCO홀딩스,250,3.33,2026-09-18
K신재생에너지,373220,LG에너지솔루션,200,2.98,2026-09-18
K신재생에너지,010120,LS ELECTRIC,340,2.8,2026-09-18
K신재생에너지,020150,롯데에너지머티리얼즈,1615,2.59,2026-09-18
K신재생에너지,012330,현대모비스,150,2.33,2026-09-18
K신재생에너지,034730,SK,95,2.09,2026-09-18
K신재생에너지,078600,대주전자재료,588,2.07,2026-09-18
K신재생에너지,006260,LS,130,1.61,2026-09-18
K신재생에너지,010140,삼성중공업,1637,1.44,2026-09-18
K신재생에너지,051910,LG화학,128,1.4,2026-09-18
K신재생에너지,078930,GS,290,1.35,2026-09-18
K신재생에너지,066970,엘앤에프,200,0.91,2026-09-18
K바이오,226950,올릭스,557,10.9,2026-09-18
K바이오,128940,한미약품,121,10.67,2026-09-18
K바이오,068270,셀트리온,305,9.42,2026-09-18
K바이오,196170,알테오젠,161,7.0,2026-09-18
K바이오,009420,한올바이오파마,716,5.91,2026-09-18
K바이오,141080,리가켐바이오,361,5.14,2026-09-18
K바이오,475830,오름테라퓨틱,543,4.97,2026-09-18
K바이오,207940,삼성바이오로직스,20,4.78,2026-09-18
K바이오,068760,셀트리온제약,632,4.24,2026-09-18
K바이오,298380,에이비엘바이오,426,4.24,2026-09-18
K바이오,310210,보로노이,169,4.09,2026-09-18
K바이오,237690,에스티팜,249,3.92,2026-09-18
K바이오,476830,알지노믹스,768,3.62,2026-09-18
K바이오,347850,디앤디파마텍,289,2.28,2026-09-18
K바이오,456160,지투지바이오,396,2.24,2026-09-18
K바이오,458870,씨어스,536,2.17,2026-09-18
K바이오,000100,유한양행,150,1.99,2026-09-18
K바이오,145020,휴젤,50,1.98,2026-09-18
K바이오,039200,오스코텍,301,1.93,2026-09-18
K바이오,214450,파마리서치,30,1.69,2026-09-18
K바이오,028300,HLB,300,1.64,2026-09-18
K바이오,950260,인제니아테라퓨틱스(Reg.S),488,1.5,2026-09-18
K바이오,389470,인벤티지랩,276,1.23,2026-09-18
K바이오,491000,리브스메드,201,0.99,2026-09-18
K바이오,397030,에이프릴바이오,258,0.8,2026-09-18
K이노베이션,006400,삼성SDI,258,13.56,2026-09-18
K이노베이션,005490,POSCO홀딩스,326,10.38,2026-09-18
K이노베이션,373220,LG에너지솔루션,273,9.72,2026-09-18
K이노베이션,068270,셀트리온,526,9.25,2026-09-18
K이노베이션,036570,NC,453,9.03,2026-09-18
K이노베이션,035420,NAVER,448,8.69,2026-09-18
K이노베이션,207940,삼성바이오로직스,59,8.03,2026-09-18
K이노베이션,178320,서진시스템,2339,7.81,2026-09-18
K이노베이션,196170,알테오젠,296,7.33,2026-09-18
K이노베이션,259960,크래프톤,364,7.21,2026-09-18
K이노베이션,128940,한미약품,50,2.51,2026-09-18
K이노베이션,009150,삼성전기,17,2.2,2026-09-18
K이노베이션,066970,엘앤에프,113,1.23,2026-09-18
K이노베이션,062040,산일전기,56,1.1,2026-09-18
K이노베이션,010120,LS ELECTRIC,50,0.99,2026-09-18
K컬처,214450,파마리서치,224,7.98,2026-09-18
K컬처,226950,올릭스,609,7.52,2026-09-18
K컬처,006730,서부T&D,5936,7.21,2026-09-18
K컬처,145020,휴젤,285,7.13,2026-09-18
K컬처,352820,하이브,344,6.16,2026-09-18
K컬처,263750,펄어비스,1566,5.78,2026-09-18
K컬처,035760,CJ ENM,1361,5.52,2026-09-18
K컬처,259960,크래프톤,244,5.36,2026-09-18
K컬처,036570,NC,229,5.06,2026-09-18
K컬처,122870,와이지엔터테인먼트,983,4.69,2026-09-18
K컬처,041510,에스엠,467,4.13,2026-09-18
K컬처,035900,JYP Ent.,945,3.94,2026-09-18
K컬처,257720,실리콘투,853,3.87,2026-09-18
K컬처,241710,코스메카코리아,268,3.79,2026-09-18
K컬처,278470,에이피알,96,3.66,2026-09-18
K컬처,004370,농심,70,3.0,2026-09-18
K컬처,161890,한국콜마,157,2.5,2026-09-18
K컬처,214150,클래시스,650,2.21,2026-09-18
K컬처,001040,CJ,149,2.11,2026-09-18
K컬처,462870,시프트업,542,1.83,2026-09-18
K컬처,003230,삼양식품,9,1.25,2026-09-18
K컬처,253450,스튜디오드래곤,504,1.14,2026-09-18
K컬처,483650,달바글로벌,58,1.08,2026-09-18
K컬처,290650,엘앤씨바이오,175,0.88,2026-09-18
