종목코드,기업,현재가,시총(억),네이버업종,순이익(E),영업이익(E),fPOR,fPER,fPER(사이트),PEG(매출)1y,PEG(영익)1y,PEG(매출)2y,PEG(영익)2y,PEG(매출)3y,PEG(영익)3y,PEG(영익)fwd,영익증가율fwd,영업이익률(E),ROE(E),매출증가율1y,영익증가율1y,배당수익률,추정연도,전년영업이익률,전년도,비고,보유ETF수,보유ETF,최대비중,섹터1,섹터2,종목명,유효PEG,Type,탈락조건,플래그,기준일
005930,삼성전자,267000.0,15609563.88336,반도체와반도체장비,3260180.0,3917860.0,3.984206654489951,4.787945415087511,5.43,0.03945266331386189,0.005995640479722865,0.08449369356833278,0.01946307331816549,0.11451102288002213,0.01646782394240246,,,53.0539258667443,56.36,121.35924454573495,798.5711336895943,1.39,2026.12(E),13.069612977468323,2025.12,,5,"Korea플러스배당,K신재생에너지,K이노베이션,코리아밸류업,코스피",26.37,반도체,메모리,삼성전자,0.01946307331816549,통과,,기저효과(2y),2026-08-27
214450,파마리서치,439000.0,45610.55472,건강관리장비와용품,2231.0,2714.0,16.805657597641858,20.4439958404303,23.1,0.690000942053038,0.7689811768751325,0.49966360061955595,0.43771826801066827,0.5293752070186489,0.47254427841252294,,,39.03912543153049,28.54,29.62893902666417,26.585820895522396,0.92,2026.12(E),39.97762446391945,2025.12,,5,"K바이오,K이노베이션,K컬처,코리아밸류업,코스닥",8.86,바이오·헬스케어,미용의료·의료기기,파마리서치,0.7689811768751325,통과,,,2026-08-27
009150,삼성전기,1382000.0,1032266.87872,전자장비와기기,15996.0,19307.0,53.46593871238411,64.53281312328082,67.13,2.4266559675740655,0.5792983902643245,3.593461408186396,1.039608635535949,3.747119818450342,1.5013997433665813,,,13.47934149713057,14.94,26.59330947014893,111.39822621263549,0.92,2026.12(E),8.071943081886076,2025.12,,5,"Korea플러스배당,K신재생에너지,K이노베이션,코리아밸류업,코스피",3.98,반도체,전자부품,삼성전기,0.5792983902643245,탈락,"PEG매출>1,fPER>30",,2026-08-27
000660,SK하이닉스,1740000.0,12710567.151,반도체와반도체장비,2532488.0,2666476.0,4.766803508075828,5.0190039009069345,4.83,0.019608507867869326,0.010796901214465237,0.03903877946596815,0.02116978818977949,0.04205296571335537,,,,77.10948314926466,101.7,255.96052156172058,464.8559620220182,0.46,2026.12(E),48.59279831430198,2025.12,,4,"Korea플러스배당,K신재생에너지,코리아밸류업,코스피",23.21,반도체,메모리,SK하이닉스,0.02116978818977949,통과,,기저효과(2y),2026-08-27
003230,삼양식품,1487000.0,112015.93305,식품,5656.0,7338.0,15.26518575224857,19.804797215346536,20.06,0.5913778833297608,0.495308907456329,0.5692985171870953,0.4312374016308905,0.5203007493131282,0.2800802471199857,,,23.37389310059247,37.37,33.48924228250703,39.98473864937046,0.39,2026.12(E),22.28931031550302,2025.12,,4,"Korea플러스배당,K컬처,코리아밸류업,코스피",8.37,소비재·식품,음식료,삼양식품,0.495308907456329,통과,,,2026-08-27
005380,현대차,399000.0,816983.48634,자동차,111157.0,115428.0,7.077862272065703,7.349815903092023,10.75,1.6979897125097092,11.253264859154893,1.3854353982991228,,1.2037087785988931,,,,5.940202741299508,8.44,4.328539713134449,0.6531274252478569,3.37,2026.12(E),6.157112982505121,2025.12,,4,"Korea플러스배당,K신재생에너지,코리아밸류업,코스피",4.28,자동차,완성차,현대차,11.253264859154893,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10",비지배괴리,2026-08-27
017670,SK텔레콤,99400.0,213501.312682,무선통신서비스,13392.0,19622.0,10.880711073387014,15.94245166382915,15.95,4.844556059892428,0.19245713302161352,,4.266934345700145,157.86867685975506,4.167441144500342,,,11.10978999994338,10.04,3.290797230279785,82.83637718971302,3.1,2026.12(E),6.27631702067933,2025.12,,4,"Korea플러스배당,K이노베이션,코리아밸류업,코스피",3.45,인터넷·통신,통신,SK텔레콤,0.19245713302161352,탈락,PEG매출>1,,2026-08-27
034730,SK,558000.0,404565.08274,석유와가스,325257.0,122585.0,3.3002821123302195,1.243832055082596,3.35,0.06232508761578741,,0.13497215184642875,0.00985674392211592,0.27337199953993924,0.033501212378236556,,,8.328271896320029,39.04,19.957164966223395,574.0995325817983,3.12,2026.12(E),1.4820302306457935,2025.12,기저효과→PEG(영익)fwd 기준,4,"Korea플러스배당,K신재생에너지,코리아밸류업,코스피",3.16,지주·소재,지주,SK,0.00985674392211592,탈락,"이익률<10,전년이익률<5","기저효과(2y),비지배괴리",2026-08-27
006400,삼성SDI,564000.0,454502.3892,전기제품,9192.0,3522.0,129.04667495741054,49.44542963446475,60.97,2.4491400886034715,,,,,,,,2.208829044659488,3.13,20.188893997753766,,,2026.12(E),-12.982881952557909,2025.12,기저효과→PEG(영익)fwd 기준,3,"K신재생에너지,K이노베이션,코스피",13.96,2차전지·에너지,셀,삼성SDI,,탈락,"PEG매출>1,PEG산출불가,ROE<10,이익률<10,fPER>30,전년이익률<5",기저효과(2y),2026-08-27
068270,셀트리온,191500.0,445461.89204,제약,15911.0,18550.0,24.014118169272237,27.997102133115455,28.76,0.8519477858695302,0.4765420807362768,1.1341243498315097,0.2972935664277992,0.7678816054275802,0.670833489829105,,,33.54187762187183,8.83,32.862462462462474,58.7505348737698,0.41,2026.12(E),28.072072072072075,2025.12,,3,"K바이오,K이노베이션,코스피",13.15,바이오·헬스케어,바이오시밀러·CDMO,셀트리온,0.4765420807362768,탈락,ROE<10,,2026-08-27
