ETF,종목코드,종목명,수량,비중,기준일
미국S&P500,SNOW,Snowflake Inc,16,1.14,2026-08-31
미국S&P500,META,Meta Platforms Inc,9,1.11,2026-08-31
미국S&P500,VRT,Vertiv Holdings Co,18,1.05,2026-08-31
미국S&P500,NEE,NextEra Energy Inc,58,1.05,2026-08-31
미국S&P500,GEV,GE Vernova Inc,5,1.03,2026-08-31
미국S&P500,PEP,PepsiCo Inc,34,1.03,2026-08-31
미국S&P500,SBUX,Starbucks Corp,43,1.0,2026-08-31
미국S&P500,LIN,Linde PLC,9,0.94,2026-08-31
미국S&P500,BE,Bloom Energy Corp,20,0.94,2026-08-31
미국S&P500,BAC,Bank of America Corp,67,0.88,2026-08-31
미국S&P500,MS,Morgan Stanley,19,0.88,2026-08-31
미국S&P500,ARM,ARM Holdings PLC,15,0.83,2026-08-31
미국S&P500,WMT,Walmart Inc,36,0.8,2026-08-31
미국S&P500,INTC,Intel Corp,39,0.78,2026-08-31
미국S&P500,CSCO,Cisco Systems Inc,29,0.7,2026-08-31
미국S&P500,GS,Goldman Sachs Group Inc/The,3,0.67,2026-08-31
미국S&P500,SNDK,Sandisk Corp,2,0.64,2026-08-31
미국S&P500,AMAT,Applied Materials Inc,6,0.63,2026-08-31
미국S&P500,ENTG,Entegris Inc,19,0.6,2026-08-31
미국S&P500,CRWD,Crowdstrike Holdings Inc,12,0.59,2026-08-31
미국S&P500,ABT,Abbott Laboratories,24,0.58,2026-08-31
미국S&P500,NBIS,Nebius Group NV,12,0.57,2026-08-31
미국S&P500,LRCX,Lam Research Corp,8,0.55,2026-08-31
미국S&P500,CEG,Constellation Energy Corp,9,0.55,2026-08-31
미국S&P500,ETN,Eaton Corp PLC,6,0.54,2026-08-31
미국S&P500,VZ,Verizon Communications Inc,48,0.51,2026-08-31
미국S&P500,FSLR,First Solar Inc,11,0.5,2026-08-31
미국S&P500,PANW,Palo Alto Networks Inc,6,0.5,2026-08-31
미국S&P500,FCX,Freeport-McMoRan Inc,29,0.49,2026-08-31
미국S&P500,WFC,Wells Fargo & Co,25,0.46,2026-08-31
미국S&P500,CVS,CVS Health Corp,20,0.4,2026-08-31
미국S&P500,T,AT&T Inc,71,0.39,2026-08-31
미국S&P500,VLO,Valero Energy Corp,5,0.37,2026-08-31
글로벌AI인공지능,SNDK,Sandisk Corp,29,5.11,2026-08-31
글로벌AI인공지능,SKHY,SK hynix Inc,233,4.47,2026-08-31
글로벌AI인공지능,STX,Seagate Technology Holdings PLC,39,3.92,2026-08-31
글로벌AI인공지능,WDC,Western Digital Corp,67,3.67,2026-08-31
글로벌AI인공지능,BABA,Alibaba Group Holding Ltd,241,3.33,2026-08-31
글로벌AI인공지능,AMD,Advanced Micro Devices Inc,58,3.28,2026-08-31
글로벌AI인공지능,GOOG,Alphabet Inc,79,3.17,2026-08-31
글로벌AI인공지능,NVDA,NVIDIA Corp,116,3.14,2026-08-31
글로벌AI인공지능,INTC,Intel Corp,285,3.11,2026-08-31
글로벌AI인공지능,AMZN,Amazon.com Inc,100,3.04,2026-08-31
글로벌AI인공지능,SNOW,Snowflake Inc,77,3.01,2026-08-31
글로벌AI인공지능,COIN,Coinbase Global Inc,106,2.4,2026-08-31
글로벌AI인공지능,MSTR,Strategy Inc,147,2.4,2026-08-31
글로벌AI인공지능,CRM,Salesforce Inc,78,2.33,2026-08-31
글로벌AI인공지능,LITE,Lumentum Holdings Inc,20,2.27,2026-08-31
글로벌AI인공지능,IBM,International Business Machines Corp,72,2.04,2026-08-31
글로벌AI인공지능,AAOI,Applied Optoelectronics Inc,150,2.02,2026-08-31
글로벌AI인공지능,TSEM,Tower Semiconductor Ltd,72,1.88,2026-08-31
글로벌AI인공지능,MELI,MercadoLibre Inc,8,1.83,2026-08-31
글로벌AI인공지능,META,Meta Platforms Inc,27,1.83,2026-08-31
글로벌AI인공지능,NOW,ServiceNow Inc,110,1.81,2026-08-31
글로벌AI인공지능,SAP,SAP SE,66,1.73,2026-08-31
글로벌AI인공지능,ARM,ARM Holdings PLC,55,1.67,2026-08-31
글로벌AI인공지능,ASML,ASML Holding NV,8,1.65,2026-08-31
글로벌AI인공지능,ROP,Roper Technologies Inc,28,1.4,2026-08-31
글로벌AI인공지능,TSM,Taiwan Semiconductor Manufacturing Co Ltd,24,1.22,2026-08-31
글로벌AI인공지능,QCOM,QUALCOMM Inc,62,1.21,2026-08-31
글로벌AI인공지능,HOOD,Robinhood Markets Inc,88,1.15,2026-08-31
글로벌AI인공지능,ACN,Accenture PLC,49,1.09,2026-08-31
글로벌AI인공지능,DELL,Dell Technologies Inc,17,0.95,2026-08-31
글로벌AI인공지능,PDD,PDD Holdings Inc,83,0.83,2026-08-31
글로벌AI인공지능,EBAY,eBay Inc,65,0.79,2026-08-31
글로벌바이오,LLY,Eli Lilly & Co,43,12.04,2026-08-31
글로벌바이오,JNJ,Johnson & Johnson,102,6.45,2026-08-31
글로벌바이오,MRK,Merck & Co Inc,167,5.95,2026-08-31
글로벌바이오,MRNA,Moderna Inc,174,5.91,2026-08-31
글로벌바이오,TMO,Thermo Fisher Scientific Inc,36,5.41,2026-08-31
글로벌바이오,BIIB,Biogen Inc,82,4.32,2026-08-31
글로벌바이오,NVS,Novartis AG,108,3.98,2026-08-31
글로벌바이오,ABT,Abbott Laboratories,133,3.53,2026-08-31
글로벌바이오,GILD,Gilead Sciences Inc,99,3.51,2026-08-31
글로벌바이오,RVTY,Revvity Inc,113,3.49,2026-08-31
글로벌바이오,NTRA,Natera Inc,43,3.47,2026-08-31
글로벌바이오,TEVA,Teva Pharmaceutical Industries Ltd,348,3.12,2026-08-31
글로벌바이오,REGN,Regeneron Pharmaceuticals Inc,16,3.08,2026-08-31
글로벌바이오,AMGN,Amgen Inc,29,3.02,2026-08-31
글로벌바이오,MEDP,Medpace Holdings Inc,20,2.91,2026-08-31
글로벌바이오,EXEL,Exelixis Inc,209,2.75,2026-08-31
글로벌바이오,ABBV,AbbVie Inc,41,2.52,2026-08-31
글로벌바이오,GPCR,Structure Therapeutics Inc,196,2.3,2026-08-31
글로벌바이오,BAX,Baxter International Inc,365,2.25,2026-08-31
글로벌바이오,ILMN,Illumina Inc,41,2.22,2026-08-31
글로벌바이오,ROIV,Roivant Sciences Ltd,236,2.11,2026-08-31
글로벌바이오,ICLR,ICON PLC,52,2.1,2026-08-31
글로벌바이오,IONS,Ionis Pharmaceuticals Inc,139,2.07,2026-08-31
글로벌바이오,BMY,Bristol-Myers Squibb Co,120,1.91,2026-08-31
글로벌바이오,ALNY,Alnylam Pharmaceuticals Inc,31,1.75,2026-08-31
글로벌바이오,SNY,Sanofi SA,159,1.7,2026-08-31
글로벌바이오,VTRS,Viatris Inc,365,1.47,2026-08-31
글로벌바이오,GSK,GSK PLC,112,1.34,2026-08-31
글로벌바이오,NVO,Novo Nordisk A/S,25,0.28,2026-08-31
글로벌우주테크&방산,RTX,RTX Corp,311,9.22,2026-08-31
글로벌우주테크&방산,GE,General Electric Co,173,8.29,2026-08-31
글로벌우주테크&방산,MOG-A,Moog Inc,99,5.31,2026-08-31
글로벌우주테크&방산,HWM,Howmet Aerospace Inc,130,4.87,2026-08-31
글로벌우주테크&방산,GD,General Dynamics Corp,89,4.73,2026-08-31
글로벌우주테크&방산,LMT,Lockheed Martin Corp,53,4.19,2026-08-31
글로벌우주테크&방산,NOC,Northrop Grumman Corp,53,4.04,2026-08-31
글로벌우주테크&방산,LHX,L3Harris Technologies Inc,92,3.37,2026-08-31
글로벌우주테크&방산,TDG,TransDigm Group Inc,17,2.82,2026-08-31
글로벌우주테크&방산,HONA,Honeywell Aerospace Inc,116,2.61,2026-08-31
글로벌우주테크&방산,TDY,Teledyne Technologies Inc,29,2.54,2026-08-31
글로벌우주테크&방산,PLTR,Palantir Technologies Inc,91,2.37,2026-08-31
글로벌우주테크&방산,AXON,Axon Enterprise Inc,26,2.22,2026-08-31
글로벌우주테크&방산,CRS,Carpenter Technology Corp,30,2.06,2026-08-31
글로벌우주테크&방산,RKLB,Rocket Lab Corp,198,1.87,2026-08-31
글로벌우주테크&방산,ATI,ATI Inc,60,1.8,2026-08-31
글로벌우주테크&방산,HON,Honeywell International Inc,46,1.42,2026-08-31
글로벌우주테크&방산,CW,Curtiss-Wright Corp,15,1.27,2026-08-31
글로벌우주테크&방산,KTOS,Kratos Defense & Security Solutions Inc,161,1.21,2026-08-31
글로벌우주테크&방산,HII,Huntington Ingalls Industries Inc,29,1.21,2026-08-31
글로벌우주테크&방산,FTAI,FTAI Aviation Ltd,39,1.09,2026-08-31
글로벌우주테크&방산,BWXT,BWX Technologies Inc,46,1.0,2026-08-31
글로벌우주테크&방산,ACHR,Archer Aviation Inc,872,0.72,2026-08-31
차이나AI테크,HSAI,Hesai Group,200,0.47,2026-08-31
나스닥100채권혼합50,NVDA,NVIDIA Corp,83,3.93,2026-08-31
나스닥100채권혼합50,MSFT,Microsoft Corp,21,2.2,2026-08-31
나스닥100채권혼합50,AMZN,Amazon.com Inc,40,2.13,2026-08-31
나스닥100채권혼합50,MRVL,Marvell Technology Inc,36,1.81,2026-08-31
나스닥100채권혼합50,LITE,Lumentum Holdings Inc,8,1.59,2026-08-31
나스닥100채권혼합50,GOOGL,Alphabet Inc,22,1.56,2026-08-31
나스닥100채권혼합50,MU,Micron Technology Inc,8,1.56,2026-08-31
나스닥100채권혼합50,SNDK,Sandisk Corp,5,1.54,2026-08-31
나스닥100채권혼합50,HOOD,Robinhood Markets Inc,66,1.51,2026-08-31
나스닥100채권혼합50,DELL,Dell Technologies Inc,15,1.47,2026-08-31
나스닥100채권혼합50,INTC,Intel Corp,74,1.42,2026-08-31
나스닥100채권혼합50,AMD,Advanced Micro Devices Inc,14,1.39,2026-08-31
나스닥100채권혼합50,TSLA,Tesla Inc,18,1.33,2026-08-31
나스닥100채권혼합50,BE,Bloom Energy Corp,29,1.31,2026-08-31
나스닥100채권혼합50,AVGO,Broadcom Inc,16,1.24,2026-08-31
나스닥100채권혼합50,NBIS,Nebius Group NV,27,1.23,2026-08-31
나스닥100채권혼합50,LLY,Eli Lilly & Co,5,1.22,2026-08-31
나스닥100채권혼합50,CRDO,Credo Technology Group Holding Ltd,23,1.15,2026-08-31
나스닥100채권혼합50,AAOI,Applied Optoelectronics Inc,47,1.11,2026-08-31
나스닥100채권혼합50,MSTR,Strategy Inc,38,1.09,2026-08-31
나스닥100채권혼합50,TSEM,Tower Semiconductor Ltd,23,1.05,2026-08-31
나스닥100채권혼합50,AAPL,Apple Inc,15,0.98,2026-08-31
나스닥100채권혼합50,PLTR,Palantir Technologies Inc,22,0.85,2026-08-31
나스닥100채권혼합50,VRT,Vertiv Holdings Co,15,0.84,2026-08-31
나스닥100채권혼합50,GLW,Corning Inc,25,0.79,2026-08-31
나스닥100채권혼합50,COIN,Coinbase Global Inc,20,0.79,2026-08-31
나스닥100채권혼합50,COST,Costco Wholesale Corp,4,0.78,2026-08-31
나스닥100채권혼합50,CRWV,CoreWeave Inc,43,0.78,2026-08-31
나스닥100채권혼합50,PEP,PepsiCo Inc,26,0.76,2026-08-31
나스닥100채권혼합50,WMT,Walmart Inc,34,0.73,2026-08-31
나스닥100채권혼합50,META,Meta Platforms Inc,6,0.71,2026-08-31
나스닥100채권혼합50,STX,Seagate Technology Holdings PLC,4,0.7,2026-08-31
나스닥100채권혼합50,TSM,Taiwan Semiconductor Manufacturing Co Ltd,7,0.62,2026-08-31
나스닥100채권혼합50,TER,Teradyne Inc,8,0.62,2026-08-31
나스닥100채권혼합50,ARM,ARM Holdings PLC,11,0.58,2026-08-31
나스닥100채권혼합50,WDC,Western Digital Corp,6,0.58,2026-08-31
나스닥100채권혼합50,KO,Coca-Cola Co/The,31,0.57,2026-08-31
나스닥100채권혼합50,CSCO,Cisco Systems Inc,22,0.51,2026-08-31
나스닥100채권혼합50,AMAT,Applied Materials Inc,5,0.5,2026-08-31
나스닥100채권혼합50,ALAB,Astera Labs Inc,7,0.44,2026-08-31
나스닥100채권혼합50,LRCX,Lam Research Corp,6,0.4,2026-08-31
나스닥100채권혼합50,GEV,GE Vernova Inc,2,0.4,2026-08-31
나스닥100채권혼합50,SPCX,Space Exploration Technologies Corp,13,0.38,2026-08-31
나스닥100채권혼합50,SIMO,Silicon Motion Technology Corp,6,0.32,2026-08-31
글로벌소비트렌드,NVDA,NVIDIA Corp,166,7.74,2026-08-31
글로벌소비트렌드,MSFT,Microsoft Corp,60,6.19,2026-08-31
글로벌소비트렌드,AAPL,Apple Inc,87,5.59,2026-08-31
글로벌소비트렌드,AMZN,Amazon.com Inc,88,4.61,2026-08-31
글로벌소비트렌드,GOOGL,Alphabet Inc,65,4.53,2026-08-31
글로벌소비트렌드,DIS,Walt Disney Co/The,144,3.14,2026-08-31
글로벌소비트렌드,TGT,Target Corp,80,2.71,2026-08-31
글로벌소비트렌드,ULTA,Ulta Beauty Inc,21,2.32,2026-08-31
글로벌소비트렌드,SE,Sea Ltd,88,2.13,2026-08-31
글로벌소비트렌드,META,Meta Platforms Inc,15,1.75,2026-08-31
글로벌소비트렌드,BKNG,Booking Holdings Inc,41,1.7,2026-08-31
글로벌소비트렌드,ABNB,Airbnb Inc,44,1.66,2026-08-31
글로벌소비트렌드,MELI,MercadoLibre Inc,4,1.58,2026-08-31
글로벌소비트렌드,SPOT,Spotify Technology SA,14,1.51,2026-08-31
글로벌소비트렌드,CMCSA,Comcast Corp,249,1.34,2026-08-31
글로벌소비트렌드,TTWO,Take-Two Interactive Software Inc,28,1.33,2026-08-31
글로벌소비트렌드,LYV,Live Nation Entertainment Inc,35,1.29,2026-08-31
글로벌소비트렌드,FWONK,Liberty Media Corp-Liberty Formula One,59,1.23,2026-08-31
글로벌소비트렌드,WBD,Warner Bros Discovery Inc,207,1.22,2026-08-31
글로벌소비트렌드,WMT,Walmart Inc,56,1.18,2026-08-31
글로벌소비트렌드,KR,Kroger Co/The,94,1.09,2026-08-31
글로벌소비트렌드,EBAY,eBay Inc,52,1.09,2026-08-31
글로벌소비트렌드,PDD,PDD Holdings Inc,55,0.95,2026-08-31
글로벌소비트렌드,PSKY,Paramount Skydance Corp,429,0.95,2026-08-31
글로벌소비트렌드,TKO,TKO Group Holdings Inc,23,0.87,2026-08-31
글로벌소비트렌드,XYZ,Block Inc,46,0.8,2026-08-31
글로벌소비트렌드,EXPE,Expedia Group Inc,12,0.78,2026-08-31
글로벌소비트렌드,ETSY,Etsy Inc,45,0.76,2026-08-31
글로벌소비트렌드,MTCH,Match Group Inc,90,0.76,2026-08-31
글로벌소비트렌드,MSGS,Madison Square Garden Sports Corp,9,0.72,2026-08-31
글로벌소비트렌드,M,Macys Inc,153,0.7,2026-08-31
글로벌소비트렌드,SPHR,Sphere Entertainment Co,23,0.69,2026-08-31
글로벌소비트렌드,JOYY,JOYY Inc,43,0.66,2026-08-31
글로벌소비트렌드,WMG,Warner Music Group Corp,114,0.66,2026-08-31
글로벌소비트렌드,RUM,RUM Group Inc,335,0.65,2026-08-31
글로벌소비트렌드,SNAP,Snap Inc,590,0.64,2026-08-31
글로벌소비트렌드,TAL,TAL Education Group,227,0.54,2026-08-31
글로벌소비트렌드,GRND,Grindr Inc,171,0.54,2026-08-31
글로벌소비트렌드,DUOL,Duolingo Inc,18,0.53,2026-08-31
글로벌소비트렌드,LRN,Stride Inc,30,0.52,2026-08-31
글로벌소비트렌드,MSGE,Madison Square Garden Entertainment Corp,29,0.46,2026-08-31
글로벌소비트렌드,CHWY,Chewy Inc,89,0.42,2026-08-31
글로벌소비트렌드,CVNA,Carvana Co,27,0.41,2026-08-31
글로벌소비트렌드,LOPE,Grand Canyon Education Inc,13,0.4,2026-08-31
글로벌소비트렌드,ASO,Academy Sports & Outdoors Inc,37,0.32,2026-08-31
글로벌소비트렌드,PLTK,Playtika Holding Corp,549,0.26,2026-08-31
