ETF,종목코드,종목명,수량,비중,기준일
코스피,138040,메리츠금융지주,220,1.02,2026-08-25
코스피,033780,KT&G,140,0.97,2026-08-25
코스피,079550,LIG디펜스앤에어로스페이스,33,0.95,2026-08-25
코스피,006260,LS,80,0.92,2026-08-25
코스피,329180,HD현대중공업,50,0.91,2026-08-25
코스피,483650,달바글로벌,87,0.81,2026-08-25
코스피,181710,NHN,241,0.68,2026-08-25
코스피,009830,한화솔루션,506,0.65,2026-08-25
코스피,010120,LS ELECTRIC,80,0.62,2026-08-25
코스피,068270,셀트리온,79,0.61,2026-08-25
코리아밸류업,005930,삼성전자,1187,21.82,2026-08-25
코리아밸류업,000660,SK하이닉스,172,20.56,2026-08-25
코리아밸류업,402340,SK스퀘어,115,8.85,2026-08-25
코리아밸류업,105560,KB금융,388,4.53,2026-08-25
코리아밸류업,055550,신한지주,531,3.92,2026-08-25
코리아밸류업,086790,하나금융지주,395,3.64,2026-08-25
코리아밸류업,005380,현대차,117,3.46,2026-08-25
코리아밸류업,012450,한화에어로스페이스,42,3.32,2026-08-25
코리아밸류업,257720,실리콘투,872,3.08,2026-08-25
코리아밸류업,009150,삼성전기,26,2.45,2026-08-25
코리아밸류업,034730,SK,59,2.32,2026-08-25
코리아밸류업,005830,DB손해보험,172,2.22,2026-08-25
코리아밸류업,012330,현대모비스,61,2.18,2026-08-25
코리아밸류업,316140,우리금융지주,951,2.17,2026-08-25
코리아밸류업,278470,에이피알,68,1.99,2026-08-25
코리아밸류업,267260,HD현대일렉트릭,29,1.49,2026-08-25
코리아밸류업,079550,LIG디펜스앤에어로스페이스,26,1.33,2026-08-25
코리아밸류업,329180,HD현대중공업,36,1.17,2026-08-25
코리아밸류업,078930,GS,138,1.13,2026-08-25
코리아밸류업,017670,SK텔레콤,147,1.08,2026-08-25
코리아밸류업,214450,파마리서치,36,1.07,2026-08-25
코리아밸류업,006800,미래에셋증권,399,0.99,2026-08-25
코리아밸류업,192820,코스맥스,44,0.9,2026-08-25
코리아밸류업,058470,리노공업,190,0.88,2026-08-25
코리아밸류업,003230,삼양식품,8,0.8,2026-08-25
코리아밸류업,011070,LG이노텍,18,0.73,2026-08-25
코리아밸류업,033780,KT&G,55,0.68,2026-08-25
코리아밸류업,071050,한국금융지주,46,0.6,2026-08-25
코리아밸류업,039490,키움증권,23,0.44,2026-08-25
코스닥,196170,알테오젠,83,7.38,2026-08-25
코스닥,036930,주성엔지니어링,105,4.83,2026-08-25
코스닥,119850,지엔씨에너지,341,4.63,2026-08-25
코스닥,095610,테스,119,4.4,2026-08-25
코스닥,222800,심텍,149,4.35,2026-08-25
코스닥,277810,레인보우로보틱스,28,3.45,2026-08-25
코스닥,058610,에스피지,119,3.1,2026-08-25
코스닥,080220,제주반도체,137,2.77,2026-08-25
코스닥,108490,로보티즈,39,2.68,2026-08-25
코스닥,086520,에코프로,106,2.58,2026-08-25
코스닥,403870,HPSP,202,2.46,2026-08-25
코스닥,240810,원익IPS,69,2.04,2026-08-25
코스닥,089970,브이엠,115,1.87,2026-08-25
코스닥,084370,유진테크,49,1.84,2026-08-25
코스닥,067310,하나마이크론,191,1.83,2026-08-25
코스닥,420770,기가비스,59,1.71,2026-08-25
코스닥,095340,ISC,40,1.71,2026-08-25
코스닥,141080,리가켐바이오,59,1.68,2026-08-25
코스닥,059090,미코,350,1.68,2026-08-25
코스닥,161580,필옵틱스,220,1.59,2026-08-25
코스닥,347700,스피어,249,1.59,2026-08-25
코스닥,131970,두산테스나,75,1.56,2026-08-25
코스닥,440110,파두,89,1.53,2026-08-25
코스닥,214450,파마리서치,13,1.5,2026-08-25
코스닥,031980,피에스케이홀딩스,47,1.44,2026-08-25
코스닥,247540,에코프로비엠,44,1.43,2026-08-25
코스닥,171090,선익시스템,80,1.42,2026-08-25
코스닥,140860,파크시스템스,19,1.4,2026-08-25
코스닥,290650,엘앤씨바이오,99,1.39,2026-08-25
코스닥,064290,인텍플러스,153,1.39,2026-08-25
코스닥,319660,피에스케이,37,1.29,2026-08-25
코스닥,138080,오이솔루션,192,1.26,2026-08-25
코스닥,082920,비츠로셀,146,1.24,2026-08-25
코스닥,078600,대주전자재료,50,1.22,2026-08-25
코스닥,356860,티엘비,122,1.14,2026-08-25
코스닥,010170,대한광통신,308,1.12,2026-08-25
코스닥,226950,올릭스,39,1.11,2026-08-25
코스닥,131290,티에스이,15,1.02,2026-08-25
코스닥,347850,디앤디파마텍,62,0.99,2026-08-25
코스닥,100790,미래에셋벤처투자,221,0.97,2026-08-25
코스닥,491000,리브스메드,100,0.97,2026-08-25
코스닥,028300,HLB,88,0.92,2026-08-25
코스닥,323280,태성,65,0.86,2026-08-25
코스닥,417200,LS머트리얼즈,252,0.77,2026-08-25
코스닥,257720,실리콘투,53,0.73,2026-08-25
코스닥,476830,알지노믹스,80,0.69,2026-08-25
코스닥,178320,서진시스템,62,0.66,2026-08-25
코스닥,218410,RFHIC,50,0.64,2026-08-25
코스닥,033640,네패스,120,0.64,2026-08-25
코스닥,089010,켐트로닉스,105,0.63,2026-08-25
코스닥,452280,한선엔지니어링,213,0.62,2026-08-25
코스닥,099320,쎄트렉아이,30,0.59,2026-08-25
코스닥,077360,덕산하이메탈,224,0.59,2026-08-25
코스닥,189300,인텔리안테크,30,0.54,2026-08-25
코스닥,298380,에이비엘바이오,25,0.53,2026-08-25
코스닥,058470,리노공업,29,0.52,2026-08-25
코스닥,327260,RF머트리얼즈,51,0.48,2026-08-25
코스닥,448900,한국피아이엠,33,0.46,2026-08-25
코스닥,080580,오킨스전자,97,0.44,2026-08-25
코스닥,295310,에이치브이엠,32,0.4,2026-08-25
코스닥,310210,보로노이,8,0.37,2026-08-25
코스닥,393890,더블유씨피,144,0.36,2026-08-25
코스닥,0088M0,메쥬,77,0.28,2026-08-25
코스닥,332570,PS일렉트로닉스,116,0.28,2026-08-25
K신재생에너지,006400,삼성SDI,459,9.65,2026-08-25
K신재생에너지,009830,한화솔루션,7150,9.38,2026-08-25
K신재생에너지,112610,씨에스윈드,4181,8.04,2026-08-25
K신재생에너지,005930,삼성전자,720,7.55,2026-08-25
K신재생에너지,000660,SK하이닉스,110,7.5,2026-08-25
K신재생에너지,336260,두산퓨얼셀,3101,4.95,2026-08-25
K신재생에너지,022100,포스코DX,5740,4.83,2026-08-25
K신재생에너지,005380,현대차,263,4.44,2026-08-25
K신재생에너지,100090,SK오션플랜트,7989,4.24,2026-08-25
K신재생에너지,009150,삼성전기,75,4.03,2026-08-25
K신재생에너지,009540,HD한국조선해양,275,3.97,2026-08-25
K신재생에너지,005490,POSCO홀딩스,250,3.34,2026-08-25
K신재생에너지,000270,기아,600,3.22,2026-08-25
K신재생에너지,012330,현대모비스,150,3.05,2026-08-25
K신재생에너지,373220,LG에너지솔루션,200,2.95,2026-08-25
K신재생에너지,010120,LS ELECTRIC,340,2.67,2026-08-25
K신재생에너지,475150,SK이터닉스,1198,2.6,2026-08-25
K신재생에너지,034730,SK,95,2.13,2026-08-25
K신재생에너지,078600,대주전자재료,588,2.1,2026-08-25
K신재생에너지,083650,비에이치아이,758,1.73,2026-08-25
K신재생에너지,006260,LS,130,1.53,2026-08-25
K신재생에너지,010140,삼성중공업,1637,1.34,2026-08-25
K신재생에너지,010060,OCI홀딩스,111,1.22,2026-08-25
K신재생에너지,051910,LG화학,100,1.11,2026-08-25
K신재생에너지,103590,일진전기,400,1.08,2026-08-25
K신재생에너지,010130,고려아연,17,0.93,2026-08-25
K바이오,068270,셀트리온,520,15.12,2026-08-25
K바이오,196170,알테오젠,236,11.34,2026-08-25
K바이오,128940,한미약품,85,6.88,2026-08-25
K바이오,298380,에이비엘바이오,604,6.86,2026-08-25
K바이오,226950,올릭스,373,5.72,2026-08-25
K바이오,207940,삼성바이오로직스,24,5.66,2026-08-25
K바이오,009420,한올바이오파마,497,4.46,2026-08-25
K바이오,141080,리가켐바이오,264,4.07,2026-08-25
K바이오,068760,셀트리온제약,632,4.06,2026-08-25
K바이오,310210,보로노이,156,3.92,2026-08-25
K바이오,475830,오름테라퓨틱,339,3.68,2026-08-25
K바이오,000100,유한양행,285,3.6,2026-08-25
K바이오,347850,디앤디파마텍,412,3.54,2026-08-25
K바이오,456160,지투지바이오,396,2.25,2026-08-25
K바이오,0126Z0,삼성에피스홀딩스,39,2.15,2026-08-25
K바이오,145020,휴젤,50,1.88,2026-08-25
K바이오,214450,파마리서치,30,1.87,2026-08-25
K바이오,039200,오스코텍,301,1.73,2026-08-25
K바이오,028300,HLB,300,1.7,2026-08-25
K바이오,476830,알지노믹스,341,1.6,2026-08-25
K바이오,458870,씨어스,401,1.27,2026-08-25
K바이오,389470,인벤티지랩,276,1.24,2026-08-25
K바이오,237690,에스티팜,66,1.09,2026-08-25
K바이오,491000,리브스메드,201,1.06,2026-08-25
K바이오,397030,에이프릴바이오,253,0.76,2026-08-25
K바이오,0009K0,에임드바이오,101,0.39,2026-08-25
K바이오,174900,앱클론,82,0.37,2026-08-25
K바이오,475960,토모큐브,60,0.29,2026-08-25
K바이오,358570,지아이이노베이션,118,0.14,2026-08-25
K바이오,007390,네이처셀,17,0.06,2026-08-25
K이노베이션,006400,삼성SDI,297,13.93,2026-08-25
K이노베이션,068270,셀트리온,554,9.79,2026-08-25
K이노베이션,035420,NAVER,448,9.12,2026-08-25
K이노베이션,196170,알테오젠,308,8.99,2026-08-25
K이노베이션,373220,LG에너지솔루션,260,8.57,2026-08-25
K이노베이션,036570,NC,394,8.11,2026-08-25
K이노베이션,005490,POSCO홀딩스,214,6.38,2026-08-25
K이노베이션,207940,삼성바이오로직스,40,5.73,2026-08-25
K이노베이션,259960,크래프톤,251,5.12,2026-08-25
K이노베이션,005930,삼성전자,200,4.68,2026-08-25
K이노베이션,178320,서진시스템,1200,4.17,2026-08-25
K이노베이션,009150,삼성전기,24,2.88,2026-08-25
K이노베이션,214450,파마리서치,70,2.65,2026-08-25
K이노베이션,096770,SK이노베이션,219,2.59,2026-08-25
K이노베이션,192080,더블유게임즈,299,1.6,2026-08-25
K이노베이션,009830,한화솔루션,450,1.32,2026-08-25
K이노베이션,017670,SK텔레콤,126,1.17,2026-08-25
K이노베이션,028050,삼성E&A,249,1.02,2026-08-25
K이노베이션,356860,티엘비,300,0.92,2026-08-25
K이노베이션,010120,LS ELECTRIC,50,0.88,2026-08-25
K컬처,257720,실리콘투,1911,9.62,2026-08-25
K컬처,214450,파마리서치,202,8.56,2026-08-25
K컬처,145020,휴젤,285,7.27,2026-08-25
K컬처,241710,코스메카코리아,472,6.73,2026-08-25
K컬처,003230,삼양식품,42,6.01,2026-08-25
K컬처,004370,농심,115,5.34,2026-08-25
K컬처,263750,펄어비스,1566,5.14,2026-08-25
K컬처,036570,NC,221,5.09,2026-08-25
K컬처,278470,에이피알,121,5.05,2026-08-25
K컬처,259960,크래프톤,212,4.84,2026-08-25
K컬처,041510,에스엠,575,4.21,2026-08-25
K컬처,352820,하이브,236,4.2,2026-08-25
K컬처,483650,달바글로벌,154,3.65,2026-08-25
K컬처,226950,올릭스,339,3.53,2026-08-25
K컬처,006730,서부T&D,3276,3.4,2026-08-25
K컬처,122870,와이지엔터테인먼트,841,3.37,2026-08-25
K컬처,290650,엘앤씨바이오,500,2.58,2026-08-25
K컬처,035900,JYP Ent.,558,2.24,2026-08-25
K컬처,214150,클래시스,650,2.21,2026-08-25
K컬처,001040,CJ,149,1.93,2026-08-25
K컬처,462870,시프트업,542,1.76,2026-08-25
K컬처,035760,CJ ENM,500,1.67,2026-08-25
K컬처,253450,스튜디오드래곤,504,1.1,2026-08-25
