종목코드,기업,현재가,주식수(M),TTM매출($M),영업이익률TTM,시총($M),ROE(E),ROIC,WACC,배당수익률,부채자본비율,fPER(사이트),PEG(사이트),52주변동,추정연도,전년도,매출(E),영업이익(E),순이익(E),"순이익(E,조정)",EPS(E),fPOR,fPER,PEG(매출)1y,PEG(영익)1y,PEG(매출)2y,PEG(영익)2y,PEG(영익)3y,영업이익률(E),전년영업이익률,매출증가율1y,영익증가율1y,목표주가,통화,환율,비고,섹터1,섹터2,종목명,보유ETF수,보유ETF,최대비중,유효PEG,Type,탈락조건,플래그,기준일
GOOGL,Alphabet,338.39,12230.0,445870.0,33.11,4139999.9999999995,48.68,24.93,10.72,0.26,0.19,25.37,1.93,,FY 2026,FY 2025,498400.0,171740.0,251970.0,252028.72425308076,20.6,24.106207057179454,16.426699029126212,0.6924792211064468,0.49641715286146276,0.7021678077403931,0.950341721541263,,34.45826645264847,32.03256876179128,23.721576804686716,33.09051456912586,428.07,USD,,,인터넷·플랫폼,Stock Lists Top Stocks Corporate Actions,Alphabet Inc,4,"글로벌소비트렌드,나스닥100채권혼합50,미국S&P500,미국나스닥100",4.85,0.49641715286146276,통과,,비지배괴리,2026-09-13
INTC,Intel,103.03,5250.0,57030.0,7.82,540900.0,-10.72,3.42,15.26,,0.49,61.7,0.89,,FY 2026,FY 2025,63050.0,9630.0,-11810.0,7927.390080559061,1.51,56.16822429906542,68.23178807947019,3.5353431372549005,,4.110857968264149,0.566759731511992,,15.27359238699445,1.7540208136234625,19.29990539262063,938.8349514563107,115.74,USD,,기저효과→PEG(영익)1y 산출불가,반도체,Stock Lists Top Stocks Corporate Actions,Intel Corp,4,"글로벌AI인공지능,나스닥100채권혼합50,미국S&P500,미국나스닥100",4.07,0.566759731511992,탈락,"PEG매출>1,ROE<10,fPER>30,전년이익률<5",기저효과,2026-09-13
SNOW,Snowflake,328.99,352.46,5430.0,-22.43,115950.0,-48.06,-15.26,11.29,,1.29,130.8,3.35,,FY 2027,FY 2026,6320.0,918.12,-914.85,775.3731116447309,2.2,126.29068095673767,149.54090909090908,4.267386917960087,,4.7630281235937,2.722919209180231,,14.527215189873418,-28.418803418803417,35.04273504273505,,413.29,USD,,기저효과→PEG(영익)1y 산출불가,소프트웨어,Stock Lists Top Stocks Corporate Actions,Snowflake Inc,4,"글로벌AI인공지능,나스닥100채권혼합50,미국S&P500,미국나스닥100",3.47,2.722919209180231,탈락,"PEG매출>1,PEG영익>1,ROE<10,fPER>30,전년이익률<5",기저효과,2026-09-13
PLTR,Palantir,167.44,2400.0,6160.0,42.8,401860.0,38.1,363.8,13.16,,0.02,82.02,,,FY 2026,FY 2025,8189.999999999999,4940.0,3890.0,3864.038461538462,1.61,81.34817813765183,103.99999999999999,1.2558490566037739,0.4154107648725212,1.5978058053127453,1.363802292978378,,60.31746031746032,31.473214285714285,82.81249999999997,250.354609929078,193.88,USD,,,소프트웨어,Stock Lists Top Stocks Corporate Actions,Palantir Technologies Inc,4,"글로벌우주테크&방산,나스닥100채권혼합50,미국S&P500,미국나스닥100",3.39,1.363802292978378,탈락,"PEG매출>1,PEG영익>1,fPER>30",기저효과,2026-09-13
HOOD,Robinhood,112.57,899.08,4930.0,46.03,101210.0,23.62,7.01,13.95,,2.4,46.72,2.52,-4.16,FY 2026,FY 2025,5200.0,2280.0,1900.0,2274.685084836102,2.53,44.39035087719298,44.49407114624506,2.7244999729276085,4.894347826086961,2.0683631639348987,2.204309013079984,,43.84615384615385,46.75615212527964,16.33109619686801,9.090909090909083,126.85,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Robinhood Markets Inc,4,"글로벌AI인공지능,나스닥100채권혼합50,미국S&P500,미국나스닥100",3.24,4.894347826086961,탈락,"PEG매출>1,PEG영익>1,fPER>30",,2026-09-13
LITE,Lumentum Holdings,927.03,89.7,3010.0,17.79,83150.0,-240.03,16.03,12.49,,0.36,42.78,0.39,,FY 2027,FY 2026,6280.0,2560.0,1940.0,1941.0008306095813,21.64,32.48046875,42.83872458410351,0.3943258746120843,0.11349997095560975,0.5556719510003156,0.4463279901896622,,40.76433121019109,17.813953488372096,108.63787375415282,377.4337933606863,1148.0,USD,,,AI·전력인프라,Stock Lists Top Stocks Corporate Actions,Lumentum Holdings Inc,4,"글로벌AI인공지능,나스닥100채권혼합50,미국S&P500,미국나스닥100",3.19,0.4463279901896622,탈락,"ROE<10,fPER>30",기저효과,2026-09-13
AMD,Advanced Micro Devices,515.78,1630.0,41310.0,15.82,842570.0,10.2,9.77,17.79,,0.06,46.65,0.71,,FY 2026,FY 2025,50830.0,14240.0,9350.0,12349.89569196169,7.56,59.16924157303371,68.22486772486772,1.45973404446536,0.24301048122952884,1.1526913050943801,0.7347218151632284,,28.014951800118045,10.796766743648961,46.737875288683604,280.7486631016043,615.07,USD,,,반도체,Stock Lists Top Stocks Corporate Actions,Advanced Micro Devices Inc,4,"글로벌AI인공지능,나스닥100채권혼합50,미국S&P500,미국나스닥100",2.97,0.7347218151632284,탈락,"PEG매출>1,fPER>30","기저효과,비지배괴리",2026-09-13
NOW,ServiceNow,132.2,1030.0,14730.0,12.39,137020.0,14.24,10.28,9.08,,0.68,29.25,1.2,-28.25,FY 2026,FY 2025,16219.999999999998,5110.0,1740.0,4218.391830559758,4.07,26.814090019569473,32.48157248157248,1.4671948386234108,0.20888471049242746,1.5900163409773858,1.668136454155115,,31.50431565967941,15.060240963855422,22.138554216867455,155.50000000000003,142.28,USD,,,소프트웨어,Stock Lists Top Stocks Corporate Actions,ServiceNow Inc,4,"글로벌AI인공지능,글로벌소비트렌드,미국S&P500,미국나스닥100",2.09,1.668136454155115,탈락,"PEG매출>1,PEG영익>1,fPER>30",기저효과,2026-09-13
TER,Teradyne,377.75,156.34,4460.0,30.74,59370.0,36.46,38.24,14.02,0.14,0.03,38.93,1.08,,FY 2026,FY 2025,5140.0,1660.0,1410.0,1428.6520185307743,9.09,35.765060240963855,41.55665566556656,0.6798242644777299,0.2912589441777666,1.036711785525034,0.5810475054103066,,32.295719844357976,21.44294670846395,61.12852664576802,142.6794146455565,446.47,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Teradyne Inc,3,"글로벌휴머노이드로봇,나스닥100채권혼합50,미국나스닥100",6.99,0.2912589441777666,탈락,fPER>30,,2026-09-13
WDC,Western Digital,447.18,360.54,12920.0,35.82,161230.0,130.85,52.9,16.23,0.13,0.13,22.26,0.32,,FY 2027,FY 2026,19190.0,9400.0,7750.0,7243.415850440539,20.09,17.152127659574468,22.25883524141364,0.4586669080048871,0.21605536093866906,0.5232583883090576,0.2918922872035687,,48.98384575299635,35.8359133126935,48.529411764705884,103.02375809935205,664.92,USD,,,반도체,Stock Lists Top Stocks Corporate Actions,Western Digital Corp,3,"글로벌AI인공지능,나스닥100채권혼합50,미국나스닥100",3.26,0.21605536093866906,통과,,,2026-09-13
STX,Seagate Technology,830.17,227.39,12200.0,34.65,188770.0,371.53,85.92,15.53,0.36,1.8,23.2,0.35,,FY 2027,FY 2026,18780.0,9880.0,8420.0,8135.912644398136,35.78,19.106275303643724,23.202068194522077,0.43019032214767383,0.1737075194032361,0.5338206112247776,0.2621160357004107,,52.609158679446224,34.67213114754099,53.93442622950819,133.56973995271866,1125.0,USD,,,반도체,Stock Lists Top Stocks Corporate Actions,Seagate Technology Holdings PLC,3,"글로벌AI인공지능,나스닥100채권혼합50,미국나스닥100",2.99,0.1737075194032361,통과,,,2026-09-13
COIN,Coinbase,175.0,263.84,6040.0,7.38,46240.0,-7.85,4.06,20.13,,0.51,149.65,12.65,-44.42,FY 2026,FY 2025,5300.0,-121.74,-812.59,308.9876378215837,-1.97,,149.65,,,,,,-2.2969811320754716,21.511627906976745,-22.965116279069765,,198.97,USD,,,금융,Stock Lists Top Stocks Corporate Actions,Coinbase Global Inc,3,"글로벌AI인공지능,나스닥100채권혼합50,미국나스닥100",2.76,,금융,영업이익·PEG 기준 부적합(별도 판단),,2026-09-13
AVGO,Broadcom,361.73,4770.0,89100.0,48.81,1730000.0,44.25,30.54,12.02,0.72,0.6,20.91,0.38,-2.05,FY 2026,FY 2025,105960.0,70990.0,45220.0,55764.79694799989,11.66,24.36962952528525,31.023156089193826,0.4711360690607544,0.18334393233349197,0.47899501304100256,0.4524191523724036,,66.99697999244998,41.27406479887306,65.847550477383,169.20743268866136,533.41,USD,,,반도체,Stock Lists Top Stocks Corporate Actions,Broadcom Inc,3,"나스닥100채권혼합50,미국S&P500,미국나스닥100",2.67,0.4524191523724036,탈락,fPER>30,"기저효과,비지배괴리",2026-09-13
MRVL,Marvell Technology,236.1,876.93,9450.0,16.81,207040.0,16.52,6.94,16.32,0.1,0.29,43.27,0.94,,FY 2027,FY 2026,12050.0,4580.0,1640.0,3683.0495552731895,4.2,45.20524017467249,56.21428571428571,1.1927331606217613,0.23249118165784832,1.1446106455966636,1.044399903089346,,38.00829875518672,16.361416361416364,47.13064713064714,241.79104477611938,284.64,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Marvell Technology Inc,3,"나스닥100채권혼합50,미국S&P500,미국나스닥100",2.55,1.044399903089346,탈락,"PEG매출>1,PEG영익>1,fPER>30",기저효과,2026-09-13
SPCX,SpaceX,150.28,13570.0,23040.0,-14.92,2049999.9999999998,,,,,0.31,124.84,,,FY 2026,FY 2025,44740.0,5250.0,1910.0,1227.708277881288,0.09,390.4761904761904,1669.7777777777778,11.958094020372501,,12.019079640518319,,,11.734465802413947,-11.033743974290305,139.63577932512052,,220.68,USD,,기저효과→PEG(영익)1y 산출불가,미분류,Stock Lists Top Stocks Corporate Actions,Space Exploration Technologies Corp,3,"글로벌우주테크&방산,나스닥100채권혼합50,미국나스닥100",2.47,,탈락,"PEG매출>1,PEG영익>1,ROE<10,fPER>30,전년이익률<5","기저효과,비지배괴리",2026-09-13
MU,Micron Technology,975.26,1130.0,90270.0,65.67,1100000.0,66.64,67.64,16.39,0.06,0.06,6.76,0.04,,FY 2026,FY 2025,129740.00000000001,98090.0,82690.0,82833.29573652154,73.44,11.214191049036598,13.279684095860567,0.05374562489208185,0.014756875960624393,0.08527293855413293,0.03977229770155764,,75.6050562663789,26.243980738362758,247.08400214018192,899.8980632008156,1513.0,USD,,,반도체,Stock Lists Top Stocks Corporate Actions,Micron Technology Inc,3,"나스닥100채권혼합50,미국S&P500,미국나스닥100",2.41,0.03977229770155764,통과,,"기저효과,비지배괴리",2026-09-13
AAOI,Applied Optoelectronics,105.3,84.91,595.97,-11.31,8950.0,-5.45,-5.58,24.27,,0.18,45.78,,,FY 2026,FY 2025,1040.0,47.9,2.8,57.79677113010447,0.68,186.84759916492695,154.85294117647058,1.207804175274546,,1.0936163698933101,,,4.605769230769231,-11.98104099008163,128.2103045729834,,163.4,USD,,기저효과→PEG(영익)1y 산출불가,AI·전력인프라,Stock Lists Top Stocks Corporate Actions,Applied Optoelectronics Inc,3,"글로벌AI인공지능,나스닥100채권혼합50,미국나스닥100",2.39,,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10,fPER>30,전년이익률<5","기저효과,비지배괴리",2026-09-13
MSTR,Strategy,130.5,384.23,498.35,-7295.38,50320.0,-63.56,-71.75,21.26,,0.15,3.28,,-59.88,FY 2026,FY 2025,501.7,-7820.0,-7960.0,15341.463414634147,-17.44,,3.28,0.6396871270944023,,0.8947544912927905,,,-1558.7004185768387,-1139.9115730360622,5.127506652976543,,226.2,USD,,기저효과→PEG(영익)1y 산출불가,금융,Stock Lists Top Stocks Corporate Actions,Strategy Inc,3,"글로벌AI인공지능,나스닥100채권혼합50,미국나스닥100",2.3,,금융,영업이익·PEG 기준 부적합(별도 판단),기저효과,2026-09-13
VRT,Vertiv Holdings Co,256.8,384.99,11480.0,19.96,98970.0,43.94,37.58,15.19,0.1,0.7,32.81,0.87,,FY 2026,FY 2025,14020.0,3320.0,2320.0,2593.7231308411215,6.73,29.81024096385542,38.15750371471025,1.0299505620091978,0.5105581482954188,1.145565045493267,0.8057300125209808,,23.680456490727533,18.57282502443793,37.04789833822091,74.73684210526316,338.15,USD,,,AI·전력인프라,Stock Lists Top Stocks Corporate Actions,Vertiv Holdings Co,3,"나스닥100채권혼합50,미국S&P500,미국나스닥100",1.54,0.5105581482954188,탈락,"PEG매출>1,fPER>30",,2026-09-13
PANW,Palo Alto Networks,330.65,818.0,11480.0,7.05,270470.0,1.74,1.73,9.16,,0.09,78.93,4.21,,FY 2027,FY 2026,14170.0,4190.0,1280.0,3427.398457583548,4.19,64.55131264916467,78.91408114558472,3.36778309126882,0.2506390627579892,4.1749574502263265,6.198458081375193,,29.56951305575159,8.797909407665506,23.43205574912892,314.8514851485149,391.02,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Palo Alto Networks Inc,3,"나스닥100채권혼합50,미국S&P500,미국나스닥100",0.65,6.198458081375193,탈락,"PEG매출>1,PEG영익>1,ROE<10,fPER>30",기저효과,2026-09-13
JNJ,Johnson & Johnson,265.58,2410.0,97930.0,27.69,640020.0,25.74,19.92,5.27,2.02,0.58,23.65,2.9,,FY 2026,FY 2025,101290.0,32259.999999999996,21970.0,26701.640183748776,11.08,19.83942963422195,23.969314079422382,3.179816469212383,1.0642698814691256,3.149956165097684,3.2315716926101725,,31.849146016388584,27.95413525852001,7.537955196942359,22.521838207368017,275.64,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Johnson & Johnson,2,"글로벌바이오,미국S&P500",6.72,1.0642698814691256,탈락,"PEG매출>1,PEG영익>1",,2026-09-13
MRK,Merck & Co.,143.93,2470.0,66570.0,35.28,355100.0,6.96,14.05,5.0,2.36,1.28,16.67,2.37,,FY 2026,FY 2025,67150.0,12020.0,3270.0,6784.721739734592,2.75,29.54242928452579,52.33818181818182,15.899557009345804,,13.096206458309354,16.748783370180693,,17.900223380491436,37.640363021073675,3.291801261344407,-50.87862689006948,150.42,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Merck & Co Inc,2,"글로벌바이오,미국S&P500",6.08,,탈락,"PEG매출>1,PEG영익>1,ROE<10,fPER>30",비지배괴리,2026-09-13
ABT,Abbott Laboratories,101.95,1730.0,46590.0,17.68,176410.0,10.58,7.51,6.57,2.47,0.63,17.58,1.91,-21.19,FY 2026,FY 2025,50200.0,11720.0,6300.0,9551.576262873958,5.52,15.052047781569966,18.469202898550726,1.3947866516060545,0.5883760351966874,1.692941399491612,2.156301323091246,,23.346613545816734,20.121813670200766,13.24159711256485,31.390134529147986,120.21,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Abbott Laboratories,2,"글로벌바이오,미국S&P500",3.45,0.5883760351966874,탈락,PEG매출>1,,2026-09-13
CRM,Salesforce,247.65,823.0,43940.0,21.52,203870.0,19.38,10.96,9.31,0.71,1.1,16.91,1.04,,FY 2027,FY 2026,46260.0,15880.0,8730.0,13706.58388855239,16.65,12.83816120906801,14.873873873873876,1.3059449936194134,0.1906249352801077,1.4004620467098052,1.1369720058394595,,34.327712926934716,21.4784493137491,11.389357091259322,78.02690582959642,273.37,USD,,,소프트웨어,Stock Lists Top Stocks Corporate Actions,Salesforce Inc,2,"글로벌AI인공지능,글로벌소비트렌드",2.67,0.1906249352801077,탈락,PEG매출>1,,2026-09-13
MELI,MercadoLibre,1897.37,50.7,35180.0,8.26,96190.0,27.5,14.2,10.22,,1.69,45.05,1.6,-19.23,FY 2026,FY 2025,41690.0,2900.0,1980.0,1980.71188012881,39.07,33.16896551724138,48.563347837215254,1.0960899367321475,,1.3540073125156904,2.4161630911103598,,6.956104581434397,11.076497057805469,44.305988231221875,-9.375,2265.0,USD,,,인터넷·플랫폼,Stock Lists Top Stocks Corporate Actions,MercadoLibre Inc,2,"글로벌AI인공지능,글로벌소비트렌드",1.75,,탈락,"PEG매출>1,PEG영익>1,이익률<10,fPER>30",,2026-09-13
CRWV,CoreWeave,88.99,551.54,7590.0,-2.66,49080.0,-43.6,-0.34,,,10.27,,,-24.03,FY 2026,FY 2025,12900.0,1060.0,-2870.0,,-3.93,46.301886792452834,,,,,,,8.217054263565892,-0.3313840155945419,151.46198830409355,,144.46,USD,,기저효과→PEG(영익)1y 산출불가,미분류,Stock Lists Top Stocks Corporate Actions,CoreWeave Inc,2,"나스닥100채권혼합50,미국나스닥100",1.63,,탈락,"PEG매출>1,PEG영익>1,ROE<10,이익률<10,fPER>30,전년이익률<5",기저효과,2026-09-13
ALAB,Astera Labs,290.15,173.49,1200.0,22.75,50520.0,25.83,62.97,25.0,,0.03,51.9,0.99,,FY 2026,FY 2025,1910.0,759.07,588.06,701.6908495605722,4.03,66.55512666815972,71.99751861042182,0.5804424195574618,0.21319575988080508,0.8309193657309686,0.8337369137433082,,39.74188481675393,20.341806153449145,124.0390367494399,337.7061469265368,389.95,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Astera Labs Inc,2,"나스닥100채권혼합50,미국나스닥100",1.36,0.8337369137433082,탈락,fPER>30,"기저효과,비지배괴리",2026-09-13
QCOM,QUALCOMM,181.64,1070.0,44070.0,23.66,194350.0,33.75,25.56,12.77,2.02,0.55,19.63,3.18,,FY 2026,FY 2025,42940.0,13200.0,13750.0,11256.12199955957,10.52,14.723484848484848,17.26615969581749,,2.641082946063934,30.667910510932636,,,30.740568234746156,27.981029810298104,-3.026196928635949,6.537530266343827,194.43,USD,,,반도체,Stock Lists Top Stocks Corporate Actions,QUALCOMM Inc,2,"글로벌AI인공지능,미국나스닥100",1.32,2.641082946063934,탈락,"PEG매출>1,PEG영익>1",,2026-09-13
KO,The Coca-Cola Company,88.34,4300.0,50130.0,31.85,379870.0,42.05,20.1,5.8,2.4,1.16,25.98,3.51,,FY 2026,FY 2025,49720.0,16120.000000000002,14280.0,14190.298845370158,3.3,23.565136476426797,26.769696969696973,7.209771195097052,3.6912710592160067,13.570648787142927,3.1589394122543366,,32.42156074014482,31.351689612015022,3.7129745515227297,7.252162341982715,94.7,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Coca-Cola Co/The,2,"나스닥100채권혼합50,미국S&P500",1.27,3.6912710592160067,탈락,"PEG매출>1,PEG영익>1",,2026-09-13
COST,Costco,904.78,443.48,293590.0,3.82,401250.0,29.15,38.44,8.8,0.65,0.25,41.43,3.65,-5.39,FY 2026,FY 2025,301980.0,11640.0,9140.0,9126.776674992816,20.58,34.47164948453608,43.96404275996113,4.525304087229512,3.6217997130825124,4.9363472404048725,3.830447459856292,,3.854559904629445,3.7712541781717777,9.715157680569675,12.138728323699421,1072.0,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Costco Wholesale Corp,2,"나스닥100채권혼합50,미국S&P500",1.17,3.6217997130825124,탈락,"PEG매출>1,PEG영익>1,이익률<10,fPER>30,전년이익률<5",,2026-09-13
EBAY,eBay,107.61,445.0,12010.0,21.87,47950.0,46.61,28.48,10.51,1.15,1.53,17.18,1.4,,FY 2026,FY 2025,12500.0,3390.0,2009.9999999999998,2731.4701235944617,6.13,14.144542772861357,17.554649265905383,1.3918329060824977,0.44435205954323004,1.823533554174852,1.685108093138682,,27.12,21.891891891891895,12.612612612612617,39.50617283950617,116.15,USD,,,인터넷·플랫폼,Stock Lists Top Stocks Corporate Actions,eBay Inc,2,"글로벌AI인공지능,글로벌소비트렌드",1.15,0.44435205954323004,탈락,PEG매출>1,,2026-09-13
CRDO,CRDO,162.97,187.95,1590.0,31.74,30630.0,30.67,38.22,21.98,,0.01,22.33,0.45,-0.62,FY 2027,FY 2026,2500.0,1270.0,891.18,1184.076823955329,6.3,24.118110236220474,25.86825396825397,0.29882293377120966,0.1395366210307119,0.371013492250491,0.38507900890900537,,50.8,33.20970149253731,86.56716417910448,185.3868452394328,281.39,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Credo Technology Group Holding Ltd,2,"나스닥100채권혼합50,미국나스닥100",1.11,0.38507900890900537,통과,,기저효과,2026-09-13
GLW,Corning,162.44,861.39,16960.0,15.62,143340.0,16.81,11.27,10.13,0.67,0.71,44.94,1.36,,FY 2026,FY 2025,19250.0,4160.0,2390.0,2894.331445456784,3.28,34.45673076923077,49.52439024390244,2.1383044737905945,0.6244379639448568,2.3417702534111933,1.5779853947161324,,21.61038961038961,14.843250159948818,23.160588611644272,79.3103448275862,194.31,USD,,,미분류,Stock Lists Top Stocks Corporate Actions,Corning Inc,2,"나스닥100채권혼합50,미국나스닥100",1.11,0.6244379639448568,탈락,"PEG매출>1,fPER>30",,2026-09-13
